"Notes","Residence State","Residence State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Connecticut","09","2022 (provisional and partial)","2022",1603,880509,182.1
"Total","Connecticut","09",,,7710,4385423,175.8
,"Delaware","10","2018","2018",526,240531,218.7
,"Delaware","10","2019","2019",569,242181,234.9
,"Delaware","10","2020","2020",560,245495,228.1
,"Delaware","10","2021 (provisional)","2021",655,245495,266.8
,"Delaware","10","2022 (provisional and partial)","2022",551,245495,224.4
"Total","Delaware","10",,,2861,1219197,234.7
,"District of Columbia","11","2018","2018",354,269761,131.2
,"District of Columbia","11","2019","2019",349,273510,127.6
,"District of Columbia","11","2020","2020",460,277721,165.6
,"District of Columbia","11","2021 (provisional)","2021",486,277721,175.0
,"District of Columbia","11","2022 (provisional and partial)","2022",396,277721,142.6
"Total","District of Columbia","11",,,2045,1376434,148.6
,"Florida","12","2018","2018",9278,5357019,173.2
,"Florida","12","2019","2019",9693,5399953,179.5
,"Florida","12","2020","2020",11875,5467631,217.2
,"Florida","12","2021 (provisional)","2021",14635,5467631,267.7
,"Florida","12","2022 (provisional and partial)","2022",11313,5467631,206.9
"Total","Florida","12",,,56794,27159865,209.1
,"Georgia","13","2018","2018",4805,2845848,168.8
,"Georgia","13","2019","2019",4823,2874215,167.8
,"Georgia","13","2020","2020",6144,2901206,211.8
,"Georgia","13","2021 (provisional)","2021",7655,2901206,263.9
,"Georgia","13","2022 (provisional and partial)","2022",5870,2901206,202.3
"Total","Georgia","13",,,29297,14423681,203.1
,"Hawaii","15","2018","2018",444,383516,115.8
,"Hawaii","15","2019","2019",514,381798,134.6
,"Hawaii","15","2020","2020",504,378238,133.2
,"Hawaii","15","2021 (provisional)","2021",595,378238,157.3
,"Hawaii","15","2022 (provisional and partial)","2022",501,378238,132.5
"Total","Hawaii","15",,,2558,1900028,134.6
,"Idaho","16","2018","2018",612,451411,135.6
,"Idaho","16","2019","2019",598,463662,129.0
,"Idaho","16","2020","2020",748,475808,157.2
,"Idaho","16","2021 (provisional)","2021",949,475808,199.5
,"Idaho","16","2022 (provisional and partial)","2022",785,475808,165.0
"Total","Idaho","16",,,3692,2342497,157.6
,"Illinois","17","2018","2018",5134,3409506,150.6
,"Illinois","17","2019","2019",5180,3395231,152.6
,"Illinois","17","2020","2020",6442,3377702,190.7
,"Illinois","17","2021 (provisional)","2021",6873,3377702,203.5
,"Illinois","17","2022 (provisional and partial)","2022",6105,3377702,180.7
"Total","Illinois","17",,,29734,16937843,175.5
,"Indiana","18","2018","2018",3285,1699640,193.3
,"Indiana","18","2019","2019",3357,1719646,195.2
,"Indiana","18","2020","2020",4226,1732757,243.9
,"Indiana","18","2021 (provisional)","2021",4741,1732757,273.6
,"Indiana","18","2022 (provisional and partial)","2022",3888,1732757,224.4
"Total","Indiana","18",,,19497,8617557,226.2
,"Iowa","19","2018","2018",999,777650,128.5
,"Iowa","19","2019","2019",1066,783365,136.1
,"Iowa","19","2020","2020",1299,789385,164.6
,"Iowa","19","2021 (provisional)","2021",1382,789385,175.1
,"Iowa","19","2022 (provisional and partial)","2022",1148,789385,145.4
"Total","Iowa","19",,,5894,3929170,150.0
,"Kansas","20","2018","2018",1160,739206,156.9
,"Kansas","20","2019","2019",1187,743951,159.6
,"Kansas","20","2020","2020",1418,746539,189.9
,"Kansas","20","2021 (provisional)","2021",1722,746539,230.7
,"Kansas","20","2022 (provisional and partial)","2022",1547,746539,207.2
"Total","Kansas","20",,,7034,3722774,188.9
,"Kentucky","21","2018","2018",2680,1137056,235.7
,"Kentucky","21","2019","2019",2643,1138333,232.2
,"Kentucky","21","2020","2020",3510,1142044,307.3
,"Kentucky","21","2021 (provisional)","2021",3966,1142044,347.3
,"Kentucky","21","2022 (provisional and partial)","2022",3139,1142044,274.9
"Total","Kentucky","21",,,15938,5701521,279.5
,"Louisiana","22","2018","2018",2833,1250708,226.5
,"Louisiana","22","2019","2019",2854,1248081,228.7
,"Louisiana","22","2020","2020",3801,1246730,304.9
,"Louisiana","22","2021 (provisional)","2021",4514,1246730,362.1
,"Louisiana","22","2022 (provisional and partial)","2022",3233,1246730,259.3
"Total","Louisiana","22",,,17235,6238979,276.2
,"Maine","23","2018","2018",547,312723,174.9
,"Maine","23","2019","2019",612,316883,193.1
,"Maine","23","2020","2020",667,321284,207.6
,"Maine","23","2021 (provisional)","2021",818,321284,254.6
,"Maine","23","2022 (provisional and partial)","2022",843,321284,262.4
"Total","Maine","23",,,3487,1593458,218.8
,"Maryland","24","2018","2018",2945,1608413,183.1
,"Maryland","24","2019","2019",3032,1611462,188.2
,"Maryland","24","2020","2020",3680,1618210,227.4
,"Maryland","24","2021 (provisional)","2021",3714,1618210,229.5
,"Maryland","24","2022 (provisional and partial)","2022",3156,1618210,195.0
"Total","Maryland","24",,,16527,8074505,204.7
,"Massachusetts","25","2018","2018",2748,1833565,149.9
,"Massachusetts","25","2019","2019",2639,1842827,143.2
,"Massachusetts","25","2020","2020",3016,1855803,162.5
,"Massachusetts","25","2021 (provisional)","2021",3083,1855803,166.1
,"Massachusetts","25","2022 (provisional and partial)","2022",2799,1855803,150.8
"Total","Massachusetts","25",,,14285,9243801,154.5
,"Michigan","26","2018","2018",4639,2459840,188.6
,"Michigan","26","2019","2019",4484,2477786,181.0
,"Michigan","26","2020","2020",5394,2488998,216.7
,"Michigan","26","2021 (provisional)","2021",6214,2488998,249.7
,"Michigan","26","2022 (provisional and partial)","2022",5058,2488998,203.2
"Total","Michigan","26",,,25789,12404620,207.9
,"Minnesota","27","2018","2018",1635,1471190,111.1
,"Minnesota","27","2019","2019",1794,1488193,120.5
,"Minnesota","27","2020","2020",2240,1500349,149.3
,"Minnesota","27","2021 (provisional)","2021",2681,1500349,178.7
,"Minnesota","27","2022 (provisional and partial)","2022",2214,1500349,147.6
"Total","Minnesota","27",,,10564,7460430,141.6
,"Mississippi","28","2018","2018",1810,759304,238.4
,"Mississippi","28","2019","2019",1912,759501,251.7
,"Mississippi","28","2020","2020",2537,754987,336.0
,"Mississippi","28","2021 (provisional)","2021",2891,754987,382.9
,"Mississippi","28","2022 (provisional and partial)","2022",2160,754987,286.1
"Total","Mississippi","28",,,11310,3783766,298.9
,"Missouri","29","2018","2018",3310,1568044,211.1
,"Missouri","29","2019","2019",3244,1579626,205.4
,"Missouri","29","2020","2020",4001,1586731,252.2
,"Missouri","29","2021 (provisional)","2021",4471,1586731,281.8
,"Missouri","29","2022 (provisional and partial)","2022",3415,1586731,215.2
"Total","Missouri","29",,,18441,7907863,233.2
,"Montana","30","2018","2018",441,263859,167.1
,"Montana","30","2019","2019",486,268181,181.2
,"Montana","30","2020","2020",572,274301,208.5
,"Montana","30","2021 (provisional)","2021",711,274301,259.2
,"Montana","30","2022 (provisional and partial)","2022",646,274301,235.5
"Total","Montana","30",,,2856,1354943,210.8
,"Nebraska","31","2018","2018",642,495034,129.7
,"Nebraska","31","2019","2019",640,498477,128.4
,"Nebraska","31","2020","2020",762,501005,152.1
,"Nebraska","31","2021 (provisional)","2021",842,501005,168.1
,"Nebraska","31","2022 (provisional and partial)","2022",731,501005,145.9
"Total","Nebraska","31",,,3617,2496526,144.9
,"Nevada","32","2018","2018",1365,848525,160.9
,"Nevada","32","2019","2019",1269,863621,146.9
,"Nevada","32","2020","2020",1670,883032,189.1
,"Nevada","32","2021 (provisional)","2021",2126,883032,240.8
,"Nevada","32","2022 (provisional and partial)","2022",1801,883032,204.0
"Total","Nevada","32",,,8231,4361242,188.7
,"New Hampshire","33","2018","2018",582,323749,179.8
,"New Hampshire","33","2019","2019",588,329316,178.6
,"New Hampshire","33","2020","2020",579,334900,172.9
,"New Hampshire","33","2021 (provisional)","2021",675,334900,201.6
,"New Hampshire","33","2022 (provisional and partial)","2022",633,334900,189.0
"Total","New Hampshire","33",,,3057,1657765,184.4
,"New Jersey","34","2018","2018",3631,2295139,158.2
,"New Jersey","34","2019","2019",3505,2289971,153.1
,"New Jersey","34","2020","2020",4278,2295923,186.3
,"New Jersey","34","2021 (provisional)","2021",4256,2295923,185.4
,"New Jersey","34","2022 (provisional and partial)","2022",3647,2295923,158.8
"Total","New Jersey","34",,,19317,11472879,168.4
,"New Mexico","35","2018","2018",1385,534619,259.1
,"New Mexico","35","2019","2019",1530,538933,283.9
,"New Mexico","35","2020","2020",1995,544906,366.1
,"New Mexico","35","2021 (provisional)","2021",2524,544906,463.2
,"New Mexico","35","2022 (provisional and partial)","2022",1960,544906,359.7
"Total","New Mexico","35",,,9394,2708270,346.9
,"New York","36","2018","2018",6320,5310657,119.0
,"New York","36","2019","2019",6470,5297612,122.1
,"New York","36","2020","2020",8952,5268761,169.9
,"New York","36","2021 (provisional)","2021",8902,5268761,169.0
,"New York","36","2022 (provisional and partial)","2022",8122,5268761,154.2
"Total","New York","36",,,38766,26414552,146.8
,"North Carolina","37","2018","2018",4834,2689053,179.8
,"North Carolina","37","2019","2019",4970,2719496,182.8
,"North Carolina","37","2020","2020",6220,2753400,225.9
,"North Carolina","37","2021 (provisional)","2021",7588,2753400,275.6
,"North Carolina","37","2022 (provisional and partial)","2022",6428,2753400,233.5
"Total","North Carolina","37",,,30040,13668749,219.8
,"North Dakota","38","2018","2018",328,205202,159.8
,"North Dakota","38","2019","2019",339,207147,163.7
,"North Dakota","38","2020","2020",424,208200,203.7
,"North Dakota","38","2021 (provisional)","2021",447,208200,214.7
,"North Dakota","38","2022 (provisional and partial)","2022",437,208200,209.9
"Total","North Dakota","38",,,1975,1036949,190.5
,"Ohio","39","2018","2018",6186,2936472,210.7
,"Ohio","39","2019","2019",6303,2952186,213.5
,"Ohio","39","2020","2020",7412,2972467,249.4
,"Ohio","39","2021 (provisional)","2021",8378,2972467,281.9
,"Ohio","39","2022 (provisional and partial)","2022",6876,2972467,231.3
"Total","Ohio","39",,,35155,14806059,237.4
,"Oklahoma","40","2018","2018",2038,1033606,197.2
,"Oklahoma","40","2019","2019",2099,1041466,201.5
,"Oklahoma","40","2020","2020",2468,1050984,234.8
,"Oklahoma","40","2021 (provisional)","2021",3054,1050984,290.6
,"Oklahoma","40","2022 (provisional and partial)","2022",2614,1050984,248.7
"Total","Oklahoma","40",,,12273,5228024,234.8
,"Oregon","41","2018","2018",1406,1156252,121.6
,"Oregon","41","2019","2019",1482,1172996,126.3
,"Oregon","41","2020","2020",1758,1186758,148.1
,"Oregon","41","2021 (provisional)","2021",2269,1186758,191.2
,"Oregon","41","2022 (provisional and partial)","2022",2084,1186758,175.6
"Total","Oregon","41",,,8999,5889522,152.8
,"Pennsylvania","42","2018","2018",6108,3199651,190.9
,"Pennsylvania","42","2019","2019",5946,3222875,184.5
,"Pennsylvania","42","2020","2020",6916,3241060,213.4
,"Pennsylvania","42","2021 (provisional)","2021",7628,3241060,235.4
,"Pennsylvania","42","2022 (provisional and partial)","2022",6473,3241060,199.7
"Total","Pennsylvania","42",,,33071,16145706,204.8
,"Rhode Island","44","2018","2018",363,270417,134.2
,"Rhode Island","44","2019","2019",414,273548,151.3
,"Rhode Island","44","2020","2020",454,275451,164.8
,"Rhode Island","44","2021 (provisional)","2021",506,275451,183.7
,"Rhode Island","44","2022 (provisional and partial)","2022",453,275451,164.5
"Total","Rhode Island","44",,,2190,1370318,159.8
,"South Carolina","45","2018","2018",2749,1285287,213.9
,"South Carolina","45","2019","2019",2804,1303358,215.1
,"South Carolina","45","2020","2020",3572,1319983,270.6
,"South Carolina","45","2021 (provisional)","2021",4244,1319983,321.5
,"South Carolina","45","2022 (provisional and partial)","2022",3505,1319983,265.5
"Total","South Carolina","45",,,16874,6548594,257.7
,"South Dakota","46","2018","2018",357,220004,162.3
,"South Dakota","46","2019","2019",401,220928,181.5
,"South Dakota","46","2020","2020",487,223417,218.0
,"South Dakota","46","2021 (provisional)","2021",568,223417,254.2
,"South Dakota","46","2022 (provisional and partial)","2022",485,223417,217.1
"Total","South Dakota","46",,,2298,1111183,206.8
,"Tennessee","47","2018","2018",3949,1771334,222.9
,"Tennessee","47","2019","2019",4020,1797314,223.7
,"Tennessee","47","2020","2020",5322,1816901,292.9
,"Tennessee","47","2021 (provisional)","2021",6507,1816901,358.1
,"Tennessee","47","2022 (provisional and partial)","2022",5199,1816901,286.1
"Total","Tennessee","47",,,24997,9019351,277.1
,"Texas","48","2018","2018",11149,8118100,137.3
,"Texas","48","2019","2019",11425,8219202,139.0
,"Texas","48","2020","2020",14534,8337829,174.3
,"Texas","48","2021 (provisional)","2021",18325,8337829,219.8
,"Texas","48","2022 (provisional and partial)","2022",14266,8337829,171.1
"Total","Texas","48",,,69699,41350789,168.6
,"Utah","49","2018","2018",1282,899522,142.5
,"Utah","49","2019","2019",1277,915259,139.5
,"Utah","49","2020","2020",1447,930185,155.6
,"Utah","49","2021 (provisional)","2021",1627,930185,174.9
,"Utah","49","2022 (provisional and partial)","2022",1382,930185,148.6
"Total","Utah","49",,,7015,4605336,152.3
,"Vermont","50","2018","2018",273,144692,188.7
,"Vermont","50","2019","2019",249,145675,170.9
,"Vermont","50","2020","2020",295,147548,199.9
,"Vermont","50","2021 (provisional)","2021",334,147548,226.4
,"Vermont","50","2022 (provisional and partial)","2022",303,147548,205.4
"Total","Vermont","50",,,1454,733011,198.4
,"Virginia","51","2018","2018",3237,2295189,141.0
,"Virginia","51","2019","2019",3259,2302877,141.5
,"Virginia","51","2020","2020",4190,2322568,180.4
,"Virginia","51","2021 (provisional)","2021",4733,2322568,203.8
,"Virginia","51","2022 (provisional and partial)","2022",4199,2322568,180.8
"Total","Virginia","51",,,19618,11565770,169.6
,"Washington","53","2018","2018",2584,2156226,119.8
,"Washington","53","2019","2019",2607,2200216,118.5
,"Washington","53","2020","2020",3151,2246652,140.3
,"Washington","53","2021 (provisional)","2021",3867,2246652,172.1
,"Washington","53","2022 (provisional and partial)","2022",3655,2246652,162.7
"Total","Washington","53",,,15864,11096398,143.0
,"West Virginia","54","2018","2018",1281,432122,296.4
,"West Virginia","54","2019","2019",1334,427806,311.8
,"West Virginia","54","2020","2020",1629,426210,382.2
,"West Virginia","54","2021 (provisional)","2021",1867,426210,438.0
,"West Virginia","54","2022 (provisional and partial)","2022",1535,426210,360.2
"Total","West Virginia","54",,,7646,2138558,357.5
,"Wisconsin","55","2018","2018",2140,1442093,148.4
,"Wisconsin","55","2019","2019",2146,1454297,147.6
,"Wisconsin","55","2020","2020",2671,1462998,182.6
,"Wisconsin","55","2021 (provisional)","2021",3058,1462998,209.0
,"Wisconsin","55","2022 (provisional and partial)","2022",2717,1462998,185.7
"Total","Wisconsin","55",,,12732,7285384,174.8
,"Wyoming","56","2018","2018",255,150491,169.4
,"Wyoming","56","2019","2019",281,150718,186.4
,"Wyoming","56","2020","2020",350,151632,230.8
,"Wyoming","56","2021 (provisional)","2021",392,151632,258.5
,"Wyoming","56","2022 (provisional and partial)","2022",289,151632,190.6
"Total","Wyoming","56",,,1567,756105,207.2
"Total",,,,,837681,439192641,190.7
