SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,ESTBASE2020_CIV,POPEST2020_CIV,POPEST2021_CIV,POPEST2022_CIV
010,0,0,0,United States,0,0,3690644,3669863,3570131,3683113
010,0,0,0,United States,0,1,3731823,3719267,3675382,3588817
010,0,0,0,United States,0,2,3826588,3807454,3725597,3693362
010,0,0,0,United States,0,3,3918009,3885476,3813656,3742836
010,0,0,0,United States,0,4,3999001,3987970,3891463,3830225
010,0,0,0,United States,0,5,4026983,4023811,3993711,3907298
010,0,0,0,United States,0,6,3997829,4012049,4029311,4008898
010,0,0,0,United States,0,7,4003061,3999001,4017311,4043729
010,0,0,0,United States,0,8,4022185,4006214,4004132,4031341
010,0,0,0,United States,0,9,4062565,4050595,4011235,4017929
010,0,0,0,United States,0,10,4158914,4135255,4055389,4024547
010,0,0,0,United States,0,11,4266695,4223965,4139966,4068564
010,0,0,0,United States,0,12,4397101,4385948,4228509,4152811
010,0,0,0,United States,0,13,4377841,4378112,4390229,4240884
010,0,0,0,United States,0,14,4284079,4305343,4382415,4403033
010,0,0,0,United States,0,15,4255134,4266157,4309985,4396566
010,0,0,0,United States,0,16,4300670,4296018,4271255,4325808
010,0,0,0,United States,0,17,4250252,4261986,4300348,4289134
010,0,0,0,United States,0,18,4466269,4389789,4250287,4306995
010,0,0,0,United States,0,19,4704510,4637871,4361668,4248648
010,0,0,0,United States,0,20,4498409,4566288,4632683,4377077
010,0,0,0,United States,0,21,4364156,4379729,4565107,4653835
010,0,0,0,United States,0,22,4264092,4289212,4383752,4591534
010,0,0,0,United States,0,23,4233749,4243772,4300191,4416770
010,0,0,0,United States,0,24,4274511,4254464,4254560,4334040
010,0,0,0,United States,0,25,4338075,4326783,4264077,4288113
010,0,0,0,United States,0,26,4427958,4416755,4335761,4297404
010,0,0,0,United States,0,27,4518717,4492236,4426112,4368313
010,0,0,0,United States,0,28,4614025,4599441,4500129,4456074
010,0,0,0,United States,0,29,4688656,4671858,4605944,4528340
010,0,0,0,United States,0,30,4657848,4690786,4677490,4632017
010,0,0,0,United States,0,31,4547277,4560479,4694778,4701315
010,0,0,0,United States,0,32,4471394,4482047,4563642,4715417
010,0,0,0,United States,0,33,4428191,4433217,4483441,4581501
010,0,0,0,United States,0,34,4450166,4443891,4433846,4498258
010,0,0,0,United States,0,35,4411637,4443497,4443253,4446299
010,0,0,0,United States,0,36,4367678,4352572,4441677,4453492
010,0,0,0,United States,0,37,4430462,4420113,4349786,4449757
010,0,0,0,United States,0,38,4391721,4418227,4416809,4356558
010,0,0,0,United States,0,39,4374786,4361878,4415457,4423185
010,0,0,0,United States,0,40,4301983,4347765,4357545,4418645
010,0,0,0,United States,0,41,4143065,4172147,4342095,4358478
010,0,0,0,United States,0,42,4088386,4081029,4165683,4341662
010,0,0,0,United States,0,43,3986763,4033865,4074528,4164521
010,0,0,0,United States,0,44,3914811,3900399,4026269,4071915
010,0,0,0,United States,0,45,3938748,3948574,3891816,4021530
010,0,0,0,United States,0,46,3874693,3876473,3938333,3885624
010,0,0,0,United States,0,47,3962338,3930283,3864918,3929903
010,0,0,0,United States,0,48,4174687,4122187,3917083,3854861
010,0,0,0,United States,0,49,4413648,4369344,4106802,3904489
010,0,0,0,United States,0,50,4264984,4303165,4350878,4091054
010,0,0,0,United States,0,51,4131810,4143159,4283291,4331953
010,0,0,0,United States,0,52,4042629,4056152,4122195,4263194
010,0,0,0,United States,0,53,4093417,4071632,4033578,4100684
010,0,0,0,United States,0,54,4161466,4132097,4046829,4010334
010,0,0,0,United States,0,55,4340077,4292877,4104399,4020597
010,0,0,0,United States,0,56,4405171,4395025,4261192,4075143
010,0,0,0,United States,0,57,4399558,4397984,4359901,4228049
010,0,0,0,United States,0,58,4431570,4413885,4359660,4322372
010,0,0,0,United States,0,59,4396762,4406614,4372198,4318358
010,0,0,0,United States,0,60,4322484,4330769,4361305,4327284
010,0,0,0,United States,0,61,4253203,4249652,4282441,4313427
010,0,0,0,United States,0,62,4227173,4213997,4198606,4231238
010,0,0,0,United States,0,63,4084377,4138724,4159430,4144160
010,0,0,0,United States,0,64,3955420,3953127,4080993,4101902
010,0,0,0,United States,0,65,3849457,3861028,3894680,4020640
010,0,0,0,United States,0,66,3694229,3725930,3800329,3833262
010,0,0,0,United States,0,67,3563938,3572464,3663524,3737326
010,0,0,0,United States,0,68,3444211,3438063,3508475,3598472
010,0,0,0,United States,0,69,3210590,3272158,3371921,3441722
010,0,0,0,United States,0,70,3120136,3123674,3206572,3305273
010,0,0,0,United States,0,71,3034032,3041945,3056728,3141497
010,0,0,0,United States,0,72,3033886,2977810,2970775,2988811
010,0,0,0,United States,0,73,3015389,3135873,2901153,2898395
010,0,0,0,United States,0,74,2159944,2222663,3048516,2823041
010,0,0,0,United States,0,75,2132096,2131082,2153675,2959404
010,0,0,0,United States,0,76,2096131,2071413,2059273,2083434
010,0,0,0,United States,0,77,2055432,2088946,1994297,1986144
010,0,0,0,United States,0,78,1765010,1787580,2003370,1915774
010,0,0,0,United States,0,79,1587304,1603928,1706449,1916244
010,0,0,0,United States,0,80,1451882,1467675,1523339,1623833
010,0,0,0,United States,0,81,1369451,1362968,1385951,1441506
010,0,0,0,United States,0,82,1262465,1273223,1278439,1303339
010,0,0,0,United States,0,83,1130771,1136497,1185453,1193273
010,0,0,0,United States,0,84,1051815,1048421,1049070,1097594
010,0,0,0,United States,0,85,6502064,6483182,6467137,6485868
010,0,0,0,United States,0,999,330333117,330396837,330901569,332200066
010,0,0,0,United States,1,0,1886273,1876349,1825237,1882867
010,0,0,0,United States,1,1,1906537,1899515,1879051,1834594
010,0,0,0,United States,1,2,1957418,1946596,1902665,1888149
010,0,0,0,United States,1,3,2005086,1988444,1949671,1911373
010,0,0,0,United States,1,4,2044012,2038216,1991469,1958112
010,0,0,0,United States,1,5,2056578,2055471,2041144,1999653
010,0,0,0,United States,1,6,2047905,2054468,2058269,2048936
010,0,0,0,United States,1,7,2044376,2043682,2057137,2065602
010,0,0,0,United States,1,8,2060968,2050583,2046297,2064359
010,0,0,0,United States,1,9,2083696,2078045,2053150,2053396
010,0,0,0,United States,1,10,2130180,2118292,2080465,2059922
010,0,0,0,United States,1,11,2184933,2162942,2120662,2087189
010,0,0,0,United States,1,12,2253190,2246985,2165265,2127260
010,0,0,0,United States,1,13,2242731,2243801,2249174,2171725
010,0,0,0,United States,1,14,2193162,2204304,2245932,2255757
010,0,0,0,United States,1,15,2179318,2184583,2206536,2253101
010,0,0,0,United States,1,16,2202407,2200309,2187033,2214662
010,0,0,0,United States,1,17,2178346,2183307,2201838,2196114
010,0,0,0,United States,1,18,2263164,2229388,2171090,2200168
010,0,0,0,United States,1,19,2381062,2345229,2202677,2161329
010,0,0,0,United States,1,20,2284171,2315620,2337881,2208225
010,0,0,0,United States,1,21,2216460,2224191,2311927,2347914
010,0,0,0,United States,1,22,2169219,2180983,2224808,2325395
010,0,0,0,United States,1,23,2153108,2157710,2187315,2242647
010,0,0,0,United States,1,24,2176001,2165200,2163229,2205016
010,0,0,0,United States,1,25,2204529,2199848,2169375,2179832
010,0,0,0,United States,1,26,2250096,2245361,2203339,2185150
010,0,0,0,United States,1,27,2294655,2282625,2249168,2218445
010,0,0,0,United States,1,28,2334327,2330839,2285547,2262950
010,0,0,0,United States,1,29,2373032,2363154,2333003,2298764
010,0,0,0,United States,1,30,2355689,2371108,2364805,2344966
010,0,0,0,United States,1,31,2300249,2307079,2371932,2375788
010,0,0,0,United States,1,32,2262225,2266276,2307449,2381331
010,0,0,0,United States,1,33,2243748,2245575,2265633,2315178
010,0,0,0,United States,1,34,2255947,2252486,2244687,2271876
010,0,0,0,United States,1,35,2231956,2249365,2250901,2249978
010,0,0,0,United States,1,36,2207967,2199830,2247004,2254744
010,0,0,0,United States,1,37,2238267,2232926,2196977,2249628
010,0,0,0,United States,1,38,2218291,2230817,2229902,2199118
010,0,0,0,United States,1,39,2208834,2202246,2228499,2232258
010,0,0,0,United States,1,40,2170415,2194315,2198978,2228915
010,0,0,0,United States,1,41,2085710,2099989,2190249,2198217
010,0,0,0,United States,1,42,2055197,2053134,2095715,2188932
010,0,0,0,United States,1,43,2001939,2025131,2048840,2094122
010,0,0,0,United States,1,44,1965584,1959163,2020133,2046344
010,0,0,0,United States,1,45,1979162,1982936,1953670,2016392
010,0,0,0,United States,1,46,1944935,1945679,1976415,1949117
010,0,0,0,United States,1,47,1987749,1970753,1938273,1970531
010,0,0,0,United States,1,48,2098618,2070791,1962264,1931323
010,0,0,0,United States,1,49,2222959,2200257,2060958,1953718
010,0,0,0,United States,1,50,2147343,2165979,2188526,2050568
010,0,0,0,United States,1,51,2076047,2081935,2153274,2176094
010,0,0,0,United States,1,52,2027886,2034926,2068551,2139920
010,0,0,0,United States,1,53,2045203,2034820,2020453,2054084
010,0,0,0,United States,1,54,2074897,2061722,2019075,2005132
010,0,0,0,United States,1,55,2153141,2130950,2044175,2001967
010,0,0,0,United States,1,56,2183763,2178287,2110894,2025179
010,0,0,0,United States,1,57,2173161,2173068,2156064,2089520
010,0,0,0,United States,1,58,2187178,2177257,2148977,2132139
010,0,0,0,United States,1,59,2162685,2168153,2151273,2123068
010,0,0,0,United States,1,60,2124316,2127407,2140039,2123268
010,0,0,0,United States,1,61,2078769,2077864,2097419,2110152
010,0,0,0,United States,1,62,2060764,2054226,2046277,2065800
010,0,0,0,United States,1,63,1981985,2008901,2020534,2012922
010,0,0,0,United States,1,64,1906803,1906460,1973555,1985499
010,0,0,0,United States,1,65,1848718,1854078,1870779,1936851
010,0,0,0,United States,1,66,1764291,1779636,1817260,1833694
010,0,0,0,United States,1,67,1693849,1698320,1741993,1779401
010,0,0,0,United States,1,68,1631728,1628676,1659920,1703295
010,0,0,0,United States,1,69,1509173,1538979,1589344,1620660
010,0,0,0,United States,1,70,1463553,1464230,1500219,1550197
010,0,0,0,United States,1,71,1419213,1421278,1424869,1461923
010,0,0,0,United States,1,72,1418953,1390894,1379735,1385218
010,0,0,0,United States,1,73,1418736,1472748,1346396,1337885
010,0,0,0,United States,1,74,990752,1023912,1422088,1301548
010,0,0,0,United States,1,75,975398,973938,984592,1370943
010,0,0,0,United States,1,76,951881,940255,933436,944972
010,0,0,0,United States,1,77,926779,941978,897201,892694
010,0,0,0,United States,1,78,786163,797030,894670,853900
010,0,0,0,United States,1,79,698836,705755,752752,847177
010,0,0,0,United States,1,80,629585,636905,662444,708405
010,0,0,0,United States,1,81,587987,586081,593668,619177
010,0,0,0,United States,1,82,533795,537853,541848,550678
010,0,0,0,United States,1,83,469489,472166,492781,498171
010,0,0,0,United States,1,84,428564,427986,428219,448728
010,0,0,0,United States,1,85,2251647,2250183,2260428,2283827
010,0,0,0,United States,1,999,163575412,163600732,163787366,164385738
010,0,0,0,United States,2,0,1804371,1793514,1744894,1800246
010,0,0,0,United States,2,1,1825286,1819752,1796331,1754223
010,0,0,0,United States,2,2,1869170,1860858,1822932,1805213
010,0,0,0,United States,2,3,1912923,1897032,1863985,1831463
010,0,0,0,United States,2,4,1954989,1949754,1899994,1872113
010,0,0,0,United States,2,5,1970405,1968340,1952567,1907645
010,0,0,0,United States,2,6,1949924,1957581,1971042,1959962
010,0,0,0,United States,2,7,1958685,1955319,1960174,1978127
010,0,0,0,United States,2,8,1961217,1955631,1957835,1966982
010,0,0,0,United States,2,9,1978869,1972550,1958085,1964533
010,0,0,0,United States,2,10,2028734,2016963,1974924,1964625
010,0,0,0,United States,2,11,2081762,2061023,2019304,1981375
010,0,0,0,United States,2,12,2143911,2138963,2063244,2025551
010,0,0,0,United States,2,13,2135110,2134311,2141055,2069159
010,0,0,0,United States,2,14,2090917,2101039,2136483,2147276
010,0,0,0,United States,2,15,2075816,2081574,2103449,2143465
010,0,0,0,United States,2,16,2098263,2095709,2084222,2111146
010,0,0,0,United States,2,17,2071906,2078679,2098510,2093020
010,0,0,0,United States,2,18,2203105,2160401,2079197,2106827
010,0,0,0,United States,2,19,2323448,2292642,2158991,2087319
010,0,0,0,United States,2,20,2214238,2250668,2294802,2168852
010,0,0,0,United States,2,21,2147696,2155538,2253180,2305921
010,0,0,0,United States,2,22,2094873,2108229,2158944,2266139
010,0,0,0,United States,2,23,2080641,2086062,2112876,2174123
010,0,0,0,United States,2,24,2098510,2089264,2091331,2129024
010,0,0,0,United States,2,25,2133546,2126935,2094702,2108281
010,0,0,0,United States,2,26,2177862,2171394,2132422,2112254
010,0,0,0,United States,2,27,2224062,2209611,2176944,2149868
010,0,0,0,United States,2,28,2279698,2268602,2214582,2193124
010,0,0,0,United States,2,29,2315624,2308704,2272941,2229576
010,0,0,0,United States,2,30,2302159,2319678,2312685,2287051
010,0,0,0,United States,2,31,2247028,2253400,2322846,2325527
010,0,0,0,United States,2,32,2209169,2215771,2256193,2334086
010,0,0,0,United States,2,33,2184443,2187642,2217808,2266323
010,0,0,0,United States,2,34,2194219,2191405,2189159,2226382
010,0,0,0,United States,2,35,2179681,2194132,2192352,2196321
010,0,0,0,United States,2,36,2159711,2152742,2194673,2198748
010,0,0,0,United States,2,37,2192195,2187187,2152809,2200129
010,0,0,0,United States,2,38,2173430,2187410,2186907,2157440
010,0,0,0,United States,2,39,2165952,2159632,2186958,2190927
010,0,0,0,United States,2,40,2131568,2153450,2158567,2189730
010,0,0,0,United States,2,41,2057355,2072158,2151846,2160261
010,0,0,0,United States,2,42,2033189,2027895,2069968,2152730
010,0,0,0,United States,2,43,1984824,2008734,2025688,2070399
010,0,0,0,United States,2,44,1949227,1941236,2006136,2025571
010,0,0,0,United States,2,45,1959586,1965638,1938146,2005138
010,0,0,0,United States,2,46,1929758,1930794,1961918,1936507
010,0,0,0,United States,2,47,1974589,1959530,1926645,1959372
010,0,0,0,United States,2,48,2076069,2051396,1954819,1923538
010,0,0,0,United States,2,49,2190689,2169087,2045844,1950771
010,0,0,0,United States,2,50,2117641,2137186,2162352,2040486
010,0,0,0,United States,2,51,2055763,2061224,2130017,2155859
010,0,0,0,United States,2,52,2014743,2021226,2053644,2123274
010,0,0,0,United States,2,53,2048214,2036812,2013125,2046600
010,0,0,0,United States,2,54,2086569,2070375,2027754,2005202
010,0,0,0,United States,2,55,2186936,2161927,2060224,2018630
010,0,0,0,United States,2,56,2221408,2216738,2150298,2049964
010,0,0,0,United States,2,57,2226397,2224916,2203837,2138529
010,0,0,0,United States,2,58,2244392,2236628,2210683,2190233
010,0,0,0,United States,2,59,2234077,2238461,2220925,2195290
010,0,0,0,United States,2,60,2198168,2203362,2221266,2204016
010,0,0,0,United States,2,61,2174434,2171788,2185022,2203275
010,0,0,0,United States,2,62,2166409,2159771,2152329,2165438
010,0,0,0,United States,2,63,2102392,2129823,2138896,2131238
010,0,0,0,United States,2,64,2048617,2046667,2107438,2116403
010,0,0,0,United States,2,65,2000739,2006950,2023901,2083789
010,0,0,0,United States,2,66,1929938,1946294,1983069,1999568
010,0,0,0,United States,2,67,1870089,1874144,1921531,1957925
010,0,0,0,United States,2,68,1812483,1809387,1848555,1895177
010,0,0,0,United States,2,69,1701417,1733179,1782577,1821062
010,0,0,0,United States,2,70,1656583,1659444,1706353,1755076
010,0,0,0,United States,2,71,1614819,1620667,1631859,1679574
010,0,0,0,United States,2,72,1614933,1586916,1591040,1603593
010,0,0,0,United States,2,73,1596653,1663125,1554757,1560510
010,0,0,0,United States,2,74,1169192,1198751,1626428,1521493
010,0,0,0,United States,2,75,1156698,1157144,1169083,1588461
010,0,0,0,United States,2,76,1144250,1131158,1125837,1138462
010,0,0,0,United States,2,77,1128653,1146968,1097096,1093450
010,0,0,0,United States,2,78,978847,990550,1108700,1061874
010,0,0,0,United States,2,79,888468,898173,953697,1069067
010,0,0,0,United States,2,80,822297,830770,860895,915428
010,0,0,0,United States,2,81,781464,776887,792283,822329
010,0,0,0,United States,2,82,728670,735370,736591,752661
010,0,0,0,United States,2,83,661282,664331,692672,695102
010,0,0,0,United States,2,84,623251,620435,620851,648866
010,0,0,0,United States,2,85,4250417,4232999,4206709,4202041
010,0,0,0,United States,2,999,166757705,166796105,167114203,167814328
040,3,6,1,Alabama,0,0,56355,56285,56687,57882
040,3,6,1,Alabama,0,1,57448,57207,56760,57185
040,3,6,1,Alabama,0,2,59051,58871,57612,57342
040,3,6,1,Alabama,0,3,59655,59394,59310,58047
040,3,6,1,Alabama,0,4,60643,60567,59870,59843
040,3,6,1,Alabama,0,5,60668,60781,60917,60337
040,3,6,1,Alabama,0,6,59844,60201,61182,61461
040,3,6,1,Alabama,0,7,59378,59541,60733,61795
040,3,6,1,Alabama,0,8,60413,60073,59998,61106
040,3,6,1,Alabama,0,9,60957,60809,60443,60574
040,3,6,1,Alabama,0,10,62667,62274,61107,60929
040,3,6,1,Alabama,0,11,65046,64295,62640,61557
040,3,6,1,Alabama,0,12,66988,66855,64619,63172
040,3,6,1,Alabama,0,13,66155,66347,67166,65086
040,3,6,1,Alabama,0,14,64416,64840,66778,67703
040,3,6,1,Alabama,0,15,63936,64148,65239,67299
040,3,6,1,Alabama,0,16,64582,64549,64338,65600
040,3,6,1,Alabama,0,17,64083,64140,64610,64610
040,3,6,1,Alabama,0,18,67138,66994,65770,66462
040,3,6,1,Alabama,0,19,72645,74038,71622,69575
040,3,6,1,Alabama,0,20,70222,72593,74416,69676
040,3,6,1,Alabama,0,21,68546,69561,73345,74532
040,3,6,1,Alabama,0,22,66822,67577,69732,73168
040,3,6,1,Alabama,0,23,64757,65123,67267,69133
040,3,6,1,Alabama,0,24,63521,63336,64368,66608
040,3,6,1,Alabama,0,25,63464,63315,62695,63648
040,3,6,1,Alabama,0,26,64443,64214,63049,62437
040,3,6,1,Alabama,0,27,65406,64999,64117,63010
040,3,6,1,Alabama,0,28,67069,66653,65120,64256
040,3,6,1,Alabama,0,29,69089,68568,66911,65485
040,3,6,1,Alabama,0,30,67980,68523,68628,67230
040,3,6,1,Alabama,0,31,64961,65524,68787,68884
040,3,6,1,Alabama,0,32,62521,62971,65677,69062
040,3,6,1,Alabama,0,33,61625,61800,63231,66221
040,3,6,1,Alabama,0,34,61565,61541,61905,63559
040,3,6,1,Alabama,0,35,61450,61808,61709,62152
040,3,6,1,Alabama,0,36,61077,60712,61941,62063
040,3,6,1,Alabama,0,37,62011,61827,60632,62083
040,3,6,1,Alabama,0,38,62329,62493,62016,61024
040,3,6,1,Alabama,0,39,62920,62457,62425,62081
040,3,6,1,Alabama,0,40,62187,62739,62539,62638
040,3,6,1,Alabama,0,41,60350,60758,63004,62908
040,3,6,1,Alabama,0,42,60308,59900,60594,63135
040,3,6,1,Alabama,0,43,59032,59770,59950,60836
040,3,6,1,Alabama,0,44,57676,57429,59831,60196
040,3,6,1,Alabama,0,45,58789,58778,57367,59796
040,3,6,1,Alabama,0,46,58993,58694,58780,57569
040,3,6,1,Alabama,0,47,61308,60617,58862,59007
040,3,6,1,Alabama,0,48,64872,63994,60561,58954
040,3,6,1,Alabama,0,49,68398,67798,63898,60600
040,3,6,1,Alabama,0,50,64565,65496,67674,63817
040,3,6,1,Alabama,0,51,62308,62508,65522,67840
040,3,6,1,Alabama,0,52,61173,61337,62552,65716
040,3,6,1,Alabama,0,53,62185,61800,61095,62580
040,3,6,1,Alabama,0,54,63934,63296,61695,61205
040,3,6,1,Alabama,0,55,67473,66538,62989,61483
040,3,6,1,Alabama,0,56,68445,68373,66387,63008
040,3,6,1,Alabama,0,57,68392,68400,67905,66106
040,3,6,1,Alabama,0,58,69442,69052,67911,67621
040,3,6,1,Alabama,0,59,68588,68974,68628,67600
040,3,6,1,Alabama,0,60,67838,67766,68331,68143
040,3,6,1,Alabama,0,61,66613,66649,67087,67817
040,3,6,1,Alabama,0,62,66656,66326,65961,66539
040,3,6,1,Alabama,0,63,65188,65917,65445,65196
040,3,6,1,Alabama,0,64,63313,63269,65094,64858
040,3,6,1,Alabama,0,65,61267,61552,62253,64134
040,3,6,1,Alabama,0,66,59228,59708,60602,61555
040,3,6,1,Alabama,0,67,56951,57203,58632,59814
040,3,6,1,Alabama,0,68,55255,55014,55858,57434
040,3,6,1,Alabama,0,69,51425,52529,53789,54774
040,3,6,1,Alabama,0,70,50646,50511,51280,52633
040,3,6,1,Alabama,0,71,49679,49693,49082,50092
040,3,6,1,Alabama,0,72,49798,48815,48302,47843
040,3,6,1,Alabama,0,73,49242,51336,47121,46846
040,3,6,1,Alabama,0,74,35054,36023,49752,45757
040,3,6,1,Alabama,0,75,34838,34732,34555,48060
040,3,6,1,Alabama,0,76,34421,33937,33349,33303
040,3,6,1,Alabama,0,77,33776,34353,32345,31932
040,3,6,1,Alabama,0,78,28741,29115,32672,30898
040,3,6,1,Alabama,0,79,25689,25948,27255,30753
040,3,6,1,Alabama,0,80,23823,23950,24282,25601
040,3,6,1,Alabama,0,81,22638,22483,22420,22747
040,3,6,1,Alabama,0,82,20666,20866,20714,20701
040,3,6,1,Alabama,0,83,18018,18212,19143,19030
040,3,6,1,Alabama,0,84,16777,16723,16534,17455
040,3,6,1,Alabama,0,85,92568,92869,92745,93371
040,3,6,1,Alabama,0,999,5012372,5019554,5037719,5063778
040,3,6,1,Alabama,1,0,28792,28841,28870,29489
040,3,6,1,Alabama,1,1,29430,29266,29121,29047
040,3,6,1,Alabama,1,2,30213,30118,29442,29421
040,3,6,1,Alabama,1,3,30467,30373,30343,29650
040,3,6,1,Alabama,1,4,30882,30854,30651,30612
040,3,6,1,Alabama,1,5,30802,30879,31040,30818
040,3,6,1,Alabama,1,6,30469,30632,31062,31305
040,3,6,1,Alabama,1,7,30148,30252,30886,31290
040,3,6,1,Alabama,1,8,30837,30629,30475,31069
040,3,6,1,Alabama,1,9,31446,31302,30839,30802
040,3,6,1,Alabama,1,10,32021,31870,31420,31065
040,3,6,1,Alabama,1,11,33156,32784,32040,31632
040,3,6,1,Alabama,1,12,34099,34032,33001,32359
040,3,6,1,Alabama,1,13,33787,33879,34231,33242
040,3,6,1,Alabama,1,14,32923,33136,34122,34533
040,3,6,1,Alabama,1,15,32794,32875,33327,34366
040,3,6,1,Alabama,1,16,33098,33085,32893,33485
040,3,6,1,Alabama,1,17,32677,32720,33034,33001
040,3,6,1,Alabama,1,18,33698,33521,32916,33448
040,3,6,1,Alabama,1,19,36290,36831,35402,34720
040,3,6,1,Alabama,1,20,34792,35970,36845,34438
040,3,6,1,Alabama,1,21,34124,34587,36322,36922
040,3,6,1,Alabama,1,22,33586,33960,34940,36569
040,3,6,1,Alabama,1,23,32654,32806,33821,34682
040,3,6,1,Alabama,1,24,32064,31918,32328,33481
040,3,6,1,Alabama,1,25,31761,31709,31414,31931
040,3,6,1,Alabama,1,26,32306,32152,31514,31313
040,3,6,1,Alabama,1,27,32670,32442,31964,31411
040,3,6,1,Alabama,1,28,33082,32976,32536,31998
040,3,6,1,Alabama,1,29,33868,33600,33002,32671
040,3,6,1,Alabama,1,30,33363,33553,33625,33285
040,3,6,1,Alabama,1,31,31974,32223,33695,33812
040,3,6,1,Alabama,1,32,30655,30840,32193,33735
040,3,6,1,Alabama,1,33,30203,30249,30875,32397
040,3,6,1,Alabama,1,34,30001,30004,30367,31099
040,3,6,1,Alabama,1,35,29855,30027,30010,30406
040,3,6,1,Alabama,1,36,29645,29427,29954,30122
040,3,6,1,Alabama,1,37,30267,30136,29396,30091
040,3,6,1,Alabama,1,38,30552,30549,30185,29592
040,3,6,1,Alabama,1,39,30884,30622,30468,30159
040,3,6,1,Alabama,1,40,30406,30663,30597,30550
040,3,6,1,Alabama,1,41,29382,29584,30835,30780
040,3,6,1,Alabama,1,42,29277,29066,29395,30796
040,3,6,1,Alabama,1,43,28710,29045,29086,29496
040,3,6,1,Alabama,1,44,28133,27994,29071,29247
040,3,6,1,Alabama,1,45,28764,28712,27929,28986
040,3,6,1,Alabama,1,46,28897,28708,28637,28086
040,3,6,1,Alabama,1,47,30002,29623,28708,28639
040,3,6,1,Alabama,1,48,31911,31428,29549,28702
040,3,6,1,Alabama,1,49,33810,33467,31351,29563
040,3,6,1,Alabama,1,50,31853,32307,33424,31323
040,3,6,1,Alabama,1,51,30807,30898,32367,33471
040,3,6,1,Alabama,1,52,30261,30315,30828,32459
040,3,6,1,Alabama,1,53,30674,30468,30101,30777
040,3,6,1,Alabama,1,54,31340,31069,30386,30143
040,3,6,1,Alabama,1,55,33004,32538,30811,30261
040,3,6,1,Alabama,1,56,33526,33464,32355,30773
040,3,6,1,Alabama,1,57,33386,33397,33140,32206
040,3,6,1,Alabama,1,58,33763,33585,33114,32945
040,3,6,1,Alabama,1,59,33257,33430,33270,32828
040,3,6,1,Alabama,1,60,32836,32780,33059,32926
040,3,6,1,Alabama,1,61,31982,32025,32321,32731
040,3,6,1,Alabama,1,62,31869,31723,31590,31972
040,3,6,1,Alabama,1,63,31202,31512,31120,31071
040,3,6,1,Alabama,1,64,30069,30056,30978,30720
040,3,6,1,Alabama,1,65,28844,29020,29422,30427
040,3,6,1,Alabama,1,66,27786,27996,28405,29011
040,3,6,1,Alabama,1,67,26623,26747,27384,27940
040,3,6,1,Alabama,1,68,25759,25651,25945,26652
040,3,6,1,Alabama,1,69,23894,24374,24904,25275
040,3,6,1,Alabama,1,70,23299,23270,23613,24199
040,3,6,1,Alabama,1,71,22862,22824,22405,22884
040,3,6,1,Alabama,1,72,22947,22444,21975,21673
040,3,6,1,Alabama,1,73,22872,23810,21492,21169
040,3,6,1,Alabama,1,74,15713,16262,22831,20678
040,3,6,1,Alabama,1,75,15587,15512,15436,21825
040,3,6,1,Alabama,1,76,15295,15083,14737,14757
040,3,6,1,Alabama,1,77,14810,15069,14232,13947
040,3,6,1,Alabama,1,78,12537,12682,14140,13431
040,3,6,1,Alabama,1,79,11073,11183,11774,13210
040,3,6,1,Alabama,1,80,9972,10053,10250,10856
040,3,6,1,Alabama,1,81,9338,9328,9277,9483
040,3,6,1,Alabama,1,82,8424,8486,8457,8466
040,3,6,1,Alabama,1,83,7199,7279,7691,7675
040,3,6,1,Alabama,1,84,6519,6528,6418,6823
040,3,6,1,Alabama,1,85,30266,30458,30715,31172
040,3,6,1,Alabama,1,999,2437075,2439545,2446094,2458472
040,3,6,1,Alabama,2,0,27563,27444,27817,28393
040,3,6,1,Alabama,2,1,28018,27941,27639,28138
040,3,6,1,Alabama,2,2,28838,28753,28170,27921
040,3,6,1,Alabama,2,3,29188,29021,28967,28397
040,3,6,1,Alabama,2,4,29761,29713,29219,29231
040,3,6,1,Alabama,2,5,29866,29902,29877,29519
040,3,6,1,Alabama,2,6,29375,29569,30120,30156
040,3,6,1,Alabama,2,7,29230,29289,29847,30505
040,3,6,1,Alabama,2,8,29576,29444,29523,30037
040,3,6,1,Alabama,2,9,29511,29507,29604,29772
040,3,6,1,Alabama,2,10,30646,30404,29687,29864
040,3,6,1,Alabama,2,11,31890,31511,30600,29925
040,3,6,1,Alabama,2,12,32889,32823,31618,30813
040,3,6,1,Alabama,2,13,32368,32468,32935,31844
040,3,6,1,Alabama,2,14,31493,31704,32656,33170
040,3,6,1,Alabama,2,15,31142,31273,31912,32933
040,3,6,1,Alabama,2,16,31484,31464,31445,32115
040,3,6,1,Alabama,2,17,31406,31420,31576,31609
040,3,6,1,Alabama,2,18,33440,33473,32854,33014
040,3,6,1,Alabama,2,19,36355,37207,36220,34855
040,3,6,1,Alabama,2,20,35430,36623,37571,35238
040,3,6,1,Alabama,2,21,34422,34974,37023,37610
040,3,6,1,Alabama,2,22,33236,33617,34792,36599
040,3,6,1,Alabama,2,23,32103,32317,33446,34451
040,3,6,1,Alabama,2,24,31457,31418,32040,33127
040,3,6,1,Alabama,2,25,31703,31606,31281,31717
040,3,6,1,Alabama,2,26,32137,32062,31535,31124
040,3,6,1,Alabama,2,27,32736,32557,32153,31599
040,3,6,1,Alabama,2,28,33987,33677,32584,32258
