"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",42638,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",39351,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",42515,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",37518,Not Applicable,Not Applicable
,"May, 1999","1999/05",36791,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",34530,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",35848,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",34693,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",34192,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",36999,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",36095,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",41430,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",44795,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",37275,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",37683,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",35685,Not Applicable,Not Applicable
,"May, 2000","2000/05",36326,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",34220,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",34768,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",34785,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",34261,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",36363,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",36063,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",38985,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",40173,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",35433,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",38252,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",36318,Not Applicable,Not Applicable
,"May, 2001","2001/05",36092,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",34551,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",34412,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",34420,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",33002,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",35792,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",35094,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",37421,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",38914,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",36127,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",39010,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",34737,Not Applicable,Not Applicable
,"May, 2002","2002/05",35195,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",32842,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",33533,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",33312,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",32584,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",34779,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",34605,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",37352,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",37427,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",33763,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",36358,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",34120,Not Applicable,Not Applicable
,"May, 2003","2003/05",33898,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",32745,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",32688,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",32825,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",32060,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",34032,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",33723,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",39858,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",38824,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",34106,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",35481,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",32971,Not Applicable,Not Applicable
,"May, 2004","2004/05",32846,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",31445,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",32004,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",31558,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",30817,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",32990,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",32062,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",34562,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",36501,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",34225,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",37181,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",33438,Not Applicable,Not Applicable
,"May, 2005","2005/05",33206,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",30965,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",31251,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",31228,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",30452,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",32146,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",32148,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",35614,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",35295,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",32342,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",35309,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",32452,Not Applicable,Not Applicable
,"May, 2006","2006/05",32626,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",30353,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",31105,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",31052,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",30688,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",32390,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",32124,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",34357,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",35573,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",32484,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",34680,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",32622,Not Applicable,Not Applicable
,"May, 2007","2007/05",32045,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",30650,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",31005,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",31020,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",30248,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",31991,Not Applicable,Not Applicable
,"Nov., 2007","2007/11",31985,Not Applicable,Not Applicable
,"Dec., 2007","2007/12",34935,Not Applicable,Not Applicable
,"Jan., 2008","2008/01",35797,Not Applicable,Not Applicable
,"Feb., 2008","2008/02",35259,Not Applicable,Not Applicable
,"Mar., 2008","2008/03",36460,Not Applicable,Not Applicable
,"Apr., 2008","2008/04",33072,Not Applicable,Not Applicable
,"May, 2008","2008/05",33120,Not Applicable,Not Applicable
,"Jun., 2008","2008/06",31347,Not Applicable,Not Applicable
,"Jul., 2008","2008/07",31584,Not Applicable,Not Applicable
,"Aug., 2008","2008/08",31833,Not Applicable,Not Applicable
,"Sep., 2008","2008/09",30966,Not Applicable,Not Applicable
,"Oct., 2008","2008/10",32937,Not Applicable,Not Applicable
,"Nov., 2008","2008/11",33060,Not Applicable,Not Applicable
,"Dec., 2008","2008/12",36144,Not Applicable,Not Applicable
,"Jan., 2009","2009/01",36192,Not Applicable,Not Applicable
,"Feb., 2009","2009/02",32534,Not Applicable,Not Applicable
,"Mar., 2009","2009/03",35147,Not Applicable,Not Applicable
,"Apr., 2009","2009/04",33448,Not Applicable,Not Applicable
,"May, 2009","2009/05",33091,Not Applicable,Not Applicable
,"Jun., 2009","2009/06",31650,Not Applicable,Not Applicable
,"Jul., 2009","2009/07",32249,Not Applicable,Not Applicable
,"Aug., 2009","2009/08",31981,Not Applicable,Not Applicable
,"Sep., 2009","2009/09",31193,Not Applicable,Not Applicable
,"Oct., 2009","2009/10",34143,Not Applicable,Not Applicable
,"Nov., 2009","2009/11",33360,Not Applicable,Not Applicable
,"Dec., 2009","2009/12",36044,Not Applicable,Not Applicable
,"Jan., 2010","2010/01",36766,Not Applicable,Not Applicable
,"Feb., 2010","2010/02",32910,Not Applicable,Not Applicable
,"Mar., 2010","2010/03",35916,Not Applicable,Not Applicable
,"Apr., 2010","2010/04",33051,Not Applicable,Not Applicable
,"May, 2010","2010/05",33820,Not Applicable,Not Applicable
,"Jun., 2010","2010/06",32286,Not Applicable,Not Applicable
,"Jul., 2010","2010/07",33063,Not Applicable,Not Applicable
,"Aug., 2010","2010/08",32900,Not Applicable,Not Applicable
,"Sep., 2010","2010/09",31727,Not Applicable,Not Applicable
,"Oct., 2010","2010/10",34135,Not Applicable,Not Applicable
,"Nov., 2010","2010/11",33898,Not Applicable,Not Applicable
,"Dec., 2010","2010/12",36679,Not Applicable,Not Applicable
,"Jan., 2011","2011/01",37628,Not Applicable,Not Applicable
,"Feb., 2011","2011/02",34269,Not Applicable,Not Applicable
,"Mar., 2011","2011/03",36568,Not Applicable,Not Applicable
,"Apr., 2011","2011/04",34151,Not Applicable,Not Applicable
,"May, 2011","2011/05",34218,Not Applicable,Not Applicable
,"Jun., 2011","2011/06",32651,Not Applicable,Not Applicable
,"Jul., 2011","2011/07",33599,Not Applicable,Not Applicable
,"Aug., 2011","2011/08",33508,Not Applicable,Not Applicable
,"Sep., 2011","2011/09",32672,Not Applicable,Not Applicable
,"Oct., 2011","2011/10",34529,Not Applicable,Not Applicable
,"Nov., 2011","2011/11",34420,Not Applicable,Not Applicable
,"Dec., 2011","2011/12",36839,Not Applicable,Not Applicable
,"Jan., 2012","2012/01",37519,Not Applicable,Not Applicable
,"Feb., 2012","2012/02",34903,Not Applicable,Not Applicable
,"Mar., 2012","2012/03",37046,Not Applicable,Not Applicable
,"Apr., 2012","2012/04",35155,Not Applicable,Not Applicable
,"May, 2012","2012/05",35643,Not Applicable,Not Applicable
,"Jun., 2012","2012/06",34102,Not Applicable,Not Applicable
,"Jul., 2012","2012/07",34702,Not Applicable,Not Applicable
,"Aug., 2012","2012/08",35224,Not Applicable,Not Applicable
,"Sep., 2012","2012/09",34523,Not Applicable,Not Applicable
,"Oct., 2012","2012/10",36576,Not Applicable,Not Applicable
,"Nov., 2012","2012/11",36673,Not Applicable,Not Applicable
,"Dec., 2012","2012/12",40280,Not Applicable,Not Applicable
,"Jan., 2013","2013/01",43489,Not Applicable,Not Applicable
,"Feb., 2013","2013/02",37007,Not Applicable,Not Applicable
,"Mar., 2013","2013/03",39976,Not Applicable,Not Applicable
,"Apr., 2013","2013/04",37365,Not Applicable,Not Applicable
,"May, 2013","2013/05",37146,Not Applicable,Not Applicable
,"Jun., 2013","2013/06",35227,Not Applicable,Not Applicable
,"Jul., 2013","2013/07",36371,Not Applicable,Not Applicable
,"Aug., 2013","2013/08",36222,Not Applicable,Not Applicable
,"Sep., 2013","2013/09",35317,Not Applicable,Not Applicable
,"Oct., 2013","2013/10",37797,Not Applicable,Not Applicable
,"Nov., 2013","2013/11",37591,Not Applicable,Not Applicable
,"Dec., 2013","2013/12",40921,Not Applicable,Not Applicable
,"Jan., 2014","2014/01",43258,Not Applicable,Not Applicable
,"Feb., 2014","2014/02",37637,Not Applicable,Not Applicable
,"Mar., 2014","2014/03",40880,Not Applicable,Not Applicable
,"Apr., 2014","2014/04",38765,Not Applicable,Not Applicable
,"May, 2014","2014/05",39052,Not Applicable,Not Applicable
,"Jun., 2014","2014/06",36818,Not Applicable,Not Applicable
,"Jul., 2014","2014/07",37973,Not Applicable,Not Applicable
,"Aug., 2014","2014/08",37778,Not Applicable,Not Applicable
