GENESIS-Tabelle: 12411-0012
Bevölkerung: Bundesländer, Stichtag, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer
;;Baden-Württemberg;Bayern;Berlin;Brandenburg;Bremen;Hamburg;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Nordrhein-Westfalen;Rheinland-Pfalz;Saarland;Sachsen;Sachsen-Anhalt;Schleswig-Holstein;Thüringen
31.12.2006;79-Jährige;66154;80037;17221;15294;4566;10552;39596;10394;53893;122270;28603;7794;31941;17610;17651;16331
31.12.2006;80-Jährige;62753;75915;16603;14046;4423;10195;38225;9203;50246;113840;27139;7215;30705;16247;16837;15383
31.12.2006;81-Jährige;59622;71782;15564;12778;4148;9914;36176;8469;48582;106967;25422;6733;28077;15167;16629;14019
31.12.2006;82-Jährige;52153;63559;13269;10908;3629;8894;32262;7224;42470;95283;22420;6363;23867;13177;14588;12212
31.12.2006;83-Jährige;48911;59466;11179;9615;3545;7987;29618;6398;38511;84327;20473;6041;22573;11787;13621;11137
31.12.2006;84-Jährige;45821;56691;11648;9431;3401;7865;27856;5928;37189;80643;19462;5228;22442;11568;13003;10514
31.12.2006;85-Jährige;44155;53579;11833;9120;3421;7627;26421;5754;35248;74029;17608;4670;22308;10986;12821;10139
31.12.2006;86-Jährige;39180;46543;11327;7950;2965;7157;23587;4922;30422;62990;14960;3668;20275;9648;11403;8719
31.12.2006;87-Jährige;26641;31789;7953;5190;2134;4919;15434;3200;20677;42693;10134;2514;12415;6096;7537;5478
31.12.2006;88-Jährige;15138;18072;4567;2757;1242;2769;8786;1726;11729;25183;5902;1574;6241;3234;4430;2653
31.12.2006;89-Jährige;12055;14959;3727;2275;987;2259;7268;1435;9789;20805;4771;1312;4836;2674;3780;2228
31.12.2006;90 Jahre und mehr;75469;75103;27459;15163;5886;14635;44160;8888;59617;120787;30694;6887;32328;14888;22888;13407
31.12.2006;Insgesamt;10738753;12492658;3404037;2547772;663979;1754182;6075359;1693754;7982685;18028745;4052860;1043167;4249774;2441787;2834254;2311140
31.12.2007;unter 1 Jahr;93149;107605;31086;18686;5523;16594;52518;12779;65290;150971;32582;7271;33851;17364;23066;17160
31.12.2007;1-Jährige;92808;106382;29400;18327;5390;15885;51458;12599;65757;150032;32029;7222;32515;16885;23124;16329
31.12.2007;2-Jährige;95144;109158;28383;18524;5309;15592;53219;12265;67723;153510;32955;7477;32583;17002;23678;16659
31.12.2007;3-Jährige;97656;111759;28478;19047;5219;15371;54134;13001;71290;158151;34188;7695;33127;17127;24938;17161
31.12.2007;4-Jährige;98514;113147;27277;19261;5294;14915;53868;12731;71729;160052;34807;7645;31978;16665;25254;16747
31.12.2007;5-Jährige;100807;115154;27069;19085;5216;14763;54958;12400;74705;163913;35647;8028;31464;17224;26048;16793
31.12.2007;6-Jährige;103139;117476;26480;19172;5443;14552;56058;12718;77728;168598;36857;8285;31539;17381;26867;17093
31.12.2007;7-Jährige;108456;123080;27129;20131;5720;14599;58443;12880;81781;176577;39189;8730;32395;17840;28568;17051
31.12.2007;8-Jährige;110340;124692;26770;19781;5624;14633;58433;12232;82761;178145;39514;9078;30621;17116;29131;16383
31.12.2007;9-Jährige;113417;128535;26244;19210;5837;14802;60247;11961;85665;184064;41037;9178;29200;16461;29685;16254
31.12.2007;10-Jährige;118119;131906;26612;18816;5997;15085;62260;11919;89347;192342;43122;10012;28240;16141;31024;16183
31.12.2007;11-Jährige;116301;131102;25854;17762;5948;15117;61656;11144;87593;190680;42385;10108;26546;15299;30747;14852
31.12.2007;12-Jährige;114584;128697;24997;16284;5905;14261;59772;10025;85489;186411;41702;9827;23826;14059;29619;13664
31.12.2007;13-Jährige;115770;131372;25038;15591;5783;14647;60768;9362;87324;191106;42876;10281;22987;13779;30051;12686
31.12.2007;14-Jährige;120057;138240;25318;15444;5969;14634;62564;9924;91088;199882;45206;10875;23636;14192;31254;13327
31.12.2007;15-Jährige;121680;139783;26562;16925;6193;15162;63485;11137;92030;204907;46290;11293;25375;15873;31875;14671
31.12.2007;16-Jährige;124645;142401;27729;20612;6477;15861;64770;13467;93427;210094;47448;11620;30892;18759;32572;17338
31.12.2007;17-Jährige;128968;148014;33955;31854;6840;16711;67435;21651;96250;216290;49220;12183;47594;29425;33416;27228
31.12.2007;18-Jährige;126187;143789;35578;34326;6957;16735;66497;23430;93333;211117;47936;11828;50892;30624;32422;28491
31.12.2007;19-Jährige;131188;148110;38609;35416;7540;18373;68416;24625;95092;216107;49263;12049;53610;32470;33225;30342
31.12.2007;20-Jährige;127174;145384;41146;34419;8001;19184;67128;25255;91970;211792;48160;11900;55649;33005;31679;31085
31.12.2007;21-Jährige;127952;147851;42932;32231;8481;20762;66678;23496;89587;209702;47880;11891;54736;31642;30441;30331
31.12.2007;22-Jährige;124579;143674;44578;31842;8548;22003;65833;23403;86376;202386;45818;11347;55457;31130;28702;29920
31.12.2007;23-Jährige;126128;146128;46854;30061;8752;23191;67365;22350;85577;203296;46483;11354;55377;30725;28696;29964
31.12.2007;24-Jährige;128319;149324;49045;29569;9374;24991;68584;22191;86955;206855;46540;11517;55345;30691;29092;29687
31.12.2007;25-Jährige;133025;154671;52276;29594;9611;26976;72169;22015;89076;213589;47929;12017;56236;29725;30053;30330
31.12.2007;26-Jährige;133915;156470;53938;28467;9486;28391;73161;20715;90030;212991;47566;11924;54186;28767;30296;29120
31.12.2007;27-Jährige;135943;157258;55505;29130;9335;29512;74553;21271;90185;215633;46703;11855;54842;28756;30463;29461
31.12.2007;28-Jährige;128242;151138;53266;28005;8638;28637;72050;20190;86537;204821;44516;11228;52801;26913;29259;28003
31.12.2007;29-Jährige;125662;149628;52160;27747;8487;28435;72184;20064;85921;202651;43936;10944;52617;26861;29420;26649
31.12.2007;30-Jährige;125775;149330;50837;26953;8290;28222;71551;19382;85563;203531;43436;10835;51033;25545;29489;26091
31.12.2007;31-Jährige;127305;149064;49401;24730;8354;28496;72738;16730;86874;205268;43172;10441;45190;22921;30016;23230
31.12.2007;32-Jährige;125002;146860;47631;23619;8026;27686;71304;15869;84985;200678;42318;10381;43027;21767;29679;22113
31.12.2007;33-Jährige;128317;150341;46273;23996;8018;26857;72581;15520;87700;204052;43342;10579;42647;21998;30530;22923
31.12.2007;34-Jährige;128939;150694;45370;24741;8106;26188;73519;16047;90112;206909;44520;10495;43145;23128;31309;23780
31.12.2007;35-Jährige;141608;165339;47206;27966;8634;27784;79921;17511;99901;227824;49019;11619;47544;26616;35270;26625
31.12.2007;36-Jährige;153252;179844;52071;33189;9188;29045;87591;20723;110135;248901;53930;13039;56105;31990;40041;30355
31.12.2007;37-Jährige;160127;188748;53090;34575;9573;29399;91985;21531;117211;262919;57151;13393;56846;32560;42535;31430
31.12.2007;38-Jährige;172553;204065;55453;36378;10020;30772;98501;22417;127193;287394;62243;15189;57049;33736;47269;32056
31.12.2007;39-Jährige;181669;213287;57839;38369;10755;32913;103697;23945;133647;300727;65351;16087;58640;34815;50491;32554
31.12.2007;40-Jährige;185752;218466;58524;41291;10779;32942;105100;25297;137227;307949;67150;16681;60640;36238;51987;33684
31.12.2007;41-Jährige;190316;221217;61535;44332;11098;33025;108192;27331;140203;314512;69266;17193;64214;38156;52009;36272
31.12.2007;42-Jährige;189937;220451;63798;46705;11013;32089;108518;29083;139142;315084;69700;17576;67140;39926;50839;37488
31.12.2007;43-Jährige;192892;223376;64856;48707;10764;32549;109779;30612;139453;318978;71149;18105;70009;41771;51028;39577
31.12.2007;44-Jährige;190385;221164;64336;50667;10392;31074;108935;31908;138535;314392;71476;18319;70847;43398;49507;40543
31.12.2007;45-Jährige;184795;214567;61341;50351;10422;28797;104465;31848;133938;302701;69396;18038;69985;42734;47645;40252
31.12.2007;46-Jährige;181826;211570;58126;49835;10034;27430;101662;32261;132474;297439;69247;18277;69858;42861;46336;41323
31.12.2007;47-Jährige;176467;203902;55518;48145;9865;27269;99277;31682;128624;293686;68120;17638;67002;41508;44403;39452
31.12.2007;48-Jährige;168730;196868;53053;47077;9672;25160;95780;30900;123994;285020;66051;17924;66565;40778;42908;39385
31.12.2007;49-Jährige;161267;188023;48644;43330;9408;24019;91669;29284;117585;272623;62629;17375;61639;38519;40615;36657
31.12.2007;50-Jährige;156720;182726;46811;42205;9295;23062;89639;28538;115488;267777;62462;16817;61407;38040;39954;36665
31.12.2007;51-Jährige;153661;176302;45997;41977;9074;21895;86787;28730;111874;259051;60107;16402;62629;38462;37713;37429
31.12.2007;52-Jährige;145760;167180;45600;42529;8954;21150;83471;28887;107468;249703;58280;15608;64611;39572;36916;37736
31.12.2007;53-Jährige;141336;163983;44796;41844;8676;20337;81955;28787;105907;245996;57883;15745;64240;38953;36755;37166
31.12.2007;54-Jährige;136016;158120;44355;41329;8382;19442;79028;28184;102185;234572;55926;15448;64699;39101;35445;37090
31.12.2007;55-Jährige;136820;159439;43686;40318;8411;19834;79791;27443;103600;233986;55891;15194;65849;38950;35509;36572
31.12.2007;56-Jährige;132712;154764;44316;39244;8430;19446;78659;26495;102361;226115;54793;14751;67330;37215;35578;36526
31.12.2007;57-Jährige;134046;157447;46482;37032;8573;20466;80962;24602;103452;228297;55572;15195;64599;36790;36066;34791
31.12.2007;58-Jährige;131536;153788;43394;31356;8645;20296;80542;21281;102016;227081;54276;15459;56697;32793;36039;31026
31.12.2007;59-Jährige;122718;147418;39991;27055;8038;19982;76077;18571;94986;209226;46900;13566;45526;27792;35646;26916
31.12.2007;60-Jährige;114477;144735;37398;26078;7729;19014;71336;17340;87142;193146;41989;11018;45494;27185;33452;25585
31.12.2007;61-Jährige;100361;128281;29549;17661;7611;17778;61309;11467;82090;177305;37628;8993;34353;22157;31448;21267
31.12.2007;62-Jährige;87270;104154;33091;20871;6242;16008;51525;12384;65210;151342;31758;8344;40608;22399;26163;20020
31.12.2007;63-Jährige;112450;134119;43277;31346;7779;19887;68494;18589;87108;193808;41584;11347;59025;31460;34754;29039
31.12.2007;64-Jährige;113580;134304;45140;33702;8080;19927;67827;20388;90119;194878;41511;11077;58502;32612;36079;29371
31.12.2007;65-Jährige;111897;130862;43044;32607;7988;19607;64531;19860;88133;190315;40685;10948;54299;32316;35049;27565
31.12.2007;66-Jährige;133640;158497;49434;40828;8957;22095;77286;25523;106811;225338;50510;13948;67663;39440;42075;35414
31.12.2007;67-Jährige;139711;168663;47394;40931;9316;22575;82425;25962;111748;242858;54868;14671;69386;40623;42450;38063
31.12.2007;68-Jährige;137232;165063;43893;39864;8971;21376;79618;26109;109083;237184;54009;14983;67883;39503;41928;36966
31.12.2007;69-Jährige;127751;149210;40618;36708;8678;20349;72834;24414;103821;223956;50321;13959;61714;35565;39342;32310
31.12.2007;70-Jährige;118191;135859;38123;33604;8141;19031;67703;22251;94954;210075;47047;13732;56298;33134;35962;29624
31.12.2007;71-Jährige;113577;129578;36148;32506;7833;18342;65348;21542;90640;202147;45977;13725;55059;31827;33945;28789
31.12.2007;72-Jährige;107543;121481;34827;31584;7225;17642;61745;20660;85418;193738;43437;12329;54364;30593;31676;27514
31.12.2007;73-Jährige;96496;112654;31891;28577;6608;15221;56718;19265;77760;179923;39683;10691;49772;28281;28445;25280
31.12.2007;74-Jährige;80356;93948;22706;21812;4998;11716;44880;15325;60120;140550;32061;9034;38316;22389;21066;19632
31.12.2007;75-Jährige;77705;91430;20753;21098;5003;11102;43524;15063;59619;138410;31500;9237;37144;21754;20242;19522
31.12.2007;76-Jährige;77158;91168;20932;20490;4880;11342;43474;14298;59486;138130;31633;9119;37926;21579;20076;19067
31.12.2007;77-Jährige;78415;90922;21423;20740;5034;11895;45063;14062;61283;143695;32458;9009;39893;21878;20253;19846
31.12.2007;78-Jährige;73464;86847;20017;18779;4911;11313;42889;12602;57123;134410;30649;8419;37925;20409;19372;18315
31.12.2007;79-Jährige;70520;82673;18602;17172;4922;11092;41492;11547;55848;129097;29780;8113;34951;19404;18996;17536
31.12.2007;80-Jährige;63152;76335;16332;14522;4338;9977;37643;9849;51347;115845;27121;7363;30354;16614;16824;15440
31.12.2007;81-Jährige;59546;71869;15719;13302;4164;9630;36041;8652;47522;107278;25566;6770;29008;15207;15927;14477
31.12.2007;82-Jährige;56197;67393;14603;11997;3886;9241;33819;7919;45630;100106;23760;6269;26357;14114;15625;13025
31.12.2007;83-Jährige;48757;59335;12371;10179;3403;8287;30151;6687;39636;88527;20864;5881;22229;12134;13629;11263
31.12.2007;84-Jährige;45297;55023;10331;8919;3270;7318;27240;5910;35538;77593;18836;5516;20779;10780;12577;10172
31.12.2007;85-Jährige;42040;51797;10671;8616;3105;7155;25495;5401;34039;73406;17726;4763;20499;10448;11968;9530
31.12.2007;86-Jährige;40111;48249;10800;8233;3102;6888;23729;5136;31869;66548;15877;4138;20170;9744;11582;9057
31.12.2007;87-Jährige;34928;41274;10147;7011;2648;6364;20859;4373;27043;55825;13202;3189;18010;8519;10169;7623
31.12.2007;88-Jährige;23446;27881;7042;4512;1891;4348;13440;2783;18066;37350;8810;2170;10897;5241;6600;4648
31.12.2007;89-Jährige;13062;15555;3966;2385;1053;2425;7609;1458;10085;21680;5136;1347;5321;2759;3857;2263
31.12.2007;90 Jahre und mehr;71318;70902;25415;13939;5530;13684;42168;8264;55944;113102;29117;6465;29172;13870;21650;12327
31.12.2007;Insgesamt;10749755;12520332;3416255;2535737;663082;1770629;6072555;1679682;7971684;17996621;4045643;1036598;4220200;2412472;2837373;2289219
31.12.2008;unter 1 Jahr;92356;106898;31879;18959;5469;16625;51704;13086;64868;149971;32252;7144;34407;17633;22776;17323
31.12.2008;1-Jährige;93724;108288;30940;19031;5478;16517;52868;12816;65754;151075;32725;7262;33861;17338;23396;17132
31.12.2008;2-Jährige;93039;106635;29330;18532;5353;15696;51445;12518;65967;150055;32111;7222;32502;16796;23289;16305
31.12.2008;3-Jährige;95167;109218;28289;18715;5264;15453;53144;12176;67799;153535;33020;7459;32432;16891;23875;16618
31.12.2008;4-Jährige;97672;111729;28306;19257;5189;15214;54054;12941;71305;157980;34186;7679;33036;16979;25096;17144
31.12.2008;5-Jährige;98514;113198;27049;19371;5238;14809;53682;12654;71802;159812;34777;7643;31893;16539;25314;16666
31.12.2008;6-Jährige;100600;114798;26755;19272;5150;14605;54764;12350;74655;163616;35632;7998;31316;17095;26061;16697
31.12.2008;7-Jährige;103093;117412;26388;19163;5375;14411;55903;12666;77747;168378;36829;8266;31427;17270;26935;16994
31.12.2008;8-Jährige;108491;122969;27021;20260;5691;14529;58427;12846;81758;176506;39142;8696;32300;17717;28611;16967
31.12.2008;9-Jährige;110441;124512;26675;19825;5601;14551;58360;12192;82773;177955;39484;9079;30582;16980;29173;16301
31.12.2008;10-Jährige;113462;128288;26153;19238;5806;14774;60109;11924;85656;183976;41018;9170;29141;16396;29693;16176
31.12.2008;11-Jährige;118181;131976;26530;18838;6005;15050;62228;11857;89381;192313;43074;9994;28144;16032;31055;16101
31.12.2008;12-Jährige;116386;131148;25830;17817;5919;15036;61587;11120;87627;190573;42380;10106;26495;15191;30850;14803
31.12.2008;13-Jährige;114624;128816;24976;16283;5916;14187;59780;10017;85515;186345;41696;9825;23734;13993;29675;13598
31.12.2008;14-Jährige;115870;131468;25028;15645;5781;14587;60748;9324;87272;191075;42894;10278;22928;13719;30095;12638
31.12.2008;15-Jährige;120257;138238;25392;15493;6016;14553;62543;9889;91038;199969;45162;10844;23587;14119;31335;13290
31.12.2008;16-Jährige;121992;139937;26737;16956;6250;15226;63518;11089;92069;205305;46193;11302;25298;15772;31877;14633
31.12.2008;17-Jährige;124793;142580;27957;20561;6542;15931;64755;13363;93408;210504;47382;11636;30717;18618;32561;17264
31.12.2008;18-Jährige;129985;148686;34615;31541;6954;17173;67832;21212;96483;217056;49134;12192;47314;28704;33517;26822
31.12.2008;19-Jährige;128131;145836;37568;33207;7339;17845;67470;22603;93420;211967;47760;11866;50615;29812;32555;27965
31.12.2008;20-Jährige;133189;151111;41705;33506;8276;20164;69665;23575;94698;216842;49384;12094;53573;31665;33038;29904
31.12.2008;21-Jährige;128313;147883;44181;32623;8736;21006;68251;24252;91327;213020;48331;11923;55557;32048;31319;30739
31.12.2008;22-Jährige;129019;149733;45776;30817;8887;22224;67853;22772;89203;211288;47892;11936;54310;30675;30305;29707
31.12.2008;23-Jährige;125686;145694;47439;30546;8841;23434;66793;22577;85871;203485;45695;11402;54836;30064;28825;29248
31.12.2008;24-Jährige;127139;147727;49217;28968;8964;24413;68241;21555;85006;203787;46090;11400;54729;29796;28766;29310
31.12.2008;25-Jährige;128990;150475;51451;28514;9397;26068;69508;21401;86208;207269;45821;11511;54620;29533;29109;28841
31.12.2008;26-Jährige;133527;155787;54256;28740;9579;27899;72946;21253;88492;213316;47231;11950;55256;28593;30064;29458
31.12.2008;27-Jährige;134199;157415;55510;27791;9394;29350;73990;20213;88903;212601;46851;11841;53191;28003;30112;28298
31.12.2008;28-Jährige;135797;158039;56564;28747;9165;30141;75169;20769;89627;214980;46010;11865;54115;27941;30421;28710
31.12.2008;29-Jährige;128292;151793;54020;27803;8572;29007;72328;19825;85899;203669;44003;11137;52114;26346;29142;27457
31.12.2008;30-Jährige;125668;149830;52491;27688;8332;28555;72280;19735;85405;201498;43383;10866;52092;26273;29443;26171
31.12.2008;31-Jährige;125706;149455;51049;26987;8169;28182;71596;19134;85045;202461;43014;10747;50548;25109;29530;25750
31.12.2008;32-Jährige;127151;148947;49524;24775;8258;28399;72608;16553;86590;203927;42860;10437;44823;22636;30054;22883
31.12.2008;33-Jährige;124670;146830;47528;23771;7894;27354;71186;15707;84686;199614;42152;10314;42812;21466;29783;21903
31.12.2008;34-Jährige;128021;150273;46125;24137;7893;26591;72336;15442;87534;202980;43234;10510;42281;21720;30572;22734
31.12.2008;35-Jährige;128644;150559;45120;24839;7948;25869;73289;15972;90003;205861;44409;10469;42831;22908;31434;23562
31.12.2008;36-Jährige;141276;165135;46956;28030;8547;27266;79600;17370;99982;226789;48873;11575;47266;26389;35305;26422
31.12.2008;37-Jährige;153051;179458;51766;33338;9091;28668;87292;20611;110027;247843;53711;13001;55790;31711;40105;30139
31.12.2008;38-Jährige;159906;188324;52726;34720;9475;29014;91599;21405;117136;261815;57010;13360;56472;32289;42604;31247
31.12.2008;39-Jährige;172078;203710;55105;36445;9982;30447;98255;22318;127071;286186;62097;15119;56802;33500;47335;31891
31.12.2008;40-Jährige;181196;212761;57437;38493;10753;32559;103394;23852;133442;299676;65207;16000;58391;34588;50440;32366
31.12.2008;41-Jährige;185409;217897;58116;41405;10704;32555;104941;25202;136912;307005;66980;16621;60400;36053;52099;33480
31.12.2008;42-Jährige;189837;220848;61112;44392;11030;32740;107760;27195;140009;313226;69084;17158;63901;37875;51999;36090
31.12.2008;43-Jährige;189528;219743;63354;46695;10967;31753;108238;28962;138835;313962;69489;17515;66868;39612;50844;37256
31.12.2008;44-Jährige;192561;222717;64357;48716;10714;32245;109301;30500;139192;317819;70990;18070;69653;41489;51023;39341
31.12.2008;45-Jährige;189992;220569;63909;50655;10334;30681;108493;31799;138245;313173;71343;18278;70558;43078;49493;40326
31.12.2008;46-Jährige;184557;213839;60940;50285;10378;28508;104005;31717;133651;301503;69184;17969;69601;42426;47614;40008
31.12.2008;47-Jährige;181338;211062;57724;49731;10023;27091;101333;32100;132041;296312;69013;18222;69477;42578;46302;41115
