SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,ESTBASE2020_CIV,POPEST2020_CIV,POPEST2021_CIV
010,0,0,0,United States,0,0,3733173,3699196,3564493
010,0,0,0,United States,0,1,3775586,3762475,3702936
010,0,0,0,United States,0,2,3871739,3852130,3767428
010,0,0,0,United States,0,3,3964565,3931443,3856743
010,0,0,0,United States,0,4,4047488,4035968,3935738
010,0,0,0,United States,0,5,4076067,4072698,4040153
010,0,0,0,United States,0,6,4046735,4060909,4076629
010,0,0,0,United States,0,7,4052265,4048019,4064596
010,0,0,0,United States,0,8,4071358,4055165,4051555
010,0,0,0,United States,0,9,4112302,4100071,4058615
010,0,0,0,United States,0,10,4210205,4186077,4103489
010,0,0,0,United States,0,11,4319365,4275997,4189406
010,0,0,0,United States,0,12,4450498,4439287,4279315
010,0,0,0,United States,0,13,4428826,4429541,4442581
010,0,0,0,United States,0,14,4329590,4352094,4432993
010,0,0,0,United States,0,15,4293368,4306103,4355926
010,0,0,0,United States,0,16,4330357,4327742,4310462
010,0,0,0,United States,0,17,4271211,4285087,4331501
010,0,0,0,United States,0,18,4269229,4245672,4271397
010,0,0,0,United States,0,19,4302814,4287340,4217715
010,0,0,0,United States,0,20,4251330,4279347,4280820
010,0,0,0,United States,0,21,4212686,4205121,4275608
010,0,0,0,United States,0,22,4188063,4194600,4206277
010,0,0,0,United States,0,23,4211314,4207914,4202802
010,0,0,0,United States,0,24,4266504,4242709,4215829
010,0,0,0,United States,0,25,4337543,4324062,4249094
010,0,0,0,United States,0,26,4435774,4422405,4330309
010,0,0,0,United States,0,27,4529231,4501966,4428816
010,0,0,0,United States,0,28,4627218,4611970,4506956
010,0,0,0,United States,0,29,4704600,4687062,4615413
010,0,0,0,United States,0,30,4672315,4705860,4689504
010,0,0,0,United States,0,31,4564306,4576818,4706765
010,0,0,0,United States,0,32,4489353,4499748,4577160
010,0,0,0,United States,0,33,4448133,4452709,4498553
010,0,0,0,United States,0,34,4472764,4465976,4451424
010,0,0,0,United States,0,35,4433529,4465655,4462973
010,0,0,0,United States,0,36,4390428,4374809,4461285
010,0,0,0,United States,0,37,4452931,4442823,4369805
010,0,0,0,United States,0,38,4411076,4438728,4437857
010,0,0,0,United States,0,39,4391239,4379031,4433782
010,0,0,0,United States,0,40,4316754,4363128,4372750
010,0,0,0,United States,0,41,4157619,4186767,4356012
010,0,0,0,United States,0,42,4101690,4094733,4179514
010,0,0,0,United States,0,43,3998138,4046010,4087368
010,0,0,0,United States,0,44,3924015,3910135,4037480
010,0,0,0,United States,0,45,3945218,3955946,3900256
010,0,0,0,United States,0,46,3880025,3881988,3944733
010,0,0,0,United States,0,47,3969786,3937256,3869370
010,0,0,0,United States,0,48,4184257,4131216,3922554
010,0,0,0,United States,0,49,4426352,4381491,4114832
010,0,0,0,United States,0,50,4276317,4315155,4362765
010,0,0,0,United States,0,51,4144059,4155265,4295131
010,0,0,0,United States,0,52,4054659,4068300,4134276
010,0,0,0,United States,0,53,4107483,4085129,4045398
010,0,0,0,United States,0,54,4178894,4148410,4058921
010,0,0,0,United States,0,55,4361070,4312592,4118690
010,0,0,0,United States,0,56,4430226,4419098,4279600
010,0,0,0,United States,0,57,4426337,4423969,4382906
010,0,0,0,United States,0,58,4460172,4441708,4384578
010,0,0,0,United States,0,59,4426981,4436384,4399073
010,0,0,0,United States,0,60,4352406,4360816,4390969
010,0,0,0,United States,0,61,4283827,4279948,4312687
010,0,0,0,United States,0,62,4257635,4244366,4228717
010,0,0,0,United States,0,63,4114157,4168970,4190174
010,0,0,0,United States,0,64,3989246,3985661,4112822
010,0,0,0,United States,0,65,3881464,3893692,3928157
010,0,0,0,United States,0,66,3723169,3755837,3834444
010,0,0,0,United States,0,67,3590496,3599538,3695234
010,0,0,0,United States,0,68,3469974,3463771,3537207
010,0,0,0,United States,0,69,3234114,3296114,3399278
010,0,0,0,United States,0,70,3142558,3146064,3229649
010,0,0,0,United States,0,71,3053939,3062186,3076389
010,0,0,0,United States,0,72,3053046,2996493,2988058
010,0,0,0,United States,0,73,3032409,3153671,2917030
010,0,0,0,United States,0,74,2165171,2229629,3060676
010,0,0,0,United States,0,75,2135295,2134436,2157557
010,0,0,0,United States,0,76,2097610,2072831,2060045
010,0,0,0,United States,0,77,2053604,2087365,1992972
010,0,0,0,United States,0,78,1757120,1780631,1997941
010,0,0,0,United States,0,79,1573136,1590886,1696254
010,0,0,0,United States,0,80,1433747,1450143,1507612
010,0,0,0,United States,0,81,1346359,1340847,1366271
010,0,0,0,United States,0,82,1234493,1246048,1254351
010,0,0,0,United States,0,83,1098372,1105091,1156487
010,0,0,0,United States,0,84,1015241,1012871,1016585
010,0,0,0,United States,0,85,6045312,6020152,5975756
010,0,0,0,United States,0,999,330351030,330405064,330784232
010,0,0,0,United States,1,0,1907982,1891716,1821502
010,0,0,0,United States,1,1,1928926,1921621,1893355
010,0,0,0,United States,1,2,1980392,1969341,1923960
010,0,0,0,United States,1,3,2028781,2011857,1971550
010,0,0,0,United States,1,4,2068682,2062618,2013985
010,0,0,0,United States,1,5,2081588,2080394,2064722
010,0,0,0,United States,1,6,2072810,2079364,2082411
010,0,0,0,United States,1,7,2069511,2068700,2081253
010,0,0,0,United States,1,8,2086029,2075521,2070502
010,0,0,0,United States,1,9,2109096,2103301,2077270
010,0,0,0,United States,1,10,2156295,2144188,2104997
010,0,0,0,United States,1,11,2211556,2189301,2145796
010,0,0,0,United States,1,12,2279954,2273765,2190976
010,0,0,0,United States,1,13,2267973,2269356,2275444
010,0,0,0,United States,1,14,2214702,2226720,2271010
010,0,0,0,United States,1,15,2195896,2202345,2228527
010,0,0,0,United States,1,16,2212634,2212057,2204485
010,0,0,0,United States,1,17,2182956,2189289,2213388
010,0,0,0,United States,1,18,2174529,2162934,2175738
010,0,0,0,United States,1,19,2179446,2171835,2136359
010,0,0,0,United States,1,20,2149777,2163731,2163867
010,0,0,0,United States,1,21,2125244,2122527,2158493
010,0,0,0,United States,1,22,2111428,2115091,2121444
010,0,0,0,United States,1,23,2122763,2120416,2119774
010,0,0,0,United States,1,24,2154955,2141805,2124338
010,0,0,0,United States,1,25,2188412,2182374,2144325
010,0,0,0,United States,1,26,2239424,2233233,2184628
010,0,0,0,United States,1,27,2286007,2273486,2235842
010,0,0,0,United States,1,28,2326756,2322971,2275201
010,0,0,0,United States,1,29,2366504,2356303,2323883
010,0,0,0,United States,1,30,2348496,2364206,2356701
010,0,0,0,United States,1,31,2295682,2301993,2363840
010,0,0,0,United States,1,32,2258998,2262746,2301387
010,0,0,0,United States,1,33,2242468,2243995,2261296
010,0,0,0,United States,1,34,2256717,2252898,2242454
010,0,0,0,United States,1,35,2232253,2249815,2250177
010,0,0,0,United States,1,36,2209313,2200812,2246370
010,0,0,0,United States,1,37,2238983,2233916,2197146
010,0,0,0,United States,1,38,2216682,2230029,2230394
010,0,0,0,United States,1,39,2205403,2199424,2227029
010,0,0,0,United States,1,40,2166261,2190485,2195501
010,0,0,0,United States,1,41,2081840,2096120,2186040
010,0,0,0,United States,1,42,2050741,2048990,2091554
010,0,0,0,United States,1,43,1996326,2020053,2044611
010,0,0,0,United States,1,44,1958822,1952871,2014863
010,0,0,0,United States,1,45,1970150,1974587,1946780
010,0,0,0,United States,1,46,1935375,1936303,1967745
010,0,0,0,United States,1,47,1979372,1962229,1928590
010,0,0,0,United States,1,48,2091212,2063234,1953344
010,0,0,0,United States,1,49,2217190,2194278,2053394
010,0,0,0,United States,1,50,2141152,2160200,2182855
010,0,0,0,United States,1,51,2071643,2077292,2147874
010,0,0,0,United States,1,52,2023655,2030767,2064224
010,0,0,0,United States,1,53,2042345,2031799,2016606
010,0,0,0,United States,1,54,2074750,2060952,2015743
010,0,0,0,United States,1,55,2154918,2132191,2042653
010,0,0,0,United States,1,56,2188737,2182647,2111808
010,0,0,0,United States,1,57,2179621,2179030,2160349
010,0,0,0,United States,1,58,2194828,2184573,2154793
010,0,0,0,United States,1,59,2171977,2177106,2158428
010,0,0,0,United States,1,60,2133703,2137082,2149409
010,0,0,0,United States,1,61,2089346,2088246,2107741
010,0,0,0,United States,1,62,2071937,2065357,2057123
010,0,0,0,United States,1,63,1993325,2020461,2032363
010,0,0,0,United States,1,64,1920774,1919863,1986317
010,0,0,0,United States,1,65,1862194,1867899,1885037
010,0,0,0,United States,1,66,1776409,1792329,1831984
010,0,0,0,United States,1,67,1705389,1710018,1755898
010,0,0,0,United States,1,68,1643084,1640128,1672912
010,0,0,0,United States,1,69,1519408,1549539,1602382
010,0,0,0,United States,1,70,1473667,1474390,1511446
010,0,0,0,United States,1,71,1428482,1430784,1434955
010,0,0,0,United States,1,72,1428101,1399931,1389149
010,0,0,0,United States,1,73,1427302,1481785,1355565
010,0,0,0,United States,1,74,994054,1028081,1429758
010,0,0,0,United States,1,75,978108,976780,988507
010,0,0,0,United States,1,76,954152,942559,936373
010,0,0,0,United States,1,77,928222,943589,899595
010,0,0,0,United States,1,78,785137,796474,895904
010,0,0,0,United States,1,79,695899,703259,752031
010,0,0,0,United States,1,80,625445,633039,660054
010,0,0,0,United States,1,81,582704,581092,590165
010,0,0,0,United States,1,82,527239,531599,537272
010,0,0,0,United States,1,83,461784,464792,487006
010,0,0,0,United States,1,84,420219,419896,421607
010,0,0,0,United States,1,85,2171834,2167793,2175943
010,0,0,0,United States,1,999,163274836,163300466,163460070
010,0,0,0,United States,2,0,1825191,1807480,1742991
010,0,0,0,United States,2,1,1846660,1840854,1809581
010,0,0,0,United States,2,2,1891347,1882789,1843468
010,0,0,0,United States,2,3,1935784,1919586,1885193
010,0,0,0,United States,2,4,1978806,1973350,1921753
010,0,0,0,United States,2,5,1994479,1992304,1975431
010,0,0,0,United States,2,6,1973925,1981545,1994218
010,0,0,0,United States,2,7,1982754,1979319,1983343
010,0,0,0,United States,2,8,1985329,1979644,1981053
010,0,0,0,United States,2,9,2003206,1996770,1981345
010,0,0,0,United States,2,10,2053910,2041889,1998492
010,0,0,0,United States,2,11,2107809,2086696,2043610
010,0,0,0,United States,2,12,2170544,2165522,2088339
010,0,0,0,United States,2,13,2160853,2160185,2167137
010,0,0,0,United States,2,14,2114888,2125374,2161983
010,0,0,0,United States,2,15,2097472,2103758,2127399
010,0,0,0,United States,2,16,2117723,2115685,2105977
010,0,0,0,United States,2,17,2088255,2095798,2118113
010,0,0,0,United States,2,18,2094700,2082738,2095659
010,0,0,0,United States,2,19,2123368,2115505,2081356
010,0,0,0,United States,2,20,2101553,2115616,2116953
010,0,0,0,United States,2,21,2087442,2082594,2117115
010,0,0,0,United States,2,22,2076635,2079509,2084833
010,0,0,0,United States,2,23,2088551,2087498,2083028
010,0,0,0,United States,2,24,2111549,2100904,2091491
010,0,0,0,United States,2,25,2149131,2141688,2104769
010,0,0,0,United States,2,26,2196350,2189172,2145681
010,0,0,0,United States,2,27,2243224,2228480,2192974
010,0,0,0,United States,2,28,2300462,2288999,2231755
010,0,0,0,United States,2,29,2338096,2330759,2291530
010,0,0,0,United States,2,30,2323819,2341654,2332803
010,0,0,0,United States,2,31,2268624,2274825,2342925
010,0,0,0,United States,2,32,2230355,2237002,2275773
010,0,0,0,United States,2,33,2205665,2208714,2237257
010,0,0,0,United States,2,34,2216047,2213078,2208970
010,0,0,0,United States,2,35,2201276,2215840,2212796
010,0,0,0,United States,2,36,2181115,2173997,2214915
010,0,0,0,United States,2,37,2213948,2208907,2172659
010,0,0,0,United States,2,38,2194394,2208699,2207463
010,0,0,0,United States,2,39,2185836,2179607,2206753
010,0,0,0,United States,2,40,2150493,2172643,2177249
010,0,0,0,United States,2,41,2075779,2090647,2169972
010,0,0,0,United States,2,42,2050949,2045743,2087960
010,0,0,0,United States,2,43,2001812,2025957,2042757
010,0,0,0,United States,2,44,1965193,1957264,2022617
010,0,0,0,United States,2,45,1975068,1981359,1953476
010,0,0,0,United States,2,46,1944650,1945685,1976988
010,0,0,0,United States,2,47,1990414,1975027,1940780
010,0,0,0,United States,2,48,2093045,2067982,1969210
010,0,0,0,United States,2,49,2209162,2187213,2061438
010,0,0,0,United States,2,50,2135165,2154955,2179910
010,0,0,0,United States,2,51,2072416,2077973,2147257
010,0,0,0,United States,2,52,2031004,2037533,2070052
010,0,0,0,United States,2,53,2065138,2053330,2028792
010,0,0,0,United States,2,54,2104144,2087458,2043178
010,0,0,0,United States,2,55,2206152,2180401,2076037
010,0,0,0,United States,2,56,2241489,2236451,2167792
010,0,0,0,United States,2,57,2246716,2244939,2222557
010,0,0,0,United States,2,58,2265344,2257135,2229785
010,0,0,0,United States,2,59,2255004,2259278,2240645
010,0,0,0,United States,2,60,2218703,2223734,2241560
010,0,0,0,United States,2,61,2194481,2191702,2204946
010,0,0,0,United States,2,62,2185698,2179009,2171594
010,0,0,0,United States,2,63,2120832,2148509,2157811
010,0,0,0,United States,2,64,2068472,2065798,2126505
010,0,0,0,United States,2,65,2019270,2025793,2043120
010,0,0,0,United States,2,66,1946760,1963508,2002460
010,0,0,0,United States,2,67,1885107,1889520,1939336
010,0,0,0,United States,2,68,1826890,1823643,1864295
010,0,0,0,United States,2,69,1714706,1746575,1796896
010,0,0,0,United States,2,70,1668891,1671674,1718203
010,0,0,0,United States,2,71,1625457,1631402,1641434
010,0,0,0,United States,2,72,1624945,1596562,1598909
010,0,0,0,United States,2,73,1605107,1671886,1561465
010,0,0,0,United States,2,74,1171117,1201548,1630918
010,0,0,0,United States,2,75,1157187,1157656,1169050
010,0,0,0,United States,2,76,1143458,1130272,1123672
010,0,0,0,United States,2,77,1125382,1143776,1093377
010,0,0,0,United States,2,78,971983,984157,1102037
010,0,0,0,United States,2,79,877237,887627,944223
010,0,0,0,United States,2,80,808302,817104,847558
010,0,0,0,United States,2,81,763655,759755,776106
010,0,0,0,United States,2,82,707254,714449,717079
010,0,0,0,United States,2,83,636588,640299,669481
010,0,0,0,United States,2,84,595022,592975,594978
010,0,0,0,United States,2,85,3873478,3852359,3799813
010,0,0,0,United States,2,999,167076194,167104598,167324162
040,3,6,1,Alabama,0,0,57105,56379,55812
040,3,6,1,Alabama,0,1,58230,57976,56859
040,3,6,1,Alabama,0,2,59860,59657,58390
040,3,6,1,Alabama,0,3,60473,60206,60065
040,3,6,1,Alabama,0,4,61493,61400,60676
040,3,6,1,Alabama,0,5,61522,61641,61748
040,3,6,1,Alabama,0,6,60680,61042,62040
040,3,6,1,Alabama,0,7,60205,60374,61565
040,3,6,1,Alabama,0,8,61254,60917,60851
040,3,6,1,Alabama,0,9,61780,61632,61261
040,3,6,1,Alabama,0,10,63538,63136,61943
040,3,6,1,Alabama,0,11,65968,65206,63495
040,3,6,1,Alabama,0,12,67932,67803,65545
040,3,6,1,Alabama,0,13,67048,67250,68104
040,3,6,1,Alabama,0,14,65220,65673,67676
040,3,6,1,Alabama,0,15,64551,64794,65994
040,3,6,1,Alabama,0,16,65080,65090,64994
040,3,6,1,Alabama,0,17,64441,64539,65156
040,3,6,1,Alabama,0,18,63686,63139,63125
040,3,6,1,Alabama,0,19,65418,65019,63283
040,3,6,1,Alabama,0,20,65316,65796,65499
040,3,6,1,Alabama,0,21,65323,65252,66554
040,3,6,1,Alabama,0,22,65030,65157,65703
040,3,6,1,Alabama,0,23,64088,64162,65209
040,3,6,1,Alabama,0,24,63247,63003,63514
040,3,6,1,Alabama,0,25,63381,63200,62363
040,3,6,1,Alabama,0,26,64514,64274,62942
040,3,6,1,Alabama,0,27,65530,65146,64167
040,3,6,1,Alabama,0,28,67260,66869,65214
040,3,6,1,Alabama,0,29,69298,68797,67090
040,3,6,1,Alabama,0,30,68192,68801,68907
040,3,6,1,Alabama,0,31,65200,65809,69081
040,3,6,1,Alabama,0,32,62786,63288,65973
040,3,6,1,Alabama,0,33,61951,62145,63551
040,3,6,1,Alabama,0,34,61881,61897,62237
040,3,6,1,Alabama,0,35,61799,62190,62102
040,3,6,1,Alabama,0,36,61510,61174,62364
040,3,6,1,Alabama,0,37,62369,62219,61038
040,3,6,1,Alabama,0,38,62659,62874,62465
040,3,6,1,Alabama,0,39,63224,62790,62773
040,3,6,1,Alabama,0,40,62451,63078,62904
040,3,6,1,Alabama,0,41,60624,61059,63321
040,3,6,1,Alabama,0,42,60566,60194,60962
040,3,6,1,Alabama,0,43,59289,60092,60354
040,3,6,1,Alabama,0,44,57887,57676,60156
040,3,6,1,Alabama,0,45,58990,59049,57681
040,3,6,1,Alabama,0,46,59192,58903,59081
040,3,6,1,Alabama,0,47,61492,60822,59058
040,3,6,1,Alabama,0,48,65107,64230,60775
040,3,6,1,Alabama,0,49,68711,68147,64204
040,3,6,1,Alabama,0,50,64841,65818,68107
040,3,6,1,Alabama,0,51,62625,62842,65946
040,3,6,1,Alabama,0,52,61445,61638,62989
040,3,6,1,Alabama,0,53,62506,62122,61400
040,3,6,1,Alabama,0,54,64328,63692,62129
040,3,6,1,Alabama,0,55,67940,67038,63510
040,3,6,1,Alabama,0,56,68986,68852,66956
040,3,6,1,Alabama,0,57,68919,68915,68421
040,3,6,1,Alabama,0,58,70034,69633,68507
040,3,6,1,Alabama,0,59,69186,69558,69311
040,3,6,1,Alabama,0,60,68441,68387,69091
040,3,6,1,Alabama,0,61,67218,67269,67854
040,3,6,1,Alabama,0,62,67252,66945,66739
040,3,6,1,Alabama,0,63,65762,66500,66200
040,3,6,1,Alabama,0,64,63925,63830,65730
040,3,6,1,Alabama,0,65,61853,62092,62997
040,3,6,1,Alabama,0,66,59790,60268,61222
040,3,6,1,Alabama,0,67,57434,57650,59272
040,3,6,1,Alabama,0,68,55745,55473,56492
040,3,6,1,Alabama,0,69,51863,52928,54394
040,3,6,1,Alabama,0,70,51055,50866,51720
040,3,6,1,Alabama,0,71,50048,50029,49538
040,3,6,1,Alabama,0,72,50144,49124,48684
040,3,6,1,Alabama,0,73,49586,51703,47590
040,3,6,1,Alabama,0,74,35097,36081,50035
040,3,6,1,Alabama,0,75,34892,34744,34689
040,3,6,1,Alabama,0,76,34423,33919,33425
040,3,6,1,Alabama,0,77,33724,34281,32396
040,3,6,1,Alabama,0,78,28577,28971,32618
040,3,6,1,Alabama,0,79,25425,25654,27233
040,3,6,1,Alabama,0,80,23512,23646,24142
040,3,6,1,Alabama,0,81,22184,22026,22157
040,3,6,1,Alabama,0,82,20172,20330,20367
040,3,6,1,Alabama,0,83,17449,17602,18612
040,3,6,1,Alabama,0,84,16161,16131,16032
040,3,6,1,Alabama,0,85,85529,85388,85202
040,3,6,1,Alabama,0,999,5012422,5012911,5027531
040,3,6,1,Alabama,1,0,29173,28814,28650
040,3,6,1,Alabama,1,1,29825,29654,29089
040,3,6,1,Alabama,1,2,30623,30510,29842
040,3,6,1,Alabama,1,3,30890,30790,30723
040,3,6,1,Alabama,1,4,31313,31273,31057
040,3,6,1,Alabama,1,5,31226,31310,31463
040,3,6,1,Alabama,1,6,30884,31051,31499
040,3,6,1,Alabama,1,7,30561,30667,31295
040,3,6,1,Alabama,1,8,31269,31060,30906
040,3,6,1,Alabama,1,9,31867,31721,31253
040,3,6,1,Alabama,1,10,32471,32315,31854
040,3,6,1,Alabama,1,11,33621,33244,32474
040,3,6,1,Alabama,1,12,34567,34501,33464
040,3,6,1,Alabama,1,13,34212,34310,34685
040,3,6,1,Alabama,1,14,33304,33532,34535
040,3,6,1,Alabama,1,15,33027,33128,33647
040,3,6,1,Alabama,1,16,33233,33246,33144
040,3,6,1,Alabama,1,17,32712,32784,33211
040,3,6,1,Alabama,1,18,32129,31826,31768
040,3,6,1,Alabama,1,19,32727,32516,31555
040,3,6,1,Alabama,1,20,32235,32530,32460
040,3,6,1,Alabama,1,21,32266,32252,32852
040,3,6,1,Alabama,1,22,32317,32393,32621
040,3,6,1,Alabama,1,23,31950,31958,32392
040,3,6,1,Alabama,1,24,31640,31475,31576
040,3,6,1,Alabama,1,25,31460,31399,30968
040,3,6,1,Alabama,1,26,32114,31966,31222
040,3,6,1,Alabama,1,27,32507,32304,31756
040,3,6,1,Alabama,1,28,32952,32877,32355
040,3,6,1,Alabama,1,29,33756,33512,32898
040,3,6,1,Alabama,1,30,33223,33475,33548
040,3,6,1,Alabama,1,31,31866,32154,33621
040,3,6,1,Alabama,1,32,30582,30812,32126
040,3,6,1,Alabama,1,33,30196,30261,30873
040,3,6,1,Alabama,1,34,29961,30000,30340
040,3,6,1,Alabama,1,35,29854,30052,30017
040,3,6,1,Alabama,1,36,29723,29531,30033
040,3,6,1,Alabama,1,37,30276,30169,29438
040,3,6,1,Alabama,1,38,30527,30570,30267
040,3,6,1,Alabama,1,39,30833,30600,30456
040,3,6,1,Alabama,1,40,30332,30643,30584
040,3,6,1,Alabama,1,41,29320,29541,30817
040,3,6,1,Alabama,1,42,29227,29048,29409
040,3,6,1,Alabama,1,43,28665,29050,29142
040,3,6,1,Alabama,1,44,28062,27954,29070
040,3,6,1,Alabama,1,45,28661,28644,27919
040,3,6,1,Alabama,1,46,28789,28628,28585
040,3,6,1,Alabama,1,47,29906,29552,28608
040,3,6,1,Alabama,1,48,31841,31365,29477
040,3,6,1,Alabama,1,49,33795,33485,31336
040,3,6,1,Alabama,1,50,31827,32319,33494
040,3,6,1,Alabama,1,51,30805,30891,32411
040,3,6,1,Alabama,1,52,30245,30321,30854
040,3,6,1,Alabama,1,53,30689,30486,30093
040,3,6,1,Alabama,1,54,31396,31142,30456
040,3,6,1,Alabama,1,55,33098,32663,30954
040,3,6,1,Alabama,1,56,33680,33578,32513
040,3,6,1,Alabama,1,57,33547,33563,33265
040,3,6,1,Alabama,1,58,33953,33762,33313
040,3,6,1,Alabama,1,59,33475,33645,33515
040,3,6,1,Alabama,1,60,33042,33002,33373
040,3,6,1,Alabama,1,61,32203,32249,32618
040,3,6,1,Alabama,1,62,32125,31992,31917
040,3,6,1,Alabama,1,63,31449,31751,31446
040,3,6,1,Alabama,1,64,30334,30312,31265
040,3,6,1,Alabama,1,65,29094,29242,29751
040,3,6,1,Alabama,1,66,28024,28240,28661
040,3,6,1,Alabama,1,67,26830,26923,27655
040,3,6,1,Alabama,1,68,25977,25813,26227
040,3,6,1,Alabama,1,69,24096,24554,25165
040,3,6,1,Alabama,1,70,23489,23429,23840
040,3,6,1,Alabama,1,71,23029,22968,22639
040,3,6,1,Alabama,1,72,23113,22597,22200
040,3,6,1,Alabama,1,73,23046,23994,21734
040,3,6,1,Alabama,1,74,15770,16309,23060
040,3,6,1,Alabama,1,75,15650,15540,15539
040,3,6,1,Alabama,1,76,15331,15084,14838
040,3,6,1,Alabama,1,77,14839,15097,14279
040,3,6,1,Alabama,1,78,12504,12664,14188
040,3,6,1,Alabama,1,79,11029,11125,11811
040,3,6,1,Alabama,1,80,9904,9990,10315
040,3,6,1,Alabama,1,81,9236,9209,9282
040,3,6,1,Alabama,1,82,8313,8362,8413
040,3,6,1,Alabama,1,83,7063,7139,7548
040,3,6,1,Alabama,1,84,6395,6404,6372
040,3,6,1,Alabama,1,85,29153,29196,29551
040,3,6,1,Alabama,1,999,2432223,2432007,2437435
040,3,6,1,Alabama,2,0,27932,27565,27162
040,3,6,1,Alabama,2,1,28405,28322,27770
040,3,6,1,Alabama,2,2,29237,29147,28548
040,3,6,1,Alabama,2,3,29583,29416,29342
040,3,6,1,Alabama,2,4,30180,30127,29619
040,3,6,1,Alabama,2,5,30296,30331,30285
040,3,6,1,Alabama,2,6,29796,29991,30541
040,3,6,1,Alabama,2,7,29644,29707,30270
040,3,6,1,Alabama,2,8,29985,29857,29945
040,3,6,1,Alabama,2,9,29913,29911,30008
040,3,6,1,Alabama,2,10,31067,30821,30089
040,3,6,1,Alabama,2,11,32347,31962,31021
040,3,6,1,Alabama,2,12,33365,33302,32081
040,3,6,1,Alabama,2,13,32836,32940,33419
040,3,6,1,Alabama,2,14,31916,32141,33141
040,3,6,1,Alabama,2,15,31524,31666,32347
040,3,6,1,Alabama,2,16,31847,31844,31850
040,3,6,1,Alabama,2,17,31729,31755,31945
040,3,6,1,Alabama,2,18,31557,31313,31357
040,3,6,1,Alabama,2,19,32691,32503,31728
040,3,6,1,Alabama,2,20,33081,33266,33039
040,3,6,1,Alabama,2,21,33057,33000,33702
040,3,6,1,Alabama,2,22,32713,32764,33082
040,3,6,1,Alabama,2,23,32138,32204,32817
040,3,6,1,Alabama,2,24,31607,31528,31938
040,3,6,1,Alabama,2,25,31921,31801,31395
040,3,6,1,Alabama,2,26,32400,32308,31720
040,3,6,1,Alabama,2,27,33023,32842,32411
040,3,6,1,Alabama,2,28,34308,33992,32859
040,3,6,1,Alabama,2,29,35542,35285,34192
040,3,6,1,Alabama,2,30,34969,35326,35359
040,3,6,1,Alabama,2,31,33334,33655,35460
040,3,6,1,Alabama,2,32,32204,32476,33847
040,3,6,1,Alabama,2,33,31755,31884,32678
040,3,6,1,Alabama,2,34,31920,31897,31897
040,3,6,1,Alabama,2,35,31945,32138,32085
040,3,6,1,Alabama,2,36,31787,31643,32331
040,3,6,1,Alabama,2,37,32093,32050,31600
040,3,6,1,Alabama,2,38,32132,32304,32198
040,3,6,1,Alabama,2,39,32391,32190,32317
040,3,6,1,Alabama,2,40,32119,32435,32320
040,3,6,1,Alabama,2,41,31304,31518,32504
040,3,6,1,Alabama,2,42,31339,31146,31553
040,3,6,1,Alabama,2,43,30624,31042,31212
040,3,6,1,Alabama,2,44,29825,29722,31086
040,3,6,1,Alabama,2,45,30329,30405,29762
040,3,6,1,Alabama,2,46,30403,30275,30496
040,3,6,1,Alabama,2,47,31586,31270,30450
040,3,6,1,Alabama,2,48,33266,32865,31298
040,3,6,1,Alabama,2,49,34916,34662,32868
040,3,6,1,Alabama,2,50,33014,33499,34613
040,3,6,1,Alabama,2,51,31820,31951,33535
040,3,6,1,Alabama,2,52,31200,31317,32135
040,3,6,1,Alabama,2,53,31817,31636,31307
040,3,6,1,Alabama,2,54,32932,32550,31673
040,3,6,1,Alabama,2,55,34842,34375,32556
040,3,6,1,Alabama,2,56,35306,35274,34443
040,3,6,1,Alabama,2,57,35372,35352,35156
040,3,6,1,Alabama,2,58,36081,35871,35194
040,3,6,1,Alabama,2,59,35711,35913,35796
040,3,6,1,Alabama,2,60,35399,35385,35718
040,3,6,1,Alabama,2,61,35015,35020,35236
040,3,6,1,Alabama,2,62,35127,34953,34822
040,3,6,1,Alabama,2,63,34313,34749,34754
040,3,6,1,Alabama,2,64,33591,33518,34465
040,3,6,1,Alabama,2,65,32759,32850,33246
040,3,6,1,Alabama,2,66,31766,32028,32561
040,3,6,1,Alabama,2,67,30604,30727,31617
040,3,6,1,Alabama,2,68,29768,29660,30265
040,3,6,1,Alabama,2,69,27767,28374,29229
040,3,6,1,Alabama,2,70,27566,27437,27880
040,3,6,1,Alabama,2,71,27019,27061,26899
040,3,6,1,Alabama,2,72,27031,26527,26484
040,3,6,1,Alabama,2,73,26540,27709,25856
040,3,6,1,Alabama,2,74,19327,19772,26975
040,3,6,1,Alabama,2,75,19242,19204,19150
040,3,6,1,Alabama,2,76,19092,18835,18587
040,3,6,1,Alabama,2,77,18885,19184,18117
040,3,6,1,Alabama,2,78,16073,16307,18430
040,3,6,1,Alabama,2,79,14396,14529,15422
040,3,6,1,Alabama,2,80,13608,13656,13827
040,3,6,1,Alabama,2,81,12948,12817,12875
040,3,6,1,Alabama,2,82,11859,11968,11954
040,3,6,1,Alabama,2,83,10386,10463,11064
040,3,6,1,Alabama,2,84,9766,9727,9660
040,3,6,1,Alabama,2,85,56376,56192,55651
040,3,6,1,Alabama,2,999,2580199,2580904,2590096
040,4,9,2,Alaska,0,0,9657,9626,9236
040,4,9,2,Alaska,0,1,9631,9575,9569
040,4,9,2,Alaska,0,2,9904,9792,9403
040,4,9,2,Alaska,0,3,10207,10095,9731
040,4,9,2,Alaska,0,4,10494,10411,10172
