"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS",2015 Q1,362,4511146,8,357,327,387,5,35,-25,7.87,7.23,8.51,0.13,0.77,-0.51
"AUS",2015 Q2,351,4528236,7.8,351,321,381,0,30,-30,7.73,7.09,8.37,0.07,0.71,-0.57
"AUS",2015 Q3,359,4545516,7.9,365,335,395,-6,24,-36,8.01,7.37,8.65,-0.11,0.53,-0.75
"AUS",2015 Q4,366,4562889,8,366,335,396,0,31,-30,7.99,7.35,8.63,0.01,0.65,-0.63
"AUS",2016 Q1,348,4579325,7.6,354,325,383,-6,23,-35,7.72,7.1,8.35,-0.12,0.5,-0.75
"AUS",2016 Q2,344,4594804,7.5,348,319,377,-4,25,-33,7.58,6.96,8.21,-0.08,0.54,-0.71
"AUS",2016 Q3,360,4610369,7.8,362,333,391,-2,27,-31,7.86,7.24,8.49,-0.06,0.56,-0.69
"AUS",2016 Q4,349,4626018,7.5,363,333,392,-14,16,-43,7.84,7.22,8.47,-0.34,0.28,-0.97
"AUS",2017 Q1,371,4640523,8,351,322,380,20,49,-9,7.58,6.97,8.19,0.42,1.03,-0.19
"AUS",2017 Q2,359,4653936,7.7,345,316,374,14,43,-15,7.44,6.83,8.05,0.26,0.87,-0.35
"AUS",2017 Q3,371,4667497,7.9,359,330,388,12,41,-17,7.72,7.11,8.33,0.18,0.79,-0.43
"AUS",2017 Q4,379,4681132,8.1,360,331,389,19,48,-10,7.7,7.09,8.31,0.4,1.01,-0.21
"AUS",2018 Q1,334,4692999,7.1,348,319,378,-14,15,-44,7.43,6.81,8.06,-0.33,0.29,-0.96
"AUS",2018 Q2,315,4703119,6.7,342,313,372,-27,2,-57,7.29,6.67,7.92,-0.59,0.03,-1.22
"AUS",2018 Q3,351,4713351,7.5,356,327,386,-5,24,-35,7.57,6.95,8.2,-0.07,0.55,-0.7
"AUS",2018 Q4,355,4723638,7.5,357,328,386,-2,27,-31,7.55,6.93,8.18,-0.05,0.57,-0.68
"AUS",2019 Q1,341,4731719,7.2,345,315,376,-4,26,-35,7.29,6.65,7.93,-0.09,0.55,-0.73
"AUS",2019 Q2,357,4737579,7.5,339,309,370,18,48,-13,7.15,6.51,7.79,0.35,0.99,-0.29
"AUS",2019 Q3,355,4743504,7.5,353,323,384,2,32,-29,7.43,6.79,8.07,0.07,0.71,-0.57
"AUS",2019 Q4,350,4749461,7.4,354,324,384,-4,26,-34,7.41,6.77,8.05,-0.01,0.63,-0.65
"AUS",2020 Q1,317,4752087,6.7,343,311,374,-26,6,-57,7.14,6.48,7.81,-0.44,0.22,-1.11
"AUS",2020 Q2,321,4751310,6.7,337,305,368,-16,16,-47,7,6.34,7.67,-0.3,0.36,-0.97
"AUS",2020 Q3,338,4750529,7.1,350,319,382,-12,19,-44,7.28,6.62,7.95,-0.18,0.48,-0.85
"AUS",2020 Q4,325,4749743,6.8,351,320,383,-26,5,-58,7.26,6.6,7.93,-0.46,0.2,-1.13
"AUS",2021 Q1,305,4747628,6.4,340,306,373,-35,-1,-68,7,6.29,7.71,-0.6,0.11,-1.31
"AUS",2021 Q2,306,4744133,6.5,334,300,367,-28,6,-61,6.86,6.15,7.57,-0.36,0.35,-1.07
"AUS",2021 Q3,311,4740600,6.6,348,314,381,-37,-3,-70,7.14,6.43,7.85,-0.54,0.17,-1.25
"AUS",2021 Q4,314,4737048,6.6,348,315,382,-34,-1,-68,7.12,6.41,7.83,-0.52,0.19,-1.23
"AUS",2022 Q1,315,4733069,6.7,337,301,372,-22,14,-57,6.85,6.1,7.61,-0.15,0.6,-0.91
"AUS",2022 Q2,320,4728631,6.8,331,295,366,-11,25,-46,6.71,5.96,7.47,0.09,0.84,-0.67
"AUS",2022 Q3,322,4724143,6.8,345,309,380,-23,13,-58,6.99,6.24,7.75,-0.19,0.56,-0.95
"AUS",2022 Q4,319,4719630,6.8,345,310,381,-26,9,-62,6.97,6.22,7.73,-0.17,0.58,-0.93
"AUS",2023 Q1,298,4716999,6.3,334,296,372,-36,2,-74,6.71,5.9,7.52,-0.41,0.4,-1.22
"AUT",2022 Q2,72,1291209,5.6,,,,,,,,,,,,
"AUT",2022 Q3,74,1292408,5.7,,,,,,,,,,,,
"AUT",2022 Q4,85,1293613,6.6,,,,,,,,,,,,
"AUT",2023 Q1,87,1294630,6.7,,,,,,,,,,,,
"AUT",2023 Q2,75,1295458,5.8,,,,,,,,,,,,
"BEL",2022 Q2,124,1909929,6.5,,,,,,,,,,,,
"BEL",2022 Q3,133,1905288,7,,,,,,,,,,,,
"BEL",2022 Q4,136,1900622,7.2,,,,,,,,,,,,
"BEL",2023 Q1,112,1896953,5.9,,,,,,,,,,,,
"BEL",2023 Q2,92,1894291,4.9,,,,,,,,,,,,
"BGR",2022 Q2,108,982976,11,,,,,,,,,,,,
"BGR",2022 Q3,112,979815,11.5,,,,,,,,,,,,
"BGR",2022 Q4,130,976636,13.3,,,,,,,,,,,,
"BGR",2023 Q1,124,974155,12.7,,,,,,,,,,,,
"BGR",2023 Q2,101,972377,10.4,,,,,,,,,,,,
"CAN",2010 Q2,634,5624493,11.3,,,,,,,,,,,,
"CAN",2010 Q3,655,5627456,11.6,,,,,,,,,,,,
"CAN",2010 Q4,653,5630436,11.6,,,,,,,,,,,,
"CAN",2011 Q1,621,5635401,11,,,,,,,,,,,,
"CAN",2011 Q2,618,5642437,10.9,,,,,,,,,,,,
"CAN",2011 Q3,656,5649551,11.6,,,,,,,,,,,,
"CAN",2011 Q4,632,5656704,11.2,,,,,,,,,,,,
"CAN",2012 Q1,607,5665561,10.7,,,,,,,,,,,,
"CAN",2012 Q2,597,5676163,10.5,,,,,,,,,,,,
"CAN",2012 Q3,626,5686822,11,,,,,,,,,,,,
