"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",983,44689,2201.8,,,,,,,,,,,,
"ALB","2016-2017",1121,47489,2364.7,,,,,,,,,,,,
"ALB","2017-2018",1080,50102,2158.6,,,,,,,,,,,,
"ALB","2018-2019",1104,53073,2084.6,,,,,,,,,,,,
"ALB","2019-2020",1227,56245,2181.3,,,,,,,,,,,,
"AND","2010-2011",12,2453,491.4,,,,,,,,,,,,
"AND","2011-2012",11,2424,452.2,,,,,,,,,,,,
"AND","2012-2013",13,2352,533.9,,,,,,,,,,,,
"AND","2013-2014",12,2298,543.5,12,10,14,0,2,-2,542.48,471.06,613.9,1.02,72.44,-70.4
"AND","2014-2015",13,2244,574.8,13,11,14,0,2,-1,580.56,516.19,644.93,-5.76,58.61,-70.13
"AND","2015-2016",13,2190,604.4,13,12,15,0,1,-2,618.64,556.79,680.49,-14.24,47.61,-76.09
"AND","2016-2017",15,2136,698.4,14,12,16,1,3,-1,656.72,592.35,721.09,41.68,106.05,-22.69
"AND","2017-2018",14,2083,672.1,15,13,16,-1,1,-2,694.8,623.38,766.22,-22.7,48.72,-94.12
"ARM","2015-2016",1238,49316,2512.9,,,,,,,,,,,,
"ARM","2016-2017",1340,52218,2568.8,,,,,,,,,,,,
"ARM","2017-2018",1217,54746,2225.6,,,,,,,,,,,,
"ARM","2018-2019",1219,58177,2098.6,,,,,,,,,,,,
"ARM","2019-2020",1321,61260,2156.3,,,,,,,,,,,,
"AUT","2000-2001",3346,245799,1362.7,,,,,,,,,,,,
"AUT","2001-2002",3491,260586,1340.9,,,,,,,,,,,,
"AUT","2002-2003",3641,272454,1337.5,,,,,,,,,,,,
"AUT","2003-2004",3484,284375,1226.4,,,,,,,,,,,,
"AUT","2004-2005",3600,297432,1211.6,3982,3466,4499,-382,134,-899,1232.32,1156.99,1307.65,-20.72,54.61,-96.05
"AUT","2005-2006",3710,312399,1188,3989,3482,4496,-279,228,-786,1222.27,1148.36,1296.18,-34.27,39.64,-108.18
"AUT","2006-2007",3878,326900,1186.6,3995,3496,4493,-117,382,-615,1212.22,1139.54,1284.91,-25.62,47.06,-98.31
"AUT","2007-2008",4080,339316,1202.8,4001,3509,4493,79,571,-413,1202.17,1130.51,1273.84,0.63,72.29,-71.04
"AUT","2008-2009",4313,349444,1234.6,4007,3521,4493,306,792,-180,1192.13,1121.26,1262.99,42.47,113.34,-28.39
"AUT","2009-2010",4293,354999,1209.5,4013,3531,4495,280,762,-202,1182.08,1111.79,1252.37,27.42,97.71,-42.87
"AUT","2010-2011",4215,357956,1177.5,4019,3540,4499,196,675,-284,1172.03,1102.09,1241.97,5.47,75.41,-64.47
"AUT","2011-2012",4268,359016,1188.7,4026,3546,4505,242,722,-237,1161.98,1092.16,1231.8,26.72,96.54,-43.1
"AUT","2012-2013",4251,358729,1185.1,4032,3552,4512,219,699,-261,1151.93,1081.99,1221.87,33.17,103.11,-36.77
"AUT","2013-2014",3971,357686,1110.2,4038,3556,4520,-67,415,-549,1141.88,1071.59,1212.17,-31.68,38.61,-101.97
"AUT","2014-2015",4210,356192,1181.8,4044,3558,4530,166,652,-320,1131.83,1060.97,1202.7,49.97,120.83,-20.9
"AUT","2015-2016",3790,354214,1070.1,4050,3558,4542,-260,232,-752,1121.79,1050.12,1193.45,-51.69,19.98,-123.35
"AUT","2016-2017",4036,354449,1138.8,4056,3558,4555,-20,478,-519,1111.74,1039.05,1184.42,27.06,99.75,-45.62
"AUT","2017-2018",3906,356566,1096,4062,3555,4570,-156,351,-664,1101.69,1027.78,1175.6,-5.69,68.22,-79.6
"AUT","2018-2019",3862,368889,1048.4,4069,3552,4585,-207,310,-723,1091.64,1016.31,1166.97,-43.24,32.09,-118.57
"AUT","2019-2020",4025,397499,1013.7,4075,3547,4603,-50,478,-578,1081.59,1004.65,1158.53,-67.89,9.05,-144.83
"AUT","2020-2021",4653,423723,1100.7,4081,3541,4621,572,1112,32,1071.54,992.82,1150.27,29.16,107.88,-49.57
"BEL","2000-2001",4578,320937,1427.5,,,,,,,,,,,,
"BEL","2001-2002",4692,338385,1387.6,,,,,,,,,,,,
"BEL","2002-2003",4860,353910,1373.9,,,,,,,,,,,,
"BEL","2003-2004",4838,369842,1309.6,,,,,,,,,,,,
"BEL","2004-2005",4909,387239,1269,,,,,,,,,,,,
"BEL","2005-2006",5028,406598,1237.2,,,,,,,,,,,,
"BEL","2006-2007",5037,426909,1180.7,5578,5020,6137,-541,17,-1100,1245.37,1169.22,1321.52,-64.67,11.48,-140.82
"BEL","2007-2008",5565,446736,1246.7,5598,5053,6143,-33,512,-578,1230.04,1155.72,1304.36,16.66,90.98,-57.66
"BEL","2008-2009",5779,463609,1247.2,5618,5085,6152,161,694,-373,1214.71,1141.92,1287.51,32.49,105.28,-40.31
"BEL","2009-2010",5760,476508,1209.2,5638,5113,6163,122,647,-403,1199.38,1127.8,1270.96,9.82,81.4,-61.76
"BEL","2010-2011",5702,487914,1169.2,5658,5140,6177,44,562,-475,1184.05,1113.35,1254.76,-14.85,55.85,-85.56
"BEL","2011-2012",6002,498286,1204.9,5679,5164,6193,323,838,-191,1168.72,1098.55,1238.89,36.18,106.35,-33.99
"BEL","2012-2013",6020,505745,1190.5,5699,5185,6212,321,835,-192,1153.39,1083.4,1223.39,37.11,107.1,-32.89
"BEL","2013-2014",5599,511114,1095.8,5719,5204,6233,-120,395,-634,1138.06,1067.89,1208.23,-42.26,27.91,-112.43
"BEL","2014-2015",5929,516707,1147.6,5739,5220,6257,190,709,-328,1122.73,1052.03,1193.44,24.87,95.57,-45.84
"BEL","2015-2016",5580,519964,1073.2,5759,5234,6284,-179,346,-704,1107.4,1035.82,1178.99,-34.2,37.38,-105.79
"BEL","2016-2017",5793,524514,1104.8,5779,5245,6313,14,548,-520,1092.07,1019.28,1164.87,12.73,85.52,-60.07
"BEL","2017-2018",5765,529902,1088.2,5799,5254,6344,-34,511,-579,1076.74,1002.42,1151.07,11.46,85.78,-62.87
"BEL","2018-2019",5550,535723,1036.1,5819,5260,6377,-269,290,-827,1061.41,985.26,1137.57,-25.31,50.84,-101.47
"BEL","2019-2020",6078,536268,1133.1,5839,5265,6413,239,813,-335,1046.08,967.83,1124.34,87.02,165.27,8.76
"BEL","2020-2021",5898,526045,1120,5859,5268,6450,39,630,-552,1030.75,950.14,1111.37,89.25,169.86,8.63
"BGR","2000-2001",3650,174291,2098.2,,,,,,,,,,,,
"BGR","2001-2002",3920,189667,2070.8,,,,,,,,,,,,
"BGR","2002-2003",4129,202545,2043.5,,,,,,,,,,,,
"BGR","2003-2004",4115,215716,1910,,,,,,,,,,,,
"BGR","2004-2005",4291,227116,1891.3,4737,4238,5236,-446,53,-945,1956.08,1839.51,2072.65,-64.78,51.79,-181.35
"BGR","2005-2006",4624,238955,1937.6,4781,4292,5270,-157,332,-646,1936.54,1822.16,2050.91,1.06,115.44,-113.31
"BGR","2006-2007",4877,251427,1941,4825,4344,5306,52,533,-429,1916.99,1804.52,2029.47,24.01,136.48,-88.47
"BGR","2007-2008",5025,260463,1930.3,4869,4394,5343,156,631,-318,1897.45,1786.55,2008.35,32.85,143.75,-78.05
"BGR","2008-2009",5025,267745,1877.4,4913,4444,5382,112,581,-357,1877.91,1768.25,1987.57,-0.51,109.15,-110.17
"BGR","2009-2010",5167,273080,1892.6,4957,4491,5422,210,676,-255,1858.37,1749.6,1967.13,34.23,143,-74.53
"BGR","2010-2011",5113,278288,1837.7,5001,4538,5464,112,575,-351,1838.82,1730.6,1947.05,-1.12,107.1,-109.35
"BGR","2011-2012",5385,281939,1911.1,5045,4582,5507,340,803,-122,1819.28,1711.23,1927.33,91.82,199.87,-16.23
"BGR","2012-2013",4920,288644,1705,5089,4626,5552,-169,294,-632,1799.74,1691.51,1907.96,-94.74,13.49,-202.96
"BGR","2013-2014",5155,295659,1744.3,5133,4667,5598,22,488,-443,1780.19,1671.43,1888.96,-35.89,72.87,-144.66
"BGR","2014-2015",5460,300765,1815.4,5177,4708,5646,283,752,-186,1760.65,1650.99,1870.31,54.75,164.41,-54.91
"BGR","2015-2016",5065,302114,1677,5221,4746,5695,-156,319,-630,1741.11,1630.21,1852.01,-64.11,46.79,-175.01
"BGR","2016-2017",5344,303990,1757.8,5265,4783,5746,79,561,-402,1721.57,1609.09,1834.04,36.23,148.71,-76.24
"BGR","2017-2018",5035,303744,1657.7,5309,4819,5798,-274,216,-763,1702.02,1587.65,1816.4,-44.32,70.05,-158.7
"BGR","2018-2019",5186,302702,1713,5353,4854,5851,-167,332,-665,1682.48,1565.91,1799.05,30.52,147.09,-86.05
"BGR","2019-2020",4822,300795,1602.8,5397,4887,5906,-575,-65,-1084,1662.94,1543.88,1782,-60.14,58.92,-179.2
"BGR","2020-2021",6489,295625,2192.5,5441,4919,5962,1048,1570,527,1643.39,1521.57,1765.21,549.11,670.93,427.29
"CHE","2000-2001",2998,247644,1211.5,,,,,,,,,,,,
"CHE","2001-2002",3067,256917,1194.2,,,,,,,,,,,,
"CHE","2002-2003",3156,261711,1206.1,,,,,,,,,,,,
"CHE","2003-2004",2992,267280,1120.1,,,,,,,,,,,,
"CHE","2004-2005",3063,273959,1118.7,3107,2958,3255,-44,105,-192,1111.05,1073.87,1148.24,7.65,44.83,-29.54
"CHE","2005-2006",3070,281896,1089.5,3128,2983,3274,-58,87,-204,1097.78,1061.29,1134.26,-8.28,28.21,-44.76
"CHE","2006-2007",3084,290018,1063.8,3150,3007,3293,-66,77,-209,1084.5,1048.62,1120.38,-20.7,15.18,-56.58
"CHE","2007-2008",3198,297619,1075,3171,3030,3313,27,168,-115,1071.23,1035.85,1106.61,3.77,39.15,-31.61
"CHE","2008-2009",3248,305435,1063.9,3193,3053,3333,55,195,-85,1057.96,1022.97,1092.94,5.94,40.93,-29.04
