"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS","2015-2016",40354,,,,,,,1109584,3638.1,,,,,,
"AUS","2016-2017",41116,,,,,,,1144815,3592.7,,,,,,
"AUS","2017-2018",41686,,,,,,,1186755,3515.2,,,,,,
"AUS","2018-2019",41612,,,,,,,1236627,3365.5,,,,,,
"AUS","2019-2020",42327,,,,,,,1294021,3272.7,,,,,,
"AUS","2020-2021",43125,,,,,,,1362505,3165.1,,,,,,
"AUS","2021-2022",48846,,,,,,,1442393,3385.2,,,,,,
"AUT","2000-2001",22089,,,,,,,443057,4985.1,,,,,,
"AUT","2001-2002",23715,,,,,,,462668,5123.2,,,,,,
"AUT","2002-2003",25505,,,,,,,480122,5310,,,,,,
"AUT","2003-2004",25853,,,,,,,493174,5241.5,,,,,,
"AUT","2004-2005",26257,,,,,,,498248,5269.3,,,,,,
"AUT","2005-2006",25249,,,,,,,498929,5060.6,,,,,,
"AUT","2006-2007",24690,,,,,,,496786,4970,,,,,,
"AUT","2007-2008",24608,,,,,,,493476,4986.7,,,,,,
"AUT","2008-2009",24180,,,,,,,488789,4947.3,,,,,,
"AUT","2009-2010",23015,,,,,,,484057,4754.8,,,,,,
"AUT","2010-2011",22397,,,,,,,480647,4659.8,,,,,,
"AUT","2011-2012",22291,,,,,,,479136,4652.4,4552.78,4269.65,4835.92,99.62,382.75,-183.52
"AUT","2012-2013",21851,21229,20052,22407,622,1799,-556,482482,4528.8,4416.53,4148.05,4685.01,112.27,380.75,-156.21
"AUT","2013-2014",20951,21503,20400,22607,-552,551,-1656,501830,4175.2,4280.29,4022.04,4538.53,-105.09,153.16,-363.33
"AUT","2014-2015",21594,21777,20721,22834,-183,873,-1240,534486,4037.7,4144.04,3891.06,4397.01,-106.34,146.64,-359.31
"AUT","2015-2016",21589,22051,21011,23092,-462,578,-1503,563189,3834,4007.79,3754.81,4260.77,-173.79,79.19,-426.77
"AUT","2016-2017",22860,22325,21268,23382,535,1592,-522,585407,3904,3871.54,3613.29,4129.79,32.46,290.71,-225.79
"AUT","2017-2018",22680,22599,21495,23703,81,1185,-1023,601200,3771.6,3735.29,3466.81,4003.77,36.31,304.79,-232.17
"AUT","2018-2019",22833,22873,21695,24051,-40,1138,-1218,616412,3703.6,3599.04,3315.91,3882.18,104.56,387.69,-178.58
"AUT","2019-2020",23660,23147,21873,24421,513,1787,-761,624168,3790.3,3462.79,3161.22,3764.36,327.51,629.08,25.94
"AUT","2020-2021",27157,23421,22032,24809,3736,5125,2348,630003,4311.5,3326.54,3003.41,3649.68,984.96,1308.09,661.82
"AUT","2021-2022",27196,23695,22178,25211,3501,5018,1985,644517,4219,3190.3,2843.04,3537.55,1028.7,1375.96,681.45
"AUT","2022-2023",27952,23969,22313,25624,3983,5639,2328,661878,4223,3054.05,2680.62,3427.47,1168.95,1542.38,795.53
"BEL","2000-2001",31419,,,,,,,586657,5353.2,,,,,,
"BEL","2001-2002",33411,,,,,,,613646,5442.4,,,,,,
"BEL","2002-2003",35324,,,,,,,639549,5520.7,,,,,,
"BEL","2003-2004",37147,,,,,,,661076,5618.5,,,,,,
"BEL","2004-2005",37194,,,,,,,673118,5525,,,,,,
"BEL","2005-2006",35480,,,,,,,683760,5188,,,,,,
"BEL","2006-2007",35134,,,,,,,693382,5066.8,,,,,,
"BEL","2007-2008",35363,,,,,,,699894,5052,,,,,,
"BEL","2008-2009",35006,,,,,,,703767,4973.9,,,,,,
"BEL","2009-2010",33907,,,,,,,706164,4801.4,,,,,,
"BEL","2010-2011",33270,,,,,,,707593,4701.8,4759.45,4535.43,4983.48,-57.65,166.37,-281.68
"BEL","2011-2012",33821,33791,32367,35215,30,1454,-1394,709853,4764.4,4684.4,4470.07,4898.73,80,294.33,-134.33
"BEL","2012-2013",33317,33054,31703,34404,263,1614,-1087,713445,4669.5,4609.35,4402.22,4816.48,60.15,267.28,-146.98
"BEL","2013-2014",31324,32316,31017,33615,-992,307,-2291,717551,4365.2,4534.3,4331.61,4736.98,-169.1,33.59,-371.78
"BEL","2014-2015",32490,31579,30306,32851,911,2184,-361,715221,4543,4459.24,4258.06,4660.42,83.76,284.94,-117.42
"BEL","2015-2016",30431,30841,29569,32114,-410,862,-1683,703306,4327.5,4384.19,4181.51,4586.88,-56.69,145.99,-259.38
"BEL","2016-2017",30495,30104,28805,31403,391,1690,-908,691954,4407.7,4309.14,4102.01,4516.27,98.56,305.69,-108.57
"BEL","2017-2018",29344,29366,28016,30717,-22,1328,-1373,689223,4257.8,4234.09,4019.76,4448.42,23.71,238.04,-190.62
"BEL","2018-2019",28458,28629,27205,30053,-171,1253,-1595,694679,4096.3,4159.04,3935.01,4383.06,-62.74,161.29,-286.76
"BEL","2019-2020",30592,27891,26374,29408,2701,4218,1184,701467,4359.6,4083.99,3848.08,4319.89,275.61,511.52,39.71
"BEL","2020-2021",31661,27154,25528,28779,4507,6133,2882,715762,4424.3,4008.93,3759.28,4258.59,415.37,665.02,165.71
"BEL","2021-2022",30272,26416,24669,28163,3856,5603,2109,736841,4107.4,3933.88,3668.89,4198.88,173.52,438.51,-91.48
"BEL","2022-2023",29938,25679,23800,27557,4259,6138,2381,757872,3950.1,3858.83,3577.18,4140.48,91.27,372.92,-190.38
"BGR","2000-2001",34766,,,,,,,417908,8312.5,,,,,,
"BGR","2001-2002",38491,,,,,,,438864,8764.6,,,,,,
"BGR","2002-2003",41646,,,,,,,455798,9131.2,,,,,,
"BGR","2003-2004",40849,,,,,,,466775,8747.7,,,,,,
"BGR","2004-2005",41228,,,,,,,472779,8718.8,,,,,,
"BGR","2005-2006",43029,,,,,,,475633,9045.8,,,,,,
"BGR","2006-2007",41880,,,,,,,478906,8744.2,,,,,,
"BGR","2007-2008",41624,,,,,,,484376,8592.5,,,,,,
"BGR","2008-2009",39294,,,,,,,490245,8014.4,,,,,,
"BGR","2009-2010",39405,,,,,,,494088,7974.6,,,,,,
"BGR","2010-2011",39380,,,,,,,493071,7986.8,,,,,,
"BGR","2011-2012",39459,,,,,,,491570,8027.4,,,,,,
"BGR","2012-2013",36470,,,,,,,489484,7450.9,,,,,,
"BGR","2013-2014",36164,,,,,,,486651,7431.7,,,,,,
"BGR","2014-2015",37417,36751,33998,39504,666,3419,-2087,483584,7738.1,7602.68,7027.43,8177.93,135.42,710.67,-439.83
"BGR","2015-2016",34865,36002,33521,38483,-1137,1344,-3618,482091,7232,7473.15,6954.62,7991.68,-241.15,277.38,-759.68
"BGR","2016-2017",36103,35253,32869,37637,850,3234,-1534,479417,7531.2,7343.62,6845.44,7841.8,187.58,685.76,-310.6
"BGR","2017-2018",33550,34504,32022,36985,-954,1528,-3435,477882,7020.7,7214.09,6695.56,7732.62,-193.39,325.14,-711.92
"BGR","2018-2019",34329,33755,31002,36507,574,3327,-2178,477060,7196.1,7084.56,6509.31,7659.81,111.54,686.79,-463.71
"BGR","2019-2020",31577,33005,29852,36159,-1428,1725,-4582,478191,6603.5,6955.03,6295.99,7614.07,-351.53,307.51,-1010.57
"BGR","2020-2021",44051,32256,28615,35898,11795,15436,8153,480937,9157.6,6825.5,6064.51,7586.49,2332.1,3093.09,1571.11
"BGR","2021-2022",44897,31507,27321,35693,13390,17576,9204,478056,9390.9,6695.97,5821.19,7570.75,2694.93,3569.71,1820.15
"BGR","2022-2023",32066,30758,25990,35526,1308,6076,-3460,475478,6743.9,6566.44,5570.07,7562.81,177.46,1173.83,-818.91
"CAN","2010-2011",67998,,,,,,,1608410,4227.5,,,,,,
"CAN","2011-2012",65905,,,,,,,1634136,4032.8,,,,,,
"CAN","2012-2013",67322,,,,,,,1661036,4052.9,4052.2,3927.78,4176.63,0.7,125.12,-123.73
"CAN","2013-2014",66497,,,,,,,1690860,3932.3,3983.46,3866.87,4100.05,-51.16,65.43,-167.75
"CAN","2014-2015",68838,67668,64806,70531,1170,4032,-1693,1720204,4001.4,3914.72,3803.1,4026.35,86.68,198.3,-24.95
"CAN","2015-2016",67003,68367,65787,70947,-1364,1216,-3944,1761137,3804.2,3845.99,3736.06,3955.91,-41.79,68.14,-151.71
