"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS","2015-2016",1418,,,,,,,4586320,30.9,,,,,,
"AUS","2016-2017",1450,,,,,,,4646547,31.2,,,,,,
"AUS","2017-2018",1380,,,,,,,4697297,29.4,,,,,,
"AUS","2018-2019",1407,,,,,,,4733884,29.7,,,,,,
"AUS","2019-2020",1326,,,,,,,4750811,27.9,,,,,,
"AUS","2020-2021",1248,,,,,,,4745610,26.3,,,,,,
"AUS","2021-2022",1271,,,,,,,4730855,26.9,,,,,,
"AUT","2000-2001",577,,,,,,,1350007,42.7,,,,,,
"AUT","2001-2002",481,,,,,,,1340606,35.8,,,,,,
"AUT","2002-2003",550,,,,,,,1332378,41.3,,,,,,
"AUT","2003-2004",503,,,,,,,1324157,38,,,,,,
"AUT","2004-2005",517,,,,,,,1314497,39.3,,,,,,
"AUT","2005-2006",456,,,,,,,1299660,35.1,,,,,,
"AUT","2006-2007",419,,,,,,,1281951,32.7,,,,,,
"AUT","2007-2008",450,,,,,,,1264729,35.6,,,,,,
"AUT","2008-2009",433,,,,,,,1249376,34.7,,,,,,
"AUT","2009-2010",410,,,,,,,1236933,33.1,,,,,,
"AUT","2010-2011",448,,,,,,,1227331,36.5,,,,,,
"AUT","2011-2012",377,,,,,,,1220358,30.9,31.45,28.56,34.34,-0.55,2.34,-3.44
"AUT","2012-2013",387,382,343,421,5,44,-34,1219564,31.7,30.99,28.25,33.74,0.71,3.45,-2.04
"AUT","2013-2014",384,379,342,415,5,42,-31,1225786,31.3,30.54,27.9,33.17,0.76,3.4,-1.87
"AUT","2014-2015",365,375,340,410,-10,25,-45,1240453,29.4,30.08,27.49,32.66,-0.68,1.91,-3.26
"AUT","2015-2016",360,372,337,406,-12,23,-46,1257505,28.7,29.62,27.04,32.21,-0.92,1.66,-3.51
"AUT","2016-2017",389,368,333,403,21,56,-14,1269806,30.7,29.16,26.53,31.8,1.54,4.17,-1.1
"AUT","2017-2018",343,365,328,401,-22,15,-58,1276982,26.9,28.71,25.96,31.45,-1.81,0.94,-4.55
"AUT","2018-2019",374,361,322,400,13,52,-26,1281483,29.2,28.25,25.36,31.14,0.95,3.84,-1.94
"AUT","2019-2020",346,358,316,400,-12,30,-54,1284197,26.9,27.79,24.71,30.87,-0.89,2.19,-3.97
"AUT","2020-2021",337,354,308,401,-17,29,-64,1286662,26.2,27.34,24.03,30.64,-1.14,2.17,-4.44
"AUT","2021-2022",303,351,301,401,-48,2,-98,1290616,23.5,26.88,23.33,30.43,-3.38,0.17,-6.93
"BEL","2000-2001",881,,,,,,,1805011,48.8,,,,,,
"BEL","2001-2002",772,,,,,,,1802639,42.8,,,,,,
"BEL","2002-2003",774,,,,,,,1798564,43.1,,,,,,
"BEL","2003-2004",665,,,,,,,1795558,37,,,,,,
"BEL","2004-2005",709,,,,,,,1795589,39.5,,,,,,
"BEL","2005-2006",746,,,,,,,1796844,41.5,,,,,,
