"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU",2000 Q2,6155,20305292,30.3,,,,,,,,,,,,
"DEU",2000 Q3,6008,20294143,29.6,,,,,,,,,,,,
"DEU",2000 Q4,5997,20282932,29.6,,,,,,,,,,,,
"DEU",2001 Q1,5888,20253746,29.1,,,,,,,,,,,,
"DEU",2001 Q2,5800,20205912,28.7,,,,,,,,,,,,
"DEU",2001 Q3,5970,20157550,29.6,,,,,,,,,,,,
"DEU",2001 Q4,5748,20108923,28.6,,,,,,,,,,,,
"DEU",2002 Q1,5679,20044455,28.3,,,,,,,,,,,,
"DEU",2002 Q2,5696,19963328,28.5,,,,,,,,,,,,
"DEU",2002 Q3,5687,19881304,28.6,,,,,,,,,,,,
"DEU",2002 Q4,5764,19798832,29.1,,,,,,,,,,,,
"DEU",2003 Q1,5741,19706714,29.1,,,,,,,,,,,,
"DEU",2003 Q2,5567,19604145,28.4,,,,,,,,,,,,
"DEU",2003 Q3,5599,19500443,28.7,,,,,,,,,,,,
"DEU",2003 Q4,5365,19396174,27.7,,,,,,,,,,,,
"DEU",2004 Q1,5312,19287020,27.5,,,,,,,,,,,,
"DEU",2004 Q2,5078,19172859,26.5,,,,,,,,,,,,
"DEU",2004 Q3,5260,19058071,27.6,,,,,,,,,,,,
"DEU",2004 Q4,5156,18942656,27.2,,,,,,,,,,,,
"DEU",2005 Q1,5073,18825256,26.9,,,,,,,,,,,,
"DEU",2005 Q2,5093,18705134,27.2,,,,,,,,,,,,
"DEU",2005 Q3,4815,18583685,25.9,,,,,,,,,,,,
"DEU",2005 Q4,4834,18461573,26.2,,,,,,,,,,,,
"DEU",2006 Q1,4575,18341338,24.9,,,,,,,,,,,,
"DEU",2006 Q2,4834,18222335,26.5,,,,,,,,,,,,
"DEU",2006 Q3,4729,18102017,26.1,,,,,,,,,,,,
"DEU",2006 Q4,4508,17981042,25.1,,,,,,,,,,,,
"DEU",2007 Q1,4522,17852746,25.3,,,,,,,25.29,24.18,26.4,0.01,1.12,-1.1
"DEU",2007 Q2,4412,17716182,24.9,,,,,,,24.62,23.51,25.73,0.28,1.39,-0.83
"DEU",2007 Q3,4173,17578108,23.7,,,,,,,24.38,23.27,25.49,-0.68,0.43,-1.79
"DEU",2007 Q4,4281,17439280,24.6,,,,,,,24.39,23.28,25.5,0.21,1.32,-0.9
"DEU",2008 Q1,4287,17304046,24.8,,,,,,,24.77,23.67,25.88,0.03,1.13,-1.08
"DEU",2008 Q2,4214,17172468,24.5,,,,,,,24.1,23,25.21,0.4,1.5,-0.71
"DEU",2008 Q3,4155,17040168,24.4,,,,,,,23.87,22.76,24.97,0.53,1.64,-0.57
"DEU",2008 Q4,3916,16907144,23.2,,,,,,,23.87,22.77,24.98,-0.67,0.43,-1.78
"DEU",2009 Q1,4112,16790785,24.5,,,,,,,24.26,23.16,25.35,0.24,1.34,-0.85
"DEU",2009 Q2,3962,16690882,23.7,,,,,,,23.59,22.49,24.68,0.11,1.21,-0.98
"DEU",2009 Q3,3821,16589875,23,,,,,,,23.35,22.26,24.45,-0.35,0.74,-1.45
"DEU",2009 Q4,3966,16488316,24.1,,,,,,,23.36,22.26,24.45,0.74,1.84,-0.35
