"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015,2867,2856,2760,2952,11,107,-85,273537,1048,1041.08,1009.44,1072.72,6.92,38.56,-24.72
"ALB",2016,2875,2911,2824,2997,-36,51,-122,285891,1005.7,1019.65,991.13,1048.17,-13.95,14.57,-42.47
"ALB",2017,2974,2966,2883,3049,8,91,-75,298065,998.3,998.22,970.82,1025.62,0.08,27.48,-27.32
"ALB",2018,3067,3021,2934,3107,46,133,-40,309747,990.8,976.79,948.27,1005.31,14.01,42.53,-14.51
"ALB",2019,3046,3076,2980,3172,-30,66,-126,321446,948.3,955.36,923.72,987,-7.06,24.58,-38.7
"ALB",2020,4168,3131,3021,3241,1037,1147,927,332549,1250.7,933.93,897.68,970.18,316.77,353.02,280.52
"AND",2011,49,,,,,,,6692,732.2,,,,,,
"AND",2012,46,,,,,,,6613,697.1,,,,,,
"AND",2013,28,,,,,,,6632,424.1,,,,,,
"AND",2014,45,42,32,52,3,13,-7,6839,655.1,613.68,478.19,749.17,41.42,176.91,-94.07
"AND",2015,38,43,34,52,-5,4,-14,7047,539.6,610.62,488.49,732.75,-71.02,51.11,-193.15
"AND",2016,47,44,35,53,3,12,-6,7255,643.4,607.56,490.22,724.9,35.84,153.18,-81.5
"AND",2017,43,45,36,54,-2,7,-11,7463,580.2,604.5,482.37,726.63,-24.3,97.83,-146.43
"AND",2018,47,46,36,56,1,11,-9,7670,619.5,601.44,465.95,736.93,18.06,153.55,-117.43
"ARM",2015,4534,,,,,,,255879,1773.3,,,,,,
"ARM",2016,4914,,,,,,,272656,1801.9,,,,,,
"ARM",2017,4963,,,,,,,286726,1732.1,,,,,,
"ARM",2018,4799,,,,,,,302303,1588.1,,,,,,
"ARM",2019,5011,,,,,,,319078,1570.5,,,,,,
"ARM",2020,6993,,,,,,,334541,2085.2,,,,,,
"AUT",2001,9336,,,,,,,789206,1183,,,,,,
"AUT",2002,9281,,,,,,,813212,1141.4,,,,,,
"AUT",2003,9644,,,,,,,830173,1162,,,,,,
"AUT",2004,9581,,,,,,,850212,1127.2,,,,,,
"AUT",2005,9607,,,,,,,861782,1114.7,,,,,,
"AUT",2006,9611,,,,,,,869476,1105.5,,,,,,
"AUT",2007,9838,,,,,,,891056,1104.2,,,,,,
"AUT",2008,10080,,,,,,,916125,1100.5,,,,,,
"AUT",2009,10501,,,,,,,919909,1141.2,,,,,,
"AUT",2010,10171,,,,,,,903993,1125.1,,,,,,
"AUT",2011,9811,,,,,,,888290,1104.3,1127.43,1091.8,1163.06,-23.13,12.5,-58.76
"AUT",2012,9716,9722,9542,9902,-6,174,-186,883364,1099.9,1101.27,1067.18,1135.36,-1.37,32.72,-35.46
"AUT",2013,9659,9638,9467,9809,21,192,-150,887839,1088,1075.11,1042.16,1108.05,12.89,45.84,-20.05
"AUT",2014,9572,9554,9390,9718,18,182,-146,894535,1070.2,1048.95,1016.71,1081.19,21.25,53.49,-10.99
"AUT",2015,9406,9470,9309,9630,-64,97,-224,914690,1029.1,1022.79,990.79,1054.79,6.31,38.31,-25.69
"AUT",2016,9496,9385,9224,9546,111,272,-50,944313,1005.9,996.63,964.39,1028.87,9.27,41.51,-22.97
"AUT",2017,9171,9301,9137,9465,-130,34,-294,964687,950.9,970.47,937.52,1003.41,-19.57,13.38,-52.51
"AUT",2018,9226,9217,9046,9387,9,180,-161,980349,941.4,944.31,910.22,978.4,-2.91,31.18,-37
"AUT",2019,9173,9132,8952,9312,41,221,-139,1002396,915.4,918.15,882.52,953.78,-2.75,32.88,-38.38
"AUT",2020,9743,9048,8856,9240,695,887,503,1031648,944,891.99,854.47,929.51,52.01,89.53,14.49
"AUT",2021,10493,8964,8758,9169,1529,1735,1324,1066736,983.5,865.83,826.12,905.54,117.67,157.38,77.96
"BEL",2001,13164,,,,,,,1014784,1297,,,,,,
"BEL",2002,12998,,,,,,,991756,1310.3,,,,,,
"BEL",2003,12423,,,,,,,982302,1264.6,,,,,,
"BEL",2004,11783,,,,,,,985076,1196.2,,,,,,
"BEL",2005,11964,,,,,,,992067,1206.1,,,,,,
"BEL",2006,11779,,,,,,,1010136,1166.3,,,,,,
"BEL",2007,11840,,,,,,,1037496,1141.4,,,,,,
"BEL",2008,12248,,,,,,,1062243,1153.3,,,,,,
"BEL",2009,12229,,,,,,,1085825,1126.4,1137.68,1098.89,1176.47,-11.28,27.51,-50.07
"BEL",2010,12536,,,,,,,1114245,1125.2,1124.79,1087.22,1162.36,0.41,37.98,-37.16
"BEL",2011,12581,13092,12297,13888,-511,284,-1307,1150615,1093.5,1111.9,1075.31,1148.49,-18.4,18.19,-54.99
"BEL",2012,13166,13153,12391,13914,13,775,-748,1188770,1107.9,1099.01,1063.14,1134.88,8.89,44.76,-26.98
"BEL",2013,13509,13213,12477,13948,296,1032,-439,1220024,1107.6,1086.12,1050.68,1121.55,21.48,56.92,-13.95
"BEL",2014,13185,13273,12554,13993,-88,631,-808,1245251,1058.9,1073.23,1037.94,1108.52,-14.33,20.96,-49.62
"BEL",2015,13789,13334,12619,14048,455,1170,-259,1271134,1085.1,1060.34,1024.9,1095.77,24.76,60.2,-10.67
"BEL",2016,13651,13394,12674,14114,257,977,-463,1290274,1058.1,1047.45,1011.57,1083.32,10.65,46.53,-25.22
"BEL",2017,13491,13454,12719,14190,37,772,-699,1302736,1035.7,1034.55,997.97,1071.14,1.15,37.73,-35.44
"BEL",2018,13509,13515,12754,14276,-6,755,-767,1317863,1025.2,1021.66,984.1,1059.23,3.54,41.1,-34.03
"BEL",2019,13122,13575,12780,14371,-453,342,-1249,1336569,981.9,1008.77,969.98,1047.56,-26.87,11.92,-65.66
"BEL",2020,14428,13636,12798,14473,792,1630,-45,1357416,1062.9,995.88,955.65,1036.12,67.02,107.25,26.78
"BEL",2021,13992,13696,12809,14583,296,1183,-591,1379223,1014.4,982.99,941.11,1024.87,31.41,73.29,-10.47
"BGR",2001,20807,,,,,,,894491,2325.9,,,,,,
"BGR",2002,20048,,,,,,,879155,2280.3,,,,,,
"BGR",2003,19782,,,,,,,867202,2280.5,,,,,,
"BGR",2004,18771,,,,,,,854495,2196.1,,,,,,
"BGR",2005,18858,,,,,,,850455,2217.6,,,,,,
"BGR",2006,18554,,,,,,,860200,2157.4,,,,,,
"BGR",2007,18326,,,,,,,874791,2095.4,,,,,,
"BGR",2008,17938,,,,,,,892619,2010.3,,,,,,
"BGR",2009,18261,,,,,,,915626,1994.6,,,,,,
"BGR",2010,18342,,,,,,,941143,1949.4,1931,1870.64,1991.36,18.4,78.76,-41.96
"BGR",2011,18524,,,,,,,958162,1933.4,1940.29,1882.15,1998.44,-6.89,51.25,-65.04
"BGR",2012,18873,,,,,,,966425,1953.2,1949.58,1893.16,2006.01,3.62,60.04,-52.81
"BGR",2013,18492,,,,,,,974625,1897.4,1958.87,1903.63,2014.12,-61.47,-6.23,-116.72
"BGR",2014,19614,,,,,,,982105,1997.2,1968.16,1913.51,2022.82,29.04,83.69,-25.62
"BGR",2015,19616,19696,19398,19994,-80,218,-378,985610,1990.3,1977.46,1922.8,2032.11,12.84,67.5,-41.81
"BGR",2016,19555,19538,19269,19807,17,286,-252,981227,1992.9,1986.75,1931.5,2041.99,6.15,61.4,-49.09
"BGR",2017,19553,19381,19123,19639,172,430,-86,971946,2011.4,1996.04,1939.61,2052.46,15.36,71.79,-41.06
"BGR",2018,19146,19223,18954,19492,-77,192,-346,960760,1992.7,2005.33,1947.18,2063.47,-12.63,45.52,-70.77
"BGR",2019,19033,19066,18768,19364,-33,265,-331,946507,2010.2,2014.62,1954.26,2074.98,-4.42,55.94,-64.78
"BGR",2020,21592,18908,18567,19250,2684,3025,2342,929336,2326.6,2023.91,1960.89,2086.93,302.69,365.71,239.67
"BGR",2021,26524,18751,18356,19145,7773,8168,7379,914053,2902.7,2033.2,1967.13,2099.27,869.5,935.57,803.43
"CHE",2001,6734,,,,,,,671123,1003.4,,,,,,
"CHE",2002,6571,,,,,,,683292,961.8,,,,,,
"CHE",2003,6706,,,,,,,700521,957.4,,,,,,
"CHE",2004,6529,,,,,,,720047,906.8,,,,,,
"CHE",2005,6551,,,,,,,739793,885.6,,,,,,
"CHE",2006,6488,,,,,,,761166,852.3,,,,,,
"CHE",2007,6830,,,,,,,784660,870.3,,,,,,
"CHE",2008,6920,,,,,,,808370,856,855.61,832.63,878.59,0.39,23.37,-22.59
"CHE",2009,6882,,,,,,,830258,828.9,841.65,819.29,864,-12.75,9.61,-35.1
"CHE",2010,7055,,,,,,,848660,831.3,827.68,805.85,849.52,3.62,25.45,-18.22
"CHE",2011,6990,7074,6845,7304,-84,145,-314,862599,810.3,813.72,792.28,835.16,-3.42,18.02,-24.86
"CHE",2012,7084,7010,6790,7229,74,294,-145,873280,811.2,799.76,778.59,820.93,11.44,32.61,-9.73
"CHE",2013,6920,6945,6733,7157,-25,187,-237,882190,784.5,785.8,764.76,806.84,-1.3,19.74,-22.34
"CHE",2014,6842,6880,6672,7088,-38,170,-246,890015,768.8,771.84,750.8,792.87,-3.04,18,-24.07
"CHE",2015,7007,6815,6609,7022,192,398,-15,898225,780.2,757.87,736.7,779.05,22.33,43.5,1.15
"CHE",2016,6728,6751,6543,6958,-23,185,-230,906742,742,743.91,722.47,765.35,-1.91,19.53,-23.35
"CHE",2017,6562,6686,6474,6898,-124,88,-336,915876,716.6,729.95,708.11,751.79,-13.35,8.49,-35.19
"CHE",2018,6667,6621,6402,6841,46,265,-174,926093,720,715.99,693.63,738.34,4.01,26.37,-18.34
"CHE",2019,6539,6556,6327,6786,-17,212,-247,939585,696,702.02,679.04,725.01,-6.02,16.96,-29.01
"CHE",2020,6790,6492,6250,6733,298,540,57,957441,709,688.06,664.35,711.78,20.94,44.65,-2.78
"CHE",2021,7046,6427,6171,6683,619,875,363,979026,719.7,674.1,649.56,698.64,45.6,70.14,21.06
"CYP",2015,733,,,,,,,88486,828.3,793.96,681.49,906.43,34.34,146.81,-78.13
"CYP",2016,658,,,,,,,90195,729.6,793.97,692.59,895.35,-64.37,37.01,-165.75
"CYP",2017,754,,,,,,,91668,822.9,793.98,696.58,891.38,28.92,126.32,-68.48
"CYP",2018,736,,,,,,,92918,791.9,793.99,692.61,895.37,-2.09,99.29,-103.47
"CYP",2019,750,,,,,,,94125,797.2,794,681.53,906.47,3.2,115.67,-109.27
"CYP",2020,779,,,,,,,95195,817.9,794.01,665.16,922.86,23.89,152.74,-104.96
"CYP",2021,884,,,,,,,96219,918.7,794.02,645.24,942.8,124.68,273.46,-24.1
"CZE",2006,17287,,,,,,,1061639,1629,,,,,,
"CZE",2007,17816,,,,,,,1126594,1581.9,,,,,,
"CZE",2008,18567,,,,,,,1188260,1563,,,,,,
"CZE",2009,19439,,,,,,,1239402,1568.8,,,,,,
"CZE",2010,19806,,,,,,,1281525,1545.7,,,,,,
"CZE",2011,20184,,,,,,,1319528,1530.1,,,,,,
"CZE",2012,20519,,,,,,,1354628,1515.1,,,,,,
"CZE",2013,20953,20843,20121,21566,110,832,-613,1378490,1520.2,1488.37,1429.54,1547.21,31.83,90.66,-27.01
"CZE",2014,20040,20483,19806,21160,-443,234,-1120,1392215,1439.4,1467.75,1412.62,1522.88,-28.35,26.78,-83.48
"CZE",2015,20431,20122,19474,20770,309,957,-339,1406225,1453.1,1447.12,1394.34,1499.91,5.98,58.76,-46.81
"CZE",2016,19679,19762,19123,20400,-83,556,-721,1408934,1396.7,1426.5,1374.52,1478.48,-29.8,22.18,-81.78
"CZE",2017,19582,19401,18753,20049,181,829,-467,1393407,1405,1405.88,1353.09,1458.66,-0.88,51.91,-53.66
"CZE",2018,19247,19041,18364,19718,206,883,-471,1371241,1403.3,1385.25,1330.12,1440.38,18.05,73.18,-37.08
"CZE",2019,18400,18680,17958,19403,-280,442,-1003,1344970,1367.8,1364.62,1305.79,1423.46,3.17,62.01,-55.66
"CZE",2020,19488,18320,17538,19101,1168,1950,387,1312982,1485.3,1344,1280.34,1407.66,141.3,204.96,77.64
"CZE",2021,22212,17959,17107,18811,4253,5105,3401,1277327,1737.3,1323.38,1254,1392.75,413.92,483.3,344.55
"DEU",2001,128715,,,,,,,10026435,1283.9,,,,,,
"DEU",2002,129894,,,,,,,10241050,1268.4,,,,,,
