"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS",2015,1438,,,,,,,4536552,31.7,,,,,,
"AUS",2016,1401,,,,,,,4602202,30.4,,,,,,
"AUS",2017,1479,,,,,,,4660455,31.7,,,,,,
"AUS",2018,1356,,,,,,,4708040,28.8,,,,,,
"AUS",2019,1402,,,,,,,4740428,29.6,,,,,,
"AUS",2020,1301,,,,,,,4750937,27.4,,,,,,
"AUS",2021,1237,,,,,,,4742433,26.1,,,,,,
"AUS",2022,1277,,,,,,,4726472,27,,,,,,
"AUT",2001,545,,,,,,,1347445,40.5,,,,,,
"AUT",2002,484,,,,,,,1338503,36.1,,,,,,
"AUT",2003,540,,,,,,,1330295,40.6,,,,,,
"AUT",2004,518,,,,,,,1322126,39.2,,,,,,
"AUT",2005,507,,,,,,,1311182,38.7,,,,,,
"AUT",2006,448,,,,,,,1295277,34.6,,,,,,
"AUT",2007,418,,,,,,,1277496,32.7,,,,,,
"AUT",2008,423,,,,,,,1260639,33.5,,,,,,
"AUT",2009,450,,,,,,,1245927,36.1,,,,,,
"AUT",2010,438,,,,,,,1234351,35.5,,,,,,
"AUT",2011,412,,,,,,,1225097,33.6,32.71,30.22,35.2,0.89,3.38,-1.6
"AUT",2012,382,383,352,415,-1,30,-33,1219589,31.4,32.02,29.64,34.4,-0.62,1.76,-3
"AUT",2013,381,379,349,409,2,32,-28,1220294,31.3,31.33,29.03,33.63,-0.03,2.27,-2.33
"AUT",2014,378,375,346,404,3,32,-26,1228899,30.7,30.64,28.39,32.89,0.06,2.31,-2.19
"AUT",2015,361,371,342,399,-10,19,-38,1244947,29,29.94,27.71,32.18,-0.94,1.29,-3.18
"AUT",2016,376,366,338,395,10,38,-19,1261136,29.8,29.25,27,31.5,0.55,2.8,-1.7
"AUT",2017,370,362,333,391,8,37,-21,1271958,29.1,28.56,26.26,30.86,0.54,2.84,-1.76
"AUT",2018,332,358,328,388,-26,4,-56,1278329,26,27.87,25.49,30.25,-1.87,0.51,-4.25
"AUT",2019,367,353,322,385,14,45,-18,1282286,28.6,27.18,24.69,29.66,1.42,3.91,-1.06
"AUT",2020,372,349,315,383,23,57,-11,1284719,28.9,26.49,23.87,29.1,2.41,5.03,-0.2
"AUT",2021,321,345,309,381,-24,12,-60,1287540,24.9,25.79,23.02,28.57,-0.89,1.88,-3.67
"AUT",2022,307,341,302,380,-34,5,-73,1291785,23.7,25.1,22.16,28.04,-1.4,1.54,-4.34
"BEL",2001,861,,,,,,,1804639,47.7,,,,,,
"BEL",2002,795,,,,,,,1801663,44.1,,,,,,
"BEL",2003,735,,,,,,,1797539,40.9,,,,,,
"BEL",2004,660,,,,,,,1795376,36.8,,,,,,
"BEL",2005,722,,,,,,,1795830,40.2,,,,,,
"BEL",2006,737,,,,,,,1797260,41,,,,,,
"BEL",2007,748,,,,,,,1802783,41.5,,,,,,
"BEL",2008,694,,,,,,,1815130,38.2,,,,,,
"BEL",2009,679,,,,,,,1834631,37,37.38,33.46,41.31,-0.38,3.54,-4.31
