"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",2917,,,,,,,279689,1043.4,,,,,,
"ALB","2016-2017",2913,,,,,,,291965,998,,,,,,
"ALB","2017-2018",3086,,,,,,,303949,1015.4,,,,,,
"ALB","2018-2019",3035,,,,,,,315449,962.1,,,,,,
"ALB","2019-2020",3109,,,,,,,327218,950,,,,,,
"ALB","2020-2021",5045,,,,,,,337507,1495.1,,,,,,
"AND","2010-2011",49,,,,,,,6749,720.1,,,,,,
"AND","2011-2012",48,,,,,,,6673,721.5,,,,,,
"AND","2012-2013",31,,,,,,,6576,476.3,,,,,,
"AND","2013-2014",42,40,32,47,2,10,-5,6735,624.8,589.66,484.24,695.08,35.14,140.56,-70.28
"AND","2014-2015",38,41,34,48,-3,4,-10,6942,549.9,592.59,497.57,687.61,-42.69,52.33,-137.71
"AND","2015-2016",41,43,36,49,-2,5,-8,7150,569.1,595.52,504.23,686.81,-26.42,64.87,-117.71
"AND","2016-2017",47,44,37,51,3,10,-4,7358,638.8,598.45,503.43,693.47,40.35,135.37,-54.67
"AND","2017-2018",45,46,38,53,-1,7,-8,7566,595,601.38,495.96,706.8,-6.38,99.04,-111.8
"ARM","2015-2016",4626,,,,,,,264816,1745.9,,,,,,
"ARM","2016-2017",5043,,,,,,,279704,1802.7,,,,,,
"ARM","2017-2018",4789,,,,,,,293999,1629.5,,,,,,
"ARM","2018-2019",4930,,,,,,,310785,1586.2,,,,,,
"ARM","2019-2020",5457,,,,,,,326926,1667.4,,,,,,
"AUT","2000-2001",9254,,,,,,,772393,1198.1,,,,,,
"AUT","2001-2002",9360,,,,,,,803249,1165.2,,,,,,
"AUT","2002-2003",9540,,,,,,,821197,1161.7,,,,,,
"AUT","2003-2004",9610,,,,,,,839791,1144.3,,,,,,
"AUT","2004-2005",9596,,,,,,,858468,1117.7,,,,,,
"AUT","2005-2006",9598,,,,,,,863976,1110.9,,,,,,
"AUT","2006-2007",9603,,,,,,,878323,1093.2,,,,,,
"AUT","2007-2008",10081,,,,,,,904548,1114.3,,,,,,
"AUT","2008-2009",10366,,,,,,,922354,1123.7,,,,,,
"AUT","2009-2010",10231,,,,,,,912525,1121.3,,,,,,
"AUT","2010-2011",10059,,,,,,,895624,1123.1,,,,,,
"AUT","2011-2012",9651,,,,,,,883703,1092.2,1121.82,1080.34,1163.3,-29.62,11.86,-71.1
"AUT","2012-2013",9811,9757,9613,9902,54,198,-91,885414,1108.1,1094.2,1054.87,1133.53,13.9,53.23,-25.43
"AUT","2013-2014",9672,9653,9518,9788,19,154,-116,890770,1085.8,1066.59,1028.75,1104.42,19.21,57.05,-18.62
"AUT","2014-2015",9504,9549,9419,9678,-45,85,-174,901505,1054.3,1038.97,1001.91,1076.03,15.33,52.39,-21.73
"AUT","2015-2016",9401,9444,9317,9572,-43,84,-171,930138,1010.4,1011.35,974.29,1048.42,-0.95,36.11,-38.02
"AUT","2016-2017",9310,9340,9211,9470,-30,99,-160,956025,973.8,983.74,945.91,1021.57,-9.94,27.89,-47.77
"AUT","2017-2018",9190,9236,9101,9371,-46,89,-181,971993,945.4,956.12,916.79,995.46,-10.72,28.61,-50.06
"AUT","2018-2019",9223,9131,8987,9276,92,236,-53,990132,931.3,928.51,887.03,969.99,2.79,44.27,-38.69
"AUT","2019-2020",9101,9027,8871,9183,74,230,-82,1016290,895.4,900.89,856.71,945.07,-5.49,38.69,-49.67
"AUT","2020-2021",10295,8923,8753,9093,1372,1542,1202,1048239,981.7,873.28,825.94,920.62,108.42,155.76,61.08
"BEL","2000-2001",13445,,,,,,,1027545,1308.5,,,,,,
"BEL","2001-2002",13114,,,,,,,1002193,1308.8,,,,,,
"BEL","2002-2003",12620,,,,,,,984827,1281.5,,,,,,
"BEL","2003-2004",12002,,,,,,,982893,1221.1,,,,,,
"BEL","2004-2005",12168,,,,,,,988289,1231.2,,,,,,
"BEL","2005-2006",11593,,,,,,,998471,1161.1,,,,,,
"BEL","2006-2007",11833,,,,,,,1023992,1155.6,,,,,,
"BEL","2007-2008",12196,,,,,,,1050158,1161.1,,,,,,
"BEL","2008-2009",12148,,,,,,,1073861,1131.2,,,,,,
"BEL","2009-2010",12239,,,,,,,1098773,1113.8,,,,,,
"BEL","2010-2011",12556,,,,,,,1131444,1109.8,1126.72,1090.77,1162.67,-16.92,19.03,-52.87
"BEL","2011-2012",13097,13298,12710,13886,-201,387,-789,1169988,1119.1,1112.67,1078.28,1147.07,6.43,40.82,-27.97
"BEL","2012-2013",13383,13331,12773,13888,52,610,-505,1205608,1109.8,1098.63,1065.39,1131.86,11.17,44.41,-22.06
"BEL","2013-2014",13130,13363,12827,13900,-233,303,-770,1232691,1065.1,1084.58,1052.06,1117.1,-19.48,13.04,-52
"BEL","2014-2015",13704,13396,12871,13921,308,833,-217,1257757,1089.4,1070.53,1038.25,1102.82,18.87,51.15,-13.42
"BEL","2015-2016",13766,13429,12903,13954,337,863,-188,1282703,1073.1,1056.49,1023.96,1089.01,16.61,49.14,-15.91
"BEL","2016-2017",13470,13461,12925,13998,9,545,-528,1296019,1039.3,1042.44,1009.2,1075.68,-3.14,30.1,-36.38
"BEL","2017-2018",13496,13494,12936,14051,2,560,-555,1310014,1030.1,1028.39,994,1062.79,1.71,36.1,-32.69
"BEL","2018-2019",13253,13526,12938,14115,-274,315,-862,1326458,999.1,1014.35,978.4,1050.29,-15.25,20.7,-51.19
"BEL","2019-2020",13742,13559,12933,14185,183,809,-443,1347089,1019.9,1000.3,962.45,1038.15,19.6,57.45,-18.25
"BEL","2020-2021",14056,13592,12921,14263,464,1135,-207,1367826,1027.6,986.25,946.19,1026.31,41.35,81.41,1.29
"BGR","2000-2001",20895,,,,,,,903951,2312,,,,,,
"BGR","2001-2002",20313,,,,,,,886064,2292.7,,,,,,
"BGR","2002-2003",20375,,,,,,,873221,2333.6,,,,,,
"BGR","2003-2004",19174,,,,,,,861086,2227,,,,,,
"BGR","2004-2005",18688,,,,,,,850073,2198.8,,,,,,
"BGR","2005-2006",18700,,,,,,,854282,2188.8,,,,,,
"BGR","2006-2007",18406,,,,,,,867244,2122,,,,,,
"BGR","2007-2008",18206,,,,,,,883024,2061.6,,,,,,
"BGR","2008-2009",17683,,,,,,,903366,1957,,,,,,
"BGR","2009-2010",18389,,,,,,,928335,1980.6,,,,,,
"BGR","2010-2011",18554,,,,,,,951690,1949.3,,,,,,
"BGR","2011-2012",18966,,,,,,,962310,1970.7,,,,,,
"BGR","2012-2013",18318,,,,,,,970466,1887.5,,,,,,
"BGR","2013-2014",19055,,,,,,,978547,1947.1,,,,,,
"BGR","2014-2015",19919,19741,18664,20817,178,1255,-898,984634,2022.9,1995.44,1874.95,2115.93,27.46,147.95,-93.03
"BGR","2015-2016",19255,19626,18656,20597,-371,599,-1342,984618,1955.6,2000.13,1891.52,2108.74,-44.53,64.08,-153.14
"BGR","2016-2017",19926,19512,18580,20444,414,1346,-518,976636,2040.4,2004.82,1900.47,2109.17,35.58,139.93,-68.77
"BGR","2017-2018",18971,19398,18427,20368,-427,544,-1397,966869,1962.1,2009.51,1900.9,2118.12,-47.41,61.2,-156.02
"BGR","2018-2019",19489,19283,18207,20360,206,1282,-871,953986,2043.1,2014.2,1893.71,2134.69,28.9,149.39,-91.59
"BGR","2019-2020",17960,19169,17936,20402,-1209,24,-2442,938412,1913.9,2018.89,1880.85,2156.93,-104.99,33.05,-243.03
