"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",1573,,,,,,,397997,395.3,,,,,,
"ALB","2016-2017",1649,,,,,,,399477,412.7,,,,,,
"ALB","2017-2018",1607,,,,,,,399422,402.3,,,,,,
"ALB","2018-2019",1538,,,,,,,396694,387.7,,,,,,
"ALB","2019-2020",1693,,,,,,,390788,433.3,,,,,,
"AND","2010-2011",26,,,,,,,10493,249.1,,,,,,
"AND","2011-2012",21,,,,,,,10504,202.8,,,,,,
"AND","2012-2013",31,,,,,,,10680,290.4,,,,,,
"AND","2013-2014",25,26,20,31,-1,5,-6,11027,226.4,233.24,185.15,281.33,-6.84,41.25,-54.93
"AND","2014-2015",26,27,22,32,-1,4,-6,11382,231.7,236.69,193.34,280.04,-4.99,38.36,-48.34
"AND","2015-2016",29,28,23,33,1,6,-4,11737,249.8,240.14,198.49,281.79,9.66,51.31,-31.99
"AND","2016-2017",32,29,24,34,3,8,-2,12093,266.6,243.59,200.24,286.94,23.01,66.36,-20.34
"AND","2017-2018",28,30,25,36,-2,3,-8,12448,226.2,247.04,198.95,295.13,-20.84,27.25,-68.93
"ARM","2015-2016",3189,,,,,,,420325,758.6,,,,,,
"ARM","2016-2017",2990,,,,,,,409925,728.8,,,,,,
"ARM","2017-2018",2818,,,,,,,395685,711.8,,,,,,
"ARM","2018-2019",2599,,,,,,,380483,682.7,,,,,,
"ARM","2019-2020",2691,,,,,,,364401,738.5,,,,,,
"AUT","2000-2001",5429,,,,,,,966473,561.7,,,,,,
"AUT","2001-2002",5235,,,,,,,957862,546.5,,,,,,
"AUT","2002-2003",5247,,,,,,,960246,546.5,,,,,,
"AUT","2003-2004",5039,,,,,,,965373,522,,,,,,
"AUT","2004-2005",5144,,,,,,,980223,524.9,,,,,,
"AUT","2005-2006",5117,,,,,,,1011775,505.9,,,,,,
"AUT","2006-2007",5027,,,,,,,1034153,486.1,,,,,,
"AUT","2007-2008",4859,,,,,,,1046195,464.5,,,,,,
"AUT","2008-2009",5122,,,,,,,1063822,481.6,,,,,,
"AUT","2009-2010",4937,,,,,,,1089181,453.3,,,,,,
"AUT","2010-2011",5037,,,,,,,1121449,449.2,,,,,,
"AUT","2011-2012",4950,,,,,,,1159757,426.9,429.05,411.13,446.97,-2.15,15.77,-20.07
"AUT","2012-2013",5097,5082,4875,5290,15,222,-193,1199228,425.1,417.59,400.6,434.58,7.51,24.5,-9.48
"AUT","2013-2014",5041,5050,4855,5244,-9,186,-203,1241030,406.3,406.13,389.79,422.47,0.17,16.51,-16.17
"AUT","2014-2015",5082,5018,4831,5204,64,251,-122,1280881,396.9,394.67,378.66,410.68,2.23,18.24,-13.78
"AUT","2015-2016",4863,4985,4802,5168,-122,61,-305,1314650,369.9,383.21,367.2,399.22,-13.31,2.7,-29.32
"AUT","2016-2017",4922,4953,4767,5139,-31,155,-217,1341078,367.1,371.75,355.4,388.09,-4.65,11.7,-20.99
"AUT","2017-2018",5047,4920,4726,5115,127,321,-68,1365278,369.7,360.29,343.3,377.28,9.41,26.4,-7.58
"AUT","2018-2019",4844,4888,4680,5096,-44,164,-252,1385630,349.6,348.82,330.91,366.74,0.78,18.69,-17.14
"AUT","2019-2020",4879,4856,4631,5080,23,248,-201,1397068,349.2,337.36,318.28,356.45,11.84,30.92,-7.25
"AUT","2020-2021",5000,4823,4578,5068,177,422,-68,1397436,357.8,325.9,305.45,346.35,31.9,52.35,11.45
"BEL","2000-2001",6903,,,,,,,1231764,560.4,,,,,,
"BEL","2001-2002",7250,,,,,,,1273931,569.1,,,,,,
"BEL","2002-2003",7489,,,,,,,1311410,571.1,,,,,,
"BEL","2003-2004",7306,,,,,,,1339826,545.4,,,,,,
"BEL","2004-2005",7546,,,,,,,1367014,552.1,,,,,,
"BEL","2005-2006",7309,,,,,,,1391249,525.4,,,,,,
"BEL","2006-2007",7279,,,,,,,1404512,518.3,,,,,,
"BEL","2007-2008",7597,,,,,,,1420450,534.9,,,,,,
"BEL","2008-2009",7599,,,,,,,1439359,528,,,,,,
"BEL","2009-2010",7393,,,,,,,1463427,505.3,512.59,493.57,531.61,-7.29,11.73,-26.31
"BEL","2010-2011",7285,7556,7217,7896,-271,68,-611,1489332,489.2,498.38,480.06,516.71,-9.18,9.14,-27.51
"BEL","2011-2012",7492,7387,7062,7711,105,430,-219,1512312,495.5,484.17,466.39,501.96,11.33,29.11,-6.46
"BEL","2012-2013",7416,7218,6904,7531,198,512,-115,1531803,484.2,469.96,452.55,487.38,14.24,31.65,-3.18
"BEL","2013-2014",7027,7048,6741,7355,-21,286,-328,1552811,452.6,455.75,438.53,472.98,-3.15,14.07,-20.38
"BEL","2014-2015",6976,6879,6574,7183,97,402,-207,1572381,443.7,441.55,424.32,458.77,2.15,19.38,-15.07
"BEL","2015-2016",6754,6709,6402,7016,45,352,-262,1585079,426.1,427.34,409.92,444.75,-1.24,16.18,-18.65
"BEL","2016-2017",6442,6540,6226,6853,-98,216,-411,1591911,404.7,413.13,395.34,430.91,-8.43,9.36,-26.21
"BEL","2017-2018",6393,6370,6046,6695,23,347,-302,1594151,401,398.92,380.59,417.24,2.08,20.41,-16.24
"BEL","2018-2019",6123,6201,5862,6540,-78,261,-417,1593548,384.2,384.71,365.69,403.73,-0.51,18.51,-19.53
"BEL","2019-2020",6167,6031,5674,6389,136,493,-222,1591525,387.5,370.5,350.64,390.36,17,36.86,-2.86
"BEL","2020-2021",6260,5862,5484,6240,398,776,20,1589853,393.8,356.29,335.47,377.11,37.51,58.33,16.69
"BGR","2000-2001",10736,,,,,,,1085035,989.5,,,,,,
"BGR","2001-2002",10954,,,,,,,1092906,1002.4,,,,,,
"BGR","2002-2003",11019,,,,,,,1101777,1000.3,,,,,,
"BGR","2003-2004",11134,,,,,,,1111800,1001.6,,,,,,
"BGR","2004-2005",11434,,,,,,,1119194,1021.6,,,,,,
"BGR","2005-2006",11522,,,,,,,1117852,1030.6,,,,,,
"BGR","2006-2007",11273,,,,,,,1108171,1017.1,,,,,,
"BGR","2007-2008",10856,,,,,,,1097365,989.1,,,,,,
"BGR","2008-2009",10289,,,,,,,1081146,951.4,,,,,,
"BGR","2009-2010",10153,,,,,,,1059945,957.5,,,,,,
"BGR","2010-2011",9626,,,,,,,1041445,924.2,925.62,873.79,977.44,-1.42,50.41,-53.24
"BGR","2011-2012",9683,,,,,,,1031560,938.5,924.63,875.05,974.22,13.87,63.45,-35.72
"BGR","2012-2013",8996,,,,,,,1019233,882.4,923.65,875.73,971.57,-41.25,6.67,-89.17
"BGR","2013-2014",9364,,,,,,,1006256,930.4,922.66,875.77,969.55,7.74,54.63,-39.15
"BGR","2014-2015",9435,9296,8859,9733,139,576,-298,992137,950.6,921.68,875.14,968.22,28.92,75.46,-17.62
"BGR","2015-2016",8880,9100,8706,9494,-220,174,-614,973812,911.7,920.69,873.8,967.58,-8.99,37.9,-55.88
"BGR","2016-2017",9004,8904,8526,9283,100,478,-279,956281,941.3,919.71,871.79,967.63,21.59,69.51,-26.33
"BGR","2017-2018",8612,8709,8315,9103,-97,297,-491,946511,909.9,918.72,869.14,968.31,-8.82,40.76,-58.41
"BGR","2018-2019",8591,8513,8076,8950,78,515,-359,948367,906.1,917.74,865.91,969.56,-11.64,40.19,-63.46
"BGR","2019-2020",8297,8318,7817,8818,-21,480,-521,954010,869.7,916.75,862.18,971.33,-47.05,7.52,-101.63
"BGR","2020-2021",11584,8122,7544,8700,3462,4040,2884,955714,1212,915.77,858.01,973.52,296.23,353.99,238.48
"CHE","2000-2001",3913,,,,,,,939333,416.5,,,,,,
"CHE","2001-2002",3800,,,,,,,949038,400.4,,,,,,
"CHE","2002-2003",3898,,,,,,,958313,406.7,,,,,,
"CHE","2003-2004",3685,,,,,,,964180,382.2,,,,,,
"CHE","2004-2005",3611,,,,,,,970608,372,,,,,,
"CHE","2005-2006",3599,,,,,,,978038,368,,,,,,
"CHE","2006-2007",3596,,,,,,,986753,364.4,,,,,,
"CHE","2007-2008",3474,,,,,,,999407,347.6,349.84,337.62,362.05,-2.24,9.98,-14.45
"CHE","2008-2009",3494,,,,,,,1016495,343.8,341.67,329.79,353.55,2.13,14.01,-9.75
"CHE","2009-2010",3492,,,,,,,1036987,336.8,333.5,321.89,345.11,3.3,14.91,-8.31
"CHE","2010-2011",3350,3476,3258,3694,-126,92,-344,1060299,316.1,325.33,313.94,336.73,-9.23,2.16,-20.63
"CHE","2011-2012",3473,3468,3259,3676,5,214,-203,1089276,318.8,317.17,305.91,328.42,1.63,12.89,-9.62
"CHE","2012-2013",3537,3459,3258,3661,78,279,-124,1121043,315.5,309,297.82,320.18,6.5,17.68,-4.68
"CHE","2013-2014",3446,3451,3254,3648,-5,192,-202,1157582,297.8,300.83,289.65,312.02,-3.03,8.15,-14.22
"CHE","2014-2015",3557,3442,3247,3638,115,310,-81,1193511,298.1,292.67,281.41,303.92,5.43,16.69,-5.82
"CHE","2015-2016",3400,3434,3237,3631,-34,163,-231,1224279,277.7,284.5,273.1,295.9,-6.8,4.6,-18.2
"CHE","2016-2017",3489,3426,3224,3627,63,265,-138,1249425,279.3,276.33,264.72,287.94,2.97,14.58,-8.64
"CHE","2017-2018",3464,3417,3209,3626,47,255,-162,1268899,273.1,268.16,256.28,280.05,4.94,16.82,-6.95
"CHE","2018-2019",3266,3409,3191,3627,-143,75,-361,1284287,254.4,260,247.78,272.21,-5.6,6.62,-17.81
"CHE","2019-2020",3323,3400,3171,3630,-77,152,-307,1294176,256.8,251.83,239.22,264.44,4.97,17.58,-7.64
"CHE","2020-2021",3417,3392,3149,3635,25,268,-218,1299141,263,243.66,230.62,256.71,19.34,32.38,6.29
"CYP","2015-2016",334,,,,,,,106977,311.9,,,,,,
"CYP","2016-2017",317,,,,,,,107792,293.9,,,,,,
"CYP","2017-2018",321,,,,,,,108276,296.5,,,,,,
"CYP","2018-2019",319,,,,,,,108198,294.5,,,,,,
"CYP","2019-2020",368,,,,,,,107875,341.4,,,,,,
"CYP","2020-2021",397,,,,,,,108582,366,,,,,,
"CZE","2005-2006",11126,,,,,,,1555857,715,,,,,,
"CZE","2006-2007",10946,,,,,,,1540352,710.5,,,,,,
"CZE","2007-2008",10615,,,,,,,1518017,699.2,,,,,,
"CZE","2008-2009",10166,,,,,,,1490223,681.9,,,,,,
"CZE","2009-2010",9788,,,,,,,1456600,671.9,,,,,,
"CZE","2010-2011",9212,,,,,,,1421351,647.9,,,,,,
"CZE","2011-2012",8917,,,,,,,1388228,642.2,,,,,,
"CZE","2012-2013",8261,7896,7335,8456,365,926,-195,1362570,606.2,581.1,542.4,619.8,25.1,63.8,-13.6
"CZE","2013-2014",7403,7656,7131,8182,-253,272,-779,1351270,547.8,566.16,529.9,602.42,-18.36,17.9,-54.62
"CZE","2014-2015",7354,7417,6915,7920,-63,439,-566,1345684,546.5,551.21,516.5,585.93,-4.71,30,-39.43
"CZE","2015-2016",6979,7178,6683,7674,-199,296,-695,1335490,522.5,536.27,502.09,570.46,-13.77,20.41,-47.96
"CZE","2016-2017",6849,6939,6437,7442,-90,412,-593,1324400,517.1,521.33,486.61,556.04,-4.23,30.49,-38.94
"CZE","2017-2018",6808,6700,6175,7226,108,633,-418,1318799,516.2,506.39,470.13,542.65,9.81,46.07,-26.45
"CZE","2018-2019",6595,6461,5901,7022,134,694,-427,1325428,497.6,491.44,452.75,530.14,6.16,44.85,-32.54
"CZE","2019-2020",6739,6222,5616,6829,517,1123,-90,1343441,501.6,476.5,434.63,518.37,25.1,66.97,-16.77
"CZE","2020-2021",8422,5983,5322,6644,2439,3100,1778,1359550,619.7,461.56,415.93,507.18,158.14,203.77,112.52
"DEU","2000-2001",55348,,,,,,,9828541,563.1,,,,,,
"DEU","2001-2002",54046,,,,,,,9772187,553.1,,,,,,
"DEU","2002-2003",54554,,,,,,,9870536,552.7,,,,,,
"DEU","2003-2004",52483,,,,,,,9972745,526.3,,,,,,
"DEU","2004-2005",53059,,,,,,,10179979,521.4,,,,,,
"DEU","2005-2006",54747,,,,,,,10550948,519,,,,,,
"DEU","2006-2007",54832,,,,,,,10866741,504.6,,,,,,
"DEU","2007-2008",55949,,,,,,,11113813,503.5,,,,,,
"DEU","2008-2009",56742,,,,,,,11325443,501.1,,,,,,
"DEU","2009-2010",57281,,,,,,,11512924,497.6,,,,,,
"DEU","2010-2011",56956,,,,,,,11670644,488.1,,,,,,
"DEU","2011-2012",56723,57596,55082,60110,-873,1641,-3387,11860768,478.3,480.57,464.92,496.21,-2.27,13.38,-17.91
"DEU","2012-2013",58322,57739,55356,60123,583,2966,-1801,12149467,480.2,473.17,458.34,488,7.03,21.86,-7.8
"DEU","2013-2014",56823,57883,55590,60176,-1060,1233,-3353,12471576,455.7,465.77,451.5,480.04,-10.07,4.2,-24.34
"DEU","2014-2015",59399,58027,55781,60272,1372,3618,-873,12776415,465,458.37,444.4,472.35,6.63,20.6,-7.35
"DEU","2015-2016",58751,58170,55924,60416,581,2827,-1665,13042173,450.5,450.98,437,464.95,-0.48,13.5,-14.45
"DEU","2016-2017",58244,58314,56021,60606,-70,2223,-2362,13244318,439.8,443.58,429.31,457.85,-3.78,10.49,-18.05
"DEU","2017-2018",59280,58457,56074,60841,823,3206,-1561,13392524,442.7,436.18,421.35,451.01,6.52,21.35,-8.31
"DEU","2018-2019",57245,58601,56087,61114,-1356,1158,-3869,13463330,425.2,428.78,413.14,444.43,-3.58,12.06,-19.23
"DEU","2019-2020",56687,58744,56067,61422,-2057,620,-4735,13409389,422.7,421.39,404.73,438.05,1.31,17.97,-15.35
"DEU","2020-2021",58427,58888,56019,61757,-461,2408,-3330,13246007,441,413.99,396.14,431.84,27.01,44.86,9.16
"DNK","2007-2008",4051,,,,,,,717390,564.6,,,,,,
"DNK","2008-2009",4059,,,,,,,714655,568,,,,,,
"DNK","2009-2010",4046,,,,,,,714985,565.9,,,,,,
"DNK","2010-2011",3801,,,,,,,717979,529.5,,,,,,
"DNK","2011-2012",3711,3639,3460,3818,72,251,-107,723059,513.3,,,,,,
"DNK","2012-2013",3613,3568,3398,3738,45,215,-125,730207,494.8,481.53,459.29,503.76,13.27,35.51,-8.96
"DNK","2013-2014",3344,3496,3333,3660,-152,11,-316,740842,451.4,466.61,445.78,487.45,-15.21,5.62,-36.05
"DNK","2014-2015",3402,3425,3265,3585,-23,137,-183,754339,451,451.7,431.75,471.65,-0.7,19.25,-20.65
"DNK","2015-2016",3345,3354,3194,3514,-9,151,-169,769252,434.9,436.79,417.14,456.43,-1.89,17.76,-21.53
"DNK","2016-2017",3306,3283,3120,3446,23,186,-140,784118,421.7,421.87,401.92,441.82,-0.17,19.78,-20.12
"DNK","2017-2018",3271,3212,3042,3382,59,229,-111,793654,412.2,406.96,386.12,427.79,5.24,26.08,-15.59
"DNK","2018-2019",3126,3141,2962,3320,-15,164,-194,798326,391.5,392.04,369.81,414.28,-0.54,21.69,-22.78
"DNK","2019-2020",2937,3070,2879,3260,-133,58,-323,800550,366.9,377.13,353.07,401.19,-10.23,13.83,-34.29
"DNK","2020-2021",2906,2998,2794,3203,-92,112,-297,802418,362.2,362.21,336,388.43,-0.01,26.2,-26.23
"ESP","2000-2001",21065,,,,,,,4588131,459.2,,,,,,
"ESP","2001-2002",21725,,,,,,,4713127,461.1,,,,,,
"ESP","2002-2003",22230,,,,,,,4844254,458.9,,,,,,
"ESP","2003-2004",22044,,,,,,,4935480,446.7,,,,,,
"ESP","2004-2005",22514,,,,,,,5023664,448.3,,,,,,
"ESP","2005-2006",22275,,,,,,,5123800,434.8,,,,,,
"ESP","2006-2007",22665,,,,,,,5261515,430.9,,,,,,
"ESP","2007-2008",23086,,,,,,,5406455,427.1,,,,,,
"ESP","2008-2009",22578,,,,,,,5525503,408.7,,,,,,
"ESP","2009-2010",23130,,,,,,,5670474,408,,,,,,
"ESP","2010-2011",23305,,,,,,,5837776,399.3,,,,,,
"ESP","2011-2012",23253,23351,22609,24092,-98,644,-839,5986678,388.5,389.11,380.29,397.93,-0.61,8.21,-9.43
"ESP","2012-2013",23384,23494,22791,24197,-110,593,-813,6111564,382.7,383.36,374.99,391.73,-0.66,7.71,-9.03
"ESP","2013-2014",23398,23637,22961,24314,-239,437,-916,6254713,374.2,377.61,369.56,385.66,-3.41,4.64,-11.46
"ESP","2014-2015",24138,23781,23118,24444,357,1020,-306,6421492,376,371.86,363.98,379.74,4.14,12.02,-3.74
"ESP","2015-2016",24235,23924,23261,24587,311,974,-352,6568468,369,366.11,358.23,374,2.89,10.77,-5
"ESP","2016-2017",24008,24068,23391,24744,-60,617,-736,6704811,358.1,360.36,352.32,368.41,-2.26,5.78,-10.31
"ESP","2017-2018",24509,24211,23508,24914,298,1001,-405,6824863,359.2,354.62,346.25,362.98,4.58,12.95,-3.78
"ESP","2018-2019",23895,24354,23613,25096,-459,282,-1201,6942770,344.2,348.87,340.04,357.69,-4.67,4.16,-13.49
"ESP","2019-2020",25835,24498,23708,25288,1337,2127,547,7056866,366.1,343.12,333.72,352.51,22.98,32.38,13.59
"ESP","2020-2021",25281,24641,23795,25488,640,1486,-207,7153539,353.5,337.37,327.3,347.44,16.13,26.2,6.06
"EST","2000-2001",2136,,,,,,,163909,1302.9,,,,,,
"EST","2001-2002",2017,,,,,,,163511,1233.5,,,,,,
"EST","2002-2003",1947,,,,,,,165836,1174.5,,,,,,
"EST","2003-2004",2005,,,,,,,169918,1180.7,,,,,,
"EST","2004-2005",1995,,,,,,,174625,1142.5,,,,,,
"EST","2005-2006",2063,,,,,,,178577,1155.5,,,,,,
"EST","2006-2007",2018,,,,,,,179817,1122.2,,,,,,
"EST","2007-2008",1939,,,,,,,180262,1075.9,,,,,,
"EST","2008-2009",1683,,,,,,,180457,932.7,,,,,,
"EST","2009-2010",1564,,,,,,,180530,866.6,,,,,,
"EST","2010-2011",1403,,,,,,,181373,773.4,,,,,,
"EST","2011-2012",1426,,,,,,,181647,785.3,,,,,,
"EST","2012-2013",1294,,,,,,,181335,713.8,,,,,,
"EST","2013-2014",1355,,,,,,,180257,751.7,,,,,,
"EST","2014-2015",1237,1250,1183,1318,-13,54,-81,177847,695.2,705.6,667.49,743.71,-10.4,27.71,-48.51
"EST","2015-2016",1255,1219,1158,1279,36,97,-24,175452,715.4,693.53,659.18,727.88,21.87,56.22,-12.48
"EST","2016-2017",1164,1187,1129,1245,-23,35,-81,173432,671.3,681.46,648.45,714.47,-10.16,22.85,-43.17
"EST","2017-2018",1146,1155,1095,1216,-9,51,-70,172165,665.7,669.39,635.04,703.74,-3.69,30.66,-38.04
"EST","2018-2019",1133,1124,1056,1191,9,77,-58,171736,659.7,657.32,619.21,695.43,2.38,40.49,-35.73
"EST","2019-2020",1173,1092,1015,1169,81,158,4,171370,684.4,645.25,601.59,688.91,39.15,82.81,-4.51
"EST","2020-2021",1145,1060,971,1149,85,174,-4,171240,668.4,633.18,582.76,683.6,35.22,85.64,-15.2
"FIN","2000-2001",4129,,,,,,,739473,558.3,,,,,,
"FIN","2001-2002",4162,,,,,,,754898,551.1,,,,,,
"FIN","2002-2003",4360,,,,,,,781659,557.7,,,,,,
"FIN","2003-2004",4723,,,,,,,798577,591.3,,,,,,
"FIN","2004-2005",5000,,,,,,,809330,617.8,,,,,,
"FIN","2005-2006",4734,,,,,,,807815,586,,,,,,
"FIN","2006-2007",4613,,,,,,,799500,576.9,,,,,,
"FIN","2007-2008",4586,,,,,,,787292,582.5,,,,,,
"FIN","2008-2009",4113,,,,,,,773969,531.3,,,,,,
"FIN","2009-2010",4039,,,,,,,764571,528.3,,,,,,
"FIN","2010-2011",3908,,,,,,,758247,515.4,,,,,,
"FIN","2011-2012",3604,,,,,,,754162,477.9,,,,,,
"FIN","2012-2013",3470,,,,,,,750213,462.6,,,,,,
"FIN","2013-2014",3334,3285,3132,3439,49,202,-105,748479,445.4,438.92,418.04,459.8,6.48,27.36,-14.4
"FIN","2014-2015",3104,3179,3037,3320,-75,67,-216,745519,416.3,426.5,407.25,445.76,-10.2,9.05,-29.46
"FIN","2015-2016",3090,3072,2937,3207,18,153,-117,741527,416.6,414.09,395.71,432.48,2.51,20.89,-15.88
"FIN","2016-2017",2928,2965,2830,3100,-37,98,-172,737328,397,401.68,383.29,420.06,-4.68,13.71,-23.06
"FIN","2017-2018",2933,2858,2717,3000,75,216,-67,734194,399.5,389.26,370.01,408.52,10.24,29.49,-9.02
"FIN","2018-2019",2722,2752,2598,2905,-30,124,-183,730630,372.5,376.85,355.96,397.73,-4.35,16.54,-25.23
"FIN","2019-2020",2718,2645,2475,2815,73,243,-97,722283,376.4,364.43,341.32,387.55,11.97,35.08,-11.15
"FIN","2020-2021",2736,2538,2349,2728,198,387,8,712148,384.2,352.02,326.23,377.81,32.18,57.97,6.39
"FRA","2013-2014",38659,,,,,,,8645073,447.2,,,,,,
"FRA","2014-2015",38737,,,,,,,8710394,444.7,,,,,,
"FRA","2015-2016",37906,,,,,,,8753654,433,,,,,,
"GBR","2015-2016",34941,,,,,,,8646488,404.2,,,,,,
"GBR","2016-2017",34585,,,,,,,8806883,392.7,,,,,,
"GBR","2017-2018",36141,,,,,,,8936636,404.5,,,,,,
"GEO","2014-2015",5096,5136,4844,5428,-40,252,-332,555202,918.3,,,,,,
"GEO","2015-2016",5136,5007,4744,5270,129,392,-134,517253,992.9,,,,,,
"GEO","2016-2017",4823,4879,4626,5131,-56,197,-308,510564,944.5,,,,,,
"GEO","2017-2018",4634,4750,4487,5013,-116,147,-379,504461,918.5,,,,,,
"GEO","2018-2019",4704,4621,4330,4913,83,374,-209,496243,947.5,,,,,,
"GEO","2019-2020",4365,4493,4159,4827,-128,206,-462,487098,896,,,,,,
"GRC","2015-2016",6419,,,,,,,1455154,441.1,,,,,,
"GRC","2016-2017",6474,,,,,,,1468537,440.8,,,,,,
"GRC","2017-2018",6279,,,,,,,1487773,422,,,,,,
"GRC","2018-2019",6481,,,,,,,1504213,430.9,,,,,,
"GRC","2019-2020",6250,,,,,,,1518207,411.7,,,,,,
"HRV","2001-2002",4200,,,,,,,532417,788.9,,,,,,
"HRV","2002-2003",4224,,,,,,,543597,777.2,,,,,,
"HRV","2003-2004",4198,,,,,,,561241,748.6,,,,,,
"HRV","2004-2005",4326,,,,,,,584640,740,,,,,,
"HRV","2005-2006",4597,,,,,,,607220,757.2,,,,,,
"HRV","2006-2007",4599,,,,,,,619770,742.1,,,,,,
"HRV","2007-2008",4858,,,,,,,626268,775.8,,,,,,
"HRV","2008-2009",4586,,,,,,,631201,726.6,,,,,,
"HRV","2009-2010",4490,,,,,,,632486,709.9,,,,,,
"HRV","2010-2011",4407,4385,4209,4560,22,198,-153,633073,696.1,,,,,,
"HRV","2011-2012",4318,4258,4090,4425,60,228,-107,633571,681.6,,,,,,
"HRV","2012-2013",4041,4131,3969,4293,-90,72,-252,629197,642.1,,,,,,
"HRV","2013-2014",4014,4004,3846,4162,10,168,-148,622302,645.1,,,,,,
"HRV","2014-2015",3923,3877,3720,4034,46,203,-111,613545,639.4,627.96,588.73,667.19,11.44,50.67,-27.79
"HRV","2015-2016",3629,3750,3592,3909,-121,37,-280,605655,599,617.25,581.89,652.61,-18.25,17.11,-53.61
"HRV","2016-2017",3605,3623,3461,3785,-18,144,-180,597702,603.2,606.54,572.57,640.51,-3.34,30.63,-37.31
"HRV","2017-2018",3601,3497,3329,3664,104,272,-63,588736,611.5,595.83,560.47,631.19,15.67,51.03,-19.69
"HRV","2018-2019",3356,3370,3195,3545,-14,161,-189,578973,579.6,585.12,545.89,624.35,-5.52,33.71,-44.75
"HRV","2019-2020",3184,3243,3058,3427,-59,126,-243,568047,560.5,574.41,529.47,619.35,-13.91,31.03,-58.85
"HUN","2000-2001",15431,,,,,,,1317397,1171.5,,,,,,
