"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",303,,,,,,,348313,87.1,,,,,,
"ALB","2016-2017",274,,,,,,,354878,77.3,,,,,,
"ALB","2017-2018",280,,,,,,,361133,77.6,,,,,,
"ALB","2018-2019",255,,,,,,,368813,69.1,,,,,,
"ALB","2019-2020",307,,,,,,,377533,81.2,,,,,,
"AND","2010-2011",4,,,,,,,14658,27.4,,,,,,
"AND","2011-2012",7,,,,,,,14441,48.5,,,,,,
"AND","2012-2013",9,,,,,,,13902,65,,,,,,
"AND","2013-2014",3,3,2,5,0,1,-2,13452,22.2,24.66,13.45,35.87,-2.46,8.75,-13.67
"AND","2014-2015",5,5,3,6,0,2,-1,13007,38.5,36.55,26.44,46.66,1.95,12.06,-8.16
"AND","2015-2016",6,6,5,7,0,1,-1,12561,47.6,48.44,38.73,58.15,-0.84,8.87,-10.55
"AND","2016-2017",8,7,6,9,1,2,-1,12115,66,60.33,50.22,70.44,5.67,15.78,-4.44
"AND","2017-2018",8,9,7,10,-1,1,-2,11670,67.9,72.22,61.01,83.43,-4.32,6.89,-15.53
"ARM","2015-2016",445,,,,,,,466370,95.5,,,,,,
"ARM","2016-2017",419,,,,,,,477547,87.9,,,,,,
"ARM","2017-2018",423,,,,,,,487203,86.8,,,,,,
"ARM","2018-2019",407,,,,,,,495743,82.1,,,,,,
"ARM","2019-2020",402,,,,,,,504337,79.7,,,,,,
"AUT","2000-2001",1199,,,,,,,1375759,87.1,,,,,,
"AUT","2001-2002",1134,,,,,,,1363305,83.2,,,,,,
"AUT","2002-2003",1103,,,,,,,1342338,82.2,,,,,,
"AUT","2003-2004",1031,,,,,,,1315303,78.4,,,,,,
"AUT","2004-2005",1008,,,,,,,1288216,78.3,,,,,,
"AUT","2005-2006",926,,,,,,,1257891,73.7,,,,,,
"AUT","2006-2007",869,,,,,,,1222455,71.1,,,,,,
"AUT","2007-2008",763,,,,,,,1186242,64.3,,,,,,
"AUT","2008-2009",775,,,,,,,1151093,67.3,,,,,,
"AUT","2009-2010",791,,,,,,,1123162,70.4,,,,,,
"AUT","2010-2011",723,,,,,,,1109443,65.2,,,,,,
"AUT","2011-2012",677,,,,,,,1105095,61.3,61.62,56.59,66.65,-0.32,4.71,-5.35
"AUT","2012-2013",678,671,608,735,7,70,-57,1108754,61.1,60.4,55.63,65.17,0.7,5.47,-4.07
"AUT","2013-2014",659,666,607,726,-7,52,-67,1119640,58.8,59.19,54.6,63.77,-0.39,4.2,-4.97
"AUT","2014-2015",693,661,604,718,32,89,-25,1136548,60.9,57.97,53.47,62.47,2.93,7.43,-1.57
"AUT","2015-2016",612,656,600,712,-44,12,-100,1157251,52.9,56.75,52.26,61.25,-3.85,0.64,-8.35
"AUT","2016-2017",641,651,594,708,-10,47,-67,1174807,54.6,55.54,50.95,60.13,-0.94,3.65,-5.53
"AUT","2017-2018",667,646,586,706,21,81,-39,1190903,56,54.32,49.55,59.09,1.68,6.45,-3.09
"AUT","2018-2019",643,641,577,705,2,66,-62,1206612,53.3,53.11,48.08,58.14,0.19,5.22,-4.84
"AUT","2019-2020",692,636,567,705,56,125,-13,1220036,56.7,51.89,46.53,57.25,4.81,10.17,-0.55
"AUT","2020-2021",734,631,556,706,103,178,28,1229652,59.7,50.68,44.94,56.42,9.02,14.76,3.28
"BEL","2000-2001",1620,,,,,,,1559451,103.9,,,,,,
"BEL","2001-2002",1573,,,,,,,1550717,101.4,,,,,,
"BEL","2002-2003",1408,,,,,,,1536938,91.6,,,,,,
"BEL","2003-2004",1337,,,,,,,1514165,88.3,,,,,,
"BEL","2004-2005",1269,,,,,,,1487896,85.3,,,,,,
"BEL","2005-2006",1367,,,,,,,1466686,93.2,,,,,,
"BEL","2006-2007",1277,,,,,,,1453321,87.8,,,,,,
"BEL","2007-2008",1268,,,,,,,1447994,87.5,,,,,,
"BEL","2008-2009",1241,,,,,,,1445946,85.8,,,,,,
"BEL","2009-2010",1177,,,,,,,1450790,81.1,79.02,75.31,82.72,2.08,5.79,-1.62
"BEL","2010-2011",1133,1118,1063,1174,15,70,-41,1462805,77.4,77.74,74.17,81.3,-0.34,3.23,-3.9
"BEL","2011-2012",1134,1105,1052,1157,29,82,-23,1461479,77.6,76.45,72.99,79.92,1.15,4.61,-2.32
"BEL","2012-2013",1080,1091,1040,1142,-11,40,-62,1460155,74,75.17,71.78,78.56,-1.17,2.22,-4.56
"BEL","2013-2014",1031,1077,1027,1127,-46,4,-96,1458889,70.7,73.89,70.54,77.24,-3.19,0.16,-6.54
"BEL","2014-2015",1045,1063,1014,1113,-18,31,-68,1463481,71.4,72.61,69.26,75.96,-1.21,2.14,-4.56
"BEL","2015-2016",1055,1050,1000,1100,5,55,-45,1471217,71.7,71.33,67.94,74.72,0.37,3.76,-3.02
"BEL","2016-2017",1043,1036,985,1087,7,58,-44,1475630,70.7,70.05,66.58,73.51,0.65,4.12,-2.81
"BEL","2017-2018",1039,1022,969,1075,17,70,-36,1481985,70.1,68.76,65.2,72.33,1.34,4.9,-2.23
"BEL","2018-2019",1011,1009,953,1064,2,58,-53,1491222,67.8,67.48,63.78,71.19,0.32,4.02,-3.39
"BEL","2019-2020",1003,995,937,1053,8,66,-50,1501216,66.8,66.2,62.33,70.07,0.6,4.47,-3.27
"BEL","2020-2021",984,981,920,1043,3,64,-59,1510001,65.1,64.92,60.86,68.97,0.18,4.24,-3.87
"BGR","2000-2001",1776,,,,,,,1094337,162.2,,,,,,
"BGR","2001-2002",1682,,,,,,,1061256,158.5,,,,,,
"BGR","2002-2003",1602,,,,,,,1057499,151.5,,,,,,
"BGR","2003-2004",1629,,,,,,,1063694,153.2,,,,,,
"BGR","2004-2005",1606,,,,,,,1075029,149.4,,,,,,
"BGR","2005-2006",1649,,,,,,,1088248,151.5,,,,,,
"BGR","2006-2007",1535,,,,,,,1100946,139.4,,,,,,
"BGR","2007-2008",1599,,,,,,,1106725,144.5,,,,,,
"BGR","2008-2009",1500,,,,,,,1099718,136.4,,,,,,
"BGR","2009-2010",1511,,,,,,,1089694,138.7,,,,,,
"BGR","2010-2011",1439,,,,,,,1078156,133.5,129.68,118.75,140.62,3.82,14.75,-7.12
"BGR","2011-2012",1357,,,,,,,1069924,126.9,129.07,118.6,139.53,-2.17,8.3,-12.63
"BGR","2012-2013",1279,,,,,,,1061346,120.5,128.45,118.33,138.56,-7.95,2.17,-18.06
"BGR","2013-2014",1417,,,,,,,1046265,135.5,127.83,117.93,137.73,7.67,17.57,-2.23
"BGR","2014-2015",1301,1294,1233,1354,7,68,-53,1025901,126.8,127.21,117.39,137.03,-0.41,9.41,-10.23
"BGR","2015-2016",1286,1272,1217,1326,14,69,-40,1008363,127.5,126.59,116.7,136.49,0.91,10.8,-8.99
"BGR","2016-2017",1213,1250,1197,1302,-37,16,-89,991643,122.3,125.97,115.86,136.09,-3.67,6.44,-13.79
"BGR","2017-2018",1228,1228,1173,1282,0,55,-54,977241,125.6,125.36,114.89,135.82,0.24,10.71,-10.22
"BGR","2018-2019",1220,1206,1145,1266,14,75,-46,966206,126.3,124.74,113.8,135.68,1.56,12.5,-9.38
"BGR","2019-2020",1104,1184,1114,1253,-80,-10,-149,956015,115.4,124.12,112.6,135.64,-8.72,2.8,-20.24
"BGR","2020-2021",1509,1162,1081,1242,347,428,267,949878,158.8,123.5,111.31,135.69,35.3,47.49,23.11
"CHE","2000-2001",949,,,,,,,1194839,79.4,,,,,,
"CHE","2001-2002",874,,,,,,,1195045,73.1,,,,,,
"CHE","2002-2003",865,,,,,,,1185490,73,,,,,,
"CHE","2003-2004",820,,,,,,,1167359,70.2,,,,,,
"CHE","2004-2005",741,,,,,,,1145289,64.7,,,,,,
"CHE","2005-2006",719,,,,,,,1122451,64,,,,,,
"CHE","2006-2007",592,,,,,,,1105212,53.6,,,,,,
"CHE","2007-2008",657,,,,,,,1099654,59.8,56.21,51.44,60.99,3.59,8.36,-1.19
"CHE","2008-2009",619,,,,,,,1098271,56.3,54.64,49.99,59.28,1.66,6.31,-2.98
"CHE","2009-2010",547,,,,,,,1095572,50,53.06,48.52,57.59,-3.06,1.48,-7.59
"CHE","2010-2011",552,546,506,586,6,46,-34,1095712,50.4,51.48,47.03,55.93,-1.08,3.37,-5.53
"CHE","2011-2012",546,538,500,577,8,46,-31,1103894,49.5,49.9,45.5,54.3,-0.4,4,-4.8
"CHE","2012-2013",525,531,494,568,-6,31,-43,1117469,46.9,48.32,43.95,52.69,-1.42,2.95,-5.79
"CHE","2013-2014",500,524,488,560,-24,12,-60,1134863,44.1,46.74,42.38,51.11,-2.64,1.72,-7.01
"CHE","2014-2015",522,517,481,553,5,41,-31,1153790,45.3,45.17,40.77,49.56,0.13,4.53,-4.26
"CHE","2015-2016",500,510,474,546,-10,26,-46,1172735,42.7,43.59,39.14,48.04,-0.89,3.56,-5.34
"CHE","2016-2017",529,503,466,540,26,63,-11,1189420,44.4,42.01,37.48,46.54,2.39,6.92,-2.14
"CHE","2017-2018",511,496,458,534,15,53,-23,1203416,42.4,40.43,35.79,45.07,1.97,6.61,-2.67
"CHE","2018-2019",470,489,449,529,-19,21,-59,1218474,38.6,38.85,34.08,43.62,-0.25,4.52,-5.02
"CHE","2019-2020",519,482,440,524,37,79,-5,1232537,42.1,37.27,32.35,42.2,4.83,9.75,-0.1
"CHE","2020-2021",488,475,430,519,13,58,-31,1245947,39.1,35.7,30.6,40.79,3.4,8.5,-1.69
"CYP","2015-2016",65,,,,,,,130450,50.1,,,,,,
"CYP","2016-2017",61,,,,,,,132426,45.8,,,,,,
"CYP","2017-2018",60,,,,,,,135972,44.3,,,,,,
"CYP","2018-2019",84,,,,,,,140715,59.9,,,,,,
