"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU",2000 Q2,32796,21298624,154,,,,,,,,,,,,
"DEU",2000 Q3,32063,21313527,150.4,,,,,,,,,,,,
"DEU",2000 Q4,33105,21328512,155.2,,,,,,,,,,,,
"DEU",2001 Q1,33338,21344375,156.2,,,,,,,,,,,,
"DEU",2001 Q2,32340,21361231,151.4,,,,,,,,,,,,
"DEU",2001 Q3,32189,21378274,150.6,,,,,,,,,,,,
"DEU",2001 Q4,32846,21395410,153.5,,,,,,,,,,,,
"DEU",2002 Q1,32905,21406843,153.7,,,,,,,,,,,,
"DEU",2002 Q2,32140,21412479,150.1,,,,,,,,,,,,
"DEU",2002 Q3,31287,21418179,146.1,,,,,,,,,,,,
"DEU",2002 Q4,32766,21423909,152.9,,,,,,,,,,,,
"DEU",2003 Q1,33263,21428650,155.2,,,,,,,,,,,,
"DEU",2003 Q2,31201,21432403,145.6,,,,,,,,,,,,
"DEU",2003 Q3,31120,21436196,145.2,,,,,,,,,,,,
"DEU",2003 Q4,31068,21440011,144.9,,,,,,,,,,,,
"DEU",2004 Q1,31373,21448101,146.3,,,,,,,,,,,,
"DEU",2004 Q2,29849,21460561,139.1,,,,,,,,,,,,
"DEU",2004 Q3,29168,21473090,135.8,,,,,,,,,,,,
"DEU",2004 Q4,30248,21485687,140.8,,,,,,,,,,,,
"DEU",2005 Q1,31270,21510656,145.4,,,,,,,,,,,,
"DEU",2005 Q2,29072,21548488,134.9,,,,,,,,,,,,
"DEU",2005 Q3,28145,21586738,130.4,,,,,,,,,,,,
"DEU",2005 Q4,29431,21625197,136.1,,,,,,,,,,,,
"DEU",2006 Q1,29093,21690681,134.1,,,,,,,,,,,,
"DEU",2006 Q2,28232,21784322,129.6,,,,,,,,,,,,
"DEU",2006 Q3,28087,21878998,128.4,,,,,,,,,,,,
"DEU",2006 Q4,27910,21974192,127,,,,,,,,,,,,
"DEU",2007 Q1,28764,22068532,130.3,,,,,,,,,,,,
"DEU",2007 Q2,27524,22162543,124.2,,,,,,,,,,,,
"DEU",2007 Q3,27121,22257592,121.9,,,,,,,,,,,,
"DEU",2007 Q4,28469,22353160,127.4,,,,,,,,,,,,
"DEU",2008 Q1,29399,22451451,131,,,,,,,,,,,,
"DEU",2008 Q2,27451,22552535,121.7,,,,,,,,,,,,
"DEU",2008 Q3,27003,22654175,119.2,,,,,,,,,,,,
"DEU",2008 Q4,28565,22756370,125.5,,,,,,,,,,,,
"DEU",2009 Q1,29625,22885335,129.5,,,,,,,,,,,,
"DEU",2009 Q2,27489,23042564,119.3,,,,,,,,,,,,
"DEU",2009 Q3,26588,23201530,114.6,,,,,,,,,,,,
"DEU",2009 Q4,28512,23361366,122,,,,,,,,,,,,
"DEU",2010 Q1,28796,23463835,122.7,,,,,,,,,,,,
"DEU",2010 Q2,27706,23507932,117.9,,,,,,,,,,,,
"DEU",2010 Q3,27915,23552516,118.5,,,,,,,,,,,,
"DEU",2010 Q4,29177,23597344,123.6,,,,,,,,,,,,
"DEU",2011 Q1,29864,23670885,126.2,,,,,,,,,,,,
"DEU",2011 Q2,28469,23774367,119.7,,,,,,,,,,,,
"DEU",2011 Q3,27840,23878991,116.6,,,,,,,,,,,,
"DEU",2011 Q4,29535,23984188,123.1,,,,,,,,,,,,
"DEU",2012 Q1,29680,24078785,123.3,,,,,,,,,,,,
"DEU",2012 Q2,28527,24162558,118.1,,,,,,,,,,,,
"DEU",2012 Q3,28066,24246792,115.8,,,,,,,,,,,,
"DEU",2012 Q4,29660,24331487,121.9,,,,,,,,,,,,
"DEU",2013 Q1,32190,24400005,131.9,,,,,,,,,,,,
"DEU",2013 Q2,29356,24452295,120.1,,,,,,,,,,,,
