"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA","2017-2018",62678,,,,,,,103342573,60.6,,,,,,
"USA","2018-2019",60238,,,,,,,103099092,58.4,,,,,,
"USA","2019-2020",62029,,,,,,,103932524,59.7,,,,,,
"USA","2020-2021",66738,,,,,,,103634086,64.4,,,,,,
"USA","2021-2022",67735,,,,,,,103512909,65.4,,,,,,
"USA","2022-2023",65583,,,,,,,103466917,63.4,,,,,,
"USA-AZ","2017-2018",1508,,,,,,,2319192,65,,,,,,
"USA-AZ","2018-2019",1584,,,,,,,2323957,68.1,,,,,,
"USA-AZ","2019-2020",1618,,,,,,,2292708,70.6,,,,,,
"USA-AZ","2020-2021",1801,,,,,,,2284537,78.8,,,,,,
"USA-AZ","2021-2022",1837,,,,,,,2278963,80.6,,,,,,
"USA-AZ","2022-2023",1680,,,,,,,2272900,73.9,,,,,,
"USA-CA","2017-2018",5929,,,,,,,12634992,46.9,,,,,,
"USA-CA","2018-2019",5523,,,,,,,12507010,44.2,,,,,,
"USA-CA","2019-2020",5849,,,,,,,12469240,46.9,,,,,,
"USA-CA","2020-2021",6671,,,,,,,12226073,54.6,,,,,,
"USA-CA","2021-2022",6245,,,,,,,12065277,51.8,,,,,,
"USA-CA","2022-2023",5980,,,,,,,11926592,50.1,,,,,,
"USA-FL","2017-2018",3950,,,,,,,5952715,66.4,,,,,,
"USA-FL","2018-2019",3876,,,,,,,5965243,65,,,,,,
"USA-FL","2019-2020",4044,,,,,,,6014825,67.2,,,,,,
"USA-FL","2020-2021",4082,,,,,,,6044791,67.5,,,,,,
"USA-FL","2021-2022",4333,,,,,,,6072570,71.4,,,,,,
"USA-FL","2022-2023",4178,,,,,,,6100832,68.5,,,,,,
"USA-IL","2017-2018",2392,,,,,,,4016177,59.6,,,,,,
"USA-IL","2018-2019",2241,,,,,,,3972412,56.4,,,,,,
"USA-IL","2019-2020",2162,,,,,,,3994981,54.1,,,,,,
"USA-IL","2020-2021",2391,,,,,,,3948197,60.6,,,,,,
"USA-IL","2021-2022",2386,,,,,,,3911558,61,,,,,,
"USA-IL","2022-2023",2247,,,,,,,3879390,57.9,,,,,,
"USA-MI","2017-2018",1992,,,,,,,3123655,63.8,,,,,,
"USA-MI","2018-2019",1884,,,,,,,3098086,60.8,,,,,,
"USA-MI","2019-2020",1874,,,,,,,3115687,60.2,,,,,,
"USA-MI","2020-2021",1977,,,,,,,3082279,64.1,,,,,,
"USA-MI","2021-2022",1933,,,,,,,3059341,63.2,,,,,,
"USA-MI","2022-2023",1858,,,,,,,3040208,61.1,,,,,,
"USA-NC","2017-2018",2255,,,,,,,3247081,69.5,,,,,,
"USA-NC","2018-2019",2206,,,,,,,3251049,67.9,,,,,,
"USA-NC","2019-2020",2317,,,,,,,3239951,71.5,,,,,,
"USA-NC","2020-2021",2495,,,,,,,3260513,76.5,,,,,,
"USA-NC","2021-2022",2620,,,,,,,3270385,80.1,,,,,,
"USA-NC","2022-2023",2538,,,,,,,3277211,77.4,,,,,,
"USA-NY","2017-2018",2658,,,,,,,5860442,45.4,,,,,,
"USA-NY","2018-2019",2505,,,,,,,5817270,43.1,,,,,,
"USA-NY","2019-2020",2603,,,,,,,5954663,43.7,,,,,,
"USA-NY","2020-2021",2555,,,,,,,5899600,43.3,,,,,,
"USA-NY","2021-2022",2600,,,,,,,5875479,44.3,,,,,,
"USA-NY","2022-2023",2622,,,,,,,5864271,44.7,,,,,,
"USA-OH","2017-2018",2789,,,,,,,3660726,76.2,,,,,,
"USA-OH","2018-2019",2494,,,,,,,3648933,68.4,,,,,,
"USA-OH","2019-2020",2526,,,,,,,3676047,68.7,,,,,,
"USA-OH","2020-2021",2640,,,,,,,3648289,72.3,,,,,,
"USA-OH","2021-2022",2729,,,,,,,3634208,75.1,,,,,,
"USA-OH","2022-2023",2614,,,,,,,3624610,72.1,,,,,,
"USA-PA","2017-2018",2480,,,,,,,3809238,65.1,,,,,,
"USA-PA","2018-2019",2379,,,,,,,3787021,62.8,,,,,,
"USA-PA","2019-2020",2275,,,,,,,3842241,59.2,,,,,,
"USA-PA","2020-2021",2505,,,,,,,3859540,64.9,,,,,,
"USA-PA","2021-2022",2504,,,,,,,3865877,64.8,,,,,,
"USA-PA","2022-2023",2316,,,,,,,3871923,59.8,,,,,,
"USA-TN","2017-2018",1848,,,,,,,2117575,87.3,,,,,,
"USA-TN","2018-2019",1718,,,,,,,2121348,81,,,,,,
"USA-TN","2019-2020",1921,,,,,,,2150720,89.3,,,,,,
"USA-TN","2020-2021",2045,,,,,,,2158554,94.8,,,,,,
"USA-TN","2021-2022",2053,,,,,,,2168302,94.7,,,,,,
"USA-TN","2022-2023",2129,,,,,,,2179255,97.7,,,,,,
"USA-TX","2017-2018",6094,,,,,,,10126583,60.2,,,,,,
"USA-TX","2018-2019",5934,,,,,,,10181281,58.3,,,,,,
"USA-TX","2019-2020",6276,,,,,,,10277325,61.1,,,,,,
"USA-TX","2020-2021",6680,,,,,,,10336696,64.6,,,,,,
"USA-TX","2021-2022",7161,,,,,,,10396169,68.9,,,,,,
"USA-TX","2022-2023",7087,,,,,,,10457096,67.8,,,,,,
"USA-VA","2017-2018",1379,,,,,,,2641862,52.2,,,,,,
"USA-VA","2018-2019",1437,,,,,,,2643451,54.4,,,,,,
"USA-VA","2019-2020",1468,,,,,,,2672367,54.9,,,,,,
"USA-VA","2020-2021",1724,,,,,,,2672123,64.5,,,,,,
"USA-VA","2021-2022",1693,,,,,,,2675670,63.3,,,,,,
"USA-VA","2022-2023",1657,,,,,,,2681009,61.8,,,,,,
