"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015,161,152,131,173,9,30,-12,441063,36.5,34.58,29.93,39.23,1.92,6.57,-2.73
"ALB",2016,134,140,121,159,-6,13,-25,421928,31.7,33.03,28.84,37.22,-1.33,2.86,-5.52
"ALB",2017,121,128,110,147,-7,11,-26,403876,29.9,31.48,27.46,35.5,-1.58,2.44,-5.6
"ALB",2018,114,116,97,135,-2,17,-21,388550,29.4,29.93,25.74,34.12,-0.53,3.66,-4.72
"ALB",2019,111,104,83,125,7,28,-14,372983,29.9,28.38,23.73,33.03,1.52,6.17,-3.13
"ALB",2020,64,92,68,116,-28,-4,-52,357760,18,26.83,21.51,32.15,-8.83,-3.51,-14.15
"AND",2011,2,,,,,,,8098,24.7,,,,,,
"AND",2012,1,,,,,,,8041,12.5,,,,,,
"AND",2013,0,,,,,,,7992,0,,,,,,
"AND",2014,0,0,-2,2,0,2,-2,8012,0,-2.46,-24.84,19.92,2.46,24.84,-19.92
"AND",2015,0,0,-1,2,0,1,-2,8033,0,2.48,-17.7,22.66,-2.48,17.7,-22.66
"AND",2016,1,1,-1,2,0,2,-1,8053,12.4,7.42,-11.96,26.8,4.98,24.36,-14.4
"AND",2017,0,1,-1,3,-1,1,-3,8073,0,12.36,-7.82,32.54,-12.36,7.82,-32.54
"AND",2018,2,1,0,3,1,2,-1,8094,24.7,17.3,-5.08,39.68,7.4,29.78,-14.98
"ARM",2015,106,,,,,,,359561,29.4,,,,,,
"ARM",2016,166,,,,,,,353242,47,,,,,,
"ARM",2017,108,,,,,,,351418,30.8,,,,,,
"ARM",2018,102,,,,,,,353862,28.8,,,,,,
"ARM",2019,93,,,,,,,361267,25.7,,,,,,
"ARM",2020,820,,,,,,,371407,219,,,,,,
"AUT",2001,323,,,,,,,958956,33.7,,,,,,
"AUT",2002,307,,,,,,,962647,31.9,,,,,,
"AUT",2003,316,,,,,,,967896,32.7,,,,,,
"AUT",2004,340,,,,,,,973304,34.9,,,,,,
"AUT",2005,295,,,,,,,975757,30.2,,,,,,
"AUT",2006,297,,,,,,,975291,30.5,,,,,,
"AUT",2007,273,,,,,,,971923,28.1,,,,,,
"AUT",2008,261,,,,,,,964467,27,,,,,,
"AUT",2009,258,,,,,,,952805,27.1,,,,,,
"AUT",2010,222,,,,,,,938734,23.6,,,,,,
"AUT",2011,209,,,,,,,922067,22.6,22.29,20.18,24.4,0.31,2.42,-1.8
"AUT",2012,204,193,173,213,11,31,-9,906102,22.6,21.61,19.59,23.63,0.99,3.01,-1.03
"AUT",2013,171,186,167,205,-15,4,-34,892287,19.1,20.93,18.98,22.89,-1.83,0.12,-3.79
"AUT",2014,186,179,161,198,7,25,-12,881039,21.1,20.26,18.34,22.17,0.84,2.76,-1.07
"AUT",2015,169,173,155,190,-4,14,-21,879646,19.2,19.58,17.68,21.48,-0.38,1.52,-2.28
"AUT",2016,164,166,148,184,-2,16,-20,879944,18.6,18.9,16.99,20.81,-0.3,1.61,-2.21
"AUT",2017,160,159,141,177,1,19,-17,873096,18.3,18.22,16.27,20.18,0.08,2.03,-1.88
"AUT",2018,149,152,133,171,-3,16,-22,865493,17.2,17.54,15.52,19.56,-0.34,1.68,-2.36
"AUT",2019,150,145,125,165,5,25,-15,861088,17.5,16.86,14.75,18.98,0.64,2.75,-1.48
"AUT",2020,155,139,117,160,16,38,-5,859279,18.1,16.19,13.96,18.41,1.91,4.14,-0.31
"AUT",2021,151,132,109,155,19,42,-4,861209,17.5,15.51,13.15,17.86,1.99,4.35,-0.36
"BEL",2001,416,,,,,,,1227501,33.9,,,,,,
"BEL",2002,369,,,,,,,1235297,29.9,,,,,,
"BEL",2003,347,,,,,,,1243363,27.9,,,,,,
"BEL",2004,324,,,,,,,1248509,26,,,,,,
"BEL",2005,309,,,,,,,1253142,24.6,,,,,,
"BEL",2006,297,,,,,,,1257697,23.6,,,,,,
"BEL",2007,342,,,,,,,1260497,27.2,,,,,,
"BEL",2008,312,,,,,,,1261174,24.8,,,,,,
"BEL",2009,276,,,,,,,1259031,21.9,21.84,18.94,24.73,0.06,2.96,-2.83
"BEL",2010,258,,,,,,,1260497,20.5,21.09,18.29,23.9,-0.59,2.21,-3.4
"BEL",2011,265,257,213,300,8,52,-35,1260040,21,20.35,17.62,23.08,0.65,3.38,-2.08
"BEL",2012,263,247,206,289,16,57,-26,1251621,21,19.61,16.93,22.29,1.39,4.07,-1.29
"BEL",2013,216,238,198,278,-22,18,-62,1243663,17.3,18.87,16.22,21.51,-1.57,1.08,-4.21
"BEL",2014,245,229,190,268,16,55,-23,1241958,19.7,18.13,15.49,20.76,1.57,4.21,-1.06
