"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",2846,,,,,,,282794,1006.9,,,,,,
"ALB","2016-2017",2994,,,,,,,295022,1015.4,,,,,,
"ALB","2017-2018",3055,,,,,,,306871,995.8,,,,,,
"ALB","2018-2019",3041,,,,,,,318422,955.5,,,,,,
"ALB","2019-2020",3406,,,,,,,329949,1031.4,,,,,,
"AND","2010-2011",45,,,,,,,6707,677.3,,,,,,
"AND","2011-2012",49,,,,,,,6648,736.2,,,,,,
"AND","2012-2013",32,,,,,,,6592,485.6,,,,,,
"AND","2013-2014",44,39,28,50,5,16,-6,6787,648,577.98,419.15,736.81,70.02,228.85,-88.81
"AND","2014-2015",36,42,31,52,-6,5,-16,6995,520.9,594.02,450.86,737.18,-73.12,70.04,-216.28
"AND","2015-2016",42,44,34,54,-2,8,-12,7202,577.2,610.06,472.51,747.61,-32.86,104.69,-170.41
"AND","2016-2017",47,46,36,57,0,11,-10,7410,631.1,626.1,482.94,769.26,5,148.16,-138.16
"AND","2017-2018",51,49,38,60,2,13,-9,7618,673.1,642.14,483.31,800.97,30.96,189.79,-127.87
"ARM","2015-2016",4700,,,,,,,268889,1749.7,,,,,,
"ARM","2016-2017",5090,,,,,,,283230,1799.8,,,,,,
"ARM","2017-2018",4840,,,,,,,298036,1625.6,,,,,,
"ARM","2018-2019",4921,,,,,,,314973,1563.2,,,,,,
"ARM","2019-2020",5750,,,,,,,330776,1737.9,,,,,,
"AUT","2000-2001",9229,,,,,,,780914,1182.3,,,,,,
"AUT","2001-2002",9451,,,,,,,808775,1168.8,,,,,,
"AUT","2002-2003",9560,,,,,,,825576,1158.1,,,,,,
"AUT","2003-2004",9502,,,,,,,844917,1125,,,,,,
"AUT","2004-2005",9602,10050,9399,10700,-448,203,-1098,860762,1115.5,1159.46,1079.45,1239.48,-43.96,36.05,-123.98
"AUT","2005-2006",9618,9997,9359,10636,-379,259,-1018,866314,1110.5,1145.83,1067.32,1224.34,-35.33,43.18,-113.84
"AUT","2006-2007",9724,9945,9317,10573,-221,407,-849,884217,1099.9,1132.2,1054.99,1209.41,-32.3,44.91,-109.51
"AUT","2007-2008",10110,9893,9274,10512,217,836,-402,910602,1110.5,1118.57,1042.44,1194.69,-8.07,68.06,-84.19
"AUT","2008-2009",10525,9840,9228,10452,685,1297,73,922234,1141.1,1104.94,1029.66,1180.21,36.16,111.44,-39.11
"AUT","2009-2010",10157,9788,9181,10395,369,976,-238,908388,1118.1,1091.3,1016.64,1165.96,26.8,101.46,-47.86
"AUT","2010-2011",9879,9735,9131,10340,144,748,-461,891809,1107.6,1077.67,1003.38,1151.96,29.93,104.22,-44.36
"AUT","2011-2012",9706,9683,9080,10286,23,626,-580,882991,1099.3,1064.04,989.87,1138.21,35.26,109.43,-38.91
"AUT","2012-2013",9743,9631,9027,10235,112,716,-492,886583,1099,1050.41,976.12,1124.7,48.59,122.88,-25.7
"AUT","2013-2014",9636,9578,8971,10186,58,665,-550,892554,1079.7,1036.78,962.12,1111.44,42.92,117.58,-31.74
"AUT","2014-2015",9488,9526,8914,10138,-38,574,-650,907329,1046.1,1023.14,947.87,1098.42,22.96,98.23,-52.32
"AUT","2015-2016",9326,9474,8855,10093,-148,471,-767,937413,995.1,1009.51,933.39,1085.64,-14.41,61.71,-90.54
"AUT","2016-2017",9303,9421,8794,10049,-118,509,-746,960760,968.5,995.88,918.67,1073.09,-27.38,49.83,-104.59
"AUT","2017-2018",9216,9369,8731,10007,-153,485,-791,976053,944.4,982.25,903.74,1060.76,-37.85,40.66,-116.36
"AUT","2018-2019",9214,9317,8666,9967,-103,548,-753,995972,925.3,968.61,888.6,1048.63,-43.31,36.7,-123.33
"AUT","2019-2020",9161,9264,8600,9929,-103,561,-768,1023809,894.9,954.98,873.26,1036.71,-60.08,21.64,-141.81
"AUT","2020-2021",10436,9212,8532,9892,1224,1904,544,1057276,987.7,941.35,857.73,1024.97,46.35,129.97,-37.27
"BEL","2000-2001",13293,,,,,,,1021447,1301.1,,,,,,
"BEL","2001-2002",13076,,,,,,,996676,1311.9,,,,,,
"BEL","2002-2003",12432,,,,,,,982995,1264.7,,,,,,
"BEL","2003-2004",11977,,,,,,,983785,1217.5,,,,,,
"BEL","2004-2005",12037,,,,,,,990113,1215.8,,,,,,
"BEL","2005-2006",11685,,,,,,,1003654,1164.5,,,,,,
"BEL","2006-2007",11725,12100,11280,12919,-375,445,-1194,1030817,1137.8,1160.31,1117.51,1203.1,-22.51,20.29,-65.3
"BEL","2007-2008",12316,12244,11444,13044,72,872,-728,1056295,1166.3,1148.34,1106.57,1190.11,17.96,59.73,-23.81
"BEL","2008-2009",12164,12389,11605,13173,-225,559,-1009,1079820,1126.8,1136.37,1095.46,1177.28,-9.57,31.34,-50.48
"BEL","2009-2010",12410,12533,11763,13304,-123,647,-894,1106218,1122.1,1124.4,1084.18,1164.63,-2.3,37.92,-42.53
"BEL","2010-2011",12505,12678,11917,13439,-173,588,-934,1140817,1096.6,1112.44,1072.7,1152.17,-15.84,23.9,-55.57
