"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 W01,6,761651,0.8,8,6,10,-2,0,-4,1.02,0.73,1.32,-0.22,0.07,-0.52
"ALB",2015 W02,7,761552,1,8,6,10,-1,1,-3,1.07,0.77,1.37,-0.07,0.23,-0.37
"ALB",2015 W03,5,761446,0.7,7,5,10,-2,0,-5,0.99,0.69,1.29,-0.29,0.01,-0.59
"ALB",2015 W04,8,761340,1.1,7,5,9,1,3,-1,0.99,0.69,1.29,0.11,0.41,-0.19
"ALB",2015 W05,8,761234,1.1,7,5,10,1,3,-2,0.95,0.65,1.25,0.15,0.45,-0.15
"ALB",2015 W06,6,761128,0.7,7,5,9,-1,1,-3,0.89,0.59,1.19,-0.19,0.11,-0.49
"ALB",2015 W07,8,761022,1,7,5,10,1,3,-2,0.95,0.65,1.25,0.05,0.35,-0.25
"ALB",2015 W08,7,760916,0.9,6,4,9,1,3,-2,0.85,0.55,1.15,0.05,0.35,-0.25
"ALB",2015 W09,7,760810,0.9,6,4,9,1,3,-2,0.83,0.53,1.13,0.07,0.37,-0.23
"ALB",2015 W10,7,760705,1,7,5,9,0,2,-2,0.93,0.63,1.23,0.07,0.37,-0.23
"ALB",2015 W11,7,760599,0.9,6,4,9,1,3,-2,0.81,0.51,1.11,0.09,0.39,-0.21
"ALB",2015 W12,7,760493,1,6,4,8,1,3,-1,0.83,0.53,1.13,0.17,0.47,-0.13
"ALB",2015 W13,6,760387,0.8,6,4,9,0,2,-3,0.83,0.53,1.13,-0.03,0.27,-0.33
"ALB",2015 W14,6,760281,0.8,6,4,8,0,2,-2,0.79,0.49,1.09,0.01,0.31,-0.29
"ALB",2015 W15,6,760175,0.8,6,4,8,0,2,-2,0.79,0.49,1.09,0.01,0.31,-0.29
"ALB",2015 W16,6,760069,0.8,5,3,8,1,3,-2,0.71,0.41,1.01,0.09,0.39,-0.21
"ALB",2015 W17,6,759964,0.7,6,4,8,0,2,-2,0.75,0.45,1.05,-0.05,0.25,-0.35
"ALB",2015 W18,6,759858,0.8,6,4,8,0,2,-2,0.75,0.45,1.05,0.05,0.35,-0.25
"ALB",2015 W19,7,759752,0.9,7,4,9,0,3,-2,0.87,0.57,1.17,0.03,0.33,-0.27
"ALB",2015 W20,5,759646,0.7,6,3,8,-1,2,-3,0.77,0.47,1.07,-0.07,0.23,-0.37
"ALB",2015 W21,5,759540,0.6,5,3,7,0,2,-2,0.67,0.37,0.97,-0.07,0.23,-0.37
"ALB",2015 W22,5,759434,0.6,6,3,8,-1,2,-3,0.75,0.45,1.05,-0.15,0.15,-0.45
