"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU","2000-2001",130846,,,,,,,21336280,613.3,,,,,,
"DEU","2001-2002",130080,,,,,,,21397789,607.9,,,,,,
"DEU","2002-2003",128516,,,,,,,21425595,599.8,,,,,,
"DEU","2003-2004",123410,,,,,,,21445910,575.4,,,,,,
"DEU","2004-2005",119759,,,,,,,21503505,556.9,,,,,,
"DEU","2005-2006",114900,,,,,,,21669163,530.3,,,,,,
"DEU","2006-2007",112285,,,,,,,22017303,510,,,,,,
"DEU","2007-2008",112441,,,,,,,22399925,502,,,,,,
"DEU","2008-2009",112682,,,,,,,22829524,493.6,,,,,,
"DEU","2009-2010",111603,,,,,,,23379497,477.3,,,,,,
"DEU","2010-2011",115425,,,,,,,23645895,488.1,,,,,,
"DEU","2011-2012",115582,,,,,,,24022503,481.1,,,,,,
"DEU","2012-2013",119272,118564,113713,123415,708,5559,-4143,24354891,489.7,482.56,463.75,501.37,7.14,25.95,-11.67
"DEU","2013-2014",115168,118536,113991,123082,-3368,1177,-7914,24573205,468.7,482.46,464.84,500.09,-13.76,3.86,-31.39
"DEU","2014-2015",120844,118508,114156,122860,2336,6688,-2016,24704969,489.1,482.37,465.49,499.24,6.73,23.61,-10.14
"DEU","2015-2016",119244,118481,114195,122766,763,5049,-3522,24737523,482,482.27,465.65,498.89,-0.27,16.35,-16.89
"DEU","2016-2017",118429,118453,114101,122805,-24,4328,-4376,24679892,479.9,482.18,465.3,499.05,-2.28,14.6,-19.15
"DEU","2017-2018",119431,118425,113880,122971,1006,5551,-3540,24548706,486.5,482.08,464.45,499.7,4.42,22.05,-13.2
"DEU","2018-2019",116976,118397,113546,123248,-1421,3430,-6272,24368095,480,481.98,463.17,500.79,-1.98,16.83,-20.79
"DEU","2019-2020",116021,118370,113121,123618,-2349,2900,-7597,24159043,480.3,481.89,461.53,502.24,-1.59,18.77,-21.94
"DEU","2020-2021",120657,118342,112622,124061,2315,8035,-3404,23955359,503.7,481.79,459.61,503.97,21.91,44.09,-0.27
"DEU","2021-2022",122004,118314,112067,124561,3690,9937,-2557,23873781,511,481.69,457.47,505.92,29.31,53.53,5.08
"DEU","2022-2023",121517,118286,111468,125105,3231,10049,-3588,23723909,512.2,481.6,455.16,508.03,30.6,57.04,4.17
"USA","2017-2018",545438,,,,,,,83709992,651.6,,,,,,
"USA","2018-2019",538314,,,,,,,83355924,645.8,,,,,,
"USA","2019-2020",571071,,,,,,,83600418,683.1,,,,,,
"USA","2020-2021",657670,,,,,,,83153557,790.9,,,,,,
"USA","2021-2022",681353,,,,,,,82863829,822.2,,,,,,
"USA","2022-2023",566069,,,,,,,82628590,685.1,,,,,,
"USA-AZ","2017-2018",11088,,,,,,,1712459,647.5,,,,,,
