"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Q1,172,362985,47.5,176,147,205,-4,25,-33,48.62,40.38,56.85,-1.12,7.12,-9.35
"ALB",2015 Q2,145,361763,40,152,124,181,-7,21,-36,42,33.76,50.23,-2,6.24,-10.23
"ALB",2015 Q3,179,360528,49.7,159,130,188,20,49,-9,43.96,35.72,52.19,5.74,13.98,-2.49
"ALB",2015 Q4,189,359286,52.5,182,153,211,7,36,-22,50.72,42.48,58.95,1.78,10.02,-6.45
"ALB",2016 Q1,161,358028,44.9,168,140,196,-7,21,-35,47.11,39.12,55.1,-2.21,5.78,-10.2
"ALB",2016 Q2,136,356754,38.2,144,116,172,-8,20,-36,40.49,32.5,48.48,-2.29,5.7,-10.28
"ALB",2016 Q3,141,355472,39.7,151,123,179,-10,18,-38,42.45,34.46,50.44,-2.75,5.24,-10.74
"ALB",2016 Q4,189,354184,53.4,174,146,202,15,43,-13,49.21,41.22,57.2,4.19,12.18,-3.8
"ALB",2017 Q1,169,352620,48,160,133,188,9,36,-19,45.6,37.69,53.51,2.4,10.31,-5.51
"ALB",2017 Q2,129,350764,36.7,136,109,164,-7,20,-35,38.98,31.07,46.89,-2.28,5.63,-10.19
"ALB",2017 Q3,154,348887,44.1,143,115,171,11,39,-17,40.94,33.03,48.85,3.16,11.07,-4.75
"ALB",2017 Q4,156,347000,45.1,166,138,193,-10,18,-37,47.7,39.79,55.61,-2.6,5.31,-10.51
"ALB",2018 Q1,148,345272,42.9,152,124,180,-4,24,-32,44.09,36.1,52.08,-1.19,6.8,-9.18
"ALB",2018 Q2,136,343698,39.7,128,100,156,8,36,-20,37.47,29.48,45.46,2.23,10.22,-5.76
"ALB",2018 Q3,118,342106,34.6,135,107,163,-17,11,-45,39.43,31.44,47.42,-4.83,3.16,-12.82
"ALB",2018 Q4,137,340506,40.1,158,130,186,-21,7,-49,46.19,38.2,54.18,-6.09,1.9,-14.08
"ALB",2019 Q1,151,338883,44.7,144,115,173,7,36,-22,42.58,34.35,50.82,2.12,10.35,-6.12
"ALB",2019 Q2,136,337227,40.3,120,91,149,16,45,-13,35.97,27.73,44.2,4.33,12.57,-3.9
"ALB",2019 Q3,123,335553,36.6,127,98,156,-4,25,-33,37.93,29.69,46.16,-1.33,6.91,-9.56
"ALB",2019 Q4,158,333870,47.4,150,121,179,8,37,-21,44.68,36.45,52.92,2.72,10.95,-5.52
"ALB",2020 Q1,126,332434,37.8,136,106,166,-10,20,-40,41.08,32.46,49.7,-3.28,5.34,-11.9
"ALB",2020 Q2,131,331251,39.5,112,82,142,19,49,-11,34.46,25.84,43.08,5.04,13.66,-3.58
"ALB",2020 Q3,194,330062,58.9,119,89,149,75,105,45,36.42,27.8,45.04,22.48,31.1,13.86
"ALB",2020 Q4,190,328866,57.9,142,111,172,48,79,18,43.18,34.56,51.8,14.72,23.34,6.1
"ALB",2021 Q1,241,327779,73.6,128,96,160,113,145,81,39.57,30.44,48.7,34.03,43.16,24.9
