"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",665,,,,,,,358697,185.4,,,,,,
"ALB","2016-2017",628,,,,,,,353322,177.7,,,,,,
"ALB","2017-2018",595,,,,,,,346283,171.8,,,,,,
"ALB","2018-2019",542,,,,,,,339745,159.7,,,,,,
"ALB","2019-2020",537,,,,,,,333332,161.2,,,,,,
"ALB","2020-2021",776,,,,,,,328419,236.3,,,,,,
"AND","2010-2011",21,,,,,,,14494,145.4,,,,,,
"AND","2011-2012",15,,,,,,,14345,104.6,,,,,,
"AND","2012-2013",10,,,,,,,14220,70.3,,,,,,
"AND","2013-2014",11,8,-4,20,3,15,-9,14187,77.5,54.72,-24.88,134.32,22.78,102.38,-56.82
"AND","2014-2015",5,9,-2,20,-4,7,-15,14173,35.3,62.48,-9.27,134.23,-27.18,44.57,-98.93
"AND","2015-2016",12,10,0,20,2,12,-8,14159,81.7,70.24,1.31,139.17,11.46,80.39,-57.47
"AND","2016-2017",6,11,0,22,-5,6,-16,14146,45.5,78,6.25,149.75,-32.5,39.25,-104.25
"AND","2017-2018",16,12,0,24,4,16,-8,14132,111.2,85.76,6.16,165.36,25.44,105.04,-54.16
"ARM","2015-2016",1019,,,,,,,347881,292.8,,,,,,
"ARM","2016-2017",911,,,,,,,345615,263.5,,,,,,
"ARM","2017-2018",829,,,,,,,346809,238.9,,,,,,
"ARM","2018-2019",869,,,,,,,350084,248.1,,,,,,
"ARM","2019-2020",909,,,,,,,357552,254,,,,,,
"AUT","2000-2001",2466,,,,,,,1137029,216.9,,,,,,
"AUT","2001-2002",2575,,,,,,,1175533,219.2,,,,,,
"AUT","2002-2003",2517,,,,,,,1213298,207.5,,,,,,
"AUT","2003-2004",2468,,,,,,,1253633,196.9,,,,,,
"AUT","2004-2005",2358,,,,,,,1293695,182.3,,,,,,
"AUT","2005-2006",2347,,,,,,,1328082,176.8,,,,,,
"AUT","2006-2007",2363,,,,,,,1352709,174.7,,,,,,
"AUT","2007-2008",2339,,,,,,,1372432,170.4,,,,,,
"AUT","2008-2009",2384,,,,,,,1389498,171.5,,,,,,
"AUT","2009-2010",2423,,,,,,,1397108,173.4,,,,,,
"AUT","2010-2011",2290,,,,,,,1393651,164.3,,,,,,
"AUT","2011-2012",2245,,,,,,,1382641,162.4,159.85,152.65,167.05,2.55,9.75,-4.65
"AUT","2012-2013",2082,2101,2010,2193,-19,72,-111,1364915,152.6,155.46,148.64,162.29,-2.86,3.96,-9.69
"AUT","2013-2014",2048,2013,1928,2098,35,120,-50,1341364,152.7,151.08,144.51,157.65,1.62,8.19,-4.95
"AUT","2014-2015",1952,1925,1843,2006,27,109,-54,1317994,148.1,146.69,140.26,153.13,1.41,7.84,-5.03
"AUT","2015-2016",1821,1836,1756,1917,-15,65,-96,1294876,140.6,142.31,135.87,148.74,-1.71,4.73,-8.14
"AUT","2016-2017",1688,1748,1666,1830,-60,22,-142,1267182,133.2,137.92,131.35,144.49,-4.72,1.85,-11.29
"AUT","2017-2018",1656,1659,1574,1745,-3,82,-89,1238387,133.7,133.54,126.71,140.36,0.16,6.99,-6.66
"AUT","2018-2019",1606,1571,1480,1662,35,126,-56,1210372,132.7,129.15,121.95,136.35,3.55,10.75,-3.65
"AUT","2019-2020",1583,1482,1384,1581,101,199,2,1188937,133.2,124.76,117.1,132.43,8.44,16.1,0.77
"AUT","2020-2021",1494,1394,1286,1502,100,208,-8,1180148,126.6,120.38,112.16,128.6,6.22,14.44,-2
"BEL","2000-2001",3709,,,,,,,1507619,246,,,,,,
"BEL","2001-2002",3695,,,,,,,1529316,241.6,,,,,,
"BEL","2002-2003",3688,,,,,,,1548259,238.2,,,,,,
"BEL","2003-2004",3421,,,,,,,1567722,218.3,,,,,,
"BEL","2004-2005",3502,,,,,,,1586505,220.8,,,,,,
"BEL","2005-2006",3444,,,,,,,1600329,215.2,,,,,,
"BEL","2006-2007",3309,,,,,,,1609215,205.7,,,,,,
"BEL","2007-2008",3349,,,,,,,1613107,207.6,,,,,,
"BEL","2008-2009",3197,,,,,,,1612258,198.3,,,,,,
"BEL","2009-2010",3120,,,,,,,1611132,193.6,,,,,,
"BEL","2010-2011",3043,,,,,,,1616402,188.3,186.61,176.2,197.01,1.69,12.1,-8.71
