"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",153,,,,,,,431575,35.5,,,,,,
"ALB","2016-2017",131,,,,,,,412671,31.8,,,,,,
"ALB","2017-2018",114,,,,,,,395891,28.8,,,,,,
"ALB","2018-2019",106,,,,,,,381294,27.7,,,,,,
"ALB","2019-2020",90,,,,,,,364851,24.5,,,,,,
"ALB","2020-2021",71,,,,,,,351820,20.3,,,,,,
"AND","2010-2011",3,,,,,,,8093,37.1,,,,,,
"AND","2011-2012",1,,,,,,,8084,12.3,,,,,,
"AND","2012-2013",1,,,,,,,8000,12.5,,,,,,
"AND","2013-2014",0,0,-1,1,0,1,-1,8002,0,0,-15.88,15.88,0,15.88,-15.88
"AND","2014-2015",0,0,-1,1,0,1,-1,8022,0,2.48,-11.83,16.79,-2.48,11.83,-16.79
"AND","2015-2016",1,0,-1,2,1,2,-1,8043,12.4,4.96,-8.79,18.71,7.44,21.19,-6.31
"AND","2016-2017",0,1,-1,2,-1,1,-2,8063,0,7.44,-6.87,21.75,-7.44,6.87,-21.75
"AND","2017-2018",1,1,0,2,0,1,-1,8083,12.4,9.92,-5.96,25.8,2.48,18.36,-13.4
"ARM","2015-2016",150,,,,,,,355849,42.2,,,,,,
"ARM","2016-2017",110,,,,,,,351785,31.1,,,,,,
"ARM","2017-2018",110,,,,,,,352114,31.3,,,,,,
"ARM","2018-2019",98,,,,,,,356806,27.5,,,,,,
"ARM","2019-2020",104,,,,,,,366365,28.5,,,,,,
"AUT","2000-2001",338,,,,,,,957321,35.3,,,,,,
"AUT","2001-2002",322,,,,,,,960746,33.5,,,,,,
"AUT","2002-2003",315,,,,,,,964894,32.6,,,,,,
"AUT","2003-2004",334,,,,,,,970911,34.4,,,,,,
"AUT","2004-2005",300,,,,,,,974934,30.7,,,,,,
"AUT","2005-2006",305,,,,,,,975842,31.3,,,,,,
"AUT","2006-2007",284,,,,,,,974032,29.1,,,,,,
"AUT","2007-2008",265,,,,,,,968832,27.3,,,,,,
"AUT","2008-2009",255,,,,,,,959114,26.6,,,,,,
"AUT","2009-2010",248,,,,,,,945991,26.2,,,,,,
"AUT","2010-2011",235,,,,,,,930960,25.2,,,,,,
"AUT","2011-2012",185,,,,,,,913445,20.3,21.13,19.52,22.75,-0.83,0.78,-2.45
"AUT","2012-2013",193,188,175,202,5,18,-9,899416,21.5,20.6,19.07,22.13,0.9,2.43,-0.63
"AUT","2013-2014",182,181,169,194,1,13,-12,885880,20.6,20.07,18.6,21.54,0.53,2,-0.94
"AUT","2014-2015",165,175,163,187,-10,2,-22,878699,18.8,19.54,18.1,20.98,-0.74,0.7,-2.18
"AUT","2015-2016",172,168,156,180,4,16,-8,881073,19.5,19.01,17.57,20.45,0.49,1.93,-0.95
"AUT","2016-2017",158,161,150,173,-3,8,-15,877037,18,18.48,17.01,19.95,-0.48,0.99,-1.95
"AUT","2017-2018",158,155,142,167,3,16,-9,869009,18.2,17.95,16.42,19.48,0.25,1.78,-1.28
"AUT","2018-2019",149,148,135,161,1,14,-12,862823,17.3,17.42,15.8,19.03,-0.12,1.5,-1.73
"AUT","2019-2020",146,141,127,156,5,19,-10,860033,17,16.89,15.17,18.61,0.11,1.83,-1.61
"AUT","2020-2021",156,135,119,150,21,37,6,859445,18.1,16.35,14.51,18.2,1.75,3.59,-0.1
"BEL","2000-2001",426,,,,,,,1224671,34.8,,,,,,
"BEL","2001-2002",395,,,,,,,1231086,32.1,,,,,,
"BEL","2002-2003",339,,,,,,,1239520,27.3,,,,,,
"BEL","2003-2004",340,,,,,,,1246432,27.3,,,,,,
"BEL","2004-2005",331,,,,,,,1250407,26.5,,,,,,
"BEL","2005-2006",285,,,,,,,1255836,22.7,,,,,,
"BEL","2006-2007",327,,,,,,,1259080,25.9,,,,,,
"BEL","2007-2008",338,,,,,,,1261378,26.8,,,,,,
"BEL","2008-2009",295,,,,,,,1260262,23.4,,,,,,
"BEL","2009-2010",258,,,,,,,1258682,20.5,,,,,,
"BEL","2010-2011",261,,,,,,,1261877,20.7,21,17.89,24.11,-0.3,2.81,-3.41
"BEL","2011-2012",274,253,208,298,21,66,-24,1256216,21.8,20.22,17.25,23.2,1.58,4.55,-1.4
"BEL","2012-2013",244,244,201,287,0,43,-43,1247181,19.6,19.45,16.57,22.32,0.15,3.03,-2.72
"BEL","2013-2014",209,234,193,276,-25,16,-67,1241733,16.9,18.67,15.85,21.48,-1.77,1.05,-4.58
"BEL","2014-2015",235,225,184,266,10,51,-31,1244397,18.9,17.89,15.1,20.68,1.01,3.8,-1.78
"BEL","2015-2016",195,216,175,256,-21,20,-61,1254601,15.5,17.11,14.3,19.93,-1.61,1.2,-4.43
"BEL","2016-2017",213,206,165,248,7,48,-35,1262812,16.9,16.33,13.46,19.21,0.57,3.44,-2.31
"BEL","2017-2018",184,197,154,240,-13,30,-56,1272686,14.5,15.55,12.58,18.53,-1.05,1.92,-4.03
"BEL","2018-2019",209,188,142,233,21,67,-24,1288104,16.2,14.78,11.66,17.89,1.42,4.54,-1.69
"BEL","2019-2020",182,178,130,227,4,52,-45,1304371,13.9,14,10.72,17.27,-0.1,3.18,-3.37
"BEL","2020-2021",199,169,117,221,30,82,-22,1319572,15.1,13.22,9.75,16.69,1.88,5.35,-1.59
"BGR","2000-2001",497,,,,,,,1067150,46.6,,,,,,
"BGR","2001-2002",418,,,,,,,1022477,40.8,,,,,,
"BGR","2002-2003",347,,,,,,,990602,35.1,,,,,,
"BGR","2003-2004",401,,,,,,,959128,41.7,,,,,,
"BGR","2004-2005",360,,,,,,,924628,38.9,,,,,,
"BGR","2005-2006",352,,,,,,,886228,39.7,,,,,,
"BGR","2006-2007",385,,,,,,,846070,45.4,,,,,,
"BGR","2007-2008",371,,,,,,,802423,46.2,,,,,,
"BGR","2008-2009",336,,,,,,,760877,44.2,,,,,,
"BGR","2009-2010",288,,,,,,,726515,39.6,,,,,,
"BGR","2010-2011",284,,,,,,,696387,40.7,,,,,,
"BGR","2011-2012",227,,,,,,,671408,33.8,,,,,,
"BGR","2012-2013",250,,,,,,,652630,38.3,,,,,,
"BGR","2013-2014",197,,,,,,,638646,30.9,,,,,,
"BGR","2014-2015",211,207,162,251,4,49,-40,631364,33.5,32.98,26.26,39.7,0.52,7.24,-6.2
"BGR","2015-2016",218,207,167,247,11,51,-29,629995,34.6,32.72,26.66,38.78,1.88,7.94,-4.18
"BGR","2016-2017",187,207,168,245,-20,19,-58,631919,29.6,32.46,26.64,38.28,-2.86,2.96,-8.68
"BGR","2017-2018",194,207,167,247,-13,27,-53,640169,30.2,32.2,26.14,38.26,-2,4.06,-8.06
"BGR","2018-2019",223,207,162,251,16,61,-28,649326,34.4,31.94,25.22,38.66,2.46,9.18,-4.26
"BGR","2019-2020",197,207,156,257,-10,41,-60,655272,30,31.68,23.98,39.38,-1.68,6.02,-9.38
"BGR","2020-2021",187,207,148,265,-20,39,-78,661606,28.3,31.42,22.53,40.31,-3.12,5.77,-12.01
"CHE","2000-2001",204,,,,,,,843844,24.2,,,,,,
"CHE","2001-2002",222,,,,,,,850483,26.1,,,,,,
"CHE","2002-2003",192,,,,,,,859686,22.4,,,,,,
"CHE","2003-2004",193,,,,,,,866736,22.3,,,,,,
"CHE","2004-2005",194,,,,,,,870878,22.3,,,,,,
"CHE","2005-2006",205,,,,,,,873294,23.5,,,,,,
"CHE","2006-2007",156,,,,,,,875287,17.8,,,,,,
"CHE","2007-2008",174,,,,,,,877020,19.8,18.53,13.9,23.17,1.27,5.9,-3.37
"CHE","2008-2009",148,,,,,,,876082,16.9,18.05,13.54,22.56,-1.15,3.36,-5.66
"CHE","2009-2010",185,,,,,,,872630,21.2,17.56,13.15,21.96,3.64,8.05,-0.76
"CHE","2010-2011",136,131,99,164,5,37,-28,868055,15.7,17.07,12.75,21.4,-1.37,2.95,-5.7
"CHE","2011-2012",126,130,99,160,-4,27,-34,858759,14.7,16.58,12.31,20.85,-1.88,2.39,-6.15
"CHE","2012-2013",127,128,98,158,-1,29,-31,849536,15,16.09,11.85,20.34,-1.09,3.15,-5.34
"CHE","2013-2014",118,126,97,155,-8,21,-37,844362,14,15.61,11.36,19.85,-1.61,2.64,-5.85
"CHE","2014-2015",147,124,96,153,23,51,-6,840979,17.4,15.12,10.85,19.39,2.28,6.55,-1.99
"CHE","2015-2016",112,123,94,152,-11,18,-40,839610,13.3,14.63,10.3,18.95,-1.33,3,-5.65
"CHE","2016-2017",101,121,91,151,-20,10,-50,840600,12.1,14.14,9.74,18.55,-2.04,2.36,-6.45
"CHE","2017-2018",135,119,88,150,16,47,-15,840469,16.1,13.65,9.14,18.16,2.45,6.96,-2.06
"CHE","2018-2019",118,118,85,150,0,33,-32,841482,14,13.17,8.53,17.8,0.83,5.47,-3.8
"CHE","2019-2020",108,116,82,150,-8,26,-42,844412,12.8,12.68,7.89,17.46,0.12,4.91,-4.66
"CHE","2020-2021",131,114,78,150,17,53,-19,849918,15.4,12.19,7.24,17.14,3.21,8.16,-1.74
"CYP","2015-2016",25,,,,,,,96309,25.9,,,,,,
"CYP","2016-2017",14,,,,,,,94787,14.4,,,,,,
"CYP","2017-2018",20,,,,,,,94037,21.1,,,,,,
"CYP","2018-2019",13,,,,,,,94446,14.2,,,,,,
"CYP","2019-2020",12,,,,,,,95613,12.6,,,,,,
"CYP","2020-2021",8,,,,,,,95632,8.4,,,,,,
"CZE","2005-2006",354,,,,,,,1218310,29,,,,,,
"CZE","2006-2007",309,,,,,,,1179273,26.2,,,,,,
"CZE","2007-2008",341,,,,,,,1144072,29.8,,,,,,
"CZE","2008-2009",299,,,,,,,1106898,27,,,,,,
"CZE","2009-2010",282,,,,,,,1069261,26.4,,,,,,
"CZE","2010-2011",254,,,,,,,1031457,24.7,,,,,,
"CZE","2011-2012",251,,,,,,,995483,25.1,,,,,,
"CZE","2012-2013",246,219,170,269,27,76,-23,966599,25.4,,,,,,
"CZE","2013-2014",201,212,166,258,-11,35,-57,942314,21.4,21.03,17.89,24.17,0.37,3.51,-2.77
"CZE","2014-2015",202,205,160,249,-3,42,-47,934033,21.6,20.48,17.58,23.37,1.12,4.02,-1.77
"CZE","2015-2016",172,197,154,241,-25,18,-69,940779,18.3,19.93,17.16,22.69,-1.63,1.14,-4.39
"CZE","2016-2017",183,190,146,234,-7,37,-51,958958,19.1,19.37,16.61,22.14,-0.27,2.49,-3.04
"CZE","2017-2018",177,183,136,229,-6,41,-52,987191,17.9,18.82,15.93,21.72,-0.92,1.97,-3.82
"CZE","2018-2019",200,175,126,225,25,74,-25,1020877,19.6,18.27,15.13,21.41,1.33,4.47,-1.81
"CZE","2019-2020",181,168,115,221,13,66,-40,1053204,17.2,17.72,14.25,21.19,-0.52,2.95,-3.99
"CZE","2020-2021",172,161,102,219,11,70,-47,1070580,16.1,17.17,13.29,21.05,-1.07,2.81,-4.95
"DEU","2000-2001",2702,,,,,,,9364274,28.9,,,,,,
"DEU","2001-2002",2572,,,,,,,9344029,27.5,,,,,,
"DEU","2002-2003",2471,,,,,,,9278181,26.6,,,,,,
"DEU","2003-2004",2234,,,,,,,9193080,24.3,,,,,,
"DEU","2004-2005",2134,,,,,,,9080338,23.5,,,,,,
"DEU","2005-2006",1986,,,,,,,8946642,22.2,,,,,,
"DEU","2006-2007",1889,,,,,,,8801022,21.5,,,,,,
"DEU","2007-2008",1751,,,,,,,8649306,20.2,,,,,,
"DEU","2008-2009",1693,,,,,,,8463359,20,,,,,,
"DEU","2009-2010",1570,,,,,,,8284018,19,,,,,,
"DEU","2010-2011",1505,,,,,,,8102208,18.6,,,,,,
"DEU","2011-2012",1344,,,,,,,7932685,16.9,,,,,,
"DEU","2012-2013",1336,1315,1190,1439,21,146,-103,7848464,17,16.72,15.21,18.24,0.28,1.79,-1.24
"DEU","2013-2014",1210,1300,1183,1417,-90,27,-207,7791907,15.5,16.58,15.16,17.99,-1.08,0.34,-2.49
"DEU","2014-2015",1343,1286,1174,1398,57,169,-55,7789855,17.2,16.43,15.08,17.79,0.77,2.12,-0.59
"DEU","2015-2016",1283,1272,1161,1382,11,122,-99,7867038,16.3,16.29,14.95,17.62,0.01,1.35,-1.32
"DEU","2016-2017",1291,1257,1145,1369,34,146,-78,7845238,16.5,16.14,14.78,17.49,0.36,1.72,-0.99
"DEU","2017-2018",1235,1243,1126,1360,-8,109,-125,7768088,15.9,15.99,14.58,17.41,-0.09,1.32,-1.51
"DEU","2018-2019",1203,1229,1104,1353,-26,99,-150,7705760,15.6,15.85,14.34,17.36,-0.25,1.26,-1.76
"DEU","2019-2020",1129,1214,1079,1349,-85,50,-220,7643339,14.8,15.7,14.07,17.33,-0.9,0.73,-2.53
"DEU","2020-2021",1106,1200,1053,1347,-94,53,-241,7588451,14.6,15.55,13.77,17.33,-0.95,0.83,-2.73
"DNK","2007-2008",160,,,,,,,685602,23.3,,,,,,
"DNK","2008-2009",137,,,,,,,692492,19.8,,,,,,
"DNK","2009-2010",125,,,,,,,696093,18,,,,,,
"DNK","2010-2011",117,,,,,,,697900,16.8,,,,,,
"DNK","2011-2012",98,,,,,,,697346,14.1,,,,,,
"DNK","2012-2013",98,87,60,114,11,38,-16,693597,14.1,12.6,8.7,16.5,1.5,5.4,-2.4
"DNK","2013-2014",87,89,63,114,-2,24,-27,690362,12.6,12.82,9.17,16.48,-0.22,3.43,-3.88
"DNK","2014-2015",91,90,66,114,1,25,-23,686517,13.3,13.04,9.54,16.54,0.26,3.76,-3.24
"DNK","2015-2016",74,91,67,115,-17,7,-41,684242,10.8,13.26,9.81,16.7,-2.46,0.99,-5.9
"DNK","2016-2017",90,92,68,116,-2,22,-26,684181,13.1,13.48,9.98,16.97,-0.38,3.12,-3.87
"DNK","2017-2018",88,93,68,119,-5,20,-31,683319,12.9,13.69,10.04,17.35,-0.79,2.86,-4.45
"DNK","2018-2019",109,95,68,122,14,41,-13,683382,16,13.91,10.01,17.81,2.09,5.99,-1.81
"DNK","2019-2020",80,96,67,125,-16,13,-45,681920,11.8,14.13,9.91,18.35,-2.33,1.89,-6.55
"DNK","2020-2021",78,97,65,129,-19,13,-51,679871,11.5,14.35,9.75,18.95,-2.85,1.75,-7.45
"ESP","2000-2001",1410,,,,,,,4701964,30,,,,,,
"ESP","2001-2002",1315,,,,,,,4576626,28.7,,,,,,
