"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",627,,,,,,,357427,175.3,,,,,,
"ALB","2016-2017",641,,,,,,,351667,182.1,,,,,,
"ALB","2017-2018",559,,,,,,,344572,162.3,,,,,,
"ALB","2018-2019",547,,,,,,,338094,161.7,,,,,,
"ALB","2019-2020",609,,,,,,,331947,183.5,,,,,,
"AND","2010-2011",19,,,,,,,14398,132,,,,,,
"AND","2011-2012",17,,,,,,,14320,118.6,,,,,,
"AND","2012-2013",8,,,,,,,14202,56.3,,,,,,
"AND","2013-2014",12,8,-4,20,4,16,-8,14183,84.6,56.36,-25.29,138.01,28.24,109.89,-53.41
"AND","2014-2015",6,9,-1,20,-3,7,-14,14169,42.4,66.34,-7.26,139.94,-23.94,49.66,-97.54
"AND","2015-2016",10,11,1,21,-1,9,-11,14156,70.6,76.32,5.61,147.03,-5.72,64.99,-76.43
"AND","2016-2017",8,12,2,23,-4,6,-15,14142,56.6,86.3,12.7,159.9,-29.7,43.9,-103.3
"AND","2017-2018",18,14,2,25,4,16,-7,14128,127.4,96.28,14.63,177.93,31.12,112.77,-50.53
"ARM","2015-2016",997,,,,,,,347026,287.1,,,,,,
"ARM","2016-2017",873,,,,,,,345622,252.7,,,,,,
"ARM","2017-2018",866,,,,,,,347409,249.3,,,,,,
"ARM","2018-2019",837,,,,,,,351535,238.1,,,,,,
"ARM","2019-2020",957,,,,,,,360121,265.8,,,,,,
"AUT","2000-2001",2559,,,,,,,1146098,223.2,,,,,,
"AUT","2001-2002",2496,,,,,,,1185169,210.6,,,,,,
"AUT","2002-2003",2560,,,,,,,1223196,209.3,,,,,,
"AUT","2003-2004",2386,,,,,,,1263897,188.8,,,,,,
"AUT","2004-2005",2334,,,,,,,1303066,179.2,,,,,,
"AUT","2005-2006",2382,,,,,,,1335150,178.5,,,,,,
"AUT","2006-2007",2377,,,,,,,1357991,175,,,,,,
"AUT","2007-2008",2299,,,,,,,1377113,166.9,,,,,,
"AUT","2008-2009",2397,,,,,,,1392446,172.1,,,,,,
"AUT","2009-2010",2420,,,,,,,1397204,173.2,,,,,,
"AUT","2010-2011",2246,,,,,,,1391526,161.4,,,,,,
"AUT","2011-2012",2215,,,,,,,1378811,160.7,159.36,151.43,167.28,1.34,9.27,-6.58
"AUT","2012-2013",2110,2095,1985,2206,15,125,-96,1359381,155.2,154.91,147.39,162.42,0.29,7.81,-7.22
"AUT","2013-2014",2042,2004,1900,2107,38,142,-65,1335358,152.9,150.45,143.23,157.68,2.45,9.67,-4.78
"AUT","2014-2015",1909,1912,1813,2011,-3,96,-102,1312288,145.5,146,138.92,153.08,-0.5,6.58,-7.58
"AUT","2015-2016",1764,1820,1722,1918,-56,42,-154,1288320,136.9,141.55,134.47,148.63,-4.65,2.43,-11.73
"AUT","2016-2017",1669,1728,1629,1827,-59,40,-158,1259950,132.5,137.1,129.87,144.32,-4.6,2.63,-11.82
"AUT","2017-2018",1655,1636,1533,1740,19,122,-85,1231127,134.4,132.64,125.13,140.16,1.76,9.27,-5.76
