"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015,1027,42786,2406.5,1028,967,1089,-1,60,-62,2400.56,2274.84,2526.28,5.94,131.66,-119.78
"ALB",2016,1028,45405,2266.6,1050,995,1105,-22,33,-77,2318.76,2205.43,2432.09,-52.16,61.17,-165.49
"ALB",2017,1107,48139,2304.8,1072,1019,1125,35,88,-18,2236.96,2128.08,2345.84,67.84,176.72,-41.04
"ALB",2018,1092,50798,2152.2,1094,1039,1149,-2,53,-57,2155.16,2041.83,2268.49,-2.96,110.37,-116.29
"ALB",2019,1106,53923,2054.7,1116,1055,1177,-10,51,-71,2073.36,1947.64,2199.08,-18.66,107.06,-144.38
"ALB",2020,1424,56900,2499.5,1139,1069,1208,285,355,216,1991.56,1847.52,2135.6,507.94,651.98,363.9
"AND",2011,13,2447,515.4,,,,,,,,,,,,
"AND",2012,12,2406,508.2,,,,,,,,,,,,
"AND",2013,10,2338,442.9,,,,,,,,,,,,
"AND",2014,12,2284,542.4,13,11,15,-1,1,-3,561.24,516.68,605.8,-18.84,25.72,-63.4
"AND",2015,14,2230,613.5,13,12,15,1,2,-1,597.04,556.88,637.2,16.46,56.62,-23.7
"AND",2016,14,2177,642.2,14,12,15,0,2,-1,632.84,594.25,671.43,9.36,47.95,-29.23
"AND",2017,14,2123,675.9,14,12,16,0,2,-2,668.64,628.48,708.8,7.26,47.42,-32.9
"AND",2018,14,2069,690.2,14,13,16,0,1,-2,704.44,659.88,749,-14.24,30.32,-58.8
"ARM",2015,1244,47852,2601.8,1276,1169,1383,-32,75,-139,2668.06,2467.64,2868.48,-66.26,134.16,-266.68
"ARM",2016,1289,50064,2576.1,1264,1167,1360,25,122,-71,2521.87,2341.21,2702.53,54.23,234.89,-126.43
"ARM",2017,1298,52816,2461.7,1251,1159,1344,47,139,-46,2375.68,2202.11,2549.25,86.02,259.59,-87.55
"ARM",2018,1197,55515,2159.8,1239,1143,1336,-42,54,-139,2229.49,2048.83,2410.15,-69.69,110.97,-250.35
"ARM",2019,1229,59206,2079,1227,1120,1334,2,109,-105,2083.3,1882.88,2283.72,-4.3,196.12,-204.72
"ARM",2020,1584,61441,2577.6,1215,1092,1338,369,492,246,1937.11,1707.5,2166.72,640.49,870.1,410.88
"AUT",2001,3396,249703,1360.7,,,,,,,,,,,,
"AUT",2002,3504,263689,1329.5,,,,,,,,,,,,
"AUT",2003,3627,275413,1318.1,,,,,,,,,,,,
"AUT",2004,3493,287464,1215.9,,,,,,,,,,,,
"AUT",2005,3622,301120,1203.9,4014,3536,4493,-392,86,-871,1232.66,1165.39,1299.94,-28.76,38.51,-96.04
"AUT",2006,3749,316230,1186,4017,3547,4487,-268,202,-738,1222.11,1156.1,1288.11,-36.11,29.9,-102.11
"AUT",2007,3932,330164,1191.3,4020,3558,4482,-88,374,-550,1211.55,1146.64,1276.46,-20.25,44.66,-85.16
"AUT",2008,4140,342267,1209.9,4022,3567,4478,118,573,-338,1200.99,1136.99,1265,8.91,72.91,-55.1
"AUT",2009,4329,351168,1233.1,4025,3575,4475,304,754,-146,1190.44,1127.15,1253.72,42.66,105.95,-20.62
"AUT",2010,4317,355953,1212.7,4027,3581,4474,290,736,-157,1179.88,1117.11,1242.65,32.82,95.59,-29.95
"AUT",2011,4183,358373,1167.3,4030,3586,4475,153,597,-292,1169.32,1106.86,1231.78,-2.02,60.44,-64.48
"AUT",2012,4263,359054,1187.3,4033,3589,4476,230,674,-213,1158.77,1096.41,1221.12,28.53,90.89,-33.82
"AUT",2013,4176,358483,1164.9,4035,3591,4480,141,585,-304,1148.21,1085.75,1210.67,16.69,79.15,-45.77
"AUT",2014,3990,357437,1116.2,4038,3591,4485,-48,399,-495,1137.65,1074.88,1200.42,-21.45,41.32,-84.22
"AUT",2015,4163,355530,1170.7,4041,3590,4491,122,573,-328,1127.1,1063.81,1190.38,43.6,106.89,-19.68
"AUT",2016,3856,354159,1088.7,4043,3588,4499,-187,268,-643,1116.54,1052.54,1180.54,-27.84,36.16,-91.84
"AUT",2017,3983,354611,1123.2,4046,3584,4508,-63,399,-525,1105.98,1041.07,1170.89,17.22,82.13,-47.69
"AUT",2018,3895,357883,1088.8,4048,3579,4518,-153,316,-623,1095.43,1029.42,1161.43,-6.63,59.38,-72.63
"AUT",2019,3893,375636,1037.5,4051,3572,4530,-158,321,-637,1084.87,1017.59,1152.14,-47.37,19.91,-114.64
"AUT",2020,4454,404559,1099.1,4054,3565,4543,400,889,-89,1074.31,1005.6,1143.02,24.79,93.5,-43.92
"AUT",2021,4487,429433,1045,4056,3556,4557,431,931,-70,1063.76,993.45,1134.06,-18.76,51.55,-89.06
"BEL",2001,4581,325508,1408.8,,,,,,,,,,,,
"BEL",2002,4772,342357,1395.1,,,,,,,,,,,,
"BEL",2003,4946,357833,1382.7,,,,,,,,,,,,
"BEL",2004,4753,374031,1271.9,,,,,,,,,,,,
"BEL",2005,4925,391976,1258.1,5322,4738,5905,-397,187,-980,1266.41,1211.65,1321.17,-8.31,46.45,-63.07
"BEL",2006,5019,411678,1220.4,5363,4791,5936,-344,228,-917,1251.62,1197.89,1305.35,-31.22,22.51,-84.95
"BEL",2007,5226,432058,1209.9,5405,4842,5968,-179,384,-742,1236.83,1184,1289.67,-26.93,25.9,-79.77
"BEL",2008,5604,451378,1242.3,5447,4892,6002,157,712,-398,1222.04,1169.95,1274.14,20.26,72.35,-31.84
"BEL",2009,5779,467106,1238.1,5489,4940,6038,290,839,-259,1207.25,1155.74,1258.77,30.85,82.36,-20.67
"BEL",2010,5807,479452,1211.6,5531,4986,6075,276,821,-268,1192.46,1141.37,1243.56,19.14,70.23,-31.96
"BEL",2011,5713,490722,1164.3,5572,5031,6114,141,682,-401,1177.68,1126.84,1228.51,-13.38,37.46,-64.21
"BEL",2012,5999,500488,1199.1,5614,5073,6155,385,926,-156,1162.89,1112.13,1213.64,36.21,86.97,-14.54
"BEL",2013,5962,507045,1176.1,5656,5114,6198,306,848,-236,1148.1,1097.26,1198.94,28,78.84,-22.84
