"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015,248,238,205,270,10,43,-22,480319,51.6,49.1,41.93,56.27,2.5,9.67,-4.67
"ALB",2016,208,225,196,255,-17,12,-47,482970,43,46.78,40.32,53.24,-3.78,2.68,-10.24
"ALB",2017,213,213,185,241,0,28,-28,482825,44.1,44.46,38.25,50.67,-0.36,5.85,-6.57
"ALB",2018,211,201,171,230,10,40,-19,477845,44.2,42.14,35.68,48.6,2.06,8.52,-4.4
"ALB",2019,185,188,156,221,-3,29,-36,469295,39.4,39.82,32.65,46.99,-0.42,6.75,-7.59
"ALB",2020,155,176,139,214,-21,16,-59,459104,33.7,37.5,29.29,45.71,-3.8,4.41,-12.01
"AND",2011,3,,,,,,,9149,32.8,,,,,,
"AND",2012,3,,,,,,,8878,33.5,,,,,,
"AND",2013,4,,,,,,,8594,46.5,,,,,,
"AND",2014,1,1,0,3,0,1,-2,8591,11.6,13.96,-3.48,31.4,-2.36,15.08,-19.8
"AND",2015,2,1,0,3,1,2,-1,8587,23.3,15.14,-0.58,30.86,8.16,23.88,-7.56
"AND",2016,1,1,0,3,0,1,-2,8584,11.7,16.32,1.22,31.42,-4.62,10.48,-19.72
"AND",2017,1,2,0,3,0,1,-2,8580,11.7,17.5,1.78,33.22,-5.8,9.92,-21.52
"AND",2018,2,2,0,3,0,2,-1,8577,23.3,18.68,1.24,36.12,4.62,22.06,-12.82
"ARM",2015,313,,,,,,,520682,60.2,,,,,,
"ARM",2016,317,,,,,,,497692,63.6,,,,,,
"ARM",2017,266,,,,,,,473044,56.1,,,,,,
"ARM",2018,251,,,,,,,448387,56.1,,,,,,
"ARM",2019,214,,,,,,,423069,50.8,,,,,,
"ARM",2020,992,,,,,,,397893,253.6,,,,,,
"AUT",2001,620,,,,,,,1013175,61.2,,,,,,
"AUT",2002,628,,,,,,,1011068,62.1,,,,,,
"AUT",2003,615,,,,,,,1016562,60.5,,,,,,
"AUT",2004,626,,,,,,,1026303,61,,,,,,
"AUT",2005,600,,,,,,,1037859,57.8,,,,,,
"AUT",2006,553,,,,,,,1046289,52.9,,,,,,
"AUT",2007,547,,,,,,,1054228,51.8,,,,,,
"AUT",2008,548,,,,,,,1064579,51.5,,,,,,
"AUT",2009,538,,,,,,,1072916,50.2,,,,,,
"AUT",2010,572,,,,,,,1077120,53.1,,,,,,
"AUT",2011,536,,,,,,,1080317,49.6,46.37,40.62,52.12,3.23,8.98,-2.52
"AUT",2012,498,472,428,516,26,70,-18,1086727,45.8,44.59,39.08,50.09,1.21,6.72,-4.29
"AUT",2013,452,459,417,500,-7,35,-48,1097571,41.2,42.81,37.49,48.13,-1.61,3.71,-6.93
"AUT",2014,431,445,405,485,-14,26,-54,1111523,38.8,41.03,35.82,46.23,-2.23,2.98,-7.43
"AUT",2015,436,432,393,471,4,43,-35,1131610,38.5,39.24,34.08,44.41,-0.74,4.42,-5.91
"AUT",2016,398,419,380,458,-21,18,-60,1147967,34.7,37.46,32.26,42.67,-2.76,2.44,-7.97
"AUT",2017,391,406,366,446,-15,25,-55,1149377,34,35.68,30.36,41,-1.68,3.64,-7
"AUT",2018,399,393,351,435,6,48,-36,1140937,35,33.9,28.39,39.4,1.1,6.61,-4.4
"AUT",2019,401,380,336,424,21,65,-23,1126968,35.6,32.12,26.36,37.87,3.48,9.24,-2.27
"AUT",2020,348,367,320,413,-19,28,-65,1110846,31.3,30.34,24.28,36.39,0.96,7.02,-5.09
"AUT",2021,407,354,304,404,53,103,3,1095795,37.1,28.55,22.14,34.97,8.55,14.96,2.13
"BEL",2001,1016,,,,,,,1309694,77.5,,,,,,
"BEL",2002,951,,,,,,,1303074,72.9,,,,,,
"BEL",2003,934,,,,,,,1298842,71.9,,,,,,
"BEL",2004,882,,,,,,,1297282,68,,,,,,
"BEL",2005,766,,,,,,,1301159,58.8,,,,,,
"BEL",2006,780,,,,,,,1310113,59.6,,,,,,
"BEL",2007,791,,,,,,,1320994,59.9,,,,,,
"BEL",2008,782,,,,,,,1334074,58.6,,,,,,
