"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU-BB",2001 W52,119.029,,,,,,,2142582,5.48,,,,,,
"DEU-BB",2002 W01,118.875,,,,,,,2142043,5.474,,,,,,
"DEU-BB",2002 W02,118.731,,,,,,,2141515,5.469,,,,,,
"DEU-BB",2002 W03,118.519,,,,,,,2140988,5.462,,,,,,
"DEU-BB",2002 W04,118.317,,,,,,,2140462,5.453,,,,,,
"DEU-BB",2002 W05,118.279,,,,,,,2139935,5.453,,,,,,
"DEU-BB",2002 W06,118.048,,,,,,,2139408,5.443,,,,,,
"DEU-BB",2002 W07,117.74,,,,,,,2138882,5.431,,,,,,
"DEU-BB",2002 W08,117.923,,,,,,,2138355,5.44,,,,,,
"DEU-BB",2002 W09,117.856,,,,,,,2137829,5.438,,,,,,
"DEU-BB",2002 W10,117.865,,,,,,,2137302,5.44,,,,,,
"DEU-BB",2002 W11,117.721,,,,,,,2136776,5.435,,,,,,
"DEU-BB",2002 W12,117.683,,,,,,,2136249,5.435,,,,,,
"DEU-BB",2002 W13,117.51,,,,,,,2135723,5.428,,,,,,
"DEU-BB",2002 W14,117.471,,,,,,,2135196,5.427,,,,,,
"DEU-BB",2002 W15,117.635,,,,,,,2134669,5.436,,,,,,
"DEU-BB",2002 W16,117.577,,,,,,,2134143,5.435,,,,,,
"DEU-BB",2002 W17,117.49,,,,,,,2133616,5.433,,,,,,
"DEU-BB",2002 W18,117.452,,,,,,,2133090,5.433,,,,,,
"DEU-BB",2002 W19,117.462,,,,,,,2132563,5.434,,,,,,
"DEU-BB",2002 W20,116.913,,,,,,,2132037,5.41,,,,,,
"DEU-BB",2002 W21,116.76,,,,,,,2131510,5.404,,,,,,
"DEU-BB",2002 W22,116.913,,,,,,,2130984,5.412,,,,,,
"DEU-BB",2002 W23,116.904,,,,,,,2130457,5.413,,,,,,
"DEU-BB",2002 W24,116.788,,,,,,,2129930,5.41,,,,,,
"DEU-BB",2002 W25,116.769,,,,,,,2129404,5.411,,,,,,
"DEU-BB",2002 W26,116.365,,,,,,,2128877,5.393,,,,,,
"DEU-BB",2002 W27,116.337,,,,,,,2128351,5.393,,,,,,
"DEU-BB",2002 W28,116.288,,,,,,,2127824,5.392,,,,,,
"DEU-BB",2002 W29,116.394,,,,,,,2127298,5.398,,,,,,
"DEU-BB",2002 W30,116.394,,,,,,,2126771,5.4,,,,,,
"DEU-BB",2002 W31,116.337,,,,,,,2126245,5.398,,,,,,
"DEU-BB",2002 W32,116.337,,,,,,,2125718,5.4,,,,,,
"DEU-BB",2002 W33,116.202,,,,,,,2125192,5.395,,,,,,
"DEU-BB",2002 W34,115.971,,,,,,,2124665,5.386,,,,,,
"DEU-BB",2002 W35,115.817,,,,,,,2124138,5.379,,,,,,
"DEU-BB",2002 W36,115.885,,,,,,,2123612,5.384,,,,,,
"DEU-BB",2002 W37,115.846,,,,,,,2123085,5.384,,,,,,
"DEU-BB",2002 W38,115.808,,,,,,,2122559,5.383,,,,,,
"DEU-BB",2002 W39,115.808,,,,,,,2122032,5.385,,,,,,
"DEU-BB",2002 W40,115.798,,,,,,,2121506,5.386,,,,,,
"DEU-BB",2002 W41,115.76,,,,,,,2120979,5.385,,,,,,
"DEU-BB",2002 W42,115.644,,,,,,,2120453,5.381,,,,,,
"DEU-BB",2002 W43,115.673,,,,,,,2119926,5.384,,,,,,
"DEU-BB",2002 W44,115.567,,,,,,,2119399,5.38,,,,,,
"DEU-BB",2002 W45,115.337,,,,,,,2118873,5.37,,,,,,
"DEU-BB",2002 W46,115.279,,,,,,,2118346,5.369,,,,,,
"DEU-BB",2002 W47,115.154,,,,,,,2117820,5.365,,,,,,
"DEU-BB",2002 W48,115.183,,,,,,,2117293,5.367,,,,,,
"DEU-BB",2002 W49,115.221,,,,,,,2116767,5.371,,,,,,
"DEU-BB",2002 W50,115.163,,,,,,,2116240,5.37,,,,,,
"DEU-BB",2002 W51,114.952,,,,,,,2115714,5.362,,,,,,
"DEU-BB",2002 W52,114.76,,,,,,,2115187,5.354,,,,,,
"DEU-BB",2003 W01,114.731,,,,,,,2114660,5.355,,,,,,
"DEU-BB",2003 W02,114.712,,,,,,,2114099,5.356,,,,,,
"DEU-BB",2003 W03,114.663,,,,,,,2113524,5.355,,,,,,
"DEU-BB",2003 W04,114.519,,,,,,,2112950,5.35,,,,,,
"DEU-BB",2003 W05,114.529,,,,,,,2112375,5.352,,,,,,
"DEU-BB",2003 W06,114.76,,,,,,,2111800,5.363,,,,,,
"DEU-BB",2003 W07,114.731,,,,,,,2111225,5.363,,,,,,
"DEU-BB",2003 W08,114.808,,,,,,,2110650,5.368,,,,,,
"DEU-BB",2003 W09,114.846,,,,,,,2110075,5.372,,,,,,
"DEU-BB",2003 W10,114.654,,,,,,,2109500,5.364,,,,,,
"DEU-BB",2003 W11,114.462,,,,,,,2108925,5.357,,,,,,
"DEU-BB",2003 W12,114.317,,,,,,,2108350,5.352,,,,,,
"DEU-BB",2003 W13,114.423,,,,,,,2107775,5.359,,,,,,
"DEU-BB",2003 W14,114.702,,,,,,,2107201,5.373,,,,,,
"DEU-BB",2003 W15,114.875,,,,,,,2106626,5.383,,,,,,
"DEU-BB",2003 W16,114.808,,,,,,,2106051,5.381,,,,,,
"DEU-BB",2003 W17,114.76,,,,,,,2105476,5.38,,,,,,
"DEU-BB",2003 W18,114.596,,,,,,,2104901,5.373,,,,,,
"DEU-BB",2003 W19,114.654,,,,,,,2104326,5.377,,,,,,
"DEU-BB",2003 W20,114.683,,,,,,,2103751,5.38,,,,,,
"DEU-BB",2003 W21,114.51,,,,,,,2103176,5.373,,,,,,
"DEU-BB",2003 W22,114.519,,,,,,,2102601,5.375,,,,,,
"DEU-BB",2003 W23,114.692,,,,,,,2102026,5.385,,,,,,
"DEU-BB",2003 W24,114.577,,,,,,,2101452,5.381,,,,,,
"DEU-BB",2003 W25,114.433,,,,,,,2100877,5.375,,,,,,
"DEU-BB",2003 W26,114.462,,,,,,,2100302,5.378,,,,,,
"DEU-BB",2003 W27,114.087,,,,,,,2099727,5.362,,,,,,
"DEU-BB",2003 W28,114.058,,,,,,,2099152,5.362,,,,,,
"DEU-BB",2003 W29,114.154,,,,,,,2098577,5.367,,,,,,
"DEU-BB",2003 W30,114.019,,,,,,,2098002,5.362,,,,,,
