"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",144,,,,,,,426756,33.8,,,,,,
"ALB","2016-2017",134,,,,,,,408200,32.8,,,,,,
"ALB","2017-2018",105,,,,,,,392123,26.9,,,,,,
"ALB","2018-2019",101,,,,,,,377256,26.7,,,,,,
"ALB","2019-2020",82,,,,,,,361161,22.7,,,,,,
"AND","2010-2011",2,,,,,,,8097,24.7,,,,,,
"AND","2011-2012",0,,,,,,,8066,0,,,,,,
"AND","2012-2013",1,,,,,,,7991,12.5,,,,,,
"AND","2013-2014",0,0,-2,2,0,2,-2,8007,0,-2.46,-24.84,19.92,2.46,24.84,-19.92
"AND","2014-2015",0,0,-1,2,0,1,-2,8027,0,2.48,-17.7,22.66,-2.48,17.7,-22.66
"AND","2015-2016",1,1,-1,2,0,2,-1,8048,12.4,7.42,-11.96,26.8,4.98,24.36,-14.4
"AND","2016-2017",0,1,-1,3,-1,1,-3,8068,0,12.36,-7.82,32.54,-12.36,7.82,-32.54
"AND","2017-2018",2,1,0,3,1,2,-1,8089,24.7,17.3,-5.08,39.68,7.4,29.78,-14.98
"ARM","2015-2016",163,,,,,,,354400,46,,,,,,
"ARM","2016-2017",112,,,,,,,351462,31.9,,,,,,
"ARM","2017-2018",107,,,,,,,352857,30.4,,,,,,
"ARM","2018-2019",91,,,,,,,358852,25.2,,,,,,
"ARM","2019-2020",98,,,,,,,368902,26.5,,,,,,
"AUT","2000-2001",341,,,,,,,958103,35.6,,,,,,
"AUT","2001-2002",324,,,,,,,961686,33.7,,,,,,
"AUT","2002-2003",329,,,,,,,966304,34,,,,,,
"AUT","2003-2004",317,,,,,,,972192,32.6,,,,,,
"AUT","2004-2005",317,,,,,,,975450,32.5,,,,,,
"AUT","2005-2006",294,,,,,,,975646,30.1,,,,,,
"AUT","2006-2007",267,,,,,,,973082,27.5,,,,,,
"AUT","2007-2008",262,,,,,,,966804,27.1,,,,,,
"AUT","2008-2009",257,,,,,,,956070,26.9,,,,,,
"AUT","2009-2010",247,,,,,,,942404,26.2,,,,,,
"AUT","2010-2011",219,,,,,,,926638,23.6,,,,,,
"AUT","2011-2012",188,,,,,,,909598,20.6,21.01,19.66,22.36,-0.41,0.94,-1.76
"AUT","2012-2013",187,185,173,197,2,14,-10,895895,20.9,20.5,19.22,21.78,0.4,1.68,-0.88
"AUT","2013-2014",178,179,168,191,-1,10,-13,883249,20.1,20,18.77,21.23,0.1,1.33,-1.13
"AUT","2014-2015",173,173,162,184,0,11,-11,878753,19.7,19.49,18.28,20.7,0.21,1.42,-1
"AUT","2015-2016",170,167,156,178,3,14,-8,880833,19.3,18.98,17.78,20.19,0.32,1.52,-0.89
"AUT","2016-2017",158,161,150,172,-3,8,-14,875192,18,18.48,17.25,19.71,-0.48,0.75,-1.71
"AUT","2017-2018",148,156,144,167,-8,4,-19,867171,17.1,17.97,16.69,19.25,-0.87,0.41,-2.15
