"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Q1,93,306429,30.3,86,68,105,7,25,-12,28.13,21.86,34.4,2.17,8.44,-4.1
"ALB",2015 Q2,90,305248,29.5,90,72,109,0,18,-19,29.53,23.26,35.8,-0.03,6.24,-6.3
"ALB",2015 Q3,63,304054,20.6,79,60,97,-16,3,-34,25.79,19.52,32.06,-5.19,1.08,-11.46
"ALB",2015 Q4,84,302854,27.9,80,62,99,4,22,-15,26.51,20.24,32.78,1.39,7.66,-4.88
"ALB",2016 Q1,91,301870,30.1,86,68,104,5,23,-13,28.37,22.29,34.46,1.73,7.81,-4.36
"ALB",2016 Q2,98,301108,32.5,90,72,108,8,26,-10,29.77,23.69,35.86,2.73,8.81,-3.36
"ALB",2016 Q3,92,300341,30.8,78,60,96,14,32,-4,26.03,19.95,32.12,4.77,10.85,-1.32
"ALB",2016 Q4,74,299571,24.7,80,62,98,-6,12,-24,26.75,20.67,32.84,-2.05,4.03,-8.14
"ALB",2017 Q1,87,298723,29.2,85,68,103,2,19,-16,28.62,22.6,34.64,0.58,6.6,-5.44
"ALB",2017 Q2,84,297791,28.3,89,71,107,-5,13,-23,30.02,24,36.04,-1.72,4.3,-7.74
"ALB",2017 Q3,69,296850,23.4,78,60,95,-9,9,-26,26.28,20.26,32.3,-2.88,3.14,-8.9
"ALB",2017 Q4,73,295903,24.7,79,62,97,-6,11,-24,27,20.98,33.02,-2.3,3.72,-8.32
"ALB",2018 Q1,76,294780,25.9,85,67,103,-9,9,-27,28.86,22.78,34.95,-2.96,3.12,-9.05
"ALB",2018 Q2,90,293470,30.6,89,71,107,1,19,-17,30.26,24.18,36.35,0.34,6.42,-5.75
"ALB",2018 Q3,78,292145,26.7,77,59,95,1,19,-17,26.52,20.44,32.61,0.18,6.26,-5.91
"ALB",2018 Q4,80,290813,27.5,79,61,97,1,19,-17,27.24,21.16,33.33,0.26,6.34,-5.83
"ALB",2019 Q1,80,289334,27.6,84,66,103,-4,14,-23,29.11,22.84,35.38,-1.51,4.76,-7.78
"ALB",2019 Q2,84,287696,29.2,88,70,107,-4,14,-23,30.51,24.24,36.78,-1.31,4.96,-7.58
"ALB",2019 Q3,86,286039,29.9,77,58,95,9,28,-9,26.77,20.5,33.04,3.13,9.4,-3.14
"ALB",2019 Q4,86,284373,30.2,78,60,97,8,26,-11,27.49,21.22,33.76,2.71,8.98,-3.56
"ALB",2020 Q1,79,282751,28,84,65,103,-5,14,-24,29.35,22.79,35.92,-1.35,5.21,-7.92
"ALB",2020 Q2,103,281173,36.8,88,68,107,15,35,-4,30.75,24.19,37.32,6.05,12.61,-0.52
"ALB",2020 Q3,74,279586,26.4,76,57,96,-2,17,-22,27.01,20.45,33.58,-0.61,5.95,-7.18
"ALB",2020 Q4,69,277990,24.8,78,59,97,-9,10,-28,27.73,21.17,34.3,-2.93,3.63,-9.5
"ALB",2021 Q1,25,276291,9,83,63,104,-58,-38,-79,29.6,22.65,36.55,-20.6,-13.65,-27.55
"ALB",2021 Q2,57,274474,20.7,87,67,108,-30,-10,-51,31,24.05,37.95,-10.3,-3.35,-17.25
"AND",2010 Q2,1,7313,13.7,,,,,,,,,,,,
"AND",2010 Q3,0,7270,0,,,,,,,,,,,,
"AND",2010 Q4,0,7227,0,,,,,,,,,,,,
"AND",2011 Q1,0,7205,0,,,,,,,,,,,,
"AND",2011 Q2,0,7205,0,,,,,,,,,,,,
"AND",2011 Q3,1,7205,13.9,,,,,,,,,,,,
"AND",2011 Q4,0,7205,0,,,,,,,,,,,,
"AND",2012 Q1,1,7189,13.9,,,,,,,,,,,,
"AND",2012 Q2,0,7158,0,,,,,,,,,,,,
"AND",2012 Q3,4,7126,56.1,,,,,,,,,,,,
"AND",2012 Q4,0,7094,0,,,,,,,,,,,,
"AND",2013 Q1,0,7061,0,,,,,,,,,,,,
"AND",2013 Q2,0,7026,0,,,,,,,,,,,,
"AND",2013 Q3,1,6991,14.3,,,,,,,,,,,,
"AND",2013 Q4,0,6955,4.1,,,,,,,,,,,,
"AND",2014 Q1,2,6920,24.7,1,-1,2,1,3,0,6.57,-15.66,28.79,18.13,40.36,-4.09
"AND",2014 Q2,0,6885,0,1,-1,2,-1,1,-2,10.66,-11.56,32.89,-10.66,11.56,-32.89
"AND",2014 Q3,0,6850,0,1,-1,2,-1,1,-2,7.85,-14.38,30.07,-7.85,14.38,-30.07
"AND",2014 Q4,0,6815,0,0,-1,2,0,1,-2,1.63,-20.6,23.85,-1.63,20.6,-23.85
"AND",2015 Q1,0,6780,0,0,-1,2,0,1,-2,5.75,-15.82,27.33,-5.75,15.82,-27.33
"AND",2015 Q2,1,6745,14.9,1,-1,2,0,2,-1,9.85,-11.72,31.43,5.05,26.62,-16.53
"AND",2015 Q3,0,6710,0,0,-1,2,0,1,-2,7.03,-14.54,28.61,-7.03,14.54,-28.61
"AND",2015 Q4,0,6674,0,0,-1,2,0,1,-2,0.81,-20.76,22.39,-0.81,20.76,-22.39
"AND",2016 Q1,0,6639,0,0,-1,2,0,1,-2,4.94,-16.41,26.29,-4.94,16.41,-26.29
"AND",2016 Q2,2,6604,30.3,1,-1,2,1,3,0,9.04,-12.31,30.39,21.26,42.61,-0.09
"AND",2016 Q3,1,6569,15.2,0,-1,2,1,2,-1,6.22,-15.13,27.57,8.98,30.33,-12.37
"AND",2016 Q4,0,6533,0,0,-2,2,0,2,-2,0,-21.35,21.35,0,21.35,-21.35
"AND",2017 Q1,0,6498,0,0,-1,2,0,1,-2,4.13,-17.45,25.7,-4.13,17.45,-25.7
"AND",2017 Q2,0,6463,0,1,-1,2,-1,1,-2,8.23,-13.35,29.8,-8.23,13.35,-29.8
"AND",2017 Q3,0,6428,0,0,-1,2,0,1,-2,5.41,-16.17,26.98,-5.41,16.17,-26.98
"AND",2017 Q4,0,6393,0,0,-2,1,0,2,-1,-0.81,-22.39,20.76,0.81,22.39,-20.76
"AND",2018 Q1,0,6357,0,0,-1,2,0,1,-2,3.32,-18.91,25.54,-3.32,18.91,-25.54
"AND",2018 Q2,0,6323,0,0,-1,2,0,1,-2,7.42,-14.81,29.64,-7.42,14.81,-29.64
"AND",2018 Q3,1,6287,15.9,0,-1,2,1,2,-1,4.6,-17.63,26.82,11.3,33.53,-10.92
"AND",2018 Q4,0,6252,0,0,-2,1,0,2,-1,-1.62,-23.85,20.6,1.62,23.85,-20.6
"ARM",2015 Q1,112,367060,30.4,119,96,142,-7,16,-30,32.06,26.09,38.02,-1.66,4.31,-7.62
"ARM",2015 Q2,111,368430,30.2,128,105,150,-17,6,-39,34.26,28.29,40.22,-4.06,1.91,-10.02
"ARM",2015 Q3,154,369814,41.6,131,108,154,23,46,0,35.28,29.31,41.24,6.32,12.29,0.36
"ARM",2015 Q4,114,371206,30.6,120,97,143,-6,17,-29,32.18,26.21,38.14,-1.58,4.39,-7.54
"ARM",2016 Q1,105,372323,28.3,107,85,129,-2,20,-24,28.85,23.06,34.64,-0.55,5.24,-6.34
"ARM",2016 Q2,122,373158,32.7,116,94,138,6,28,-16,31.05,25.26,36.84,1.65,7.44,-4.14
"ARM",2016 Q3,110,373997,29.4,119,97,141,-9,13,-31,32.07,26.28,37.86,-2.67,3.12,-8.46
"ARM",2016 Q4,125,374841,33.3,108,86,130,17,39,-5,28.97,23.18,34.76,4.33,10.12,-1.46
"ARM",2017 Q1,99,375337,26.4,95,74,117,4,25,-18,25.64,19.91,31.37,0.76,6.49,-4.97
"ARM",2017 Q2,109,375476,28.9,104,82,126,5,27,-17,27.84,22.11,33.57,1.06,6.79,-4.67
"ARM",2017 Q3,103,375617,27.4,107,86,129,-4,17,-26,28.86,23.13,34.59,-1.46,4.27,-7.19
"ARM",2017 Q4,90,375758,23.9,96,74,118,-6,16,-28,25.76,20.03,31.49,-1.86,3.87,-7.59
"ARM",2018 Q1,86,375448,22.9,84,62,106,2,24,-20,22.43,16.64,28.22,0.47,6.26,-5.32
"ARM",2018 Q2,98,374670,26,92,70,114,6,28,-16,24.63,18.84,30.42,1.37,7.16,-4.42
"ARM",2018 Q3,88,373883,23.7,96,74,118,-8,14,-30,25.65,19.86,31.44,-1.95,3.84,-7.74
