"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 W01,1,757646,0.2,1,0,2,0,1,-1,0.17,0.02,0.32,0.03,0.18,-0.12
"ALB",2015 W02,1,757154,0.2,1,0,3,0,1,-2,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W03,1,756697,0.2,1,0,3,0,1,-2,0.22,0.07,0.37,-0.02,0.13,-0.17
"ALB",2015 W04,1,756241,0.2,1,0,3,0,1,-2,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W05,2,755784,0.3,1,0,3,1,2,-1,0.18,0.03,0.33,0.12,0.27,-0.03
"ALB",2015 W06,2,755327,0.2,1,0,3,1,2,-1,0.2,0.05,0.35,0,0.15,-0.15
"ALB",2015 W07,1,754871,0.1,1,0,2,0,1,-1,0.16,0.01,0.31,-0.06,0.09,-0.21
"ALB",2015 W08,2,754414,0.3,2,1,3,0,1,-1,0.24,0.09,0.39,0.06,0.21,-0.09
"ALB",2015 W09,2,753957,0.3,2,1,3,0,1,-1,0.18,0.03,0.33,0.12,0.27,-0.03
"ALB",2015 W10,1,753501,0.1,1,0,3,0,1,-2,0.14,-0.01,0.29,-0.04,0.11,-0.19
"ALB",2015 W11,1,753044,0.2,1,0,2,0,1,-1,0.2,0.05,0.35,0,0.15,-0.15
"ALB",2015 W12,2,752587,0.3,1,0,3,1,2,-1,0.2,0.05,0.35,0.1,0.25,-0.05
"ALB",2015 W13,1,752130,0.2,1,0,2,0,1,-1,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W14,2,751674,0.2,1,0,2,1,2,0,0.2,0.05,0.35,0,0.15,-0.15
"ALB",2015 W15,1,751217,0.2,1,0,3,0,1,-2,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W16,1,750760,0.1,1,0,2,0,1,-1,0.14,-0.01,0.29,-0.04,0.11,-0.19
"ALB",2015 W17,2,750304,0.3,1,0,3,1,2,-1,0.2,0.05,0.35,0.1,0.25,-0.05
"ALB",2015 W18,1,749847,0.1,1,0,2,0,1,-1,0.2,0.05,0.35,-0.1,0.05,-0.25
"ALB",2015 W19,1,749390,0.2,1,0,2,0,1,-1,0.14,-0.01,0.29,0.06,0.21,-0.09
"ALB",2015 W20,1,748934,0.2,1,0,2,0,1,-1,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W21,2,748477,0.2,1,0,2,1,2,0,0.12,-0.03,0.27,0.08,0.23,-0.07
"ALB",2015 W22,2,748020,0.3,1,0,3,1,2,-1,0.2,0.05,0.35,0.1,0.25,-0.05
"ALB",2015 W23,2,747564,0.2,1,0,3,1,2,-1,0.2,0.05,0.35,0,0.15,-0.15
"ALB",2015 W24,1,747107,0.1,2,1,3,-1,0,-2,0.2,0.05,0.35,-0.1,0.05,-0.25
"ALB",2015 W25,1,746650,0.1,1,0,2,0,1,-1,0.18,0.03,0.33,-0.08,0.07,-0.23
"ALB",2015 W26,2,746194,0.2,2,1,3,0,1,-1,0.24,0.09,0.39,-0.04,0.11,-0.19
"ALB",2015 W27,0,745737,0,1,0,2,-1,0,-2,0.2,0.05,0.35,-0.2,-0.05,-0.35
"ALB",2015 W28,1,745280,0.1,1,0,2,0,1,-1,0.14,-0.01,0.29,-0.04,0.11,-0.19
"ALB",2015 W29,2,744823,0.2,1,0,2,1,2,0,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W30,2,744367,0.2,2,1,3,0,1,-1,0.2,0.05,0.35,0,0.15,-0.15
"ALB",2015 W31,1,743910,0.2,1,0,2,0,1,-1,0.16,0.01,0.31,0.04,0.19,-0.11
"ALB",2015 W32,1,743453,0.1,1,0,3,0,1,-2,0.22,0.07,0.37,-0.12,0.03,-0.27
"ALB",2015 W33,1,742997,0.1,1,0,2,0,1,-1,0.16,0.01,0.31,-0.06,0.09,-0.21
"ALB",2015 W34,1,742540,0.2,2,1,3,-1,0,-2,0.26,0.11,0.41,-0.06,0.09,-0.21
"ALB",2015 W35,1,742083,0.2,1,0,2,0,1,-1,0.14,-0.01,0.29,0.06,0.21,-0.09
"ALB",2015 W36,1,741627,0.1,1,0,2,0,1,-1,0.12,-0.03,0.27,-0.02,0.13,-0.17
"ALB",2015 W37,1,741170,0.2,1,0,2,0,1,-1,0.16,0.01,0.31,0.04,0.19,-0.11
"ALB",2015 W38,1,740713,0.2,2,1,3,-1,0,-2,0.24,0.09,0.39,-0.04,0.11,-0.19
"ALB",2015 W39,1,740257,0.1,1,0,2,0,1,-1,0.14,-0.01,0.29,-0.04,0.11,-0.19
"ALB",2015 W40,1,739800,0.2,1,0,2,0,1,-1,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W41,1,739343,0.1,1,0,2,0,1,-1,0.18,0.03,0.33,-0.08,0.07,-0.23
"ALB",2015 W42,1,738887,0.1,1,0,2,0,1,-1,0.14,-0.01,0.29,-0.04,0.11,-0.19
"ALB",2015 W43,1,738430,0.2,1,0,2,0,1,-1,0.14,-0.01,0.29,0.06,0.21,-0.09
"ALB",2015 W44,1,737973,0.2,1,0,2,0,1,-1,0.16,0.01,0.31,0.04,0.19,-0.11
"ALB",2015 W45,1,737516,0.2,1,0,2,0,1,-1,0.2,0.05,0.35,0,0.15,-0.15
"ALB",2015 W46,1,737060,0.2,1,0,2,0,1,-1,0.22,0.07,0.37,-0.02,0.13,-0.17
"ALB",2015 W47,1,736603,0.2,1,0,2,0,1,-1,0.16,0.01,0.31,0.04,0.19,-0.11
"ALB",2015 W48,1,736146,0.2,1,0,2,0,1,-1,0.16,0.01,0.31,0.04,0.19,-0.11
"ALB",2015 W49,1,735690,0.2,1,0,2,0,1,-1,0.18,0.03,0.33,0.02,0.17,-0.13
"ALB",2015 W50,1,735233,0.2,1,0,3,0,1,-2,0.2,0.05,0.35,0,0.15,-0.15
"ALB",2015 W51,2,734776,0.3,2,1,3,0,1,-1,0.2,0.05,0.35,0.1,0.25,-0.05
"ALB",2015 W52,2,734320,0.2,1,0,2,1,2,0,0.12,-0.03,0.27,0.08,0.23,-0.07
