"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,726,697,593,801,29,133,-75,176368,411.5,393.82,336.41,451.23,17.68,75.09,-39.73
"ALB",2015 Feb,654,584,480,688,70,174,-34,176566,370.4,331.26,273.85,388.67,39.14,96.55,-18.27
"ALB",2015 Mar,556,548,443,652,8,113,-96,176765,314.4,310.64,253.23,368.05,3.76,61.17,-53.65
"ALB",2015 Apr,555,500,396,604,55,159,-49,176970,313.6,284.38,226.97,341.79,29.22,86.63,-28.19
"ALB",2015 May,489,485,381,590,4,108,-101,177174,276.2,275.94,218.53,333.35,0.26,57.67,-57.15
"ALB",2015 Jun,463,476,372,580,-13,91,-117,177382,260.9,270.2,212.79,327.61,-9.3,48.11,-66.71
"ALB",2015 Jul,587,502,398,607,85,189,-20,177586,330.6,284.68,227.27,342.09,45.92,103.33,-11.49
"ALB",2015 Aug,482,496,392,600,-14,90,-118,177794,271.1,279.8,222.39,337.21,-8.7,48.71,-66.11
"ALB",2015 Sep,445,439,335,543,6,110,-98,178000,249.8,248.82,191.41,306.23,0.98,58.39,-56.43
"ALB",2015 Oct,435,469,365,573,-34,70,-138,178204,244,264.76,207.35,322.17,-20.76,36.65,-78.17
"ALB",2015 Nov,501,497,393,602,4,108,-101,178410,280.7,279.76,222.35,337.17,0.94,58.35,-56.47
"ALB",2015 Dec,527,557,453,662,-30,74,-135,178616,295,311.82,254.41,369.23,-16.82,40.59,-74.23
"ALB",2016 Jan,608,687,584,790,-79,24,-182,178825,339.8,382.51,325.68,439.33,-42.71,14.12,-99.53
"ALB",2016 Feb,545,574,471,677,-29,74,-132,179035,304.6,319.95,263.12,376.77,-15.35,41.48,-72.17
"ALB",2016 Mar,537,537,434,641,0,103,-104,179244,299.8,299.33,242.5,356.15,0.47,57.3,-56.35
"ALB",2016 Apr,453,490,387,593,-37,66,-140,179454,252.3,273.07,216.24,329.89,-20.77,36.06,-77.59
"ALB",2016 May,474,475,372,578,-1,102,-104,179667,263.9,264.63,207.8,321.45,-0.73,56.1,-57.55
"ALB",2016 Jun,455,466,363,569,-11,92,-114,179879,252.7,258.89,202.06,315.71,-6.19,50.64,-63.01
"ALB",2016 Jul,466,492,389,595,-26,77,-129,180089,258.7,273.37,216.54,330.19,-14.67,42.16,-71.49
"ALB",2016 Aug,437,486,383,589,-49,54,-152,180307,242.2,268.49,211.66,325.31,-26.29,30.54,-83.11
"ALB",2016 Sep,394,429,326,532,-35,68,-138,180517,218.3,237.51,180.68,294.33,-19.21,37.62,-76.03
"ALB",2016 Oct,468,459,356,562,9,112,-94,180729,259,253.45,196.62,310.27,5.55,62.38,-51.27
