"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU",2000 Jan,1023,,,,,,,26959816,3.8,,,,,,
"DEU",2000 Feb,1087,,,,,,,26943517,4,,,,,,
"DEU",2000 Mar,1110,,,,,,,26926674,4.1,,,,,,
"DEU",2000 Apr,1113,,,,,,,26909605,4.1,,,,,,
"DEU",2000 May,1145,,,,,,,26892240,4.3,,,,,,
"DEU",2000 Jun,1099,,,,,,,26875204,4.1,,,,,,
"DEU",2000 Jul,1075,,,,,,,26858059,4,,,,,,
"DEU",2000 Aug,1066,,,,,,,26840524,4,,,,,,
"DEU",2000 Sep,1091,,,,,,,26823472,4.1,,,,,,
"DEU",2000 Oct,1139,,,,,,,26806216,4.2,,,,,,
"DEU",2000 Nov,1026,,,,,,,26789071,3.8,,,,,,
"DEU",2000 Dec,1007,,,,,,,26772036,3.8,,,,,,
"DEU",2001 Jan,1086,,,,,,,26756164,4.1,,,,,,
"DEU",2001 Feb,900,,,,,,,26743977,3.4,,,,,,
"DEU",2001 Mar,1075,,,,,,,26731749,4,,,,,,
"DEU",2001 Apr,960,,,,,,,26719025,3.6,,,,,,
"DEU",2001 May,1125,,,,,,,26706300,4.2,,,,,,
"DEU",2001 Jun,1028,,,,,,,26693698,3.8,,,,,,
"DEU",2001 Jul,1099,,,,,,,26680946,4.1,,,,,,
"DEU",2001 Aug,1081,,,,,,,26668081,4.1,,,,,,
"DEU",2001 Sep,947,,,,,,,26655466,3.6,,,,,,
"DEU",2001 Oct,1003,,,,,,,26642633,3.8,,,,,,
"DEU",2001 Nov,985,,,,,,,26630043,3.7,,,,,,
"DEU",2001 Dec,970,,,,,,,26617372,3.6,,,,,,
"DEU",2002 Jan,1013,,,,,,,26605426,3.8,,,,,,
"DEU",2002 Feb,891,,,,,,,26595604,3.3,,,,,,
"DEU",2002 Mar,980,,,,,,,26585831,3.7,,,,,,
"DEU",2002 Apr,1018,,,,,,,26575540,3.8,,,,,,
"DEU",2002 May,1020,,,,,,,26565424,3.8,,,,,,
"DEU",2002 Jun,999,,,,,,,26555309,3.8,,,,,,
"DEU",2002 Jul,1068,,,,,,,26545017,4,,,,,,
"DEU",2002 Aug,970,,,,,,,26534776,3.7,,,,,,
"DEU",2002 Sep,926,,,,,,,26524573,3.5,,,,,,
"DEU",2002 Oct,936,,,,,,,26514369,3.5,,,,,,
"DEU",2002 Nov,958,,,,,,,26504264,3.6,,,,,,
"DEU",2002 Dec,949,,,,,,,26494038,3.6,,,,,,
"DEU",2003 Jan,956,,,,,,,26483113,3.6,,,,,,
"DEU",2003 Feb,881,,,,,,,26471835,3.3,,,,,,
"DEU",2003 Mar,1021,,,,,,,26460566,3.9,,,,,,
"DEU",2003 Apr,941,,,,,,,26448826,3.6,,,,,,
"DEU",2003 May,1015,,,,,,,26437225,3.8,,,,,,
"DEU",2003 Jun,955,,,,,,,26425511,3.6,,,,,,
"DEU",2003 Jul,974,,,,,,,26413798,3.7,,,,,,
"DEU",2003 Aug,1021,,,,,,,26402041,3.9,,,,,,
"DEU",2003 Sep,950,,,,,,,26390226,3.6,,,,,,
"DEU",2003 Oct,984,,,,,,,26378613,3.7,,,,,,
"DEU",2003 Nov,929,,,,,,,26367000,3.5,,,,,,
"DEU",2003 Dec,897,,,,,,,26355186,3.4,,,,,,
"DEU",2004 Jan,897,,,,,,,26342881,3.4,,,,,,
"DEU",2004 Feb,854,,,,,,,26330078,3.2,,,,,,
"DEU",2004 Mar,945,,,,,,,26317128,3.6,,,,,,
"DEU",2004 Apr,924,,,,,,,26304188,3.5,,,,,,
"DEU",2004 May,918,,,,,,,26291165,3.5,,,,,,
"DEU",2004 Jun,879,,,,,,,26278058,3.3,,,,,,
"DEU",2004 Jul,948,,,,,,,26265106,3.6,,,,,,
"DEU",2004 Aug,956,,,,,,,26251786,3.6,,,,,,
"DEU",2004 Sep,845,,,,,,,26238763,3.2,,,,,,
"DEU",2004 Oct,860,,,,,,,26225823,3.3,,,,,,
"DEU",2004 Nov,842,,,,,,,26212633,3.2,,,,,,
"DEU",2004 Dec,849,,,,,,,26199667,3.2,,,,,,
"DEU",2005 Jan,889,,,,,,,26184281,3.4,,,,,,
"DEU",2005 Feb,759,,,,,,,26166485,2.9,,,,,,
"DEU",2005 Mar,851,,,,,,,26148612,3.3,,,,,,
"DEU",2005 Apr,792,,,,,,,26130312,3,,,,,,
"DEU",2005 May,892,,,,,,,26111794,3.4,,,,,,
