"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA",2018 W52,1202.567,,,,,,,102896275,1.161,,,,,,
"USA",2019 W01,1201.423,,,,,,,102887492,1.16,,,,,,
"USA",2019 W02,1200.298,,,,,,,102907432,1.159,,,,,,
"USA",2019 W03,1198.962,,,,,,,102932160,1.158,,,,,,
"USA",2019 W04,1198,,,,,,,102956888,1.157,,,,,,
"USA",2019 W05,1197.144,,,,,,,102981615,1.157,,,,,,
"USA",2019 W06,1196.365,,,,,,,103006343,1.156,,,,,,
"USA",2019 W07,1195.163,,,,,,,103031071,1.154,,,,,,
"USA",2019 W08,1194.712,,,,,,,103055798,1.154,,,,,,
"USA",2019 W09,1194.404,,,,,,,103080526,1.154,,,,,,
"USA",2019 W10,1193.087,,,,,,,103105254,1.153,,,,,,
"USA",2019 W11,1192.337,,,,,,,103129981,1.153,,,,,,
"USA",2019 W12,1190.51,,,,,,,103154709,1.151,,,,,,
"USA",2019 W13,1189.856,,,,,,,103179437,1.15,,,,,,
"USA",2019 W14,1188.731,,,,,,,103204164,1.149,,,,,,
"USA",2019 W15,1188.221,,,,,,,103228892,1.148,,,,,,
"USA",2019 W16,1187.712,,,,,,,103253620,1.147,,,,,,
"USA",2019 W17,1186.192,,,,,,,103278347,1.146,,,,,,
"USA",2019 W18,1185.096,,,,,,,103303075,1.145,,,,,,
"USA",2019 W19,1184.615,,,,,,,103327803,1.144,,,,,,
"USA",2019 W20,1183.087,,,,,,,103352530,1.142,,,,,,
"USA",2019 W21,1181.904,,,,,,,103377258,1.141,,,,,,
"USA",2019 W22,1181.75,,,,,,,103401986,1.141,,,,,,
"USA",2019 W23,1180.615,,,,,,,103426713,1.139,,,,,,
"USA",2019 W24,1180.077,,,,,,,103451441,1.139,,,,,,
"USA",2019 W25,1178.173,,,,,,,103476169,1.138,,,,,,
"USA",2019 W26,1178.481,,,,,,,103500897,1.138,,,,,,
"USA",2019 W27,1178.769,,,,,,,103525624,1.138,,,,,,
"USA",2019 W28,1177.942,,,,,,,103550352,1.138,,,,,,
"USA",2019 W29,1177.692,,,,,,,103575080,1.137,,,,,,
"USA",2019 W30,1177.202,,,,,,,103599807,1.137,,,,,,
"USA",2019 W31,1176.308,,,,,,,103624535,1.136,,,,,,
"USA",2019 W32,1175.433,,,,,,,103649263,1.135,,,,,,
"USA",2019 W33,1174.913,,,,,,,103673990,1.134,,,,,,
"USA",2019 W34,1174.231,,,,,,,103698718,1.133,,,,,,
"USA",2019 W35,1174.135,,,,,,,103723446,1.133,,,,,,
"USA",2019 W36,1173.933,,,,,,,103748173,1.133,,,,,,
"USA",2019 W37,1173.26,,,,,,,103772901,1.132,,,,,,
"USA",2019 W38,1172.99,,,,,,,103797629,1.132,,,,,,
"USA",2019 W39,1171.375,,,,,,,103822356,1.131,,,,,,
"USA",2019 W40,1170.538,,,,,,,103847084,1.13,,,,,,
"USA",2019 W41,1170.433,,,,,,,103871812,1.13,,,,,,
"USA",2019 W42,1170.029,,,,,,,103896539,1.129,,,,,,
"USA",2019 W43,1169.144,,,,,,,103921267,1.128,,,,,,
"USA",2019 W44,1167.558,,,,,,,103945995,1.127,,,,,,
"USA",2019 W45,1167.202,,,,,,,103970722,1.127,,,,,,
"USA",2019 W46,1166.933,,,,,,,103995450,1.127,,,,,,
"USA",2019 W47,1166.048,,,,,,,104020178,1.126,,,,,,
"USA",2019 W48,1166.163,,,,,,,104044906,1.126,,,,,,
"USA",2019 W49,1166.413,,,,,,,104069633,1.126,,,,,,
"USA",2019 W50,1165.865,,,,,,,104094361,1.125,,,,,,
"USA",2019 W51,1164.894,,,,,,,104119089,1.124,,,,,,
"USA",2019 W52,1165.163,,,,,,,104143816,1.125,,,,,,
"USA",2020 W01,1164.346,,,,,,,104168544,1.124,,,,,,
"USA",2020 W02,1164.279,,,,,,,104167175,1.124,,,,,,
"USA",2020 W03,1164.135,,,,,,,104155368,1.123,,,,,,
"USA",2020 W04,1162.942,,,,,,,104143562,1.122,,,,,,
"USA",2020 W05,1162.231,,,,,,,104131755,1.121,,,,,,
"USA",2020 W06,1162.702,,,,,,,104119948,1.122,,,,,,
"USA",2020 W07,1162.615,,,,,,,104108141,1.122,,,,,,
"USA",2020 W08,1162.038,,,,,,,104096334,1.121,,,,,,
"USA",2020 W09,1162.365,,,,,,,104084527,1.121,,,,,,
"USA",2020 W10,1161.904,,,,,,,104072720,1.121,,,,,,
"USA",2020 W11,1161.808,,,,,,,104060913,1.121,,,,,,
"USA",2020 W12,1161.5,,,,,,,104049106,1.12,,,,,,
"USA",2020 W13,1161.712,,,,,,,104037299,1.12,,,,,,
"USA",2020 W14,1161.721,,,,,,,104025492,1.12,,,,,,
"USA",2020 W15,1162.673,,,,,,,104013685,1.121,,,,,,
"USA",2020 W16,1162.231,,,,,,,104001878,1.121,,,,,,
"USA",2020 W17,1163.308,,,,,,,103990071,1.122,,,,,,
"USA",2020 W18,1162.827,,,,,,,103978264,1.121,,,,,,
"USA",2020 W19,1162.596,,,,,,,103966457,1.121,,,,,,
"USA",2020 W20,1163.279,,,,,,,103954650,1.122,,,,,,
"USA",2020 W21,1163.885,,,,,,,103942843,1.123,,,,,,
"USA",2020 W22,1164.048,,,,,,,103931036,1.123,,,,,,
"USA",2020 W23,1165.962,,,,,,,103919229,1.125,,,,,,
"USA",2020 W24,1167.51,,,,,,,103907422,1.126,,,,,,
"USA",2020 W25,1168.51,,,,,,,103895615,1.127,,,,,,
"USA",2020 W26,1170.317,,,,,,,103883808,1.129,,,,,,
"USA",2020 W27,1171.029,,,,,,,103872001,1.129,,,,,,
"USA",2020 W28,1173.538,,,,,,,103860194,1.131,,,,,,
"USA",2020 W29,1174.981,,,,,,,103848387,1.132,,,,,,
"USA",2020 W30,1176.077,,,,,,,103836580,1.133,,,,,,
"USA",2020 W31,1177.385,,,,,,,103824773,1.134,,,,,,
"USA",2020 W32,1178.183,,,,,,,103812966,1.134,,,,,,
"USA",2020 W33,1180.308,,,,,,,103801159,1.136,,,,,,
"USA",2020 W34,1181.625,,,,,,,103789352,1.137,,,,,,
"USA",2020 W35,1182.606,,,,,,,103777545,1.138,,,,,,
"USA",2020 W36,1183.365,,,,,,,103765738,1.138,,,,,,
"USA",2020 W37,1184.981,,,,,,,103753931,1.139,,,,,,
"USA",2020 W38,1185.837,,,,,,,103742124,1.14,,,,,,
