"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015,282,289,270,308,-7,12,-26,344903,81.7,83.82,78.43,89.21,-2.12,3.27,-7.51
"ALB",2016,294,283,267,300,11,27,-6,349957,83.9,80.87,76.01,85.73,3.03,7.89,-1.83
"ALB",2017,276,278,262,294,-2,14,-18,356364,77.6,77.92,73.25,82.59,-0.32,4.35,-4.99
"ALB",2018,272,272,256,289,0,16,-17,362969,75,74.97,70.11,79.83,0.03,4.89,-4.83
"ALB",2019,265,267,248,285,-2,17,-20,370881,71.4,72.02,66.63,77.41,-0.62,4.77,-6.01
"ALB",2020,319,261,240,282,58,79,37,379968,83.9,69.07,62.9,75.24,14.83,21,8.66
"AND",2011,7,,,,,,,14605,47.9,,,,,,
"AND",2012,5,,,,,,,14310,35,,,,,,
"AND",2013,9,,,,,,,13785,65.3,,,,,,
"AND",2014,3,4,-7,15,-1,10,-12,13340,22.4,31.42,-58.85,121.69,-9.02,81.25,-99.29
"AND",2015,7,5,-5,15,2,12,-8,12894,54.5,40.95,-40.41,122.31,13.55,94.91,-67.81
"AND",2016,3,6,-3,16,-3,6,-13,12449,24.1,50.48,-27.69,128.65,-26.38,51.79,-104.55
"AND",2017,13,7,-3,17,6,16,-4,12003,108.2,60.01,-21.35,141.37,48.19,129.55,-33.17
"AND",2018,5,8,-3,19,-3,8,-14,11558,43.2,69.54,-20.73,159.81,-26.34,63.93,-116.61
"ARM",2015,460,452,384,519,8,76,-59,457362,100.4,98.26,84.1,112.42,2.14,16.3,-12.02
"ARM",2016,435,439,378,499,-4,57,-64,469320,92.7,93.62,80.86,106.38,-0.92,11.84,-13.68
"ARM",2017,397,425,367,484,-28,30,-87,480093,82.6,88.98,76.72,101.24,-6.38,5.88,-18.64
"ARM",2018,447,412,351,473,35,96,-26,489476,91.3,84.34,71.58,97.1,6.96,19.72,-5.8
"ARM",2019,388,399,332,466,-11,56,-78,497681,77.9,79.7,65.54,93.86,-1.8,12.36,-15.96
"ARM",2020,829,386,309,463,443,520,366,507052,162.8,75.06,58.84,91.28,87.74,103.96,71.52
"AUT",2001,1182,,,,,,,1373313,86.1,,,,,,
"AUT",2002,1124,,,,,,,1358841,82.7,,,,,,
"AUT",2003,1094,,,,,,,1335676,81.9,,,,,,
"AUT",2004,996,,,,,,,1308595,76.1,,,,,,
"AUT",2005,1005,889,764,1014,116,241,-9,1281105,78.4,74.13,68.48,79.79,4.27,9.92,-1.39
"AUT",2006,917,868,745,990,49,172,-73,1249188,73.4,72.55,67,78.1,0.85,6.4,-4.7
"AUT",2007,851,846,726,967,5,125,-116,1213353,70.1,70.98,65.52,76.43,-0.88,4.58,-6.33
"AUT",2008,766,825,706,943,-59,60,-177,1177131,65.1,69.4,64.02,74.78,-4.3,1.08,-9.68
"AUT",2009,774,803,685,920,-29,89,-146,1142817,67.7,67.82,62.5,73.14,-0.12,5.2,-5.44
"AUT",2010,784,781,665,898,3,119,-114,1118625,70.1,66.24,60.96,71.52,3.86,9.14,-1.42
"AUT",2011,698,760,644,876,-62,54,-178,1107553,63,64.66,59.41,69.92,-1.66,3.59,-6.92
"AUT",2012,678,738,622,854,-60,56,-176,1105275,61.4,63.09,57.84,68.33,-1.69,3.56,-6.93
"AUT",2013,661,717,601,833,-56,60,-172,1110911,59.5,61.51,56.26,66.76,-2.01,3.24,-7.26
"AUT",2014,674,695,579,812,-21,95,-138,1123291,60.1,59.93,54.65,65.21,0.17,5.45,-5.11
"AUT",2015,653,674,556,791,-21,97,-138,1141871,57.2,58.35,53.03,63.67,-1.15,4.17,-6.47
"AUT",2016,637,652,533,771,-15,104,-134,1161904,54.9,56.78,51.39,62.16,-1.88,3.51,-7.26
"AUT",2017,634,630,510,751,4,124,-117,1178910,53.8,55.2,49.74,60.66,-1.4,4.06,-6.86
"AUT",2018,675,609,486,731,66,189,-56,1194947,56.5,53.62,48.07,59.17,2.88,8.43,-2.67
"AUT",2019,667,587,462,712,80,205,-45,1210386,55.1,52.04,46.39,57.7,3.06,8.71,-2.6
"AUT",2020,692,566,438,693,126,254,-1,1222617,56.6,50.46,44.69,56.24,6.14,11.91,0.36
"AUT",2021,752,544,414,675,208,338,77,1231971,61,48.89,42.98,54.8,12.11,18.02,6.2
"BEL",2001,1590,,,,,,,1557383,102.1,,,,,,
"BEL",2002,1521,,,,,,,1548035,98.3,,,,,,
"BEL",2003,1409,,,,,,,1531909,92,,,,,,
"BEL",2004,1321,,,,,,,1507391,87.6,,,,,,
"BEL",2005,1293,1312,1243,1381,-19,50,-88,1481937,87.3,90.19,85.54,94.83,-2.89,1.76,-7.53
"BEL",2006,1338,1287,1219,1355,51,119,-17,1462449,91.5,88.41,83.85,92.97,3.09,7.65,-1.47
"BEL",2007,1302,1262,1196,1329,40,106,-27,1451501,89.7,86.64,82.16,91.12,3.06,7.54,-1.42
"BEL",2008,1227,1238,1172,1304,-11,55,-77,1447223,84.8,84.86,80.44,89.28,-0.06,4.36,-4.48
"BEL",2009,1214,1213,1148,1278,1,66,-64,1445834,83.9,83.09,78.72,87.46,0.81,5.18,-3.56
"BEL",2010,1188,1188,1124,1253,0,64,-65,1454785,81.7,81.32,76.98,85.65,0.38,4.72,-3.95
"BEL",2011,1143,1164,1099,1228,-21,44,-85,1462870,78.1,79.54,75.23,83.85,-1.44,2.87,-5.75
"BEL",2012,1113,1139,1075,1203,-26,38,-90,1461258,76.1,77.77,73.46,82.07,-1.67,2.64,-5.97
"BEL",2013,1082,1114,1050,1178,-32,32,-96,1459484,74.1,75.99,71.68,80.31,-1.89,2.42,-6.21
"BEL",2014,1035,1090,1025,1154,-55,10,-119,1459445,70.9,74.22,69.88,78.55,-3.32,1.02,-7.65
"BEL",2015,1043,1065,1000,1130,-22,43,-87,1465664,71.2,72.44,68.07,76.81,-1.24,3.13,-5.61
"BEL",2016,1054,1040,974,1106,14,80,-52,1472352,71.6,70.67,66.25,75.09,0.93,5.35,-3.49
"BEL",2017,1044,1015,949,1082,29,95,-38,1476962,70.7,68.9,64.41,73.38,1.8,6.29,-2.68
"BEL",2018,1032,991,923,1059,41,109,-27,1484088,69.5,67.12,62.56,71.68,2.38,6.94,-2.18
"BEL",2019,976,966,897,1035,10,79,-59,1493886,65.4,65.35,60.7,69.99,0.05,4.7,-4.59
"BEL",2020,1015,941,871,1012,74,144,3,1503312,67.5,63.57,58.83,68.32,3.93,8.67,-0.82
"BEL",2021,1023,917,844,989,106,179,34,1512599,67.6,61.8,56.94,66.65,5.8,10.66,0.95
"BGR",2001,1717,,,,,,,1084475,158.3,,,,,,
"BGR",2002,1680,,,,,,,1058581,158.7,,,,,,
"BGR",2003,1569,,,,,,,1058389,148.2,,,,,,
