"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"DEU-ST","2011-2012",30266,30643,28794,32493,-377,1472,-2227,2259913,1339.3,1349.55,1280.7,1418.4,-10.25,58.6,-79.1,602.2,,,,,,,1162.1,1170.9,1113.86,1227.93,-8.8,48.24,-65.83,860.5,864.45,823.38,905.52,-3.95,37.12,-45.02,1565.9,1580.17,1500.65,1659.7,-14.27,65.25,-93.8
"DEU-ST","2012-2013",31585,30968,29180,32755,617,2405,-1170,2245459,1406.8,1370.66,1302.65,1438.67,36.14,104.15,-31.87,622.7,,,,,,,1194.1,1165.85,1109.51,1222.19,28.25,84.59,-28.09,886.1,862.17,821.6,902.74,23.93,64.5,-16.64,1604.6,1570.86,1492.29,1649.42,33.74,112.31,-44.82
"DEU-ST","2013-2014",30165,31292,29543,33041,-1127,622,-2876,2237913,1347.9,1391.76,1324.03,1459.49,-43.86,23.87,-111.59,582.8,,,,,,,1118,1160.8,1104.69,1216.91,-42.8,13.31,-98.91,829.2,859.89,819.49,900.29,-30.69,9.71,-71.09,1500.8,1561.54,1483.3,1639.77,-60.74,17.5,-138.97
"DEU-ST","2014-2015",32555,31617,29881,33353,938,2674,-798,2243070,1451.3,1412.87,1344.86,1480.88,38.43,106.44,-29.58,615.4,609.18,573,645.36,6.22,42.4,-29.96,1182.5,1155.75,1099.41,1212.09,26.75,83.09,-29.59,877,857.61,817.05,898.18,19.39,59.95,-21.18,1586.4,1552.22,1473.66,1630.78,34.18,112.74,-44.38
"DEU-ST","2015-2016",31353,31941,30192,33690,-588,1161,-2337,2235898,1402.3,1433.98,1365.13,1502.83,-31.68,37.17,-100.53,594,606.15,573.54,638.76,-12.15,20.46,-44.76,1124.2,1150.7,1093.67,1207.74,-26.5,30.53,-83.54,838.4,855.33,814.27,896.4,-16.93,24.13,-58,1500.9,1542.9,1463.37,1622.43,-42,37.53,-121.53
"DEU-ST","2016-2017",32407,32265,30478,34053,142,1929,-1646,2223069,1457.8,1455.08,1384.86,1525.31,2.72,72.94,-67.51,599.5,603.12,571.79,634.45,-3.62,27.71,-34.95,1148.7,1145.66,1087.48,1203.83,3.04,61.22,-55.13,853.7,853.05,811.17,894.94,0.65,42.53,-41.24,1538.8,1533.58,1452.46,1614.7,5.22,86.34,-75.9
"DEU-ST","2017-2018",33673,32590,30740,34439,1083,2933,-766,2208668,1524.8,1476.19,1404.08,1548.29,48.61,120.72,-23.49,618.9,600.09,567.48,632.7,18.81,51.42,-13.8,1182.8,1140.61,1080.87,1200.34,42.19,101.93,-17.54,880.1,850.77,807.77,893.78,29.33,72.33,-13.68,1585.3,1524.26,1440.97,1607.55,61.04,144.33,-22.25
"DEU-ST","2018-2019",32074,32914,30981,34847,-840,1093,-2773,2194902,1461.4,1497.3,1422.84,1571.75,-35.9,38.56,-110.35,587.8,597.06,560.88,633.24,-9.26,26.92,-45.44,1110.5,1135.56,1073.88,1197.24,-25.06,36.62,-86.74,829.2,848.5,804.09,892.9,-19.3,25.11,-63.7,1485.6,1514.94,1428.94,1600.94,-29.34,56.66,-115.34
"DEU-ST","2019-2020",32289,33239,31203,35274,-950,1086,-2985,2181179,1480.4,1518.4,1441.18,1595.63,-38,39.22,-115.23,587.2,594.03,552.58,635.48,-6.83,34.62,-48.28,1106.3,1130.51,1066.54,1194.49,-24.21,39.76,-88.19,828.2,846.22,800.16,892.28,-18.02,28.04,-64.08,1482.1,1505.62,1416.42,1594.82,-23.52,65.68,-112.72
"DEU-ST","2020-2021",36615,33563,31409,35717,3052,5206,898,2172815,1685.3,1539.51,1459.13,1619.89,145.79,226.17,65.41,646.6,591,543.14,638.86,55.6,103.46,7.74,1244.7,1125.46,1058.88,1192.05,119.24,185.82,52.65,924.2,843.94,796,891.88,80.26,128.2,32.32,1677.5,1496.3,1403.46,1589.15,181.2,274.04,88.35
"DEU-ST","2021-2022",35934,33887,31601,36174,2047,4333,-240,2183707,1645.4,1560.61,1476.75,1644.48,84.79,168.65,0.92,635.3,587.97,532.95,642.99,47.33,102.35,-7.69,1215.5,1120.41,1050.94,1189.89,95.09,164.56,25.61,903.3,841.66,791.63,891.68,61.64,111.67,11.62,1634.7,1486.98,1390.11,1583.86,147.72,244.59,50.84
"DEU-ST","2022-2023",37201,34212,31781,36642,2989,5420,559,2181297,1705.4,1581.72,1494.06,1669.38,123.68,211.34,36.02,647.8,584.94,522.27,647.61,62.86,125.53,0.19,1246.7,1115.37,1042.75,1187.98,131.33,203.95,58.72,925,839.38,787.09,891.66,85.62,137.91,33.34,1681.4,1477.66,1376.41,1578.92,203.74,304.99,102.48
"DEU-TH","2000-2001",25478,,,,,,,2411714,1056.5,,,,,,,612,,,,,,,1272.1,,,,,,,915.8,,,,,,,1682.1,,,,,,
"DEU-TH","2001-2002",25678,,,,,,,2392360,1073.4,,,,,,,618.7,,,,,,,1288.5,,,,,,,927.7,,,,,,,1700.6,,,,,,
"DEU-TH","2002-2003",26497,,,,,,,2373534,1116.4,,,,,,,627.3,,,,,,,1330.2,,,,,,,953.2,,,,,,,1764.1,,,,,,
"DEU-TH","2003-2004",25390,,,,,,,2355169,1078.1,,,,,,,596.2,,,,,,,1231.1,,,,,,,890.1,,,,,,,1626.7,,,,,,
"DEU-TH","2004-2005",25947,,,,,,,2334528,1111.5,,,,,,,583.4,,,,,,,1210.2,,,,,,,874.1,,,,,,,1605.9,,,,,,
"DEU-TH","2005-2006",25385,,,,,,,2311640,1098.3,,,,,,,554.9,,,,,,,1142,,,,,,,826.9,,,,,,,1517.3,,,,,,
"DEU-TH","2006-2007",25691,,,,,,,2289575,1122.2,,,,,,,555.2,,,,,,,1136.6,,,,,,,824.9,,,,,,,1506.6,,,,,,
"DEU-TH","2007-2008",26214,,,,,,,2268460,1155.7,,,,,,,557.8,,,,,,,1144.1,,,,,,,830,,,,,,,1515.7,,,,,,
"DEU-TH","2008-2009",26915,,,,,,,2250478,1196.1,1177.72,1112.05,1243.39,18.38,84.05,-47.29,560,553.35,528.44,578.27,6.65,31.56,-18.27,1155.2,,,,,,,836.7,,,,,,,1531.1,,,,,,
"DEU-TH","2009-2010",26085,,,,,,,2230667,1169.5,1198.18,1134.58,1261.78,-28.68,34.92,-92.28,542.7,552.43,528.29,576.56,-9.73,14.41,-33.86,1095.4,,,,,,,797.8,,,,,,,1445.6,,,,,,
"DEU-TH","2010-2011",26624,,,,,,,2187336,1217.4,1218.64,1156.7,1280.58,-1.24,60.7,-63.18,554.3,551.5,527.99,575,2.8,26.31,-20.7,1110.7,,,,,,,811.4,,,,,,,1463.2,,,,,,
"DEU-TH","2011-2012",27066,,,,,,,2170782,1246.9,1239.1,1178.37,1299.83,7.8,68.53,-52.93,553.1,550.57,527.52,573.61,2.53,25.58,-20.51,1113.2,,,,,,,812.2,,,,,,,1465.2,,,,,,
"DEU-TH","2012-2013",27850,27366,25458,29274,484,2392,-1424,2161623,1288.4,1259.57,1199.57,1319.56,28.83,88.83,-31.16,557.7,549.64,526.88,572.4,8.06,30.82,-14.7,1122.6,1095.27,1020.37,1170.17,27.33,102.23,-47.57,818.8,800.54,747.8,853.28,18.26,71,-34.48,1475.5,1435.35,1333.62,1537.08,40.15,141.88,-61.58
"DEU-TH","2013-2014",26520,27729,25941,29517,-1209,579,-2997,2158948,1228.4,1280.03,1220.28,1339.77,-51.63,8.12,-111.37,525.7,548.71,526.04,571.38,-23.01,-0.34,-45.68,1044.8,1092,1021.81,1162.19,-47.2,22.99,-117.39,765.1,799.12,749.7,848.54,-34.02,15.4,-83.44,1367.4,1429.88,1334.55,1525.2,-62.48,32.85,-157.8
"DEU-TH","2014-2015",28745,28091,26380,29803,654,2365,-1058,2167384,1326.2,1300.49,1240.5,1360.48,25.71,85.7,-34.28,554.7,547.78,525.02,570.54,6.92,29.68,-15.84,1106.3,1088.73,1021.53,1155.93,17.57,84.77,-49.63,809.8,797.7,750.39,845.02,12.1,59.41,-35.22,1446.4,1424.41,1333.14,1515.68,21.99,113.26,-69.28
"DEU-TH","2015-2016",28068,28454,26768,30140,-386,1300,-2072,2158961,1300.1,1320.95,1260.22,1381.68,-20.85,39.88,-81.58,544,546.85,523.81,569.89,-2.85,20.19,-25.89,1065,1085.46,1019.28,1151.63,-20.46,45.72,-86.63,785.2,796.29,749.69,842.88,-11.09,35.51,-57.68,1385.8,1418.94,1329.07,1508.82,-33.14,56.73,-123.02
"DEU-TH","2016-2017",29427,28817,27105,30529,610,2322,-1102,2151163,1368,1341.41,1279.47,1403.36,26.59,88.53,-35.36,555.1,545.92,522.42,569.42,9.18,32.68,-14.32,1102.9,1082.19,1014.99,1149.39,20.71,87.91,-46.49,809.8,794.87,747.55,842.18,14.93,62.25,-32.38,1440.2,1413.47,1322.21,1504.74,26.73,117.99,-64.54
"DEU-TH","2017-2018",29642,29180,27392,30968,462,2250,-1326,2143054,1383.2,1361.87,1298.27,1425.48,21.33,84.93,-42.28,555.1,544.99,520.86,569.12,10.11,34.24,-14.02,1100.6,1078.91,1008.73,1149.1,21.69,91.87,-48.5,809,793.45,744.03,842.87,15.55,64.97,-33.87,1437.5,1408.01,1312.68,1503.33,29.49,124.82,-65.83
"DEU-TH","2018-2019",28927,29542,27634,31450,-615,1293,-2523,2133113,1356.1,1382.34,1316.66,1448.01,-26.24,39.44,-91.91,533.4,544.06,519.15,568.98,-10.66,14.25,-35.58,1056,1075.64,1000.74,1150.55,-19.64,55.26,-94.55,776.3,792.03,739.29,844.77,-15.73,37.01,-68.47,1379.8,1402.54,1300.81,1504.27,-22.74,78.99,-124.47
"DEU-TH","2019-2020",28989,29905,27841,31970,-916,1148,-2981,2120613,1367.1,1402.8,1334.68,1470.92,-35.7,32.42,-103.82,528.5,543.13,517.29,568.98,-14.63,11.21,-40.48,1045.5,1072.37,991.33,1153.42,-26.87,54.17,-107.92,769.3,790.61,733.55,847.68,-21.31,35.75,-78.38,1368.8,1397.07,1287,1507.14,-28.27,81.8,-138.34
"DEU-TH","2020-2021",33137,30268,28018,32518,2869,5119,619,2112487,1568.9,1423.26,1352.36,1494.16,145.64,216.54,74.74,589.8,542.21,515.3,569.11,47.59,74.5,20.69,1186.3,1069.1,980.78,1157.42,117.2,205.52,28.88,868.3,789.2,727.01,851.38,79.1,141.29,16.92,1561.6,1391.6,1271.66,1511.55,170,289.94,50.05
"DEU-TH","2021-2022",32839,30631,28173,33088,2208,4666,-249,2123991,1546,1443.72,1369.74,1517.7,102.28,176.26,28.3,593.2,541.28,513.21,569.35,51.92,79.99,23.85,1169.1,1065.83,969.36,1162.29,103.27,199.74,6.81,860.5,787.78,719.86,855.7,72.72,140.64,4.8,1531.6,1386.14,1255.12,1517.15,145.46,276.48,14.45
"DEU-TH","2022-2023",32918,30993,28311,33675,1925,4607,-757,2122827,1550.6,1464.18,1386.86,1541.5,86.42,163.74,9.1,581.8,540.35,511.01,569.68,41.45,70.79,12.12,1157.9,1062.56,957.28,1167.84,95.34,200.62,-9.94,849.2,786.36,712.23,860.49,62.84,136.97,-11.29,1519.7,1380.67,1237.68,1523.65,139.03,282.02,-3.95
"DJI","1950-1951",1426,,,,,,,62326,2288.4,,,,,,
"DJI","1951-1952",1443,,,,,,,64311,2244.7,,,,,,
"DJI","1952-1953",1464,,,,,,,66353,2207.2,,,,,,
"DJI","1953-1954",1494,,,,,,,68484,2181.5,,,,,,
"DJI","1954-1955",1528,,,,,,,70705,2161,,,,,,
"DJI","1955-1956",1566,,,,,,,72991,2145.7,,,,,,
"DJI","1956-1957",1598,,,,,,,75362,2120.7,,,,,,
"DJI","1957-1958",1638,,,,,,,77837,2105,,,,,,
"DJI","1958-1959",1677,,,,,,,80385,2086.1,,,,,,
"DJI","1959-1960",1714,,,,,,,83017,2065.2,,,,,,
"DJI","1960-1961",1748,,,,,,,85927,2034.9,,,,,,
"DJI","1961-1962",1800,,,,,,,89256,2017.2,,,,,,
"DJI","1962-1963",1858,,,,,,,93105,1995.6,,,,,,
"DJI","1963-1964",1933,,,,,,,97657,1980,,,,,,
"DJI","1964-1965",2010,,,,,,,102922,1953.2,,,,,,
"DJI","1965-1966",2098,,,,,,,108747,1929.3,,,,,,
"DJI","1966-1967",2183,,,,,,,114849,1900.9,,,,,,
"DJI","1967-1968",2264,,,,,,,121151,1869.2,,,,,,
"DJI","1968-1969",2330,,,,,,,127641,1825.5,,,,,,
"DJI","1969-1970",2421,,,,,,,135354,1789,,,,,,
"DJI","1970-1971",2558,,,,,,,144341,1772.3,,,,,,
"DJI","1971-1972",2676,,,,,,,154196,1737.2,,,,,,
"DJI","1972-1973",2758,,,,,,,165187,1670.5,,,,,,
"DJI","1973-1974",2899,,,,,,,177274,1636.1,,,,,,
"DJI","1974-1975",3074,,,,,,,191326,1607.3,,,,,,
"DJI","1975-1976",3308,,,,,,,208530,1586.9,,,,,,
"DJI","1976-1977",3561,,,,,,,229212,1554.3,,,,,,
"DJI","1977-1978",3840,,,,,,,252979,1518.9,,,,,,
"DJI","1978-1979",4126,,,,,,,278320,1483.4,,,,,,
"DJI","1979-1980",4393,,,,,,,302792,1451.6,,,,,,
"DJI","1980-1981",4596,,,,,,,324042,1418.7,,,,,,
"DJI","1981-1982",4741,,,,,,,341254,1389.7,,,,,,
"DJI","1982-1983",4816,,,,,,,355059,1356.6,,,,,,
"DJI","1983-1984",4875,,,,,,,367691,1326.1,,,,,,
"DJI","1984-1985",4936,,,,,,,382090,1292.2,,,,,,
"DJI","1985-1986",5078,,,,,,,400623,1268,,,,,,
"DJI","1986-1987",5280,,,,,,,424178,1244.9,,,,,,
"DJI","1987-1988",5537,,,,,,,452191,1225,,,,,,
"DJI","1988-1989",5810,,,,,,,482212,1205,,,,,,
"DJI","1989-1990",6222,,,,,,,520909,1194.8,,,,,,
"DJI","1990-1991",6881,,,,,,,576907,1192.4,,,,,,
"DJI","1991-1992",7630,,,,,,,628418,1213.8,,,,,,
"DJI","1992-1993",7450,,,,,,,623396,1193.8,,,,,,
"DJI","1993-1994",7149,,,,,,,611130,1169.7,,,,,,
"DJI","1994-1995",7184,,,,,,,623478,1152.2,,,,,,
"DJI","1995-1996",7113,,,,,,,629585,1129.8,,,,,,
"DJI","1996-1997",7280,,,,,,,644576,1129.4,,,,,,
"DJI","1997-1998",7512,,,,,,,667669,1125.2,,,,,,
"DJI","1998-1999",7710,,,,,,,694814,1109.7,,,,,,
"DJI","1999-2000",7916,,,,,,,719308,1100.6,,,,,,
"DJI","2000-2001",8059,,,,,,,741941,1086.3,,,,,,
"DJI","2001-2002",8204,,,,,,,765389,1072,,,,,,
"DJI","2002-2003",8317,,,,,,,789036,1054.2,,,,,,
"DJI","2003-2004",8401,,,,,,,806378,1041.8,,,,,,
"DJI","2004-2005",8358,,,,,,,818324,1021.4,,,,,,
"DJI","2005-2006",8300,,,,,,,830808,999.1,,,,,,
"DJI","2006-2007",8309,,,,,,,846868,981.3,,,,,,
"DJI","2007-2008",8362,,,,,,,865148,966.7,,,,,,
"DJI","2008-2009",8382,,,,,,,882812,949.5,,,,,,
"DJI","2009-2010",8393,,,,,,,901027,931.6,,,,,,
"DJI","2010-2011",8424,,,,,,,919127,916.6,,,,,,
"DJI","2011-2012",8508,,,,,,,936763,908.3,,,,,,
"DJI","2012-2013",8516,,,,,,,954225,892.5,,,,,,
"DJI","2013-2014",8559,,,,,,,971681,880.9,,,,,,
"DJI","2014-2015",8606,8607,8486,8729,-1,120,-123,989016,870.2,870.04,858.06,882.02,0.16,12.14,-11.82
"DJI","2015-2016",8714,8676,8566,8786,38,148,-72,1006212,866,862.51,851.71,873.31,3.49,14.29,-7.31
"DJI","2016-2017",8718,8745,8640,8850,-27,78,-132,1023192,852.1,854.98,844.6,865.36,-2.88,7.5,-13.26
"DJI","2017-2018",8759,8814,8704,8924,-55,55,-165,1040162,842.1,847.45,836.65,858.25,-5.35,5.45,-16.15
"DJI","2018-2019",8928,8883,8761,9004,45,167,-76,1057129,844.5,839.92,827.94,851.9,4.58,16.56,-7.4
"DJI","2019-2020",9337,8952,8812,9091,385,525,246,1073948,869.3,832.39,818.66,846.12,36.91,50.64,23.18
"DJI","2020-2021",9846,9021,8860,9182,825,986,664,1090092,903.1,824.86,809.01,840.71,78.24,94.09,62.39
"DMA","1950-1951",1094,,,,,,,50188,2180.4,,,,,,
"DMA","1951-1952",1098,,,,,,,50362,2180.7,,,,,,
"DMA","1952-1953",1057,,,,,,,50543,2091.6,,,,,,
"DMA","1953-1954",961,,,,,,,50809,1892,,,,,,
"DMA","1954-1955",957,,,,,,,51212,1869.2,,,,,,
"DMA","1955-1956",980,,,,,,,51892,1889.3,,,,,,
"DMA","1956-1957",938,,,,,,,52946,1773.6,,,,,,
"DMA","1957-1958",912,,,,,,,54310,1679.9,,,,,,
"DMA","1958-1959",891,,,,,,,55965,1594,,,,,,
"DMA","1959-1960",848,,,,,,,57816,1467.8,,,,,,
"DMA","1960-1961",807,,,,,,,59374,1360,,,,,,
"DMA","1961-1962",748,,,,,,,60391,1238.6,,,,,,
"DMA","1962-1963",773,,,,,,,61220,1262.2,,,,,,
"DMA","1963-1964",728,,,,,,,62029,1175.1,,,,,,
"DMA","1964-1965",622,,,,,,,62840,990.1,,,,,,
"DMA","1965-1966",654,,,,,,,63740,1026.1,,,,,,
"DMA","1966-1967",658,,,,,,,64723,1016.6,,,,,,
"DMA","1967-1968",646,,,,,,,65757,981.9,,,,,,
"DMA","1968-1969",684,,,,,,,66860,1023.4,,,,,,
"DMA","1969-1970",682,,,,,,,68003,1003.7,,,,,,
"DMA","1970-1971",670,,,,,,,68892,973,,,,,,
"DMA","1971-1972",639,,,,,,,69428,920.2,,,,,,
"DMA","1972-1973",573,,,,,,,69868,819.9,,,,,,
"DMA","1973-1974",549,,,,,,,70332,780.1,,,,,,
"DMA","1974-1975",532,,,,,,,70819,751.3,,,,,,
"DMA","1975-1976",532,,,,,,,71299,746.4,,,,,,
"DMA","1976-1977",544,,,,,,,71746,757.8,,,,,,
"DMA","1977-1978",530,,,,,,,72141,734.3,,,,,,
"DMA","1978-1979",503,,,,,,,72477,694.1,,,,,,
"DMA","1979-1980",496,,,,,,,72767,681.2,,,,,,
"DMA","1980-1981",478,,,,,,,72977,654.9,,,,,,
"DMA","1981-1982",473,,,,,,,72933,649.2,,,,,,
"DMA","1982-1983",482,,,,,,,72628,664.3,,,,,,
"DMA","1983-1984",515,,,,,,,72270,712,,,,,,
"DMA","1984-1985",564,,,,,,,71937,784.2,,,,,,
"DMA","1985-1986",589,,,,,,,71597,822.6,,,,,,
"DMA","1986-1987",604,,,,,,,71216,848,,,,,,
"DMA","1987-1988",613,,,,,,,70809,866.2,,,,,,
"DMA","1988-1989",649,,,,,,,70398,922.5,,,,,,
"DMA","1989-1990",694,,,,,,,69976,992.5,,,,,,
"DMA","1990-1991",708,,,,,,,69484,1019.6,,,,,,
"DMA","1991-1992",710,,,,,,,69141,1026.9,,,,,,
"DMA","1992-1993",685,,,,,,,69111,990.6,,,,,,
"DMA","1993-1994",669,,,,,,,69169,967.2,,,,,,
"DMA","1994-1995",656,,,,,,,69198,947.4,,,,,,
"DMA","1995-1996",650,,,,,,,69201,939.8,,,,,,
"DMA","1996-1997",647,,,,,,,69167,934.9,,,,,,
"DMA","1997-1998",647,,,,,,,69081,936.5,,,,,,
"DMA","1998-1999",675,,,,,,,68939,979.6,,,,,,
"DMA","1999-2000",665,,,,,,,68698,968.1,,,,,,
"DMA","2000-2001",654,,,,,,,68348,957.6,,,,,,
"DMA","2001-2002",670,,,,,,,68152,982.5,,,,,,
"DMA","2002-2003",678,,,,,,,68261,992.9,,,,,,
"DMA","2003-2004",685,,,,,,,68442,1000.2,,,,,,
"DMA","2004-2005",672,,,,,,,68574,979.3,,,,,,
"DMA","2005-2006",668,,,,,,,68673,972.1,,,,,,
"DMA","2006-2007",690,,,,,,,68742,1003.4,,,,,,
"DMA","2007-2008",702,,,,,,,68775,1020.2,,,,,,
"DMA","2008-2009",714,,,,,,,68782,1037.7,,,,,,
"DMA","2009-2010",774,,,,,,,68786,1124.9,,,,,,
"DMA","2010-2011",845,,,,,,,68755,1228.5,,,,,,
"DMA","2011-2012",867,,,,,,,68742,1261.8,,,,,,
"DMA","2012-2013",852,,,,,,,68887,1237.1,,,,,,
"DMA","2013-2014",860,,,,,,,68820,1249,,,,,,
"DMA","2014-2015",809,826,729,923,-17,80,-114,69365,1167.6,1187.92,1049.61,1326.23,-20.32,117.99,-158.63
"DMA","2015-2016",760,777,689,864,-17,71,-104,70007,1085,1113.66,988.99,1238.33,-28.66,96.01,-153.33
"DMA","2016-2017",776,728,644,812,48,132,-36,70074,1107.7,1039.4,919.62,1159.18,68.3,188.08,-51.48
"DMA","2017-2018",701,679,592,767,22,109,-66,70402,995.8,965.14,840.47,1089.81,30.66,155.33,-94.01
"DMA","2018-2019",595,631,534,728,-36,61,-133,70820,840.9,890.88,752.57,1029.19,-49.98,88.33,-188.29
"DMA","2019-2020",593,582,471,693,11,122,-100,71426,830.1,816.62,658.16,975.08,13.48,171.94,-144.98
"DMA","2020-2021",618,533,405,662,85,213,-44,71993,858.9,742.36,559.39,925.33,116.54,299.51,-66.43
"DNK","1950-1951",38609,,,,,,,4267561,904.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1951-1952",38651,,,,,,,4299493,898.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1952-1953",39257,,,,,,,4330629,906.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1953-1954",39631,,,,,,,4362349,908.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1954-1955",39356,,,,,,,4394192,895.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1955-1956",39268,,,,,,,4426417,887.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1956-1957",40629,,,,,,,4459423,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1957-1958",41671,,,,,,,4490927,927.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1958-1959",41854,,,,,,,4521204,925.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1959-1960",42992,,,,,,,4551359,944.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1960-1961",43474,,,,,,,4581600,948.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1961-1962",44328,,,,,,,4613300,960.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1962-1963",45599,,,,,,,4645861,981.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1963-1964",46394,,,,,,,4680711,991.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1964-1965",47301,,,,,,,4717863,1002.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1965-1966",48670,,,,,,,4756176,1023.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1966-1967",48644,,,,,,,4796235,1014.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1967-1968",47649,,,,,,,4834632,985.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1968-1969",47578,,,,,,,4867610,977.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1969-1970",48150,,,,,,,4896047,983.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1970-1971",48626,,,,,,,4922853,987.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1971-1972",49777,,,,,,,4951404,1005.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1972-1973",50468,,,,,,,4980958,1013.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1973-1974",51118,,,,,,,5008474,1020.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1974-1975",51285,,,,,,,5033474,1018.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1975-1976",52564,,,,,,,5058133,1039.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1976-1977",52281,,,,,,,5078708,1029.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1977-1978",51763,,,,,,,5094534,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1978-1979",53865,,,,,,,5108877,1054.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1979-1980",55473,,,,,,,5119396,1083.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1980-1981",56186,,,,,,,5125377,1096.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1981-1982",55960,,,,,,,5126984,1091.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1982-1983",56298,,,,,,,5126400,1098.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1983-1984",57293,,,,,,,5124341,1118.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1984-1985",57787,,,,,,,5121324,1128.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1985-1986",58361,,,,,,,5119457,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1986-1987",58223,,,,,,,5119364,1137.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1987-1988",58712,,,,,,,5121501,1146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1988-1989",59201,,,,,,,5126082,1154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1989-1990",60263,,,,,,,5133891,1173.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1990-1991",60358,,,,,,,5144575,1173.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1991-1992",60375,,,,,,,5158282,1170.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1992-1993",61745,,,,,,,5175392,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1993-1994",62000,,,,,,,5193702,1193.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1994-1995",62142,,,,,,,5213709,1191.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DNK","1995-1996",62183,,,,,,,5235140,1187.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
