"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU",2000 W52,467.942,,,,,,,20278119,2.306,,,,,,
"DEU",2001 W01,467.558,,,,,,,20277266,2.306,,,,,,
"DEU",2001 W02,466.462,,,,,,,20273566,2.3,,,,,,
"DEU",2001 W03,465.038,,,,,,,20269866,2.292,,,,,,
"DEU",2001 W04,464.25,,,,,,,20266166,2.288,,,,,,
"DEU",2001 W05,462.154,,,,,,,20262467,2.277,,,,,,
"DEU",2001 W06,461.596,,,,,,,20258767,2.273,,,,,,
"DEU",2001 W07,461.519,,,,,,,20255067,2.273,,,,,,
"DEU",2001 W08,461.673,,,,,,,20251367,2.275,,,,,,
"DEU",2001 W09,461.75,,,,,,,20247667,2.275,,,,,,
"DEU",2001 W10,461.25,,,,,,,20243967,2.273,,,,,,
"DEU",2001 W11,461.731,,,,,,,20240268,2.277,,,,,,
"DEU",2001 W12,461.25,,,,,,,20236568,2.273,,,,,,
"DEU",2001 W13,461.115,,,,,,,20232868,2.271,,,,,,
"DEU",2001 W14,461.885,,,,,,,20229168,2.275,,,,,,
"DEU",2001 W15,461.327,,,,,,,20225468,2.273,,,,,,
"DEU",2001 W16,461.269,,,,,,,20221768,2.273,,,,,,
"DEU",2001 W17,461.558,,,,,,,20218069,2.275,,,,,,
"DEU",2001 W18,461.077,,,,,,,20214369,2.273,,,,,,
"DEU",2001 W19,460.288,,,,,,,20210669,2.269,,,,,,
"DEU",2001 W20,459,,,,,,,20206969,2.262,,,,,,
"DEU",2001 W21,459.096,,,,,,,20203269,2.262,,,,,,
"DEU",2001 W22,457.404,,,,,,,20199569,2.254,,,,,,
"DEU",2001 W23,456.308,,,,,,,20195870,2.248,,,,,,
"DEU",2001 W24,455.192,,,,,,,20192170,2.244,,,,,,
"DEU",2001 W25,453.635,,,,,,,20188470,2.237,,,,,,
"DEU",2001 W26,454.635,,,,,,,20184770,2.242,,,,,,
"DEU",2001 W27,456.231,,,,,,,20181070,2.252,,,,,,
"DEU",2001 W28,456.769,,,,,,,20177370,2.254,,,,,,
"DEU",2001 W29,456.442,,,,,,,20173671,2.254,,,,,,
"DEU",2001 W30,456.096,,,,,,,20169971,2.252,,,,,,
"DEU",2001 W31,455.904,,,,,,,20166271,2.252,,,,,,
"DEU",2001 W32,453.962,,,,,,,20162571,2.242,,,,,,
"DEU",2001 W33,454.423,,,,,,,20158871,2.246,,,,,,
"DEU",2001 W34,454.596,,,,,,,20155171,2.246,,,,,,
"DEU",2001 W35,453.692,,,,,,,20151472,2.242,,,,,,
"DEU",2001 W36,452.731,,,,,,,20147772,2.238,,,,,,
"DEU",2001 W37,453.865,,,,,,,20144072,2.244,,,,,,
"DEU",2001 W38,454.481,,,,,,,20140372,2.248,,,,,,
"DEU",2001 W39,453.654,,,,,,,20136672,2.244,,,,,,
"DEU",2001 W40,453,,,,,,,20132972,2.24,,,,,,
"DEU",2001 W41,452.404,,,,,,,20129273,2.238,,,,,,
"DEU",2001 W42,451.981,,,,,,,20125573,2.237,,,,,,
"DEU",2001 W43,451.385,,,,,,,20121873,2.233,,,,,,
"DEU",2001 W44,451,,,,,,,20118173,2.233,,,,,,
"DEU",2001 W45,450.962,,,,,,,20114473,2.233,,,,,,
"DEU",2001 W46,450.442,,,,,,,20110773,2.231,,,,,,
"DEU",2001 W47,450.5,,,,,,,20107074,2.231,,,,,,
"DEU",2001 W48,449.962,,,,,,,20103374,2.229,,,,,,
"DEU",2001 W49,449.731,,,,,,,20099674,2.227,,,,,,
"DEU",2001 W50,448.827,,,,,,,20095974,2.223,,,,,,
"DEU",2001 W51,449.558,,,,,,,20092274,2.227,,,,,,
"DEU",2001 W52,448.865,,,,,,,20088574,2.223,,,,,,
"DEU",2002 W01,448.038,,,,,,,20084875,2.219,,,,,,
"DEU",2002 W02,447.846,,,,,,,20078967,2.219,,,,,,
"DEU",2002 W03,447.885,,,,,,,20072692,2.219,,,,,,
"DEU",2002 W04,446.654,,,,,,,20066417,2.213,,,,,,
"DEU",2002 W05,447.115,,,,,,,20060142,2.217,,,,,,
"DEU",2002 W06,446.942,,,,,,,20053867,2.217,,,,,,
"DEU",2002 W07,446.385,,,,,,,20047592,2.215,,,,,,
"DEU",2002 W08,446.019,,,,,,,20041317,2.213,,,,,,
"DEU",2002 W09,445.5,,,,,,,20035042,2.212,,,,,,
"DEU",2002 W10,446.327,,,,,,,20028767,2.215,,,,,,
"DEU",2002 W11,446.942,,,,,,,20022492,2.219,,,,,,
"DEU",2002 W12,445.904,,,,,,,20016217,2.215,,,,,,
"DEU",2002 W13,444.788,,,,,,,20009942,2.212,,,,,,
"DEU",2002 W14,443.519,,,,,,,20003667,2.206,,,,,,
