"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU",2000 W26,255.654,,,,,,,26867589,0.938,,,,,,
"DEU",2000 W27,255.692,,,,,,,26863650,0.938,,,,,,
"DEU",2000 W28,255.5,,,,,,,26859711,0.938,,,,,,
"DEU",2000 W29,255.692,,,,,,,26855772,0.938,,,,,,
"DEU",2000 W30,255.269,,,,,,,26851833,0.938,,,,,,
"DEU",2000 W31,253.154,,,,,,,26847894,0.931,,,,,,
"DEU",2000 W32,252.115,,,,,,,26843955,0.927,,,,,,
"DEU",2000 W33,251.192,,,,,,,26840016,0.923,,,,,,
"DEU",2000 W34,251.192,,,,,,,26836077,0.923,,,,,,
"DEU",2000 W35,251.808,,,,,,,26832138,0.927,,,,,,
"DEU",2000 W36,251.231,,,,,,,26828199,0.923,,,,,,
"DEU",2000 W37,251.5,,,,,,,26824259,0.923,,,,,,
"DEU",2000 W38,251.885,,,,,,,26820320,0.923,,,,,,
"DEU",2000 W39,252.154,,,,,,,26816381,0.923,,,,,,
"DEU",2000 W40,252.231,,,,,,,26812442,0.923,,,,,,
"DEU",2000 W41,252.038,,,,,,,26808503,0.923,,,,,,
"DEU",2000 W42,252.615,,,,,,,26804564,0.927,,,,,,
"DEU",2000 W43,251.846,,,,,,,26800625,0.927,,,,,,
"DEU",2000 W44,250.154,,,,,,,26796686,0.923,,,,,,
"DEU",2000 W45,249.423,,,,,,,26792747,0.923,,,,,,
"DEU",2000 W46,249.154,,,,,,,26788808,0.919,,,,,,
"DEU",2000 W47,249,,,,,,,26784869,0.919,,,,,,
"DEU",2000 W48,247.846,,,,,,,26780930,0.915,,,,,,
"DEU",2000 W49,246.462,,,,,,,26776991,0.912,,,,,,
"DEU",2000 W50,245.115,,,,,,,26773052,0.908,,,,,,
"DEU",2000 W51,244.5,,,,,,,26769113,0.908,,,,,,
"DEU",2000 W52,243.615,,,,,,,26765174,0.904,,,,,,
"DEU",2001 W01,244.385,,,,,,,26761235,0.908,,,,,,
"DEU",2001 W02,245.077,,,,,,,26758324,0.912,,,,,,
"DEU",2001 W03,244.269,,,,,,,26755413,0.912,,,,,,
"DEU",2001 W04,244,,,,,,,26752502,0.912,,,,,,
"DEU",2001 W05,244.538,,,,,,,26749591,0.915,,,,,,
"DEU",2001 W06,243.731,,,,,,,26746680,0.912,,,,,,
"DEU",2001 W07,242.808,,,,,,,26743769,0.912,,,,,,
"DEU",2001 W08,241.846,,,,,,,26740858,0.908,,,,,,
"DEU",2001 W09,241.577,,,,,,,26737947,0.904,,,,,,
"DEU",2001 W10,242,,,,,,,26735035,0.908,,,,,,
"DEU",2001 W11,242,,,,,,,26732124,0.908,,,,,,
"DEU",2001 W12,240,,,,,,,26729213,0.9,,,,,,
"DEU",2001 W13,239.654,,,,,,,26726302,0.9,,,,,,
"DEU",2001 W14,238.462,,,,,,,26723391,0.896,,,,,,
"DEU",2001 W15,236.615,,,,,,,26720480,0.888,,,,,,
"DEU",2001 W16,234.962,,,,,,,26717569,0.881,,,,,,
"DEU",2001 W17,233.846,,,,,,,26714658,0.877,,,,,,
