"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",297,,,,,,,346919,85.7,,,,,,
"ALB","2016-2017",281,,,,,,,353306,79.5,,,,,,
"ALB","2017-2018",275,,,,,,,359412,76.4,,,,,,
"ALB","2018-2019",266,,,,,,,366795,72.7,,,,,,
"ALB","2019-2020",284,,,,,,,375198,75.6,,,,,,
"ALB","2020-2021",308,,,,,,,384025,80.2,,,,,,
"AND","2010-2011",2,,,,,,,14807,13.7,,,,,,
"AND","2011-2012",6,,,,,,,14533,41.1,,,,,,
"AND","2012-2013",9,,,,,,,14030,64.2,,,,,,
"AND","2013-2014",6,4,0,9,2,6,-3,13564,44.1,31.86,1.3,62.42,12.24,42.8,-18.32
"AND","2014-2015",3,6,2,9,-3,1,-6,13119,25.2,42.35,14.81,69.89,-17.15,10.39,-44.69
"AND","2015-2016",7,7,3,10,0,4,-3,12673,52.9,52.84,26.38,79.3,0.06,26.52,-26.4
"AND","2016-2017",8,8,4,12,0,4,-4,12227,65.7,63.33,35.79,90.87,2.37,29.91,-25.17
"AND","2017-2018",9,9,4,13,0,5,-4,11782,76.3,73.82,43.26,104.38,2.48,33.04,-28.08
"ARM","2015-2016",457,,,,,,,463379,98.6,,,,,,
"ARM","2016-2017",433,,,,,,,474890,91.3,,,,,,
"ARM","2017-2018",413,,,,,,,484868,85.1,,,,,,
"ARM","2018-2019",420,,,,,,,493717,85.1,,,,,,
"ARM","2019-2020",385,,,,,,,501861,76.7,,,,,,
"AUT","2000-2001",1172,,,,,,,1377960,85,,,,,,
"AUT","2001-2002",1148,,,,,,,1367219,84,,,,,,
"AUT","2002-2003",1130,,,,,,,1348445,83.8,,,,,,
"AUT","2003-2004",1030,,,,,,,1322084,77.9,,,,,,
"AUT","2004-2005",1026,,,,,,,1295199,79.2,,,,,,
"AUT","2005-2006",938,,,,,,,1266150,74.1,,,,,,
"AUT","2006-2007",893,,,,,,,1231509,72.5,,,,,,
"AUT","2007-2008",802,,,,,,,1195359,67.1,,,,,,
"AUT","2008-2009",753,,,,,,,1159611,64.9,,,,,,
"AUT","2009-2010",791,,,,,,,1128751,70.1,,,,,,
"AUT","2010-2011",737,,,,,,,1111940,66.3,,,,,,
"AUT","2011-2012",677,,,,,,,1105422,61.2,62.42,57.91,66.93,-1.22,3.29,-5.73
"AUT","2012-2013",685,682,629,736,3,56,-51,1107093,61.9,61.1,56.83,65.38,0.8,5.07,-3.48
"AUT","2013-2014",680,675,625,725,5,55,-45,1116346,60.9,59.79,55.68,63.91,1.11,5.22,-3.01
"AUT","2014-2015",683,667,620,715,16,63,-32,1131656,60.3,58.48,54.45,62.51,1.82,5.85,-2.21
"AUT","2015-2016",647,660,613,707,-13,34,-60,1152336,56.1,57.17,53.14,61.2,-1.07,2.96,-5.1
"AUT","2016-2017",632,653,605,700,-21,27,-68,1170584,54,55.86,51.74,59.97,-1.86,2.26,-5.97
"AUT","2017-2018",622,645,595,695,-23,27,-73,1186860,52.4,54.55,50.27,58.82,-2.15,2.13,-6.42
"AUT","2018-2019",671,638,584,691,33,87,-20,1202757,55.8,53.23,48.72,57.74,2.57,7.08,-1.94
"AUT","2019-2020",671,630,573,688,41,98,-17,1217120,55.1,51.92,47.12,56.73,3.18,7.98,-1.63
"AUT","2020-2021",722,623,560,685,99,162,37,1227310,58.9,50.61,45.46,55.76,8.29,13.44,3.14
"BEL","2000-2001",1639,,,,,,,1561773,104.9,,,,,,
"BEL","2001-2002",1582,,,,,,,1553179,101.8,,,,,,
"BEL","2002-2003",1443,,,,,,,1541318,93.6,,,,,,
"BEL","2003-2004",1368,,,,,,,1520534,90,,,,,,
"BEL","2004-2005",1281,,,,,,,1494157,85.7,,,,,,
"BEL","2005-2006",1323,,,,,,,1471377,89.9,,,,,,
"BEL","2006-2007",1332,,,,,,,1455774,91.5,,,,,,
"BEL","2007-2008",1269,,,,,,,1448971,87.6,,,,,,
"BEL","2008-2009",1234,,,,,,,1446218,85.3,,,,,,
"BEL","2009-2010",1192,,,,,,,1447967,82.3,,,,,,
"BEL","2010-2011",1156,,,,,,,1461409,79.1,77.59,71.8,83.39,1.51,7.3,-4.29
"BEL","2011-2012",1151,1102,1009,1194,49,142,-43,1461824,78.7,76.4,70.85,81.94,2.3,7.85,-3.24
"BEL","2012-2013",1061,1089,1001,1177,-28,60,-116,1460675,72.6,75.2,69.84,80.55,-2.6,2.76,-7.95
"BEL","2013-2014",1059,1077,992,1161,-18,67,-102,1458714,72.6,74,68.76,79.24,-1.4,3.84,-6.64
"BEL","2014-2015",1016,1064,982,1147,-48,34,-131,1461713,69.5,72.8,67.6,78,-3.3,1.9,-8.5
"BEL","2015-2016",1099,1052,969,1135,47,130,-36,1469714,74.8,71.6,66.36,76.84,3.2,8.44,-2.04
"BEL","2016-2017",1011,1040,955,1124,-29,56,-113,1474413,68.5,70.4,65.05,75.76,-1.9,3.45,-7.26
