"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA",2017 W01,1266,,,,,,,103741153,1.2,,,,,,
"USA",2017 W02,1226,,,,,,,103733520,1.2,,,,,,
"USA",2017 W03,1223,,,,,,,103725886,1.2,,,,,,
"USA",2017 W04,1162,,,,,,,103718252,1.1,,,,,,
"USA",2017 W05,1181,,,,,,,103710618,1.1,,,,,,
"USA",2017 W06,1212,,,,,,,103702985,1.2,,,,,,
"USA",2017 W07,1205,,,,,,,103695351,1.2,,,,,,
"USA",2017 W08,1168,,,,,,,103687717,1.1,,,,,,
"USA",2017 W09,1221,,,,,,,103680083,1.2,,,,,,
"USA",2017 W10,1238,,,,,,,103672450,1.2,,,,,,
"USA",2017 W11,1180,,,,,,,103664816,1.1,,,,,,
"USA",2017 W12,1309,,,,,,,103657182,1.3,,,,,,
"USA",2017 W13,1223,,,,,,,103649548,1.2,,,,,,
"USA",2017 W14,1240,,,,,,,103641915,1.2,,,,,,
"USA",2017 W15,1221,,,,,,,103634281,1.2,,,,,,
"USA",2017 W16,1211,,,,,,,103626647,1.2,,,,,,
"USA",2017 W17,1265,,,,,,,103619013,1.2,,,,,,
"USA",2017 W18,1270,,,,,,,103611380,1.2,,,,,,
"USA",2017 W19,1209,,,,,,,103603746,1.2,,,,,,
"USA",2017 W20,1317,,,,,,,103596112,1.3,,,,,,
"USA",2017 W21,1294,,,,,,,103588478,1.2,,,,,,
"USA",2017 W22,1293,,,,,,,103580845,1.2,,,,,,
"USA",2017 W23,1304,,,,,,,103573211,1.3,,,,,,
"USA",2017 W24,1289,,,,,,,103565577,1.2,,,,,,
"USA",2017 W25,1374,,,,,,,103557943,1.3,,,,,,
"USA",2017 W26,1237,,,,,,,103550309,1.2,,,,,,
"USA",2017 W27,1208,,,,,,,103542676,1.2,,,,,,
"USA",2017 W28,1280,,,,,,,103535042,1.2,,,,,,
"USA",2017 W29,1215,,,,,,,103527408,1.2,,,,,,
"USA",2017 W30,1280,,,,,,,103519774,1.2,,,,,,
"USA",2017 W31,1231,,,,,,,103512141,1.2,,,,,,
"USA",2017 W32,1243,,,,,,,103504507,1.2,,,,,,
"USA",2017 W33,1196,,,,,,,103496873,1.2,,,,,,
"USA",2017 W34,1229,,,,,,,103489239,1.2,,,,,,
"USA",2017 W35,1166,,,,,,,103481606,1.1,,,,,,
"USA",2017 W36,1215,,,,,,,103473972,1.2,,,,,,
"USA",2017 W37,1210,,,,,,,103466338,1.2,,,,,,
"USA",2017 W38,1246,,,,,,,103458704,1.2,,,,,,
"USA",2017 W39,1259,,,,,,,103451071,1.2,,,,,,
"USA",2017 W40,1211,,,,,,,103443437,1.2,,,,,,
"USA",2017 W41,1146,,,,,,,103435803,1.1,,,,,,
"USA",2017 W42,1201,,,,,,,103428169,1.2,,,,,,
"USA",2017 W43,1226,,,,,,,103420536,1.2,,,,,,
"USA",2017 W44,1265,,,,,,,103412902,1.2,,,,,,
"USA",2017 W45,1167,,,,,,,103405268,1.1,,,,,,
"USA",2017 W46,1247,,,,,,,103397634,1.2,,,,,,
"USA",2017 W47,1212,,,,,,,103390001,1.2,,,,,,
"USA",2017 W48,1135,,,,,,,103382367,1.1,,,,,,
"USA",2017 W49,1154,,,,,,,103374733,1.1,,,,,,
"USA",2017 W50,1214,,,,,,,103367099,1.2,,,,,,
"USA",2017 W51,1280,,,,,,,103359466,1.2,,,,,,
"USA",2017 W52,1173,,,,,,,103351832,1.1,,,,,,
"USA",2018 W01,1271,,,,,,,103344198,1.2,,,,,,
"USA",2018 W02,1178,,,,,,,103335415,1.1,,,,,,
"USA",2018 W03,1200,,,,,,,103326632,1.2,,,,,,
"USA",2018 W04,1284,,,,,,,103317850,1.2,,,,,,
"USA",2018 W05,1225,,,,,,,103309067,1.2,,,,,,
"USA",2018 W06,1185,,,,,,,103300284,1.1,,,,,,
"USA",2018 W07,1169,,,,,,,103291501,1.1,,,,,,
"USA",2018 W08,1152,,,,,,,103282718,1.1,,,,,,
"USA",2018 W09,1157,,,,,,,103273935,1.1,,,,,,
"USA",2018 W10,1169,,,,,,,103265153,1.1,,,,,,
"USA",2018 W11,1167,,,,,,,103256370,1.1,,,,,,
"USA",2018 W12,1201,,,,,,,103247587,1.2,,,,,,
"USA",2018 W13,1116,,,,,,,103238804,1.1,,,,,,
"USA",2018 W14,1117,,,,,,,103230021,1.1,,,,,,
"USA",2018 W15,1144,,,,,,,103221239,1.1,,,,,,
"USA",2018 W16,1160,,,,,,,103212456,1.1,,,,,,
"USA",2018 W17,1134,,,,,,,103203673,1.1,,,,,,
"USA",2018 W18,1214,,,,,,,103194890,1.2,,,,,,
"USA",2018 W19,1286,,,,,,,103186107,1.2,,,,,,
"USA",2018 W20,1174,,,,,,,103177325,1.1,,,,,,
"USA",2018 W21,1182,,,,,,,103168542,1.1,,,,,,
"USA",2018 W22,1222,,,,,,,103159759,1.2,,,,,,
"USA",2018 W23,1184,,,,,,,103150976,1.1,,,,,,
"USA",2018 W24,1224,,,,,,,103142193,1.2,,,,,,
"USA",2018 W25,1218,,,,,,,103133410,1.2,,,,,,
"USA",2018 W26,1146,,,,,,,103124628,1.1,,,,,,
"USA",2018 W27,1292,,,,,,,103115845,1.3,,,,,,
"USA",2018 W28,1204,,,,,,,103107062,1.2,,,,,,
"USA",2018 W29,1194,,,,,,,103098279,1.2,,,,,,
"USA",2018 W30,1249,,,,,,,103089496,1.2,,,,,,
"USA",2018 W31,1145,,,,,,,103080714,1.1,,,,,,
"USA",2018 W32,1212,,,,,,,103071931,1.2,,,,,,
"USA",2018 W33,1095,,,,,,,103063148,1.1,,,,,,
"USA",2018 W34,1154,,,,,,,103054365,1.1,,,,,,
"USA",2018 W35,1183,,,,,,,103045582,1.1,,,,,,
"USA",2018 W36,1192,,,,,,,103036800,1.2,,,,,,
"USA",2018 W37,1175,,,,,,,103028017,1.1,,,,,,
"USA",2018 W38,1215,,,,,,,103019234,1.2,,,,,,
"USA",2018 W39,1185,,,,,,,103010451,1.2,,,,,,
"USA",2018 W40,1180,,,,,,,103001668,1.1,,,,,,
"USA",2018 W41,1191,,,,,,,102992885,1.2,,,,,,
"USA",2018 W42,1179,,,,,,,102984103,1.1,,,,,,
"USA",2018 W43,1170,,,,,,,102975320,1.1,,,,,,
"USA",2018 W44,1169,,,,,,,102966537,1.1,,,,,,
"USA",2018 W45,1175,,,,,,,102957754,1.1,,,,,,
"USA",2018 W46,1129,,,,,,,102948971,1.1,,,,,,
"USA",2018 W47,1115,,,,,,,102940189,1.1,,,,,,
"USA",2018 W48,1066,,,,,,,102931406,1,,,,,,
"USA",2018 W49,1075,,,,,,,102922623,1,,,,,,
"USA",2018 W50,1126,,,,,,,102913840,1.1,,,,,,
"USA",2018 W51,1067,,,,,,,102905057,1,,,,,,
"USA",2018 W52,1104,,,,,,,102896275,1.1,,,,,,
"USA",2019 W01,1147,,,,,,,102887492,1.1,,,,,,
"USA",2019 W02,1109,,,,,,,102907432,1.1,,,,,,
"USA",2019 W03,1084,,,,,,,102932160,1.1,,,,,,
"USA",2019 W04,1062,,,,,,,102956888,1,,,,,,
"USA",2019 W05,1092,,,,,,,102981615,1.1,,,,,,
"USA",2019 W06,1131,,,,,,,103006343,1.1,,,,,,
"USA",2019 W07,1080,,,,,,,103031071,1,,,,,,
"USA",2019 W08,1121,,,,,,,103055798,1.1,,,,,,
"USA",2019 W09,1189,,,,,,,103080526,1.2,,,,,,
"USA",2019 W10,1101,,,,,,,103105254,1.1,,,,,,
"USA",2019 W11,1102,,,,,,,103129981,1.1,,,,,,
"USA",2019 W12,1119,,,,,,,103154709,1.1,,,,,,
"USA",2019 W13,1155,,,,,,,103179437,1.1,,,,,,
"USA",2019 W14,1123,,,,,,,103204164,1.1,,,,,,
"USA",2019 W15,1168,,,,,,,103228892,1.1,,,,,,
"USA",2019 W16,1158,,,,,,,103253620,1.1,,,,,,
"USA",2019 W17,1107,,,,,,,103278347,1.1,,,,,,
"USA",2019 W18,1156,,,,,,,103303075,1.1,,,,,,
"USA",2019 W19,1159,,,,,,,103327803,1.1,,,,,,
"USA",2019 W20,1158,,,,,,,103352530,1.1,,,,,,
"USA",2019 W21,1171,,,,,,,103377258,1.1,,,,,,
"USA",2019 W22,1277,,,,,,,103401986,1.2,,,,,,
"USA",2019 W23,1186,,,,,,,103426713,1.1,,,,,,
"USA",2019 W24,1233,,,,,,,103451441,1.2,,,,,,
"USA",2019 W25,1176,,,,,,,103476169,1.1,,,,,,
"USA",2019 W26,1269,,,,,,,103500897,1.2,,,,,,
"USA",2019 W27,1238,,,,,,,103525624,1.2,,,,,,
"USA",2019 W28,1194,,,,,,,103550352,1.2,,,,,,
"USA",2019 W29,1189,,,,,,,103575080,1.1,,,,,,
"USA",2019 W30,1229,,,,,,,103599807,1.2,,,,,,
"USA",2019 W31,1138,,,,,,,103624535,1.1,,,,,,
"USA",2019 W32,1152,,,,,,,103649263,1.1,,,,,,
"USA",2019 W33,1142,,,,,,,103673990,1.1,,,,,,
"USA",2019 W34,1158,,,,,,,103698718,1.1,,,,,,
"USA",2019 W35,1156,,,,,,,103723446,1.1,,,,,,
"USA",2019 W36,1194,,,,,,,103748173,1.2,,,,,,
"USA",2019 W37,1140,,,,,,,103772901,1.1,,,,,,
"USA",2019 W38,1218,,,,,,,103797629,1.2,,,,,,
"USA",2019 W39,1091,,,,,,,103822356,1.1,,,,,,
"USA",2019 W40,1124,,,,,,,103847084,1.1,,,,,,
"USA",2019 W41,1135,,,,,,,103871812,1.1,,,,,,
"USA",2019 W42,1159,,,,,,,103896539,1.1,,,,,,
"USA",2019 W43,1134,,,,,,,103921267,1.1,,,,,,
"USA",2019 W44,1100,,,,,,,103945995,1.1,,,,,,
"USA",2019 W45,1130,,,,,,,103970722,1.1,,,,,,
"USA",2019 W46,1219,,,,,,,103995450,1.2,,,,,,
"USA",2019 W47,1120,,,,,,,104020178,1.1,,,,,,
"USA",2019 W48,1147,,,,,,,104044906,1.1,,,,,,
"USA",2019 W49,1180,,,,,,,104069633,1.1,,,,,,
"USA",2019 W50,1157,,,,,,,104094361,1.1,,,,,,
"USA",2019 W51,1179,,,,,,,104119089,1.1,,,,,,
"USA",2019 W52,1201,,,,,,,104143816,1.2,,,,,,
"USA",2020 W01,1186,,,,,,,104168544,1.1,,,,,,
"USA",2020 W02,1171,,,,,,,104167175,1.1,,,,,,
"USA",2020 W03,1185,,,,,,,104155368,1.1,,,,,,
"USA",2020 W04,1160,,,,,,,104143562,1.1,,,,,,
"USA",2020 W05,1151,,,,,,,104131755,1.1,,,,,,
"USA",2020 W06,1234,,,,,,,104119948,1.2,,,,,,
"USA",2020 W07,1160,,,,,,,104108141,1.1,,,,,,
"USA",2020 W08,1092,,,,,,,104096334,1,,,,,,
"USA",2020 W09,1191,,,,,,,104084527,1.1,,,,,,
"USA",2020 W10,1121,,,,,,,104072720,1.1,,,,,,
"USA",2020 W11,1157,,,,,,,104060913,1.1,,,,,,
"USA",2020 W12,1169,,,,,,,104049106,1.1,,,,,,
"USA",2020 W13,1138,,,,,,,104037299,1.1,,,,,,
"USA",2020 W14,1118,,,,,,,104025492,1.1,,,,,,
"USA",2020 W15,1243,,,,,,,104013685,1.2,,,,,,
"USA",2020 W16,1114,,,,,,,104001878,1.1,,,,,,
"USA",2020 W17,1246,,,,,,,103990071,1.2,,,,,,
"USA",2020 W18,1164,,,,,,,103978264,1.1,,,,,,
"USA",2020 W19,1262,,,,,,,103966457,1.2,,,,,,
"USA",2020 W20,1245,,,,,,,103954650,1.2,,,,,,
"USA",2020 W21,1245,,,,,,,103942843,1.2,,,,,,
"USA",2020 W22,1239,,,,,,,103931036,1.2,,,,,,
"USA",2020 W23,1383,,,,,,,103919229,1.3,,,,,,
"USA",2020 W24,1385,,,,,,,103907422,1.3,,,,,,
"USA",2020 W25,1322,,,,,,,103895615,1.3,,,,,,
"USA",2020 W26,1334,,,,,,,103883808,1.3,,,,,,
"USA",2020 W27,1366,,,,,,,103872001,1.3,,,,,,
"USA",2020 W28,1465,,,,,,,103860194,1.4,,,,,,
"USA",2020 W29,1344,,,,,,,103848387,1.3,,,,,,
"USA",2020 W30,1363,,,,,,,103836580,1.3,,,,,,
"USA",2020 W31,1281,,,,,,,103824773,1.2,,,,,,
"USA",2020 W32,1295,,,,,,,103812966,1.2,,,,,,
"USA",2020 W33,1316,,,,,,,103801159,1.3,,,,,,
"USA",2020 W34,1291,,,,,,,103789352,1.2,,,,,,
"USA",2020 W35,1285,,,,,,,103777545,1.2,,,,,,
"USA",2020 W36,1271,,,,,,,103765738,1.2,,,,,,
"USA",2020 W37,1343,,,,,,,103753931,1.3,,,,,,
"USA",2020 W38,1304,,,,,,,103742124,1.3,,,,,,
"USA",2020 W39,1218,,,,,,,103730317,1.2,,,,,,
"USA",2020 W40,1291,,,,,,,103718510,1.2,,,,,,
"USA",2020 W41,1279,,,,,,,103706704,1.2,,,,,,
"USA",2020 W42,1242,,,,,,,103694897,1.2,,,,,,
"USA",2020 W43,1149,,,,,,,103683090,1.1,,,,,,
"USA",2020 W44,1202,,,,,,,103671283,1.2,,,,,,
"USA",2020 W45,1268,,,,,,,103659476,1.2,,,,,,
"USA",2020 W46,1287,,,,,,,103647669,1.2,,,,,,
"USA",2020 W47,1204,,,,,,,103635862,1.2,,,,,,
"USA",2020 W48,1201,,,,,,,103624055,1.2,,,,,,
"USA",2020 W49,1197,,,,,,,103612248,1.2,,,,,,
"USA",2020 W50,1184,,,,,,,103600441,1.1,,,,,,
"USA",2020 W51,1224,,,,,,,103588634,1.2,,,,,,
"USA",2020 W52,1182,,,,,,,103576827,1.1,,,,,,
"USA",2020 W53,1271,,,,,,,103565020,1.2,,,,,,
"USA",2021 W01,1169,,,,,,,103557895,1.1,,,,,,
"USA",2021 W02,1223,,,,,,,103557013,1.2,,,,,,
"USA",2021 W03,1246,,,,,,,103556131,1.2,,,,,,
"USA",2021 W04,1279,,,,,,,103555249,1.2,,,,,,
"USA",2021 W05,1256,,,,,,,103554367,1.2,,,,,,
"USA",2021 W06,1167,,,,,,,103553485,1.1,,,,,,
"USA",2021 W07,1182,,,,,,,103552603,1.1,,,,,,
"USA",2021 W08,1268,,,,,,,103551720,1.2,,,,,,
"USA",2021 W09,1194,,,,,,,103550838,1.2,,,,,,
"USA",2021 W10,1217,,,,,,,103549956,1.2,,,,,,
"USA",2021 W11,1250,,,,,,,103549074,1.2,,,,,,
"USA",2021 W12,1320,,,,,,,103548192,1.3,,,,,,
"USA",2021 W13,1254,,,,,,,103547310,1.2,,,,,,
"USA",2021 W14,1330,,,,,,,103546428,1.3,,,,,,
"USA",2021 W15,1261,,,,,,,103545546,1.2,,,,,,
"USA",2021 W16,1349,,,,,,,103544664,1.3,,,,,,
"USA",2021 W17,1333,,,,,,,103543782,1.3,,,,,,
"USA",2021 W18,1330,,,,,,,103542900,1.3,,,,,,
"USA",2021 W19,1338,,,,,,,103542018,1.3,,,,,,
"USA",2021 W20,1389,,,,,,,103541136,1.3,,,,,,
"USA",2021 W21,1323,,,,,,,103540253,1.3,,,,,,
"USA",2021 W22,1429,,,,,,,103539371,1.4,,,,,,
"USA",2021 W23,1398,,,,,,,103538489,1.4,,,,,,
"USA",2021 W24,1338,,,,,,,103537607,1.3,,,,,,
"USA",2021 W25,1383,,,,,,,103536725,1.3,,,,,,
"USA",2021 W26,1352,,,,,,,103535843,1.3,,,,,,
"USA",2021 W27,1342,,,,,,,103534961,1.3,,,,,,
"USA",2021 W28,1298,,,,,,,103534079,1.3,,,,,,
"USA",2021 W29,1366,,,,,,,103533197,1.3,,,,,,
"USA",2021 W30,1355,,,,,,,103532315,1.3,,,,,,
"USA",2021 W31,1320,,,,,,,103531433,1.3,,,,,,
"USA",2021 W32,1330,,,,,,,103530551,1.3,,,,,,
"USA",2021 W33,1392,,,,,,,103529669,1.3,,,,,,
"USA",2021 W34,1394,,,,,,,103528786,1.3,,,,,,
"USA",2021 W35,1326,,,,,,,103527904,1.3,,,,,,
"USA",2021 W36,1456,,,,,,,103527022,1.4,,,,,,
"USA",2021 W37,1374,,,,,,,103526140,1.3,,,,,,
"USA",2021 W38,1427,,,,,,,103525258,1.4,,,,,,
"USA",2021 W39,1372,,,,,,,103524376,1.3,,,,,,
"USA",2021 W40,1362,,,,,,,103523494,1.3,,,,,,
"USA",2021 W41,1276,,,,,,,103522612,1.2,,,,,,
"USA",2021 W42,1323,,,,,,,103521730,1.3,,,,,,
"USA",2021 W43,1345,,,,,,,103520848,1.3,,,,,,
"USA",2021 W44,1303,,,,,,,103519966,1.3,,,,,,
"USA",2021 W45,1249,,,,,,,103519084,1.2,,,,,,
"USA",2021 W46,1283,,,,,,,103518202,1.2,,,,,,
"USA",2021 W47,1326,,,,,,,103517319,1.3,,,,,,
"USA",2021 W48,1257,,,,,,,103516437,1.2,,,,,,
"USA",2021 W49,1331,,,,,,,103515555,1.3,,,,,,
"USA",2021 W50,1285,,,,,,,103514673,1.2,,,,,,
"USA",2021 W51,1272,,,,,,,103513791,1.2,,,,,,
"USA",2021 W52,1323,,,,,,,103512909,1.3,,,,,,
"USA",2022 W01,1272,,,,,,,103512027,1.2,,,,,,
"USA",2022 W02,1249,,,,,,,103511145,1.2,,,,,,
"USA",2022 W03,1227,,,,,,,103510263,1.2,,,,,,
"USA",2022 W04,1211,,,,,,,103509381,1.2,,,,,,
"USA",2022 W05,1255,,,,,,,103508499,1.2,,,,,,
"USA",2022 W06,1223,,,,,,,103507617,1.2,,,,,,
"USA",2022 W07,1241,,,,,,,103506735,1.2,,,,,,
"USA",2022 W08,1286,,,,,,,103505853,1.2,,,,,,
"USA",2022 W09,1221,,,,,,,103504971,1.2,,,,,,
"USA",2022 W10,1194,,,,,,,103504089,1.2,,,,,,
"USA",2022 W11,1302,,,,,,,103503207,1.3,,,,,,
"USA",2022 W12,1236,,,,,,,103502325,1.2,,,,,,
"USA",2022 W13,1151,,,,,,,103501443,1.1,,,,,,
"USA",2022 W14,1136,,,,,,,103500560,1.1,,,,,,
