"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA",2018,140097,,,,,,,86600295,161.8,,,,,,
"USA",2019,142999,,,,,,,87313750,163.8,,,,,,
"USA",2020,178816,,,,,,,87830103,203.6,,,,,,
"USA",2021,208507,,,,,,,88339991,236,,,,,,
"USA",2022,187753,,,,,,,88995836,211,,,,,,
"USA-AZ",2018,3238,,,,,,,1873881,172.8,,,,,,
"USA-AZ",2019,3517,,,,,,,1878454,187.2,,,,,,
"USA-AZ",2020,4780,,,,,,,1879664,254.2,,,,,,
"USA-AZ",2021,5727,,,,,,,1908263,300,,,,,,
"USA-AZ",2022,5029,,,,,,,1928329,260.8,,,,,,
"USA-CA",2018,12969,,,,,,,11214366,115.6,,,,,,
"USA-CA",2019,13611,,,,,,,11224241,121.3,,,,,,
"USA-CA",2020,17880,,,,,,,11167552,160.2,,,,,,
"USA-CA",2021,21406,,,,,,,11124753,192.4,,,,,,
"USA-CA",2022,19310,,,,,,,11128364,173.5,,,,,,
"USA-FL",2018,9644,,,,,,,5335090,180.8,,,,,,
"USA-FL",2019,10038,,,,,,,5366351,187.1,,,,,,
"USA-FL",2020,12216,,,,,,,5393773,226.5,,,,,,
"USA-FL",2021,15089,,,,,,,5448248,276.9,,,,,,
"USA-FL",2022,12496,,,,,,,5497909,227.3,,,,,,
"USA-IL",2018,4990,,,,,,,3389380,147.2,,,,,,
"USA-IL",2019,5010,,,,,,,3397539,147.5,,,,,,
"USA-IL",2020,6208,,,,,,,3398047,182.7,,,,,,
"USA-IL",2021,6592,,,,,,,3382776,194.9,,,,,,
"USA-IL",2022,6317,,,,,,,3378503,187,,,,,,
"USA-MI",2018,4599,,,,,,,2464935,186.6,,,,,,
"USA-MI",2019,4422,,,,,,,2488084,177.7,,,,,,
"USA-MI",2020,5329,,,,,,,2509411,212.3,,,,,,
"USA-MI",2021,6106,,,,,,,2528547,241.4,,,,,,
"USA-MI",2022,5397,,,,,,,2550297,211.7,,,,,,
"USA-NC",2018,4881,,,,,,,2656951,183.7,,,,,,
"USA-NC",2019,5002,,,,,,,2664947,187.7,,,,,,
"USA-NC",2020,6191,,,,,,,2672581,231.6,,,,,,
"USA-NC",2021,7552,,,,,,,2700832,279.6,,,,,,
"USA-NC",2022,6913,,,,,,,2721199,254,,,,,,
"USA-NY",2018,6298,,,,,,,5288605,119.1,,,,,,
"USA-NY",2019,6432,,,,,,,5374742,119.7,,,,,,
"USA-NY",2020,8979,,,,,,,5407161,166,,,,,,
"USA-NY",2021,8899,,,,,,,5353149,166.2,,,,,,
"USA-NY",2022,8670,,,,,,,5368177,161.5,,,,,,
"USA-OH",2018,6226,,,,,,,2938858,211.9,,,,,,
"USA-OH",2019,6329,,,,,,,2964405,213.5,,,,,,
"USA-OH",2020,7412,,,,,,,2987643,248.1,,,,,,
"USA-OH",2021,8395,,,,,,,3008719,279,,,,,,
"USA-OH",2022,7277,,,,,,,3032215,240,,,,,,
"USA-PA",2018,6236,,,,,,,3206488,194.5,,,,,,
"USA-PA",2019,6083,,,,,,,3246255,187.4,,,,,,
"USA-PA",2020,6993,,,,,,,3285499,212.8,,,,,,
"USA-PA",2021,7714,,,,,,,3311517,232.9,,,,,,
"USA-PA",2022,7008,,,,,,,3343599,209.6,,,,,,
"USA-TN",2018,4154,,,,,,,1774844,234,,,,,,
"USA-TN",2019,4256,,,,,,,1795681,237,,,,,,
"USA-TN",2020,5624,,,,,,,1815196,309.8,,,,,,
"USA-TN",2021,6750,,,,,,,1835016,367.7,,,,,,
"USA-TN",2022,5841,,,,,,,1856073,314.7,,,,,,
"USA-TX",2018,11342,,,,,,,8096772,140.1,,,,,,
"USA-TX",2019,11697,,,,,,,8170942,143.2,,,,,,
"USA-TX",2020,14797,,,,,,,8241478,179.5,,,,,,
"USA-TX",2021,18805,,,,,,,8347847,225.2,,,,,,
"USA-TX",2022,15992,,,,,,,8441890,189.5,,,,,,
"USA-VA",2018,3126,,,,,,,2226200,140.4,,,,,,
"USA-VA",2019,3225,,,,,,,2244697,143.7,,,,,,
"USA-VA",2020,4093,,,,,,,2259106,181.1,,,,,,
"USA-VA",2021,4664,,,,,,,2271974,205.3,,,,,,
"USA-VA",2022,4436,,,,,,,2287032,194,,,,,,
