"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU-BB",2001,6093,,,,,,,2156295,282.6,,,,,,
"DEU-BB",2002,5878,,,,,,,2128501,276.1,,,,,,
"DEU-BB",2003,5834,,,,,,,2099809,277.8,,,,,,
"DEU-BB",2004,5633,,,,,,,2069181,272.2,,,,,,
"DEU-BB",2005,5286,,,,,,,2036701,259.5,,,,,,
"DEU-BB",2006,5072,,,,,,,2007410,252.6,,,,,,
"DEU-BB",2007,4936,,,,,,,1981704,249.1,,,,,,
"DEU-BB",2008,4863,,,,,,,1957812,248.4,251.58,229.66,273.5,-3.18,18.74,-25.1
"DEU-BB",2009,4761,,,,,,,1943694,245,254.12,232.8,275.44,-9.12,12.2,-30.44
"DEU-BB",2010,4866,,,,,,,1920146,253.4,256.66,235.84,277.49,-3.26,17.56,-24.09
"DEU-BB",2011,4848,,,,,,,1896207,255.7,259.2,238.75,279.65,-3.5,16.95,-23.95
"DEU-BB",2012,5024,,,,,,,1891246,265.7,261.74,241.55,281.94,3.96,24.15,-16.24
"DEU-BB",2013,5321,,,,,,,1890305,281.5,264.28,244.21,284.35,17.22,37.29,-2.85
"DEU-BB",2014,4993,,,,,,,1898874,262.9,266.82,246.75,286.89,-3.92,16.15,-23.99
"DEU-BB",2015,5367,5401,5210,5593,-34,157,-226,1905637,281.6,269.36,249.16,289.55,12.24,32.44,-7.95
"DEU-BB",2016,5282,5311,5138,5483,-29,144,-201,1902739,277.6,271.9,251.45,292.35,5.7,26.15,-14.75
"DEU-BB",2017,5305,5220,5054,5386,85,251,-81,1899148,279.3,274.44,253.61,295.26,4.86,25.69,-15.96
"DEU-BB",2018,5183,5129,4957,5302,54,226,-119,1895692,273.4,276.98,255.66,298.3,-3.58,17.74,-24.9
"DEU-BB",2019,4963,5039,4847,5230,-76,116,-267,1893360,262.1,279.52,257.6,301.44,-17.42,4.5,-39.34
"DEU-BB",2020,5178,4948,4729,5167,230,449,11,1891780,273.7,282.05,259.44,304.67,-8.35,14.26,-30.97
"DEU-BB",2021,5435,4857,4604,5110,578,831,325,1903488,285.5,284.59,261.19,308,0.91,24.31,-22.5
"DEU-BB",2022,5347,4766,4476,5057,581,871,290,1918682,278.7,287.13,262.85,311.41,-8.43,15.85,-32.71
"DEU-BE",2001,7613,,,,,,,2874036,264.9,,,,,,
"DEU-BE",2002,7675,,,,,,,2857859,268.5,,,,,,
"DEU-BE",2003,7445,,,,,,,2836726,262.4,,,,,,
"DEU-BE",2004,6973,,,,,,,2818056,247.5,,,,,,
"DEU-BE",2005,7030,,,,,,,2802114,250.9,,,,,,
"DEU-BE",2006,6746,,,,,,,2791599,241.6,,,,,,
"DEU-BE",2007,6216,,,,,,,2788047,222.9,,,,,,
"DEU-BE",2008,6347,,,,,,,2785566,227.8,,,,,,
"DEU-BE",2009,6086,,,,,,,2791711,218,225.35,212.66,238.04,-7.35,5.34,-20.04
"DEU-BE",2010,5999,,,,,,,2743629,218.7,222.49,210.2,234.79,-3.79,8.5,-16.09
"DEU-BE",2011,6100,,,,,,,2706232,225.4,219.64,207.67,231.61,5.76,17.73,-6.21
"DEU-BE",2012,5917,,,,,,,2746647,215.4,216.78,205.04,228.52,-1.38,10.36,-13.12
"DEU-BE",2013,6062,,,,,,,2784140,217.8,213.93,202.33,225.52,3.87,15.47,-7.72
"DEU-BE",2014,6114,,,,,,,2821953,216.7,211.07,199.52,222.62,5.63,17.18,-5.92
"DEU-BE",2015,6198,6114,5791,6437,84,407,-239,2864404,216.4,208.22,196.62,219.81,8.18,19.78,-3.41
"DEU-BE",2016,5953,6007,5716,6298,-54,237,-345,2903200,205.1,205.36,193.62,217.1,-0.26,11.48,-12
"DEU-BE",2017,5747,5900,5621,6180,-153,126,-433,2931987,196,202.51,190.53,214.48,-6.51,5.47,-18.48
"DEU-BE",2018,5925,5793,5502,6084,132,423,-159,2954435,200.6,199.65,187.36,211.94,0.95,13.24,-11.34
"DEU-BE",2019,5678,5687,5364,6009,-9,314,-331,2961117,191.7,196.8,184.1,209.49,-5.1,7.6,-17.79
"DEU-BE",2020,5964,5580,5210,5950,384,754,14,2964655,201.2,193.94,180.77,207.11,7.26,20.43,-5.91
"DEU-BE",2021,6008,5473,5046,5900,535,962,108,3008224,199.7,191.08,177.38,204.79,8.62,22.32,-5.09
