"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU",2001,130714,,,,,,,21369428,611.7,,,,,,
"DEU",2002,129098,,,,,,,21415218,602.8,,,,,,
"DEU",2003,126651,,,,,,,21434226,590.9,,,,,,
"DEU",2004,120638,,,,,,,21466520,562,,,,,,
"DEU",2005,117918,,,,,,,21566887,546.8,,,,,,
"DEU",2006,113322,,,,,,,21829851,519.2,,,,,,
"DEU",2007,111878,,,,,,,22208258,503.8,,,,,,
"DEU",2008,112419,,,,,,,22600866,497.5,,,,,,
"DEU",2009,112214,,,,,,,23119027,485.5,,,,,,
"DEU",2010,113595,,,,,,,23529329,482.8,,,,,,
"DEU",2011,115708,,,,,,,23824690,485.7,,,,,,
"DEU",2012,115933,117804,113471,122138,-1871,2462,-6205,24202600,479,480.74,466.9,494.59,-1.74,12.1,-15.59
"DEU",2013,118958,117878,113769,121988,1080,5189,-3030,24477715,486,480.98,467.85,494.1,5.02,18.15,-8.1
"DEU",2014,116718,117952,114000,121905,-1234,2718,-5187,24650885,473.5,481.21,468.58,493.84,-7.71,4.92,-20.34
"DEU",2015,120365,118026,114154,121898,2339,6211,-1533,24733603,486.7,481.45,469.08,493.81,5.25,17.62,-7.11
"DEU",2016,119267,118100,114228,121972,1167,5039,-2705,24718837,482.5,481.68,469.31,494.05,0.82,13.19,-11.55
"DEU",2017,117395,118174,114222,122127,-779,3173,-4732,24621547,476.8,481.91,469.29,494.54,-5.11,7.51,-17.74
"DEU",2018,119746,118248,114139,122357,1498,5607,-2611,24462394,489.5,482.15,469.02,495.28,7.35,20.48,-5.78
"DEU",2019,116124,118322,113988,122656,-2198,2136,-6532,24265615,478.5,482.38,468.54,496.23,-3.88,9.96,-17.73
"DEU",2020,117857,118396,113780,123012,-539,4077,-5155,24046627,490.1,482.62,467.87,497.36,7.48,22.23,-7.26
"DEU",2021,124043,118470,113524,123416,5573,10519,627,23909516,518.8,482.85,467.05,498.65,35.95,51.75,20.15
"DEU",2022,121790,118544,113229,123859,3246,8561,-2069,23806315,511.6,483.09,466.11,500.07,28.51,45.49,11.53
"USA",2018,542316,,,,,,,83483412,649.6,,,,,,
"USA",2019,537557,,,,,,,83482428,643.9,,,,,,
"USA",2020,633517,,,,,,,83426907,759.5,,,,,,
"USA",2021,696814,,,,,,,82980522,839.7,,,,,,
"USA",2022,604113,,,,,,,82745246,730,,,,,,
"USA-AZ",2018,11153,,,,,,,1721670,647.9,,,,,,
"USA-AZ",2019,11051,,,,,,,1719503,642.6,,,,,,
"USA-AZ",2020,14283,,,,,,,1712981,833.6,,,,,,
"USA-AZ",2021,16253,,,,,,,1721663,944,,,,,,
"USA-AZ",2022,13342,,,,,,,1727543,772.4,,,,,,
"USA-CA",2018,50191,,,,,,,9774080,513.5,,,,,,
"USA-CA",2019,49550,,,,,,,9752607,508.1,,,,,,
"USA-CA",2020,60311,,,,,,,9716475,620.9,,,,,,
"USA-CA",2021,67000,,,,,,,9645612,694.5,,,,,,
"USA-CA",2022,56301,,,,,,,9603363,586.2,,,,,,
"USA-FL",2018,37868,,,,,,,5594263,676.9,,,,,,
"USA-FL",2019,37553,,,,,,,5614485,668.9,,,,,,
"USA-FL",2020,42785,,,,,,,5636013,759.1,,,,,,
"USA-FL",2021,50715,,,,,,,5660838,895.8,,,,,,
"USA-FL",2022,41176,,,,,,,5687081,724.1,,,,,,
"USA-IL",2018,19895,,,,,,,3276516,607.2,,,,,,
"USA-IL",2019,19296,,,,,,,3263476,591.3,,,,,,
"USA-IL",2020,23444,,,,,,,3247637,722,,,,,,
"USA-IL",2021,23219,,,,,,,3205859,724.3,,,,,,
"USA-IL",2022,21525,,,,,,,3176313,677.5,,,,,,
"USA-MI",2018,18402,,,,,,,2673377,688.2,,,,,,
"USA-MI",2019,17970,,,,,,,2652114,677.6,,,,,,
"USA-MI",2020,21033,,,,,,,2629314,800,,,,,,
"USA-MI",2021,22613,,,,,,,2592778,872.4,,,,,,
"USA-MI",2022,19585,,,,,,,2563840,763.7,,,,,,
"USA-NC",2018,19006,,,,,,,2719583,698.9,,,,,,
"USA-NC",2019,18949,,,,,,,2714222,698.1,,,,,,
"USA-NC",2020,21405,,,,,,,2706151,791,,,,,,
"USA-NC",2021,24893,,,,,,,2707595,919.4,,,,,,
"USA-NC",2022,21772,,,,,,,2708888,803.7,,,,,,
"USA-NY",2018,27027,,,,,,,5106936,529.2,,,,,,
"USA-NY",2019,26550,,,,,,,5146047,516.1,,,,,,
"USA-NY",2020,35691,,,,,,,5175887,689.1,,,,,,
"USA-NY",2021,32726,,,,,,,5114042,639.9,,,,,,
"USA-NY",2022,29960,,,,,,,5094279,588.1,,,,,,
"USA-OH",2018,23486,,,,,,,3074034,764,,,,,,
"USA-OH",2019,23364,,,,,,,3051254,765.7,,,,,,
"USA-OH",2020,26145,,,,,,,3026221,864.2,,,,,,
"USA-OH",2021,29281,,,,,,,2985096,981.2,,,,,,
"USA-OH",2022,25617,,,,,,,2952726,867.3,,,,,,
"USA-PA",2018,22969,,,,,,,3435342,668.6,,,,,,
"USA-PA",2019,22790,,,,,,,3417320,666.9,,,,,,
"USA-PA",2020,25442,,,,,,,3398122,748.9,,,,,,
"USA-PA",2021,27782,,,,,,,3350667,829.3,,,,,,
"USA-PA",2022,24558,,,,,,,3315926,740.4,,,,,,
"USA-TN",2018,16713,,,,,,,1765732,946.5,,,,,,
"USA-TN",2019,16699,,,,,,,1772938,941.9,,,,,,
"USA-TN",2020,19053,,,,,,,1779265,1070.9,,,,,,
"USA-TN",2021,22050,,,,,,,1777450,1240.5,,,,,,
"USA-TN",2022,18954,,,,,,,1780117,1064.8,,,,,,
"USA-TX",2018,44062,,,,,,,6784905,649.5,,,,,,
"USA-TX",2019,43386,,,,,,,6840671,634.2,,,,,,
"USA-TX",2020,53938,,,,,,,6891719,782.5,,,,,,
"USA-TX",2021,61911,,,,,,,6940316,892.1,,,,,,
"USA-TX",2022,49578,,,,,,,6993523,709,,,,,,
"USA-VA",2018,13223,,,,,,,2214829,597,,,,,,
"USA-VA",2019,13013,,,,,,,2213125,588,,,,,,
"USA-VA",2020,14863,,,,,,,2209003,672.9,,,,,,
"USA-VA",2021,16529,,,,,,,2194597,753.2,,,,,,
"USA-VA",2022,14819,,,,,,,2186312,677.8,,,,,,
