"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA",2017 W13,1216.462,103646277,1.177,1216,1167,1264,1,49,-48,1.18,1.13,1.22,0,0.04,-0.04
"USA",2017 W14,1214.462,103638643,1.177,1211,1162,1259,4,52,-44,1.17,1.13,1.22,0,0.05,-0.04
"USA",2017 W15,1214.077,103631009,1.177,1211,1163,1259,3,51,-45,1.17,1.13,1.22,0,0.05,-0.04
"USA",2017 W16,1213.154,103623375,1.177,1212,1163,1260,2,50,-47,1.17,1.13,1.21,0.01,0.05,-0.04
"USA",2017 W17,1221.077,103615742,1.185,1212,1163,1260,9,58,-39,1.17,1.13,1.22,0.01,0.05,-0.03
"USA",2017 W18,1227.923,103608108,1.192,1215,1167,1264,13,61,-36,1.18,1.13,1.22,0.02,0.06,-0.03
"USA",2017 W19,1227.692,103600474,1.192,1218,1170,1267,9,58,-39,1.18,1.14,1.22,0.01,0.06,-0.03
"USA",2017 W20,1236.308,103592840,1.2,1223,1175,1272,13,61,-35,1.18,1.14,1.23,0.02,0.06,-0.03
"USA",2017 W21,1246,103585207,1.208,1229,1180,1277,17,66,-31,1.19,1.14,1.23,0.02,0.06,-0.02
"USA",2017 W22,1251.538,103577573,1.208,1235,1186,1283,17,65,-31,1.19,1.15,1.23,0.02,0.06,-0.02
"USA",2017 W23,1256.615,103569939,1.215,1239,1190,1287,18,66,-30,1.19,1.15,1.23,0.02,0.07,-0.02
"USA",2017 W24,1265,103562305,1.223,1246,1198,1295,19,67,-30,1.2,1.16,1.24,0.02,0.07,-0.02
"USA",2017 W25,1270,103554672,1.223,1250,1202,1298,20,68,-28,1.2,1.16,1.24,0.02,0.07,-0.02
"USA",2017 W26,1271.077,103547038,1.223,1254,1206,1302,17,65,-31,1.2,1.16,1.24,0.02,0.06,-0.02
"USA",2017 W27,1268.615,103539404,1.223,1261,1212,1309,8,56,-40,1.21,1.17,1.25,0.01,0.06,-0.03
