"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA",2000 W01,339,40939513,0.8,,,,,,,,,,,,
"USA",2000 W02,339,40949120,0.8,,,,,,,,,,,,
"USA",2000 W03,339,40958727,0.8,,,,,,,,,,,,
"USA",2000 W04,339,40968334,0.8,,,,,,,,,,,,
"USA",2000 W05,294,40977941,0.7,,,,,,,,,,,,
"USA",2000 W06,286,40987548,0.7,,,,,,,,,,,,
"USA",2000 W07,286,40997155,0.7,,,,,,,,,,,,
"USA",2000 W08,286,41006762,0.7,,,,,,,,,,,,
"USA",2000 W09,307,41016370,0.7,,,,,,,,,,,,
"USA",2000 W10,315,41025977,0.8,,,,,,,,,,,,
"USA",2000 W11,315,41035584,0.8,,,,,,,,,,,,
"USA",2000 W12,315,41045191,0.8,,,,,,,,,,,,
"USA",2000 W13,319,41054798,0.8,,,,,,,,,,,,
"USA",2000 W14,328,41064405,0.8,,,,,,,,,,,,
"USA",2000 W15,328,41074012,0.8,,,,,,,,,,,,
"USA",2000 W16,328,41083619,0.8,,,,,,,,,,,,
"USA",2000 W17,328,41093226,0.8,,,,,,,,,,,,
"USA",2000 W18,341,41102833,0.8,,,,,,,,,,,,
"USA",2000 W19,341,41112440,0.8,,,,,,,,,,,,
"USA",2000 W20,341,41122047,0.8,,,,,,,,,,,,
"USA",2000 W21,341,41131654,0.8,,,,,,,,,,,,
"USA",2000 W22,362,41141261,0.9,,,,,,,,,,,,
"USA",2000 W23,379,41150868,0.9,,,,,,,,,,,,
"USA",2000 W24,379,41160475,0.9,,,,,,,,,,,,
"USA",2000 W25,379,41170082,0.9,,,,,,,,,,,,
"USA",2000 W26,385,41179689,0.9,,,,,,,,,,,,
"USA",2000 W27,401,41189296,1,,,,,,,,,,,,
"USA",2000 W28,401,41198903,1,,,,,,,,,,,,
"USA",2000 W29,401,41208510,1,,,,,,,,,,,,
"USA",2000 W30,401,41218117,1,,,,,,,,,,,,
"USA",2000 W31,367,41227724,0.9,,,,,,,,,,,,
"USA",2000 W32,361,41237331,0.9,,,,,,,,,,,,
"USA",2000 W33,361,41246938,0.9,,,,,,,,,,,,
"USA",2000 W34,361,41256546,0.9,,,,,,,,,,,,
"USA",2000 W35,355,41266153,0.9,,,,,,,,,,,,
"USA",2000 W36,348,41275760,0.8,,,,,,,,,,,,
"USA",2000 W37,348,41285367,0.8,,,,,,,,,,,,
"USA",2000 W38,348,41294974,0.8,,,,,,,,,,,,
"USA",2000 W39,347,41304581,0.8,,,,,,,,,,,,
"USA",2000 W40,342,41314188,0.8,,,,,,,,,,,,
"USA",2000 W41,342,41323795,0.8,,,,,,,,,,,,
"USA",2000 W42,342,41333402,0.8,,,,,,,,,,,,
"USA",2000 W43,342,41343009,0.8,,,,,,,,,,,,
"USA",2000 W44,325,41352616,0.8,,,,,,,,,,,,
"USA",2000 W45,318,41362223,0.8,,,,,,,,,,,,
"USA",2000 W46,318,41371830,0.8,,,,,,,,,,,,
"USA",2000 W47,318,41381437,0.8,,,,,,,,,,,,
"USA",2000 W48,313,41391044,0.8,,,,,,,,,,,,
"USA",2000 W49,308,41400651,0.7,,,,,,,,,,,,
"USA",2000 W50,308,41410258,0.7,,,,,,,,,,,,
"USA",2000 W51,308,41419865,0.7,,,,,,,,,,,,
"USA",2000 W52,308,41429472,0.7,,,,,,,,,,,,
"USA",2001 W01,311,41438552,0.8,,,,,,,,,,,,
"USA",2001 W02,311,41446930,0.8,,,,,,,,,,,,
"USA",2001 W03,311,41455307,0.8,,,,,,,,,,,,
"USA",2001 W04,311,41463685,0.8,,,,,,,,,,,,
"USA",2001 W05,317,41472063,0.8,,,,,,,,,,,,
"USA",2001 W06,321,41480440,0.8,,,,,,,,,,,,
"USA",2001 W07,321,41488818,0.8,,,,,,,,,,,,
"USA",2001 W08,321,41497195,0.8,,,,,,,,,,,,
