"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,7,756643,0.9,6,4,9,1,3,-2,0.86,0.59,1.13,0.04,0.31,-0.23
"ALB",2015 Feb,7,754707,0.9,6,4,8,1,3,-1,0.78,0.51,1.05,0.12,0.39,-0.15
"ALB",2015 Mar,6,752779,0.8,6,4,8,0,2,-2,0.8,0.53,1.07,0,0.27,-0.27
"ALB",2015 Apr,6,750791,0.7,6,4,8,0,2,-2,0.72,0.45,0.99,-0.02,0.25,-0.29
"ALB",2015 May,7,748816,0.9,6,4,8,1,3,-1,0.76,0.49,1.03,0.14,0.41,-0.13
"ALB",2015 Jun,5,746802,0.7,7,5,9,-2,0,-4,0.9,0.63,1.17,-0.2,0.07,-0.47
"ALB",2015 Jul,5,744823,0.7,6,4,8,-1,1,-3,0.8,0.53,1.07,-0.1,0.17,-0.37
"ALB",2015 Aug,5,742805,0.7,6,4,8,-1,1,-3,0.8,0.53,1.07,-0.1,0.17,-0.37
"ALB",2015 Sep,5,740805,0.6,5,3,8,0,2,-3,0.68,0.41,0.95,-0.08,0.19,-0.35
"ALB",2015 Oct,4,738828,0.6,5,3,7,-1,1,-3,0.72,0.45,0.99,-0.12,0.15,-0.39
"ALB",2015 Nov,6,736831,0.8,5,3,8,1,3,-2,0.76,0.49,1.03,0.04,0.31,-0.23
"ALB",2015 Dec,7,734835,1,5,3,8,2,4,-1,0.74,0.47,1.01,0.26,0.53,-0.01
"ALB",2016 Jan,5,732885,0.7,6,4,8,-1,1,-3,0.86,0.59,1.13,-0.16,0.11,-0.43
"ALB",2016 Feb,7,731038,0.9,6,4,8,1,3,-1,0.78,0.51,1.05,0.12,0.39,-0.15
"ALB",2016 Mar,6,729212,0.8,6,4,8,0,2,-2,0.8,0.53,1.07,0,0.27,-0.27
"ALB",2016 Apr,7,727366,0.9,6,4,8,1,3,-1,0.72,0.45,0.99,0.18,0.45,-0.09
"ALB",2016 May,6,725499,0.8,6,4,8,0,2,-2,0.76,0.49,1.03,0.04,0.31,-0.23
"ALB",2016 Jun,7,723643,0.9,7,5,9,0,2,-2,0.9,0.63,1.17,0,0.27,-0.27
"ALB",2016 Jul,6,721800,0.9,6,4,8,0,2,-2,0.8,0.53,1.07,0.1,0.37,-0.17
"ALB",2016 Aug,7,719889,0.9,6,4,8,1,3,-1,0.8,0.53,1.07,0.1,0.37,-0.17
"ALB",2016 Sep,6,718045,0.8,5,3,7,1,3,-1,0.68,0.41,0.95,0.12,0.39,-0.15
"ALB",2016 Oct,5,716190,0.7,5,3,7,0,2,-2,0.72,0.45,0.99,-0.02,0.25,-0.29
"ALB",2016 Nov,5,714322,0.7,5,3,7,0,2,-2,0.76,0.49,1.03,-0.06,0.21,-0.33
"ALB",2016 Dec,5,712477,0.7,5,3,7,0,2,-2,0.74,0.47,1.01,-0.04,0.23,-0.31
"ALB",2017 Jan,7,710634,1,6,4,8,1,3,-1,0.86,0.59,1.13,0.14,0.41,-0.13
"ALB",2017 Feb,5,708972,0.8,6,4,8,-1,1,-3,0.78,0.51,1.05,0.02,0.29,-0.25
"ALB",2017 Mar,6,707308,0.8,6,4,8,0,2,-2,0.8,0.53,1.07,0,0.27,-0.27
"ALB",2017 Apr,5,705596,0.6,6,4,8,-1,1,-3,0.72,0.45,0.99,-0.12,0.15,-0.39
"ALB",2017 May,6,703855,0.8,6,4,8,0,2,-2,0.76,0.49,1.03,0.04,0.31,-0.23
"ALB",2017 Jun,6,702147,0.9,6,4,8,0,2,-2,0.9,0.63,1.17,0,0.27,-0.27
"ALB",2017 Jul,6,700428,0.9,5,3,7,1,3,-1,0.8,0.53,1.07,0.1,0.37,-0.17
"ALB",2017 Aug,5,698669,0.7,6,4,8,-1,1,-3,0.8,0.53,1.07,-0.1,0.17,-0.37
"ALB",2017 Sep,5,696960,0.6,5,3,7,0,2,-2,0.68,0.41,0.95,-0.08,0.19,-0.35
"ALB",2017 Oct,5,695229,0.7,5,3,7,0,2,-2,0.72,0.45,0.99,-0.02,0.25,-0.29
"ALB",2017 Nov,5,693510,0.7,5,3,7,0,2,-2,0.76,0.49,1.03,-0.06,0.21,-0.33
"ALB",2017 Dec,3,691802,0.4,5,3,7,-2,0,-4,0.74,0.47,1.01,-0.34,-0.07,-0.61
"ALB",2018 Jan,6,690083,0.9,6,4,8,0,2,-2,0.86,0.59,1.13,0.04,0.31,-0.23
"ALB",2018 Feb,4,688555,0.6,5,3,7,-1,1,-3,0.78,0.51,1.05,-0.18,0.09,-0.45
"ALB",2018 Mar,5,687021,0.7,6,4,8,-1,1,-3,0.8,0.53,1.07,-0.1,0.17,-0.37
"ALB",2018 Apr,6,685425,0.8,5,3,7,1,3,-1,0.72,0.45,0.99,0.08,0.35,-0.19
"ALB",2018 May,5,683829,0.7,5,3,7,0,2,-2,0.76,0.49,1.03,-0.06,0.21,-0.33
