"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015,70,745737,9.4,70,62,77,0,8,-7,9.36,8.38,10.34,0.04,1.02,-0.94
"ALB",2016,70,722672,9.7,68,61,74,2,9,-4,9.37,8.49,10.25,0.33,1.21,-0.55
"ALB",2017,62,701215,8.9,66,60,72,-4,2,-10,9.38,8.53,10.23,-0.48,0.37,-1.33
"ALB",2018,63,681383,9.2,64,57,70,-1,6,-7,9.39,8.51,10.27,-0.19,0.69,-1.07
"ALB",2019,64,659882,9.7,62,55,69,2,9,-5,9.4,8.42,10.38,0.3,1.28,-0.68
"ALB",2020,56,638178,8.7,60,52,68,-4,4,-12,9.41,8.29,10.53,-0.71,0.41,-1.83
"AND",2011,0,15303,2.8,,,,,,,,,,,,
"AND",2012,1,15184,5.6,,,,,,,,,,,,
"AND",2013,0,15001,1.2,,,,,,,,,,,,
"AND",2014,0,14881,1.6,0,-1,1,0,1,-1,1.54,-2.85,5.93,0.06,4.45,-4.33
"AND",2015,0,14760,1,0,-1,1,0,1,-1,1.72,-2.23,5.67,-0.72,3.23,-4.67
"AND",2016,1,14640,3.9,0,-1,1,1,2,0,1.9,-1.9,5.7,2,5.8,-1.8
"AND",2017,0,14520,0,0,-1,1,0,1,-1,2.08,-1.87,6.03,-2.08,1.87,-6.03
"AND",2018,0,14399,3,0,-1,1,0,1,-1,2.26,-2.13,6.65,0.74,5.13,-3.65
"ARM",2015,85,728656,11.7,90,76,104,-5,9,-19,12.36,10.57,14.15,-0.66,1.13,-2.45
"ARM",2016,90,726799,12.3,82,70,94,8,20,-4,11.26,9.64,12.88,1.04,2.66,-0.58
"ARM",2017,73,726961,10,74,62,86,-1,11,-13,10.16,8.61,11.71,-0.16,1.39,-1.71
"ARM",2018,65,728154,8.9,66,54,78,-1,11,-13,9.06,7.44,10.68,-0.16,1.46,-1.78
"ARM",2019,57,730137,7.9,58,44,72,-1,13,-15,7.96,6.17,9.75,-0.06,1.73,-1.85
"ARM",2020,165,732934,22.6,50,34,65,115,131,100,6.86,4.8,8.92,15.74,17.8,13.68
"AUT",2001,116,1759698,6.6,,,,,,,,,,,,
"AUT",2002,105,1747884,6,,,,,,,,,,,,
"AUT",2003,113,1739345,6.5,,,,,,,,,,,,
"AUT",2004,114,1734003,6.6,,,,,,,,,,,,
"AUT",2005,107,1728456,6.2,101,91,110,6,16,-3,5.88,5.44,6.33,0.32,0.76,-0.13
"AUT",2006,99,1719672,5.7,98,89,107,1,10,-8,5.74,5.31,6.18,-0.04,0.39,-0.48
"AUT",2007,92,1707634,5.4,95,86,104,-3,6,-12,5.61,5.18,6.04,-0.21,0.22,-0.64
"AUT",2008,92,1693860,5.4,92,84,101,0,8,-9,5.47,5.04,5.89,-0.07,0.36,-0.49
"AUT",2009,93,1678105,5.5,90,81,99,3,12,-6,5.33,4.91,5.75,0.17,0.59,-0.25
"AUT",2010,88,1660876,5.3,87,78,96,1,10,-8,5.19,4.77,5.61,0.11,0.53,-0.31
"AUT",2011,84,1643242,5.1,84,76,93,0,8,-9,5.05,4.64,5.47,0.05,0.46,-0.37
"AUT",2012,76,1628565,4.7,82,73,90,-6,3,-14,4.91,4.5,5.33,-0.21,0.2,-0.63
"AUT",2013,72,1616364,4.5,79,70,88,-7,2,-16,4.77,4.36,5.19,-0.27,0.14,-0.69
"AUT",2014,74,1608549,4.6,76,67,85,-2,7,-11,4.64,4.22,5.05,-0.04,0.38,-0.45
"AUT",2015,70,1616159,4.3,74,65,82,-4,5,-12,4.5,4.08,4.92,-0.2,0.22,-0.62
"AUT",2016,73,1628513,4.5,71,62,80,2,11,-7,4.36,3.94,4.78,0.14,0.56,-0.28
"AUT",2017,70,1631936,4.3,68,59,77,2,11,-7,4.22,3.79,4.65,0.08,0.51,-0.35
"AUT",2018,64,1633274,3.9,65,56,75,-1,8,-11,4.08,3.64,4.52,-0.18,0.26,-0.62
"AUT",2019,71,1635488,4.3,63,53,72,8,18,-1,3.94,3.5,4.39,0.36,0.8,-0.09
"AUT",2020,70,1638139,4.3,60,50,70,10,20,0,3.8,3.35,4.26,0.5,0.95,0.04
"AUT",2021,63,1642434,3.9,57,48,67,6,15,-4,3.67,3.2,4.13,0.23,0.7,-0.23
"BEL",2001,168,2296671,7.3,,,,,,,,,,,,
"BEL",2002,154,2295867,6.7,,,,,,,,,,,,
"BEL",2003,141,2296101,6.2,,,,,,,,,,,,
"BEL",2004,130,2297137,5.7,,,,,,,,,,,,
"BEL",2005,136,2304130,5.9,141,129,152,-5,7,-16,6.09,5.57,6.6,-0.19,0.33,-0.7
"BEL",2006,137,2314788,5.9,138,127,149,-1,10,-12,5.95,5.44,6.45,-0.05,0.46,-0.55
"BEL",2007,143,2325469,6.2,135,124,146,8,19,-3,5.81,5.31,6.3,0.39,0.89,-0.1
"BEL",2008,134,2336921,5.8,132,121,143,2,13,-9,5.67,5.18,6.16,0.13,0.62,-0.36
"BEL",2009,127,2349023,5.4,130,119,140,-3,8,-13,5.53,5.04,6.01,-0.13,0.36,-0.61
"BEL",2010,125,2370780,5.3,127,116,138,-2,9,-13,5.39,4.91,5.87,-0.09,0.39,-0.57
"BEL",2011,125,2390211,5.2,124,113,135,1,12,-10,5.25,4.77,5.72,-0.05,0.43,-0.52
"BEL",2012,131,2396811,5.5,121,111,132,10,20,-1,5.11,4.63,5.58,0.39,0.87,-0.08
"BEL",2013,116,2401935,4.8,119,108,129,-3,8,-13,4.97,4.49,5.44,-0.17,0.31,-0.64
"BEL",2014,114,2409447,4.7,116,105,127,-2,9,-13,4.83,4.35,5.31,-0.13,0.35,-0.61
"BEL",2015,106,2423879,4.4,113,102,124,-7,4,-18,4.69,4.2,5.17,-0.29,0.2,-0.77
"BEL",2016,102,2436362,4.2,110,100,121,-8,2,-19,4.55,4.06,5.04,-0.35,0.14,-0.84
"BEL",2017,112,2441724,4.6,108,97,119,4,15,-7,4.41,3.91,4.9,0.19,0.69,-0.3
"BEL",2018,108,2448582,4.4,105,94,116,3,14,-8,4.27,3.76,4.77,0.13,0.64,-0.37
"BEL",2019,105,2456773,4.3,102,91,114,3,14,-9,4.13,3.61,4.64,0.17,0.69,-0.34
"BEL",2020,94,2461318,3.8,99,88,111,-5,6,-17,3.99,3.46,4.51,-0.19,0.34,-0.71
"BEL",2021,96,2463879,3.9,97,85,109,-1,11,-13,3.85,3.31,4.38,0.05,0.59,-0.48
"BGR",2001,244,1695170,14.4,,,,,,,,,,,,
"BGR",2002,218,1614785,13.5,,,,,,,,,,,,
"BGR",2003,210,1567012,13.4,,,,,,,,,,,,
"BGR",2004,208,1521387,13.7,,,,,,,,,,,,
"BGR",2005,190,1479034,12.9,198,180,216,-8,10,-26,,,,,,
"BGR",2006,190,1438663,13.2,190,172,208,0,18,-18,14.04,12.64,15.44,-0.84,0.56,-2.24
