"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015,6419,6250,5842,6658,169,577,-239,177492,3618.2,3535.86,3333.38,3738.34,82.34,284.82,-120.14
"ALB",2016,5955,6129,5761,6497,-174,194,-542,179990,3309,3400.14,3217.62,3582.66,-91.14,91.38,-273.66
"ALB",2017,5970,6008,5655,6362,-38,315,-392,183454,3256.6,3264.42,3089.07,3439.77,-7.82,167.53,-183.17
"ALB",2018,5809,5887,5520,6255,-78,289,-446,188182,3088.4,3128.7,2946.18,3311.22,-40.3,142.22,-222.82
"ALB",2019,5888,5767,5359,6175,121,529,-287,193203,3049.9,2992.98,2790.5,3195.46,56.92,259.4,-145.56
"ALB",2020,7519,5646,5178,6113,1873,2341,1406,196795,3817.8,2857.26,2625.29,3089.23,960.54,1192.51,728.57
"AND",2011,40,,,,,,,3790,1051.6,,,,,,
"AND",2012,65,,,,,,,3722,1747.6,,,,,,
"AND",2013,40,,,,,,,3717,1078,,,,,,
"AND",2014,56,51,38,63,5,18,-7,3850,1456.3,1317.54,1003.17,1631.91,138.76,453.13,-175.61
"AND",2015,48,53,42,64,-5,6,-16,3984,1193.4,1329.07,1045.7,1612.44,-135.67,147.7,-419.04
"AND",2016,52,55,45,66,-3,7,-14,4118,1270.5,1340.6,1068.35,1612.85,-70.1,202.15,-342.35
"AND",2017,57,58,46,69,0,11,-12,4251,1344.3,1352.13,1068.76,1635.5,-7.83,275.54,-291.2
"AND",2018,63,60,47,72,3,16,-9,4385,1438.5,1363.66,1049.29,1678.03,74.84,389.21,-239.53
"ARM",2015,7404,,,,,,,150257,4922.6,,,,,,
"ARM",2016,6956,,,,,,,143113,4859.6,,,,,,
"ARM",2017,6565,,,,,,,140282,4678,,,,,,
"ARM",2018,5803,,,,,,,138290,4195.8,,,,,,
"ARM",2019,5447,,,,,,,137456,3962.9,,,,,,
"ARM",2020,7016,,,,,,,137692,5095.4,,,,,,
"AUT",2001,19939,,,,,,,616320,3235,,,,,,
"AUT",2002,20064,,,,,,,611103,3283,,,,,,
"AUT",2003,19583,,,,,,,603150,3246.3,,,,,,
"AUT",2004,18069,,,,,,,595348,3034.5,,,,,,
"AUT",2005,17750,,,,,,,587695,3019.5,,,,,,
"AUT",2006,16892,,,,,,,580926,2907.6,,,,,,
"AUT",2007,16399,,,,,,,576374,2845.1,,,,,,
"AUT",2008,15834,,,,,,,575981,2749.2,,,,,,
"AUT",2009,16225,,,,,,,593885,2735.5,,,,,,
"AUT",2010,15985,,,,,,,628542,2544.5,,,,,,
"AUT",2011,15968,,,,,,,661349,2415.5,2406.56,2310.43,2502.7,8.94,105.07,-87.2
"AUT",2012,16830,16488,15764,17212,342,1066,-382,684277,2460.4,2403.34,2311.36,2495.31,57.06,149.04,-34.91
"AUT",2013,16715,16783,16097,17470,-68,618,-755,701045,2385.1,2400.11,2311.22,2488.99,-15.01,73.88,-103.89
"AUT",2014,16656,17078,16418,17739,-422,238,-1083,719476,2315,2396.88,2309.9,2483.86,-81.88,5.1,-168.86
"AUT",2015,17490,17373,16726,18020,117,764,-530,728590,2400.4,2393.66,2307.32,2479.99,6.74,93.08,-79.59
"AUT",2016,17373,17668,17021,18315,-295,352,-942,733397,2368.7,2390.43,2303.45,2477.41,-21.73,65.25,-108.71
"AUT",2017,18040,17963,17303,18624,77,737,-584,751036,2403.6,2387.2,2298.32,2476.09,16.4,105.28,-72.49
"AUT",2018,18648,18258,17572,18945,390,1076,-297,771558,2417.9,2383.98,2292,2475.95,33.92,125.9,-58.05
"AUT",2019,18413,18553,17829,19277,-140,584,-864,774700,2376.3,2380.75,2284.61,2476.88,-4.45,91.69,-100.58
"AUT",2020,19919,18848,18077,19619,1071,1842,300,761511,2616.4,2377.52,2276.29,2478.76,238.88,340.11,137.64
"AUT",2021,19334,19143,18317,19970,191,1017,-636,747716,2586.1,2374.3,2267.16,2481.43,211.8,318.94,104.67
"BEL",2001,28945,,,,,,,847779,3414.5,,,,,,
"BEL",2002,29105,,,,,,,854406,3406.9,,,,,,
"BEL",2003,29124,,,,,,,857581,3396,,,,,,
"BEL",2004,27513,,,,,,,857683,3207.8,,,,,,
"BEL",2005,26879,,,,,,,856622,3137.7,,,,,,
