"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",998,44010,2265.5,,,,,,,,,,,,
"ALB","2016-2017",1090,46813,2327.2,,,,,,,,,,,,
"ALB","2017-2018",1088,49423,2200,,,,,,,,,,,,
"ALB","2018-2019",1099,52264,2101.9,,,,,,,,,,,,
"ALB","2019-2020",1147,55527,2064.4,,,,,,,,,,,,
"ALB","2020-2021",1589,61253,2622.9,,,,,,,,,,,,
"AND","2010-2011",12,2471,470.7,,,,,,,,,,,,
"AND","2011-2012",11,2437,451.8,,,,,,,,,,,,
"AND","2012-2013",13,2369,568.6,,,,,,,,,,,,
"AND","2013-2014",12,2311,501.5,12,7,16,0,5,-4,500.14,292.44,707.84,1.36,209.06,-206.34
"AND","2014-2015",12,2257,552.1,13,8,17,-1,4,-5,550.79,363.57,738.01,1.31,188.53,-185.91
"AND","2015-2016",12,2204,538,13,9,18,-1,3,-6,601.44,421.57,781.31,-63.44,116.43,-243.31
"AND","2016-2017",17,2150,769.6,14,10,19,3,7,-2,652.09,464.87,839.31,117.51,304.73,-69.71
"AND","2017-2018",14,2096,646,15,10,20,-1,4,-6,702.74,495.04,910.44,-56.74,150.96,-264.44
"ARM","2015-2016",1239,48696,2544.4,,,,,,,,,,,,
"ARM","2016-2017",1336,51557,2588.6,,,,,,,,,,,,
"ARM","2017-2018",1215,54037,2249.2,,,,,,,,,,,,
"ARM","2018-2019",1229,57215,2147,,,,,,,,,,,,
"ARM","2019-2020",1265,60822,2078.1,,,,,,,,,,,,
"AUT","2000-2001",3338,242223,1377.9,,,,,,,,,,,,
"AUT","2001-2002",3498,257198,1359.5,,,,,,,,,,,,
"AUT","2002-2003",3592,269498,1332.1,,,,,,,,,,,,
"AUT","2003-2004",3525,281324,1253,,,,,,,,,,,,
