"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS",2015 Q1,5629,2016650,279.1,5712,5369,6055,-83,260,-426,283.44,268.03,298.85,-4.34,11.07,-19.75
"AUS",2015 Q2,6107,2035044,300.1,6056,5713,6399,51,394,-292,297.02,281.61,312.43,3.08,18.49,-12.33
"AUS",2015 Q3,6540,2053641,318.5,6617,6274,6960,-77,266,-420,320.26,304.85,335.67,-1.76,13.65,-17.17
"AUS",2015 Q4,5902,2072340,284.8,6025,5682,6368,-123,220,-466,290.96,275.55,306.37,-6.16,9.25,-21.57
"AUS",2016 Q1,5834,2090694,279,5841,5508,6174,-7,326,-340,279.85,264.89,294.81,-0.85,14.11,-15.81
"AUS",2016 Q2,6100,2108697,289.3,6185,5852,6518,-85,248,-418,293.43,278.47,308.39,-4.13,10.83,-19.09
"AUS",2016 Q3,6620,2126800,311.3,6746,6413,7079,-126,207,-459,316.67,301.71,331.63,-5.37,9.59,-20.33
"AUS",2016 Q4,6276,2145001,292.6,6154,5821,6487,122,455,-211,287.37,272.41,302.33,5.23,20.19,-9.73
"AUS",2017 Q1,6161,2162983,284.8,5970,5640,6300,191,521,-139,276.26,261.45,291.07,8.54,23.35,-6.27
"AUS",2017 Q2,6323,2180842,289.9,6314,5984,6644,9,339,-321,289.84,275.03,304.65,0.06,14.87,-14.75
"AUS",2017 Q3,7288,2198899,331.5,6875,6545,7205,413,743,83,313.08,298.27,327.89,18.42,33.23,3.61
"AUS",2017 Q4,6416,2217055,289.4,6283,5953,6613,133,463,-197,283.78,268.97,298.59,5.62,20.43,-9.19
"AUS",2018 Q1,5997,2234912,268.3,6099,5765,6432,-102,232,-435,272.67,257.71,287.63,-4.37,10.59,-19.33
"AUS",2018 Q2,6441,2252564,285.9,6443,6110,6776,-2,331,-335,286.25,271.29,301.21,-0.35,14.61,-15.31
"AUS",2018 Q3,6831,2270412,300.9,7004,6670,7337,-173,161,-506,309.49,294.53,324.45,-8.59,6.37,-23.55
"AUS",2018 Q4,6414,2288357,280.3,6412,6079,6745,2,335,-331,280.19,265.23,295.15,0.11,15.07,-14.85
"AUS",2019 Q1,6228,2305845,270.1,6228,5884,6571,0,344,-343,269.08,253.67,284.49,1.02,16.43,-14.39
"AUS",2019 Q2,6599,2322964,284,6572,6229,6915,27,370,-316,282.66,267.25,298.07,1.34,16.75,-14.07
"AUS",2019 Q3,7095,2340273,303.2,7133,6789,7476,-38,306,-381,305.9,290.49,321.31,-2.7,12.71,-18.11
"AUS",2019 Q4,6407,2357676,271.8,6541,6198,6884,-134,209,-477,276.6,261.19,292.01,-4.8,10.61,-20.21
"AUS",2020 Q1,6445,2373208,271.6,6356,5997,6716,89,448,-271,265.49,249.36,281.62,6.11,22.24,-10.02
"AUS",2020 Q2,6589,2386828,276.1,6701,6341,7060,-112,248,-471,279.07,262.94,295.2,-2.97,13.16,-19.1
"AUS",2020 Q3,6801,2400523,283.3,7261,6902,7621,-460,-101,-820,302.31,286.18,318.44,-19.01,-2.88,-35.14
"AUS",2020 Q4,6548,2414294,271.2,6670,6310,7029,-122,238,-481,273.01,256.88,289.14,-1.81,14.32,-17.94
"AUS",2021 Q1,6472,2425830,266.8,6485,6105,6866,-13,367,-394,261.9,244.8,279,4.9,22,-12.2
"AUS",2021 Q2,6923,2435136,284.3,6829,6449,7210,94,474,-287,275.48,258.38,292.58,8.82,25.92,-8.28
"AUS",2021 Q3,7303,2444546,298.8,7390,7010,7771,-87,293,-468,298.72,281.62,315.82,0.08,17.18,-17.02
"AUS",2021 Q4,6744,2454007,274.8,6798,6418,7179,-54,326,-435,269.42,252.32,286.52,5.38,22.48,-11.72
"AUS",2022 Q1,7098,2463436,288.1,6614,6207,7021,484,891,77,258.31,240.05,276.57,29.79,48.05,11.53
"AUS",2022 Q2,7410,2472886,299.6,6958,6552,7365,452,858,45,271.89,253.63,290.15,27.71,45.97,9.45
"AUS",2022 Q3,7817,2482441,314.9,7519,7112,7926,298,705,-109,295.13,276.87,313.39,19.77,38.03,1.51
"AUS",2022 Q4,7075,2492049,283.9,6927,6521,7334,148,554,-259,265.83,247.57,284.09,18.07,36.33,-0.19
"AUS",2023 Q1,6613,2502984,264.2,6743,6307,7179,-130,306,-566,254.72,235.13,274.31,9.48,29.07,-10.11
"AUT",2022 Q2,3475,911351,381.3,,,,,,,,,,,,
"AUT",2022 Q3,3282,915298,358.6,,,,,,,,,,,,
"AUT",2022 Q4,3665,919266,398.6,,,,,,,,,,,,
"AUT",2023 Q1,3603,923807,390,,,,,,,,,,,,
"AUT",2023 Q2,3297,928964,354.9,,,,,,,,,,,,
"BEL",2022 Q2,4638,1218099,380.8,,,,,,,,,,,,
"BEL",2022 Q3,4466,1222248,365.4,,,,,,,,,,,,
"BEL",2022 Q4,4999,1226420,407.6,,,,,,,,,,,,
"BEL",2023 Q1,4800,1230628,390,,,,,,,,,,,,
"BEL",2023 Q2,4408,1234898,356.9,,,,,,,,,,,,
"BGR",2022 Q2,6053,849351,712.6,,,,,,,,,,,,
"BGR",2022 Q3,6171,845595,729.8,,,,,,,,,,,,
"BGR",2022 Q4,6402,841818,760.6,,,,,,,,,,,,
"BGR",2023 Q1,6424,838691,766,,,,,,,,,,,,
"BGR",2023 Q2,5554,836214,664.2,,,,,,,,,,,,
"CAN",2010 Q2,9540,2623296,363.7,,,,,,,,,,,,
"CAN",2010 Q3,9329,2650151,352,,,,,,,,,,,,
"CAN",2010 Q4,10120,2677153,378,,,,,,,,,,,,
"CAN",2011 Q1,10778,2709499,397.8,,,,,,,,,,,,
"CAN",2011 Q2,9866,2747527,359.1,,,,,,,,,,,,
"CAN",2011 Q3,9465,2785974,339.8,,,,,,,,,,,,
"CAN",2011 Q4,10066,2824632,356.3,,,,,,,,,,,,
"CAN",2012 Q1,10639,2862005,371.7,,,,,,,,,,,,
"CAN",2012 Q2,10044,2898069,346.6,,,,,,,,,,,,
"CAN",2012 Q3,9800,2934332,334,,,,,,,,,,,,
"CAN",2012 Q4,10749,2970793,361.8,,,,,,,,,,,,
"CAN",2013 Q1,11559,3006144,384.6,,,,,,,,,,,,
"CAN",2013 Q2,10482,3040561,344.8,,,,,,,,,,,,
"CAN",2013 Q3,10089,3075359,328.1,,,,,,,,,,,,
"CAN",2013 Q4,10981,3110346,353,,,,,,,,,,,,
"CAN",2014 Q1,11508,3144338,366,,,,,,,,,,,,
"CAN",2014 Q2,10969,3177504,345.2,,,,,,,,,,,,
"CAN",2014 Q3,10486,3211037,326.5,,,,,,,,,,,,
"CAN",2014 Q4,11746,3244753,361.9,,,,,,,,,,,,
"CAN",2015 Q1,12706,3278014,387.7,12444,12023,12865,262,683,-159,377.69,364.75,390.63,10.01,22.95,-2.93
"CAN",2015 Q2,11227,3310999,339.1,11209,10788,11629,18,439,-402,339.43,326.49,352.37,-0.33,12.61,-13.27
"CAN",2015 Q3,10652,3344348,318.5,10814,10393,11235,-162,259,-583,325.13,312.19,338.07,-6.63,6.31,-19.57
"CAN",2015 Q4,11635,3377880,344.5,11922,11501,12342,-287,134,-707,352.47,339.53,365.41,-7.97,4.97,-20.91
"CAN",2016 Q1,12553,3411175,368,12812,12403,13220,-259,150,-667,374.84,362.29,387.4,-6.84,5.71,-19.4
"CAN",2016 Q2,11636,3444232,337.9,11576,11168,11985,60,468,-349,336.58,324.03,349.14,1.32,13.87,-11.24
"CAN",2016 Q3,11267,3477471,324,11182,10773,11590,85,494,-323,322.28,309.73,334.84,1.72,14.27,-10.84
"CAN",2016 Q4,12381,3510892,352.6,12289,11881,12698,92,500,-317,349.62,337.07,362.18,2.98,15.53,-9.58
"CAN",2017 Q1,13249,3544245,373.9,13179,12775,13583,70,474,-334,372,359.57,384.43,1.9,14.33,-10.53
"CAN",2017 Q2,11979,3577721,334.8,11944,11540,12348,35,439,-369,333.74,321.31,346.17,1.06,13.49,-11.37
"CAN",2017 Q3,11581,3611567,320.7,11549,11145,11953,32,436,-372,319.44,307.01,331.87,1.26,13.69,-11.17
"CAN",2017 Q4,12835,3645598,352,12657,12253,13061,178,582,-226,346.78,334.35,359.21,5.22,17.65,-7.21
"CAN",2018 Q1,13825,3680336,375.7,13546,13138,13955,279,687,-130,369.15,356.6,381.71,6.55,19.1,-6.01
