"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"DEU",2000 W01,243,,,,,,,26966065,0.9,,,,,,
"DEU",2000 W02,243,,,,,,,26962126,0.9,,,,,,
"DEU",2000 W03,249,,,,,,,26958187,0.9,,,,,,
"DEU",2000 W04,248,,,,,,,26954247,0.9,,,,,,
"DEU",2000 W05,282,,,,,,,26950308,1,,,,,,
"DEU",2000 W06,273,,,,,,,26946369,1,,,,,,
"DEU",2000 W07,251,,,,,,,26942430,0.9,,,,,,
"DEU",2000 W08,252,,,,,,,26938491,0.9,,,,,,
"DEU",2000 W09,241,,,,,,,26934552,0.9,,,,,,
"DEU",2000 W10,264,,,,,,,26930613,1,,,,,,
"DEU",2000 W11,243,,,,,,,26926674,0.9,,,,,,
"DEU",2000 W12,258,,,,,,,26922735,1,,,,,,
"DEU",2000 W13,242,,,,,,,26918796,0.9,,,,,,
"DEU",2000 W14,245,,,,,,,26914857,0.9,,,,,,
"DEU",2000 W15,272,,,,,,,26910918,1,,,,,,
"DEU",2000 W16,247,,,,,,,26906979,0.9,,,,,,
"DEU",2000 W17,280,,,,,,,26903040,1,,,,,,
"DEU",2000 W18,279,,,,,,,26899101,1,,,,,,
"DEU",2000 W19,251,,,,,,,26895162,0.9,,,,,,
"DEU",2000 W20,261,,,,,,,26891223,1,,,,,,
"DEU",2000 W21,236,,,,,,,26887284,0.9,,,,,,
"DEU",2000 W22,275,,,,,,,26883345,1,,,,,,
"DEU",2000 W23,247,,,,,,,26879406,0.9,,,,,,
"DEU",2000 W24,272,,,,,,,26875467,1,,,,,,
"DEU",2000 W25,248,,,,,,,26871528,0.9,,,,,,
"DEU",2000 W26,245,,,,,,,26867589,0.9,,,,,,
"DEU",2000 W27,244,,,,,,,26863650,0.9,,,,,,
"DEU",2000 W28,238,,,,,,,26859711,0.9,,,,,,
"DEU",2000 W29,254,,,,,,,26855772,0.9,,,,,,
"DEU",2000 W30,237,,,,,,,26851833,0.9,,,,,,
"DEU",2000 W31,227,,,,,,,26847894,0.8,,,,,,
"DEU",2000 W32,246,,,,,,,26843955,0.9,,,,,,
"DEU",2000 W33,227,,,,,,,26840016,0.8,,,,,,
"DEU",2000 W34,252,,,,,,,26836077,0.9,,,,,,
"DEU",2000 W35,257,,,,,,,26832138,1,,,,,,
"DEU",2000 W36,249,,,,,,,26828199,0.9,,,,,,
"DEU",2000 W37,250,,,,,,,26824259,0.9,,,,,,
"DEU",2000 W38,268,,,,,,,26820320,1,,,,,,
"DEU",2000 W39,249,,,,,,,26816381,0.9,,,,,,
"DEU",2000 W40,247,,,,,,,26812442,0.9,,,,,,
"DEU",2000 W41,267,,,,,,,26808503,1,,,,,,
"DEU",2000 W42,262,,,,,,,26804564,1,,,,,,
"DEU",2000 W43,260,,,,,,,26800625,1,,,,,,
"DEU",2000 W44,235,,,,,,,26796686,0.9,,,,,,
"DEU",2000 W45,232,,,,,,,26792747,0.9,,,,,,
"DEU",2000 W46,254,,,,,,,26788808,0.9,,,,,,
"DEU",2000 W47,232,,,,,,,26784869,0.9,,,,,,
"DEU",2000 W48,245,,,,,,,26780930,0.9,,,,,,
"DEU",2000 W49,211,,,,,,,26776991,0.8,,,,,,
"DEU",2000 W50,237,,,,,,,26773052,0.9,,,,,,
"DEU",2000 W51,232,,,,,,,26769113,0.9,,,,,,
"DEU",2000 W52,222,,,,,,,26765174,0.8,,,,,,
"DEU",2001 W01,264,,,,,,,26761235,1,,,,,,
"DEU",2001 W02,256,,,,,,,26758324,1,,,,,,
"DEU",2001 W03,233,,,,,,,26755413,0.9,,,,,,
"DEU",2001 W04,230,,,,,,,26752502,0.9,,,,,,
"DEU",2001 W05,241,,,,,,,26749591,0.9,,,,,,
"DEU",2001 W06,225,,,,,,,26746680,0.8,,,,,,
"DEU",2001 W07,203,,,,,,,26743769,0.8,,,,,,
"DEU",2001 W08,227,,,,,,,26740858,0.8,,,,,,
"DEU",2001 W09,250,,,,,,,26737947,0.9,,,,,,
"DEU",2001 W10,260,,,,,,,26735035,1,,,,,,
"DEU",2001 W11,250,,,,,,,26732124,0.9,,,,,,
"DEU",2001 W12,216,,,,,,,26729213,0.8,,,,,,
"DEU",2001 W13,240,,,,,,,26726302,0.9,,,,,,
"DEU",2001 W14,216,,,,,,,26723391,0.8,,,,,,
"DEU",2001 W15,219,,,,,,,26720480,0.8,,,,,,
"DEU",2001 W16,219,,,,,,,26717569,0.8,,,,,,
"DEU",2001 W17,231,,,,,,,26714658,0.9,,,,,,
"DEU",2001 W18,285,,,,,,,26711747,1.1,,,,,,
"DEU",2001 W19,248,,,,,,,26708836,0.9,,,,,,
"DEU",2001 W20,246,,,,,,,26705925,0.9,,,,,,
"DEU",2001 W21,242,,,,,,,26703014,0.9,,,,,,
"DEU",2001 W22,254,,,,,,,26700103,1,,,,,,
"DEU",2001 W23,207,,,,,,,26697192,0.8,,,,,,
"DEU",2001 W24,243,,,,,,,26694281,0.9,,,,,,
"DEU",2001 W25,257,,,,,,,26691370,1,,,,,,
"DEU",2001 W26,247,,,,,,,26688458,0.9,,,,,,
"DEU",2001 W27,238,,,,,,,26685547,0.9,,,,,,
"DEU",2001 W28,263,,,,,,,26682636,1,,,,,,
"DEU",2001 W29,221,,,,,,,26679725,0.8,,,,,,
"DEU",2001 W30,255,,,,,,,26676814,1,,,,,,
"DEU",2001 W31,302,,,,,,,26673903,1.1,,,,,,
"DEU",2001 W32,199,,,,,,,26670992,0.7,,,,,,
"DEU",2001 W33,259,,,,,,,26668081,1,,,,,,
"DEU",2001 W34,241,,,,,,,26665170,0.9,,,,,,
"DEU",2001 W35,233,,,,,,,26662259,0.9,,,,,,
"DEU",2001 W36,215,,,,,,,26659348,0.8,,,,,,
"DEU",2001 W37,194,,,,,,,26656437,0.7,,,,,,
"DEU",2001 W38,231,,,,,,,26653526,0.9,,,,,,
"DEU",2001 W39,240,,,,,,,26650615,0.9,,,,,,
"DEU",2001 W40,248,,,,,,,26647704,0.9,,,,,,
"DEU",2001 W41,193,,,,,,,26644793,0.7,,,,,,
"DEU",2001 W42,247,,,,,,,26641882,0.9,,,,,,
"DEU",2001 W43,221,,,,,,,26638970,0.8,,,,,,
"DEU",2001 W44,220,,,,,,,26636059,0.8,,,,,,
"DEU",2001 W45,244,,,,,,,26633148,0.9,,,,,,
"DEU",2001 W46,217,,,,,,,26630237,0.8,,,,,,
"DEU",2001 W47,222,,,,,,,26627326,0.8,,,,,,
"DEU",2001 W48,247,,,,,,,26624415,0.9,,,,,,
"DEU",2001 W49,204,,,,,,,26621504,0.8,,,,,,
"DEU",2001 W50,229,,,,,,,26618593,0.9,,,,,,
"DEU",2001 W51,217,,,,,,,26615682,0.8,,,,,,
"DEU",2001 W52,218,,,,,,,26612771,0.8,,,,,,
"DEU",2002 W01,217,,,,,,,26609860,0.8,,,,,,
"DEU",2002 W02,230,,,,,,,26607443,0.9,,,,,,
"DEU",2002 W03,242,,,,,,,26605109,0.9,,,,,,
"DEU",2002 W04,229,,,,,,,26602774,0.9,,,,,,
"DEU",2002 W05,221,,,,,,,26600440,0.8,,,,,,
"DEU",2002 W06,197,,,,,,,26598106,0.7,,,,,,
"DEU",2002 W07,219,,,,,,,26595771,0.8,,,,,,
"DEU",2002 W08,245,,,,,,,26593437,0.9,,,,,,
"DEU",2002 W09,236,,,,,,,26591102,0.9,,,,,,
"DEU",2002 W10,230,,,,,,,26588768,0.9,,,,,,
"DEU",2002 W11,210,,,,,,,26586434,0.8,,,,,,
"DEU",2002 W12,207,,,,,,,26584099,0.8,,,,,,
"DEU",2002 W13,232,,,,,,,26581765,0.9,,,,,,
"DEU",2002 W14,250,,,,,,,26579431,0.9,,,,,,
"DEU",2002 W15,226,,,,,,,26577096,0.9,,,,,,
"DEU",2002 W16,233,,,,,,,26574762,0.9,,,,,,
"DEU",2002 W17,247,,,,,,,26572427,0.9,,,,,,
"DEU",2002 W18,217,,,,,,,26570093,0.8,,,,,,
"DEU",2002 W19,240,,,,,,,26567759,0.9,,,,,,
"DEU",2002 W20,237,,,,,,,26565424,0.9,,,,,,
"DEU",2002 W21,217,,,,,,,26563090,0.8,,,,,,
"DEU",2002 W22,239,,,,,,,26560756,0.9,,,,,,
"DEU",2002 W23,247,,,,,,,26558421,0.9,,,,,,
"DEU",2002 W24,239,,,,,,,26556087,0.9,,,,,,
"DEU",2002 W25,235,,,,,,,26553752,0.9,,,,,,
"DEU",2002 W26,210,,,,,,,26551418,0.8,,,,,,
"DEU",2002 W27,240,,,,,,,26549084,0.9,,,,,,
"DEU",2002 W28,236,,,,,,,26546749,0.9,,,,,,
"DEU",2002 W29,265,,,,,,,26544415,1,,,,,,
"DEU",2002 W30,226,,,,,,,26542081,0.9,,,,,,
"DEU",2002 W31,236,,,,,,,26539746,0.9,,,,,,
"DEU",2002 W32,214,,,,,,,26537412,0.8,,,,,,
"DEU",2002 W33,248,,,,,,,26535077,0.9,,,,,,
"DEU",2002 W34,201,,,,,,,26532743,0.8,,,,,,
"DEU",2002 W35,201,,,,,,,26530409,0.8,,,,,,
"DEU",2002 W36,234,,,,,,,26528074,0.9,,,,,,
"DEU",2002 W37,210,,,,,,,26525740,0.8,,,,,,
"DEU",2002 W38,216,,,,,,,26523406,0.8,,,,,,
"DEU",2002 W39,206,,,,,,,26521071,0.8,,,,,,
"DEU",2002 W40,218,,,,,,,26518737,0.8,,,,,,
"DEU",2002 W41,197,,,,,,,26516402,0.7,,,,,,
"DEU",2002 W42,210,,,,,,,26514068,0.8,,,,,,
"DEU",2002 W43,212,,,,,,,26511734,0.8,,,,,,
"DEU",2002 W44,227,,,,,,,26509399,0.9,,,,,,
