"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS",2015 Jan,1884,,,,,,,2010103,93.7,,,,,,
"AUS",2015 Feb,1752,,,,,,,2016040,86.9,,,,,,
"AUS",2015 Mar,1992,,,,,,,2022049,98.5,,,,,,
"AUS",2015 Apr,1972,,,,,,,2028242,97.2,,,,,,
"AUS",2015 May,2019,,,,,,,2034395,99.2,,,,,,
"AUS",2015 Jun,2116,,,,,,,2040667,103.7,,,,,,
"AUS",2015 Jul,2208,,,,,,,2046832,107.9,,,,,,
"AUS",2015 Aug,2229,,,,,,,2053120,108.6,,,,,,
"AUS",2015 Sep,2103,,,,,,,2059352,102.1,,,,,,
"AUS",2015 Oct,2093,,,,,,,2065512,101.4,,,,,,
"AUS",2015 Nov,1888,,,,,,,2071730,91.1,,,,,,
"AUS",2015 Dec,1920,,,,,,,2077949,92.4,,,,,,
"AUS",2016 Jan,1962,,,,,,,2084125,94.2,,,,,,
"AUS",2016 Feb,1847,,,,,,,2090121,88.4,,,,,,
"AUS",2016 Mar,2024,,,,,,,2096055,96.6,,,,,,
"AUS",2016 Apr,1957,,,,,,,2102050,93.1,,,,,,
"AUS",2016 May,2052,,,,,,,2108117,97.3,,,,,,
"AUS",2016 Jun,2091,,,,,,,2114145,98.9,,,,,,
"AUS",2016 Jul,2288,,,,,,,2120134,107.9,,,,,,
"AUS",2016 Aug,2227,,,,,,,2126344,104.7,,,,,,
"AUS",2016 Sep,2105,,,,,,,2132333,98.7,,,,,,
"AUS",2016 Oct,2134,,,,,,,2138361,99.8,,,,,,
"AUS",2016 Nov,2042,,,,,,,2144427,95.2,,,,,,
"AUS",2016 Dec,2100,,,,,,,2150423,97.7,,,,,,
"AUS",2017 Jan,2088,,,,,,,2156581,96.8,,,,,,
"AUS",2017 Feb,1937,,,,,,,2162390,89.6,,,,,,
"AUS",2017 Mar,2136,,,,,,,2168212,98.5,,,,,,
"AUS",2017 Apr,2045,,,,,,,2174198,94.1,,,,,,
"AUS",2017 May,2157,,,,,,,2180288,98.9,,,,,,
"AUS",2017 Jun,2121,,,,,,,2186263,97,,,,,,
"AUS",2017 Jul,2548,,,,,,,2192276,116.2,,,,,,
"AUS",2017 Aug,2395,,,,,,,2198425,108.9,,,,,,
"AUS",2017 Sep,2346,,,,,,,2204405,106.4,,,,,,
"AUS",2017 Oct,2225,,,,,,,2210457,100.6,,,,,,
"AUS",2017 Nov,2050,,,,,,,2216470,92.5,,,,,,
"AUS",2017 Dec,2142,,,,,,,2222444,96.4,,,,,,
