"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Mississippi","28","2002","2002",6996,41082,17029.4
,"Mississippi","28","2003","2003",6787,40531,16745.2
,"Mississippi","28","2004","2004",6440,40552,15880.8
,"Mississippi","28","2005","2005",6933,41480,16714.1
,"Mississippi","28","2006","2006",6692,41721,16039.9
,"Mississippi","28","2007","2007",6614,42391,15602.4
,"Mississippi","28","2008","2008",6892,43050,16009.3
,"Mississippi","28","2009","2009",6803,43679,15575.0
,"Mississippi","28","2010","2010",6861,44359,15467.0
,"Mississippi","28","2011","2011",7068,45438,15555.3
,"Mississippi","28","2012","2012",7135,47229,15107.2
,"Mississippi","28","2013","2013",7499,48805,15365.2
,"Mississippi","28","2014","2014",7179,49635,14463.6
,"Mississippi","28","2015","2015",7698,50296,15305.4
,"Mississippi","28","2016","2016",7596,50964,14904.6
,"Mississippi","28","2017","2017",7627,51461,14820.9
"Total","Mississippi","28",,,133360,849752,15694.0
,"Missouri","29","1999","1999",16248,97719,16627.3
,"Missouri","29","2000","2000",16037,98571,16269.5
,"Missouri","29","2001","2001",16117,99144,16256.2
,"Missouri","29","2002","2002",16332,99064,16486.3
,"Missouri","29","2003","2003",16107,99802,16139.0
,"Missouri","29","2004","2004",15551,100207,15518.9
,"Missouri","29","2005","2005",15776,102108,15450.3
,"Missouri","29","2006","2006",15939,104685,15225.7
,"Missouri","29","2007","2007",16164,107288,15066.0
,"Missouri","29","2008","2008",17128,109335,15665.6
,"Missouri","29","2009","2009",15943,111614,14284.1
,"Missouri","29","2010","2010",16749,113779,14720.6
,"Missouri","29","2011","2011",16921,117599,14388.7
,"Missouri","29","2012","2012",17038,120285,14164.7
,"Missouri","29","2013","2013",17598,122852,14324.6
,"Missouri","29","2014","2014",17502,125005,14001.0
,"Missouri","29","2015","2015",18051,126730,14243.7
,"Missouri","29","2016","2016",17900,128297,13952.0
,"Missouri","29","2017","2017",18315,130000,14088.5
"Total","Missouri","29",,,317416,2114084,15014.4
,"Montana","30","1999","1999",2340,15001,15599.0
,"Montana","30","2000","2000",2379,15337,15511.5
,"Montana","30","2001","2001",2509,15866,15813.7
,"Montana","30","2002","2002",2601,16222,16033.8
,"Montana","30","2003","2003",2596,16600,15638.6
,"Montana","30","2004","2004",2467,17125,14405.8
