"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Connecticut","09","2000","2000",5015,231565,2165.7
,"Connecticut","09","2001","2001",4710,228547,2060.8
,"Connecticut","09","2002","2002",4549,225976,2013.0
,"Connecticut","09","2003","2003",4437,225226,1970.0
,"Connecticut","09","2004","2004",4228,224434,1883.9
,"Connecticut","09","2005","2005",4134,223702,1848.0
,"Connecticut","09","2006","2006",4001,223995,1786.2
,"Connecticut","09","2007","2007",3857,229388,1681.4
,"Connecticut","09","2008","2008",3834,240580,1593.6
,"Connecticut","09","2009","2009",4012,249207,1609.9
,"Connecticut","09","2010","2010",3987,254944,1563.9
,"Connecticut","09","2011","2011",4043,263470,1534.5
,"Connecticut","09","2012","2012",4127,281617,1465.5
,"Connecticut","09","2013","2013",4454,294803,1510.8
,"Connecticut","09","2014","2014",4451,304917,1459.7
,"Connecticut","09","2015","2015",4684,314730,1488.3
,"Connecticut","09","2016","2016",4839,323968,1493.7
,"Connecticut","09","2017","2017",5006,338263,1479.9
"Total","Connecticut","09",,,83358,4912669,1696.8
,"Delaware","10","1999","1999",1450,56195,2580.3
,"Delaware","10","2000","2000",1330,56415,2357.5
,"Delaware","10","2001","2001",1337,56816,2353.2
,"Delaware","10","2002","2002",1281,57130,2242.3
,"Delaware","10","2003","2003",1244,58090,2141.5
,"Delaware","10","2004","2004",1313,59275,2215.1
,"Delaware","10","2005","2005",1285,60675,2117.8
,"Delaware","10","2006","2006",1240,62780,1975.2
,"Delaware","10","2007","2007",1243,64947,1913.9
,"Delaware","10","2008","2008",1279,68174,1876.1
,"Delaware","10","2009","2009",1319,70760,1864.0
,"Delaware","10","2010","2010",1316,72453,1816.3
,"Delaware","10","2011","2011",1366,75312,1813.8
,"Delaware","10","2012","2012",1328,81042,1638.7
,"Delaware","10","2013","2013",1385,86059,1609.4
,"Delaware","10","2014","2014",1551,90855,1707.1
,"Delaware","10","2015","2015",1608,95467,1684.4
,"Delaware","10","2016","2016",1764,99961,1764.7
,"Delaware","10","2017","2017",1882,104547,1800.1
"Total","Delaware","10",,,26521,1376953,1926.1
,"District of Columbia","11","1999","1999",1069,36561,2923.9
,"District of Columbia","11","2000","2000",1069,35919,2976.1
,"District of Columbia","11","2001","2001",966,34944,2764.4
,"District of Columbia","11","2002","2002",947,34176,2771.0
,"District of Columbia","11","2003","2003",871,33901,2569.2
,"District of Columbia","11","2004","2004",886,33569,2639.3
,"District of Columbia","11","2005","2005",843,33542,2513.3
,"District of Columbia","11","2006","2006",870,33599,2589.4
,"District of Columbia","11","2007","2007",845,34252,2467.0
,"District of Columbia","11","2008","2008",787,35144,2239.4
,"District of Columbia","11","2009","2009",793,36170,2192.4
,"District of Columbia","11","2010","2010",771,36969,2085.5
,"District of Columbia","11","2011","2011",718,38073,1885.9
,"District of Columbia","11","2012","2012",779,39698,1962.3
,"District of Columbia","11","2013","2013",842,41016,2052.9
,"District of Columbia","11","2014","2014",845,42438,1991.1
,"District of Columbia","11","2015","2015",892,44137,2021.0
,"District of Columbia","11","2016","2016",988,45559,2168.6
,"District of Columbia","11","2017","2017",971,48219,2013.7
"Total","District of Columbia","11",,,16752,717886,2333.5
,"Florida","12","1999","1999",30535,1462865,2087.3
,"Florida","12","2000","2000",30019,1452176,2067.2
,"Florida","12","2001","2001",29835,1455796,2049.4
,"Florida","12","2002","2002",28959,1460535,1982.8
,"Florida","12","2003","2003",28537,1472006,1938.6
,"Florida","12","2004","2004",28269,1492947,1893.5
,"Florida","12","2005","2005",27551,1519618,1813.0
,"Florida","12","2006","2006",27018,1535177,1759.9
,"Florida","12","2007","2007",26745,1570448,1703.0
,"Florida","12","2008","2008",27483,1632942,1683.0
,"Florida","12","2009","2009",27814,1689688,1646.1
,"Florida","12","2010","2010",28600,1727940,1655.2
,"Florida","12","2011","2011",29092,1778432,1635.8
,"Florida","12","2012","2012",30053,1894785,1586.1
,"Florida","12","2013","2013",31815,1985925,1602.0
,"Florida","12","2014","2014",33151,2082701,1591.7
,"Florida","12","2015","2015",34964,2181202,1603.0
,"Florida","12","2016","2016",36523,2277584,1603.6
,"Florida","12","2017","2017",37907,2342516,1618.2
"Total","Florida","12",,,574870,33015283,1741.2
,"Georgia","13","1999","1999",12137,431276,2814.2
,"Georgia","13","2000","2000",12226,435695,2806.1
,"Georgia","13","2001","2001",12066,443110,2723.0
,"Georgia","13","2002","2002",11790,449889,2620.6
,"Georgia","13","2003","2003",11974,459640,2605.1
,"Georgia","13","2004","2004",11725,469577,2496.9
,"Georgia","13","2005","2005",11708,486637,2405.9
,"Georgia","13","2006","2006",11761,511687,2298.5
,"Georgia","13","2007","2007",11939,532333,2242.8
,"Georgia","13","2008","2008",12535,561722,2231.5
,"Georgia","13","2009","2009",12536,588106,2131.6
,"Georgia","13","2010","2010",13078,606429,2156.6
,"Georgia","13","2011","2011",13035,637062,2046.1
,"Georgia","13","2012","2012",13779,686935,2005.9
,"Georgia","13","2013","2013",14802,729059,2030.3
,"Georgia","13","2014","2014",15512,769062,2017.0
,"Georgia","13","2015","2015",16446,804987,2043.0
,"Georgia","13","2016","2016",17109,839325,2038.4
,"Georgia","13","2017","2017",17443,870879,2002.9
"Total","Georgia","13",,,253601,11313410,2241.6
,"Hawaii","15","1999","1999",1579,85462,1847.6
,"Hawaii","15","2000","2000",1523,85262,1786.3
,"Hawaii","15","2001","2001",1435,84840,1691.4
,"Hawaii","15","2002","2002",1392,84326,1650.7
,"Hawaii","15","2003","2003",1379,84452,1632.9
,"Hawaii","15","2004","2004",1412,84795,1665.2
,"Hawaii","15","2005","2005",1388,86066,1612.7
,"Hawaii","15","2006","2006",1451,87180,1664.4
,"Hawaii","15","2007","2007",1401,88928,1575.4
,"Hawaii","15","2008","2008",1374,92378,1487.4
,"Hawaii","15","2009","2009",1480,97066,1524.7
,"Hawaii","15","2010","2010",1432,100523,1424.5
,"Hawaii","15","2011","2011",1598,105442,1515.5
,"Hawaii","15","2012","2012",1572,112147,1401.7
,"Hawaii","15","2013","2013",1748,120537,1450.2
,"Hawaii","15","2014","2014",1766,126697,1393.9
,"Hawaii","15","2015","2015",1901,133272,1426.4
,"Hawaii","15","2016","2016",1886,139010,1356.7
,"Hawaii","15","2017","2017",2051,144936,1415.1
"Total","Hawaii","15",,,29768,1943319,1531.8
,"Idaho","16","1999","1999",1640,75364,2176.1
,"Idaho","16","2000","2000",1696,75970,2232.5
,"Idaho","16","2001","2001",1621,77319,2096.5
,"Idaho","16","2002","2002",1672,78987,2116.8
,"Idaho","16","2003","2003",1628,80802,2014.8
,"Idaho","16","2004","2004",1629,83501,1950.9
,"Idaho","16","2005","2005",1727,86774,1990.2
,"Idaho","16","2006","2006",1639,91478,1791.7
,"Idaho","16","2007","2007",1687,95658,1763.6
,"Idaho","16","2008","2008",1809,101214,1787.3
,"Idaho","16","2009","2009",1794,106133,1690.3
,"Idaho","16","2010","2010",1952,109534,1782.1
,"Idaho","16","2011","2011",1998,115006,1737.3
,"Idaho","16","2012","2012",2083,123343,1688.8
,"Idaho","16","2013","2013",2234,131211,1702.6
,"Idaho","16","2014","2014",2320,138693,1672.8
,"Idaho","16","2015","2015",2347,145744,1610.4
,"Idaho","16","2016","2016",2445,153740,1590.3
,"Idaho","16","2017","2017",2683,160852,1668.0
"Total","Idaho","16",,,36604,2031323,1802.0
,"Illinois","17","1999","1999",20027,778076,2573.9
,"Illinois","17","2000","2000",19340,772247,2504.4
,"Illinois","17","2001","2001",18351,764773,2399.5
,"Illinois","17","2002","2002",18092,758352,2385.7
,"Illinois","17","2003","2003",17462,759295,2299.8
,"Illinois","17","2004","2004",16750,761628,2199.2
,"Illinois","17","2005","2005",16441,762354,2156.6
,"Illinois","17","2006","2006",16043,766400,2093.3
,"Illinois","17","2007","2007",15734,783737,2007.6
,"Illinois","17","2008","2008",16575,811991,2041.3
,"Illinois","17","2009","2009",16196,835601,1938.2
,"Illinois","17","2010","2010",16093,849535,1894.3
,"Illinois","17","2011","2011",16457,872945,1885.2
,"Illinois","17","2012","2012",16848,923499,1824.4
,"Illinois","17","2013","2013",17344,964779,1797.7
,"Illinois","17","2014","2014",18276,1002122,1823.7
,"Illinois","17","2015","2015",18800,1038829,1809.7
,"Illinois","17","2016","2016",19317,1072843,1800.5
,"Illinois","17","2017","2017",20061,1116989,1796.0
"Total","Illinois","17",,,334207,16395995,2038.3
,"Indiana","18","1999","1999",10909,397080,2747.3
,"Indiana","18","2000","2000",10655,395393,2694.8
,"Indiana","18","2001","2001",10186,393026,2591.7
,"Indiana","18","2002","2002",9938,390579,2544.4
,"Indiana","18","2003","2003",9775,392040,2493.4
,"Indiana","18","2004","2004",9246,394470,2343.9
,"Indiana","18","2005","2005",9546,397604,2400.9
,"Indiana","18","2006","2006",9330,404944,2304.0
,"Indiana","18","2007","2007",9189,414954,2214.5
,"Indiana","18","2008","2008",9595,430610,2228.2
,"Indiana","18","2009","2009",9529,443494,2148.6
,"Indiana","18","2010","2010",9780,452335,2162.1
,"Indiana","18","2011","2011",9891,464789,2128.1
,"Indiana","18","2012","2012",10443,493554,2115.9
,"Indiana","18","2013","2013",10873,514523,2113.2
,"Indiana","18","2014","2014",11165,536111,2082.6
,"Indiana","18","2015","2015",11676,556692,2097.4
,"Indiana","18","2016","2016",11903,576378,2065.1
,"Indiana","18","2017","2017",12497,598944,2086.5
"Total","Indiana","18",,,196126,8647520,2268.0
,"Iowa","19","1999","1999",4768,213277,2235.6
,"Iowa","19","2000","2000",4705,211935,2220.0
,"Iowa","19","2001","2001",4624,209379,2208.4
,"Iowa","19","2002","2002",4400,207371,2121.8
,"Iowa","19","2003","2003",4251,206365,2059.9
,"Iowa","19","2004","2004",4035,206385,1955.1
,"Iowa","19","2005","2005",4073,206964,1968.0
,"Iowa","19","2006","2006",4006,208649,1920.0
,"Iowa","19","2007","2007",3917,211971,1847.9
,"Iowa","19","2008","2008",4181,217316,1923.9
,"Iowa","19","2009","2009",4142,222198,1864.1
,"Iowa","19","2010","2010",4183,224656,1862.0
,"Iowa","19","2011","2011",4248,228350,1860.3
,"Iowa","19","2012","2012",4111,240544,1709.0
,"Iowa","19","2013","2013",4486,250275,1792.4
,"Iowa","19","2014","2014",4714,259948,1813.4
,"Iowa","19","2015","2015",4853,270456,1794.4
,"Iowa","19","2016","2016",4908,281046,1746.3
,"Iowa","19","2017","2017",5282,291511,1811.9
"Total","Iowa","19",,,83887,4368596,1920.2
,"Kansas","20","1999","1999",4222,177263,2381.8
,"Kansas","20","2000","2000",4064,175916,2310.2
,"Kansas","20","2001","2001",4054,173913,2331.1
,"Kansas","20","2002","2002",3846,172173,2233.8
,"Kansas","20","2003","2003",3705,171498,2160.4
,"Kansas","20","2004","2004",3573,171760,2080.2
,"Kansas","20","2005","2005",3672,172127,2133.3
,"Kansas","20","2006","2006",3665,173676,2110.3
,"Kansas","20","2007","2007",3506,176402,1987.5
,"Kansas","20","2008","2008",3701,181532,2038.8
,"Kansas","20","2009","2009",3687,186880,1972.9
,"Kansas","20","2010","2010",3622,190389,1902.4
,"Kansas","20","2011","2011",3731,195260,1910.8
,"Kansas","20","2012","2012",4003,206830,1935.4
,"Kansas","20","2013","2013",4081,216544,1884.6
,"Kansas","20","2014","2014",4315,225583,1912.8
,"Kansas","20","2015","2015",4497,235268,1911.4
,"Kansas","20","2016","2016",4603,244996,1878.8
,"Kansas","20","2017","2017",4860,255057,1905.5
"Total","Kansas","20",,,75407,3703067,2036.3
,"Kentucky","21","1999","1999",7942,274018,2898.3
,"Kentucky","21","2000","2000",7894,273943,2881.6
,"Kentucky","21","2001","2001",7757,274350,2827.4
,"Kentucky","21","2002","2002",7823,274094,2854.1
,"Kentucky","21","2003","2003",7483,276867,2702.7
,"Kentucky","21","2004","2004",7314,280681,2605.8
,"Kentucky","21","2005","2005",7446,285541,2607.7
,"Kentucky","21","2006","2006",7387,292586,2524.7
,"Kentucky","21","2007","2007",7468,300454,2485.6
,"Kentucky","21","2008","2008",7748,311179,2489.9
,"Kentucky","21","2009","2009",7873,319714,2462.5
,"Kentucky","21","2010","2010",7950,325314,2443.8
,"Kentucky","21","2011","2011",8100,334546,2421.2
,"Kentucky","21","2012","2012",8375,355298,2357.2
,"Kentucky","21","2013","2013",8652,370128,2337.6
,"Kentucky","21","2014","2014",9091,385387,2358.9
,"Kentucky","21","2015","2015",9550,398866,2394.3
,"Kentucky","21","2016","2016",9953,411687,2417.6
,"Kentucky","21","2017","2017",10078,425393,2369.1
"Total","Kentucky","21",,,155884,6170046,2526.5
,"Louisiana","22","1999","1999",8272,283633,2916.4
,"Louisiana","22","2000","2000",7957,282925,2812.4
,"Louisiana","22","2001","2001",7869,281746,2792.9
,"Louisiana","22","2002","2002",7576,281415,2692.1
,"Louisiana","22","2003","2003",7728,282858,2732.1
,"Louisiana","22","2004","2004",7453,284469,2620.0
,"Louisiana","22","2005","2005",7645,287810,2656.3
,"Louisiana","22","2006","2006",6994,279518,2502.2
,"Louisiana","22","2007","2007",6909,285766,2417.7
,"Louisiana","22","2008","2008",7131,295792,2410.8
,"Louisiana","22","2009","2009",7223,305564,2363.8
,"Louisiana","22","2010","2010",7372,311994,2362.9
,"Louisiana","22","2011","2011",7442,321914,2311.8
,"Louisiana","22","2012","2012",7904,341656,2313.4
,"Louisiana","22","2013","2013",8192,355158,2306.6
,"Louisiana","22","2014","2014",8442,370732,2277.1
,"Louisiana","22","2015","2015",8522,385971,2207.9
,"Louisiana","22","2016","2016",8846,401909,2201.0
,"Louisiana","22","2017","2017",9402,416419,2257.8
"Total","Louisiana","22",,,148879,6057249,2457.9
,"Maine","23","1999","1999",2412,95974,2513.2
,"Maine","23","2000","2000",2292,96196,2382.6
,"Maine","23","2001","2001",2272,96223,2361.2
,"Maine","23","2002","2002",2271,96346,2357.1
,"Maine","23","2003","2003",2141,96649,2215.2
,"Maine","23","2004","2004",2091,97159,2152.1
,"Maine","23","2005","2005",2130,97858,2176.6
,"Maine","23","2006","2006",2008,99347,2021.2
,"Maine","23","2007","2007",1998,101589,1966.7
,"Maine","23","2008","2008",2034,105982,1919.2
,"Maine","23","2009","2009",2044,110029,1857.7
,"Maine","23","2010","2010",2143,112651,1902.3
,"Maine","23","2011","2011",2157,116713,1848.1
,"Maine","23","2012","2012",2127,125691,1692.2
,"Maine","23","2013","2013",2362,133370,1771.0
,"Maine","23","2014","2014",2421,140376,1724.7
,"Maine","23","2015","2015",2582,146413,1763.5
,"Maine","23","2016","2016",2686,152331,1763.3
,"Maine","23","2017","2017",2824,158520,1781.5
"Total","Maine","23",,,42995,2179417,1972.8
,"Maryland","24","1999","1999",8166,321571,2539.4
,"Maryland","24","2000","2000",8125,321285,2528.9
,"Maryland","24","2001","2001",7876,322776,2440.1
,"Maryland","24","2002","2002",7539,323602,2329.7
,"Maryland","24","2003","2003",7567,326137,2320.2
,"Maryland","24","2004","2004",7138,329250,2168.0
,"Maryland","24","2005","2005",7054,332754,2119.9
,"Maryland","24","2006","2006",6927,337163,2054.5
,"Maryland","24","2007","2007",6892,346768,1987.5
,"Maryland","24","2008","2008",7044,363223,1939.3
,"Maryland","24","2009","2009",7076,376703,1878.4
,"Maryland","24","2010","2010",7125,386357,1844.1
,"Maryland","24","2011","2011",7203,402219,1790.8
,"Maryland","24","2012","2012",7313,431361,1695.3
,"Maryland","24","2013","2013",7885,456352,1727.8
,"Maryland","24","2014","2014",8168,477341,1711.1
,"Maryland","24","2015","2015",8396,497796,1686.6
,"Maryland","24","2016","2016",8979,516122,1739.7
,"Maryland","24","2017","2017",9206,533575,1725.3
"Total","Maryland","24",,,145679,7402355,1968.0
,"Massachusetts","25","1999","1999",9802,431042,2274.0
,"Massachusetts","25","2000","2000",9758,427830,2280.8
,"Massachusetts","25","2001","2001",9323,421042,2214.3
,"Massachusetts","25","2002","2002",8930,414983,2151.9
,"Massachusetts","25","2003","2003",8627,410831,2099.9
,"Massachusetts","25","2004","2004",8141,407058,2000.0
,"Massachusetts","25","2005","2005",7919,404657,1957.0
,"Massachusetts","25","2006","2006",7591,405570,1871.7
,"Massachusetts","25","2007","2007",7542,413032,1826.0
,"Massachusetts","25","2008","2008",7455,430059,1733.5
,"Massachusetts","25","2009","2009",7451,445871,1671.1
,"Massachusetts","25","2010","2010",7448,456460,1631.7
,"Massachusetts","25","2011","2011",7641,473487,1613.8
,"Massachusetts","25","2012","2012",7893,508386,1552.6
,"Massachusetts","25","2013","2013",8252,537458,1535.4
,"Massachusetts","25","2014","2014",8682,562796,1542.7
,"Massachusetts","25","2015","2015",9041,588600,1536.0
,"Massachusetts","25","2016","2016",9332,612531,1523.5
,"Massachusetts","25","2017","2017",9712,636711,1525.3
"Total","Massachusetts","25",,,160540,8988404,1786.1
,"Michigan","26","1999","1999",16754,645471,2595.6
,"Michigan","26","2000","2000",16404,642880,2551.6
,"Michigan","26","2001","2001",15515,637885,2432.3
,"Michigan","26","2002","2002",15256,632457,2412.2
,"Michigan","26","2003","2003",14577,631469,2308.4
,"Michigan","26","2004","2004",14000,633992,2208.2
,"Michigan","26","2005","2005",13960,636114,2194.6
,"Michigan","26","2006","2006",13672,643146,2125.8
,"Michigan","26","2007","2007",13680,660234,2072.0
,"Michigan","26","2008","2008",14161,688404,2057.1
,"Michigan","26","2009","2009",14032,711026,1973.5
,"Michigan","26","2010","2010",14268,724709,1968.8
,"Michigan","26","2011","2011",14427,745553,1935.1
,"Michigan","26","2012","2012",15185,795854,1908.0
,"Michigan","26","2013","2013",16159,835439,1934.2
,"Michigan","26","2014","2014",16770,871745,1923.7
,"Michigan","26","2015","2015",17450,907140,1923.6
,"Michigan","26","2016","2016",18112,940935,1924.9
,"Michigan","26","2017","2017",18466,979218,1885.8
"Total","Michigan","26",,,292848,13963671,2097.2
,"Minnesota","27","1999","1999",6225,295435,2107.1
,"Minnesota","27","2000","2000",6098,295825,2061.4
,"Minnesota","27","2001","2001",6049,295437,2047.5
,"Minnesota","27","2002","2002",5873,295663,1986.4
,"Minnesota","27","2003","2003",5607,297610,1884.0
,"Minnesota","27","2004","2004",5413,300850,1799.2
,"Minnesota","27","2005","2005",5289,304183,1738.8
,"Minnesota","27","2006","2006",5203,311039,1672.8
,"Minnesota","27","2007","2007",5208,319643,1629.3
,"Minnesota","27","2008","2008",5530,333565,1657.8
,"Minnesota","27","2009","2009",5536,345983,1600.1
,"Minnesota","27","2010","2010",5618,354427,1585.1
,"Minnesota","27","2011","2011",5820,367400,1584.1
,"Minnesota","27","2012","2012",5901,391725,1506.4
,"Minnesota","27","2013","2013",6351,412742,1538.7
,"Minnesota","27","2014","2014",6511,431691,1508.3
,"Minnesota","27","2015","2015",6967,451905,1541.7
,"Minnesota","27","2016","2016",7075,472248,1498.2
,"Minnesota","27","2017","2017",7379,493105,1496.4
"Total","Minnesota","27",,,113653,6770476,1678.7
,"Mississippi","28","1999","1999",5675,185423,3060.6
,"Mississippi","28","2000","2000",5562,185710,2995.0
,"Mississippi","28","2001","2001",5407,186586,2897.9
,"Mississippi","28","2002","2002",5298,186502,2840.7
,"Mississippi","28","2003","2003",5210,188332,2766.4
,"Mississippi","28","2004","2004",5091,190784,2668.5
,"Mississippi","28","2005","2005",5122,194228,2637.1
,"Mississippi","28","2006","2006",5064,196222,2580.8
,"Mississippi","28","2007","2007",5078,199998,2539.0
,"Mississippi","28","2008","2008",5346,205691,2599.0
,"Mississippi","28","2009","2009",5204,211560,2459.8
,"Mississippi","28","2010","2010",5486,214469,2557.9
,"Mississippi","28","2011","2011",5412,219176,2469.2
,"Mississippi","28","2012","2012",5676,232211,2444.3
,"Mississippi","28","2013","2013",5964,240622,2478.6
,"Mississippi","28","2014","2014",6092,249435,2442.3
,"Mississippi","28","2015","2015",6374,258022,2470.3
,"Mississippi","28","2016","2016",6479,266051,2435.2
,"Mississippi","28","2017","2017",6802,273990,2482.6
"Total","Mississippi","28",,,106342,4085012,2603.2
,"Missouri","29","1999","1999",10599,393923,2690.6
,"Missouri","29","2000","2000",10070,393226,2560.9
,"Missouri","29","2001","2001",9787,391702,2498.6
,"Missouri","29","2002","2002",9837,390246,2520.7
,"Missouri","29","2003","2003",9564,390851,2447.0
,"Missouri","29","2004","2004",9184,393917,2331.5
,"Missouri","29","2005","2005",9114,397640,2292.0
,"Missouri","29","2006","2006",9036,405087,2230.6
,"Missouri","29","2007","2007",9016,415025,2172.4
,"Missouri","29","2008","2008",9363,429213,2181.4
,"Missouri","29","2009","2009",9127,442203,2064.0
,"Missouri","29","2010","2010",9406,450490,2087.9
,"Missouri","29","2011","2011",9527,461304,2065.2
,"Missouri","29","2012","2012",9865,487289,2024.5
,"Missouri","29","2013","2013",10241,506707,2021.1
,"Missouri","29","2014","2014",10670,525493,2030.5
,"Missouri","29","2015","2015",11030,542962,2031.4
,"Missouri","29","2016","2016",11257,559973,2010.3
,"Missouri","29","2017","2017",12007,579332,2072.6
"Total","Missouri","29",,,188700,8556583,2205.3
,"Montana","30","1999","1999",1492,62233,2397.4
,"Montana","30","2000","2000",1416,62519,2264.9
,"Montana","30","2001","2001",1371,63151,2171.0
,"Montana","30","2002","2002",1367,63891,2139.6
,"Montana","30","2003","2003",1423,64639,2201.5
,"Montana","30","2004","2004",1325,65642,2018.5
,"Montana","30","2005","2005",1361,66780,2038.0
,"Montana","30","2006","2006",1320,69083,1910.7
,"Montana","30","2007","2007",1352,71568,1889.1
,"Montana","30","2008","2008",1466,75447,1943.1
,"Montana","30","2009","2009",1410,78600,1793.9
,"Montana","30","2010","2010",1478,80742,1830.5
