"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Florida","12","2015","2015",46456,1220990,3804.8
,"Florida","12","2016","2016",47180,1261354,3740.4
,"Florida","12","2017","2017",49364,1316567,3749.4
"Total","Florida","12",,,907278,21252719,4269.0
,"Georgia","13","1999","1999",16341,261145,6257.4
,"Georgia","13","2000","2000",16979,261723,6487.4
,"Georgia","13","2001","2001",16814,268448,6263.4
,"Georgia","13","2002","2002",17373,272875,6366.7
,"Georgia","13","2003","2003",17156,277259,6187.7
,"Georgia","13","2004","2004",16878,280685,6013.1
,"Georgia","13","2005","2005",16764,285406,5873.7
,"Georgia","13","2006","2006",16735,292978,5712.0
,"Georgia","13","2007","2007",16418,298192,5505.8
,"Georgia","13","2008","2008",16963,302576,5606.2
,"Georgia","13","2009","2009",16694,307150,5435.1
,"Georgia","13","2010","2010",16970,311783,5442.9
,"Georgia","13","2011","2011",16885,321202,5256.8
,"Georgia","13","2012","2012",17146,329281,5207.1
,"Georgia","13","2013","2013",17303,338878,5106.0
,"Georgia","13","2014","2014",17666,351282,5029.0
,"Georgia","13","2015","2015",18561,363990,5099.3
,"Georgia","13","2016","2016",18492,377202,4902.4
,"Georgia","13","2017","2017",19242,394334,4879.6
"Total","Georgia","13",,,327380,5896389,5552.2
,"Hawaii","15","1999","1999",2413,56074,4303.2
,"Hawaii","15","2000","2000",2384,57775,4126.4
,"Hawaii","15","2001","2001",2393,59805,4001.3
,"Hawaii","15","2002","2002",2570,61535,4176.5
,"Hawaii","15","2003","2003",2735,62942,4345.3
,"Hawaii","15","2004","2004",2544,64083,3969.9
,"Hawaii","15","2005","2005",2511,65217,3850.2
,"Hawaii","15","2006","2006",2549,65485,3892.5
,"Hawaii","15","2007","2007",2458,65245,3767.3
,"Hawaii","15","2008","2008",2526,65191,3874.8
,"Hawaii","15","2009","2009",2456,64804,3789.9
,"Hawaii","15","2010","2010",2390,64377,3712.5
,"Hawaii","15","2011","2011",2188,64404,3397.3
,"Hawaii","15","2012","2012",2281,64031,3562.3
,"Hawaii","15","2013","2013",2255,63732,3538.3
,"Hawaii","15","2014","2014",2298,64566,3559.1
,"Hawaii","15","2015","2015",2293,65339,3509.4
,"Hawaii","15","2016","2016",2246,66000,3403.0
,"Hawaii","15","2017","2017",2354,68283,3447.4
"Total","Hawaii","15",,,45844,1208888,3792.2
,"Idaho","16","1999","1999",2860,51252,5580.3
,"Idaho","16","2000","2000",2812,51889,5419.3
,"Idaho","16","2001","2001",2847,52962,5375.6
,"Idaho","16","2002","2002",2787,53819,5178.5
,"Idaho","16","2003","2003",2889,54522,5298.8
,"Idaho","16","2004","2004",2805,55348,5067.9
,"Idaho","16","2005","2005",2945,56286,5232.2
,"Idaho","16","2006","2006",2954,57167,5167.3
,"Idaho","16","2007","2007",2907,57691,5038.9
,"Idaho","16","2008","2008",2886,58280,4952.0
,"Idaho","16","2009","2009",2803,59019,4749.3
,"Idaho","16","2010","2010",2906,59892,4852.1
,"Idaho","16","2011","2011",2904,61243,4741.8
,"Idaho","16","2012","2012",2931,62625,4680.2
,"Idaho","16","2013","2013",3005,64793,4637.8
,"Idaho","16","2014","2014",3094,67334,4595.0
,"Idaho","16","2015","2015",3261,69816,4670.8
,"Idaho","16","2016","2016",3434,72814,4716.1
,"Idaho","16","2017","2017",3561,75442,4720.2
"Total","Idaho","16",,,56591,1142194,4954.6
,"Illinois","17","1999","1999",31492,533368,5904.4
,"Illinois","17","2000","2000",30833,535747,5755.1
,"Illinois","17","2001","2001",30434,541106,5624.4
,"Illinois","17","2002","2002",30449,543701,5600.3
,"Illinois","17","2003","2003",30220,546005,5534.7
,"Illinois","17","2004","2004",28819,546044,5277.8
,"Illinois","17","2005","2005",29096,546917,5320.0
,"Illinois","17","2006","2006",28345,543381,5216.4
,"Illinois","17","2007","2007",27460,538721,5097.3
,"Illinois","17","2008","2008",27010,532428,5073.0
,"Illinois","17","2009","2009",25666,525595,4883.2
,"Illinois","17","2010","2010",25278,524766,4817.0
,"Illinois","17","2011","2011",25563,524907,4870.0
,"Illinois","17","2012","2012",24871,523100,4754.5
,"Illinois","17","2013","2013",25210,526155,4791.4
,"Illinois","17","2014","2014",24848,530359,4685.1
,"Illinois","17","2015","2015",24981,532731,4689.2
,"Illinois","17","2016","2016",24688,538938,4580.9
,"Illinois","17","2017","2017",25679,562512,4565.1
"Total","Illinois","17",,,520942,10196481,5109.0
,"Indiana","18","1999","1999",16254,263559,6167.1
,"Indiana","18","2000","2000",16401,265880,6168.6
,"Indiana","18","2001","2001",16280,269722,6035.8
,"Indiana","18","2002","2002",16274,273169,5957.5
,"Indiana","18","2003","2003",16363,276375,5920.6
,"Indiana","18","2004","2004",15898,277551,5728.0
,"Indiana","18","2005","2005",15886,278966,5694.6
,"Indiana","18","2006","2006",15537,279173,5565.4
,"Indiana","18","2007","2007",14593,278151,5246.4
,"Indiana","18","2008","2008",15394,277105,5555.3
,"Indiana","18","2009","2009",14657,274136,5346.6
,"Indiana","18","2010","2010",14508,273501,5304.6
,"Indiana","18","2011","2011",14554,273520,5321.0
,"Indiana","18","2012","2012",14551,273667,5317.0
,"Indiana","18","2013","2013",14933,275677,5416.8
,"Indiana","18","2014","2014",14597,278910,5233.6
,"Indiana","18","2015","2015",14766,281625,5243.1
,"Indiana","18","2016","2016",14874,286716,5187.7
,"Indiana","18","2017","2017",15589,295886,5268.6
"Total","Indiana","18",,,291909,5253289,5556.7
,"Iowa","19","1999","1999",8692,158946,5468.5
,"Iowa","19","2000","2000",8331,159160,5234.4
,"Iowa","19","2001","2001",8263,160325,5153.9
,"Iowa","19","2002","2002",8378,160662,5214.7
,"Iowa","19","2003","2003",8040,160982,4994.3
,"Iowa","19","2004","2004",7852,160886,4880.5
,"Iowa","19","2005","2005",8110,159972,5069.6
,"Iowa","19","2006","2006",7744,159201,4864.3
,"Iowa","19","2007","2007",7525,158144,4758.3
,"Iowa","19","2008","2008",7642,156637,4878.8
,"Iowa","19","2009","2009",7317,154392,4739.2
,"Iowa","19","2010","2010",7205,153574,4691.5
,"Iowa","19","2011","2011",7167,152730,4692.6
,"Iowa","19","2012","2012",7161,152389,4699.2
,"Iowa","19","2013","2013",7141,152109,4694.7
,"Iowa","19","2014","2014",7160,152699,4689.0
,"Iowa","19","2015","2015",7199,153235,4698.0
,"Iowa","19","2016","2016",6933,154469,4488.3
,"Iowa","19","2017","2017",7261,155209,4678.2
"Total","Iowa","19",,,145121,2975721,4876.8
,"Kansas","20","1999","1999",6987,127928,5461.7
,"Kansas","20","2000","2000",7193,128543,5595.8
,"Kansas","20","2001","2001",7187,129646,5543.6
,"Kansas","20","2002","2002",7264,130184,5579.8
,"Kansas","20","2003","2003",7092,130599,5430.4
,"Kansas","20","2004","2004",6862,130854,5244.0
,"Kansas","20","2005","2005",6970,130622,5336.0
,"Kansas","20","2006","2006",6784,130113,5213.9
,"Kansas","20","2007","2007",6710,129050,5199.5
,"Kansas","20","2008","2008",6648,128029,5192.6
,"Kansas","20","2009","2009",6204,126537,4902.9
,"Kansas","20","2010","2010",6128,126409,4847.8
,"Kansas","20","2011","2011",6156,125995,4885.9
,"Kansas","20","2012","2012",6121,125271,4886.2
,"Kansas","20","2013","2013",6069,125528,4834.8
,"Kansas","20","2014","2014",6154,126049,4882.2
,"Kansas","20","2015","2015",6164,126517,4872.1
,"Kansas","20","2016","2016",6214,127193,4885.5
,"Kansas","20","2017","2017",6375,129564,4920.3
"Total","Kansas","20",,,125282,2434631,5145.8
,"Kentucky","21","1999","1999",11267,170785,6597.2
,"Kentucky","21","2000","2000",11209,172589,6494.6
,"Kentucky","21","2001","2001",11321,174136,6501.2
,"Kentucky","21","2002","2002",11528,176213,6542.1
,"Kentucky","21","2003","2003",11328,178297,6353.4
,"Kentucky","21","2004","2004",10653,178857,5956.2
,"Kentucky","21","2005","2005",11170,181480,6154.9
,"Kentucky","21","2006","2006",10917,182711,5975.0
,"Kentucky","21","2007","2007",10677,182845,5839.4
,"Kentucky","21","2008","2008",10855,182904,5934.8
,"Kentucky","21","2009","2009",10403,182869,5688.8
,"Kentucky","21","2010","2010",10570,183705,5753.8
,"Kentucky","21","2011","2011",10580,185832,5693.3
,"Kentucky","21","2012","2012",10603,186384,5688.8
,"Kentucky","21","2013","2013",10794,189439,5697.9
,"Kentucky","21","2014","2014",10760,193232,5568.4
,"Kentucky","21","2015","2015",11034,196538,5614.2
,"Kentucky","21","2016","2016",11296,200941,5621.6
,"Kentucky","21","2017","2017",11536,206343,5590.7
"Total","Kentucky","21",,,208501,3506100,5946.8
,"Louisiana","22","1999","1999",11020,172924,6372.7
,"Louisiana","22","2000","2000",10861,175328,6194.7
,"Louisiana","22","2001","2001",11291,178845,6313.3
,"Louisiana","22","2002","2002",11435,182020,6282.3
,"Louisiana","22","2003","2003",11458,184319,6216.4
,"Louisiana","22","2004","2004",11322,185870,6091.4
,"Louisiana","22","2005","2005",11610,186438,6227.3
,"Louisiana","22","2006","2006",10379,177538,5846.1
,"Louisiana","22","2007","2007",10097,178455,5658.0
,"Louisiana","22","2008","2008",10359,179386,5774.7
,"Louisiana","22","2009","2009",10002,179320,5577.7
,"Louisiana","22","2010","2010",10037,180177,5570.6
,"Louisiana","22","2011","2011",9834,182022,5402.6
,"Louisiana","22","2012","2012",10091,182809,5520.0
,"Louisiana","22","2013","2013",10057,185042,5435.0
,"Louisiana","22","2014","2014",10199,187736,5432.6
,"Louisiana","22","2015","2015",10046,191144,5255.7
,"Louisiana","22","2016","2016",9972,195073,5111.9
,"Louisiana","22","2017","2017",10519,201036,5232.4
"Total","Louisiana","22",,,200589,3485482,5755.0
,"Maine","23","1999","1999",3700,62824,5889.5
,"Maine","23","2000","2000",3777,63890,5911.7
,"Maine","23","2001","2001",3753,65094,5765.5
,"Maine","23","2002","2002",3885,66133,5874.5
,"Maine","23","2003","2003",3775,67054,5629.8
,"Maine","23","2004","2004",3726,67720,5502.1
,"Maine","23","2005","2005",3817,68129,5602.6
,"Maine","23","2006","2006",3536,68796,5139.8
,"Maine","23","2007","2007",3573,69407,5147.9
,"Maine","23","2008","2008",3547,69441,5107.9
,"Maine","23","2009","2009",3538,69226,5110.8
,"Maine","23","2010","2010",3513,69293,5069.8
,"Maine","23","2011","2011",3497,69704,5016.9
,"Maine","23","2012","2012",3411,70212,4858.1
,"Maine","23","2013","2013",3475,70551,4925.5
,"Maine","23","2014","2014",3395,71410,4754.2
,"Maine","23","2015","2015",3677,72098,5100.0
,"Maine","23","2016","2016",3366,73062,4607.0
,"Maine","23","2017","2017",3580,74966,4775.5
"Total","Maine","23",,,68541,1309010,5236.1
,"Maryland","24","1999","1999",12292,207898,5912.5
,"Maryland","24","2000","2000",12480,211120,5911.3
,"Maryland","24","2001","2001",12533,216672,5784.3
,"Maryland","24","2002","2002",12577,220244,5710.5
,"Maryland","24","2003","2003",12433,223164,5571.2
,"Maryland","24","2004","2004",12062,225325,5353.2
,"Maryland","24","2005","2005",12158,225873,5382.7
,"Maryland","24","2006","2006",11625,225074,5165.0
,"Maryland","24","2007","2007",11311,224078,5047.8
,"Maryland","24","2008","2008",11337,223681,5068.4
,"Maryland","24","2009","2009",10938,223017,4904.6
,"Maryland","24","2010","2010",10642,223159,4768.8
,"Maryland","24","2011","2011",10458,224861,4650.9
,"Maryland","24","2012","2012",10385,225850,4598.2
,"Maryland","24","2013","2013",10589,229443,4615.1
,"Maryland","24","2014","2014",10569,233911,4518.4
,"Maryland","24","2015","2015",10615,238561,4449.6
,"Maryland","24","2016","2016",10901,245157,4446.5
,"Maryland","24","2017","2017",11061,254598,4344.5
"Total","Maryland","24",,,216966,4301686,5043.7
,"Massachusetts","25","1999","1999",17420,312645,5571.8
,"Massachusetts","25","2000","2000",17583,315640,5570.6
,"Massachusetts","25","2001","2001",17424,318131,5477.0
,"Massachusetts","25","2002","2002",17270,320528,5388.0
,"Massachusetts","25","2003","2003",16984,320006,5307.4
,"Massachusetts","25","2004","2004",16358,319129,5125.8
,"Massachusetts","25","2005","2005",15649,317332,4931.4
,"Massachusetts","25","2006","2006",15364,313974,4893.4
,"Massachusetts","25","2007","2007",14832,311411,4762.8
,"Massachusetts","25","2008","2008",15002,307803,4873.9
,"Massachusetts","25","2009","2009",14038,302644,4638.5
,"Massachusetts","25","2010","2010",13681,301065,4544.2
,"Massachusetts","25","2011","2011",13630,298323,4568.9
,"Massachusetts","25","2012","2012",13277,296995,4470.4
,"Massachusetts","25","2013","2013",13171,295973,4450.1
,"Massachusetts","25","2014","2014",12791,296247,4317.7
,"Massachusetts","25","2015","2015",13303,298064,4463.1
,"Massachusetts","25","2016","2016",12866,302627,4251.4
,"Massachusetts","25","2017","2017",13260,311408,4258.1
"Total","Massachusetts","25",,,283903,5859945,4844.8
,"Michigan","26","1999","1999",25882,429319,6028.6
,"Michigan","26","2000","2000",25687,433678,5923.1
,"Michigan","26","2001","2001",25518,442058,5772.5
,"Michigan","26","2002","2002",25994,448337,5797.9
,"Michigan","26","2003","2003",25590,452964,5649.5
,"Michigan","26","2004","2004",24803,455644,5443.5
,"Michigan","26","2005","2005",24827,457122,5431.2
,"Michigan","26","2006","2006",24309,457278,5316.0
,"Michigan","26","2007","2007",23897,455491,5246.4
,"Michigan","26","2008","2008",23867,451968,5280.7
,"Michigan","26","2009","2009",22527,445871,5052.4
,"Michigan","26","2010","2010",22421,444940,5039.1
,"Michigan","26","2011","2011",22268,444347,5011.4
,"Michigan","26","2012","2012",21939,442946,4953.0
,"Michigan","26","2013","2013",22050,443520,4971.6
,"Michigan","26","2014","2014",22238,447486,4969.5
,"Michigan","26","2015","2015",22025,450619,4887.7
,"Michigan","26","2016","2016",22035,457531,4816.1
,"Michigan","26","2017","2017",22328,474220,4708.4
"Total","Michigan","26",,,450205,8535339,5274.6
,"Minnesota","27","1999","1999",11311,212047,5334.2
,"Minnesota","27","2000","2000",10875,212840,5109.5
,"Minnesota","27","2001","2001",10935,215606,5071.8
,"Minnesota","27","2002","2002",11116,217841,5102.8
,"Minnesota","27","2003","2003",10599,219418,4830.5
,"Minnesota","27","2004","2004",10417,220318,4728.2
,"Minnesota","27","2005","2005",10391,220965,4702.6
,"Minnesota","27","2006","2006",10098,221682,4555.2
,"Minnesota","27","2007","2007",9853,222353,4431.2
,"Minnesota","27","2008","2008",9982,222112,4494.1
,"Minnesota","27","2009","2009",9504,221671,4287.4
,"Minnesota","27","2010","2010",9742,222030,4387.7
,"Minnesota","27","2011","2011",9813,223754,4385.6
,"Minnesota","27","2012","2012",9689,225423,4298.1
,"Minnesota","27","2013","2013",9728,228130,4264.2
,"Minnesota","27","2014","2014",9968,231789,4300.5
,"Minnesota","27","2015","2015",9753,235529,4140.9
,"Minnesota","27","2016","2016",9895,240616,4112.4
,"Minnesota","27","2017","2017",10347,246534,4197.0
"Total","Minnesota","27",,,194016,4260658,4553.7
,"Mississippi","28","1999","1999",7381,114646,6438.1
,"Mississippi","28","2000","2000",7499,114922,6525.3
,"Mississippi","28","2001","2001",7332,116054,6317.7
,"Mississippi","28","2002","2002",7641,117816,6485.5
,"Mississippi","28","2003","2003",7501,119064,6300.0
,"Mississippi","28","2004","2004",7219,119984,6016.6
,"Mississippi","28","2005","2005",7542,120491,6259.4
,"Mississippi","28","2006","2006",7143,120254,5939.9
,"Mississippi","28","2007","2007",7050,120567,5847.4
,"Mississippi","28","2008","2008",7162,121575,5891.0
,"Mississippi","28","2009","2009",6891,120729,5707.8
,"Mississippi","28","2010","2010",7128,121579,5862.9
,"Mississippi","28","2011","2011",7073,123457,5729.1
,"Mississippi","28","2012","2012",7171,124635,5753.6
,"Mississippi","28","2013","2013",7275,126873,5734.1
,"Mississippi","28","2014","2014",7163,129313,5539.3
,"Mississippi","28","2015","2015",7580,131383,5769.4
,"Mississippi","28","2016","2016",7411,133926,5533.7
,"Mississippi","28","2017","2017",7619,136068,5599.4
"Total","Mississippi","28",,,138781,2333336,5947.8
,"Missouri","29","1999","1999",16107,262582,6134.1
,"Missouri","29","2000","2000",15753,263582,5976.5
,"Missouri","29","2001","2001",15855,267338,5930.7
,"Missouri","29","2002","2002",16030,270152,5933.7
,"Missouri","29","2003","2003",15918,272717,5836.8
,"Missouri","29","2004","2004",15339,273424,5610.0
,"Missouri","29","2005","2005",15439,274188,5630.8
,"Missouri","29","2006","2006",15045,274840,5474.1
,"Missouri","29","2007","2007",14723,274032,5372.7
,"Missouri","29","2008","2008",15035,273787,5491.5
,"Missouri","29","2009","2009",14201,273159,5198.8
,"Missouri","29","2010","2010",14181,274025,5175.1
,"Missouri","29","2011","2011",14105,275749,5115.2
,"Missouri","29","2012","2012",13930,275607,5054.3
,"Missouri","29","2013","2013",14105,278218,5069.8
,"Missouri","29","2014","2014",14279,281717,5068.6
,"Missouri","29","2015","2015",14489,285230,5079.8
,"Missouri","29","2016","2016",14352,289751,4953.2
,"Missouri","29","2017","2017",14991,297701,5035.6
"Total","Missouri","29",,,283877,5237799,5419.8
,"Montana","30","1999","1999",2443,42717,5719.0
,"Montana","30","2000","2000",2416,43093,5606.5
,"Montana","30","2001","2001",2474,43508,5686.3
,"Montana","30","2002","2002",2459,43683,5629.2
,"Montana","30","2003","2003",2346,44056,5325.0
,"Montana","30","2004","2004",2281,44509,5124.8
,"Montana","30","2005","2005",2293,44995,5096.1
,"Montana","30","2006","2006",2290,45495,5033.5
,"Montana","30","2007","2007",2252,45627,4935.7
,"Montana","30","2008","2008",2336,45698,5111.8
,"Montana","30","2009","2009",2159,45662,4728.2
,"Montana","30","2010","2010",2183,45979,4747.8
