"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Delaware","10","2003","2003",230,280249,82.1
,"Delaware","10","2004","2004",240,282443,85.0
,"Delaware","10","2005","2005",212,285738,74.2
,"Delaware","10","2006","2006",215,288488,74.5
,"Delaware","10","2007","2007",199,292052,68.1
,"Delaware","10","2008","2008",217,294703,73.6
,"Delaware","10","2009","2009",211,296005,71.3
,"Delaware","10","2010","2010",203,296670,68.4
,"Delaware","10","2011","2011",212,296338,71.5
,"Delaware","10","2012","2012",203,298711,68.0
,"Delaware","10","2013","2013",179,295693,60.5
,"Delaware","10","2014","2014",184,293961,62.6
,"Delaware","10","2015","2015",212,292286,72.5
,"Delaware","10","2016","2016",206,289858,71.1
,"Delaware","10","2017","2017",203,289458,70.1
"Total","Delaware","10",,,3976,5460574,72.8
,"District of Columbia","11","1999","1999",264,183278,144.0
,"District of Columbia","11","2000","2000",235,187629,125.2
,"District of Columbia","11","2001","2001",248,187193,132.5
,"District of Columbia","11","2002","2002",245,185628,132.0
,"District of Columbia","11","2003","2003",247,182798,135.1
,"District of Columbia","11","2004","2004",242,182100,132.9
,"District of Columbia","11","2005","2005",256,181486,141.1
,"District of Columbia","11","2006","2006",206,182490,112.9
,"District of Columbia","11","2007","2007",233,182654,127.6
,"District of Columbia","11","2008","2008",236,184020,128.2
,"District of Columbia","11","2009","2009",189,187042,101.0
,"District of Columbia","11","2010","2010",166,187830,88.4
,"District of Columbia","11","2011","2011",167,189549,88.1
,"District of Columbia","11","2012","2012",161,191972,83.9
,"District of Columbia","11","2013","2013",135,192456,70.1
,"District of Columbia","11","2014","2014",140,195868,71.5
,"District of Columbia","11","2015","2015",172,199758,86.1
,"District of Columbia","11","2016","2016",167,201034,83.1
,"District of Columbia","11","2017","2017",154,199256,77.3
"Total","District of Columbia","11",,,3863,3584041,107.8
,"Florida","12","1999","1999",3762,4910743,76.6
,"Florida","12","2000","2000",3843,4976942,77.2
,"Florida","12","2001","2001",3974,5116224,77.7
,"Florida","12","2002","2002",4084,5230874,78.1
,"Florida","12","2003","2003",4206,5334022,78.9
,"Florida","12","2004","2004",4222,5464080,77.3
,"Florida","12","2005","2005",4484,5582577,80.3
,"Florida","12","2006","2006",4709,5675804,83.0
,"Florida","12","2007","2007",4674,5719064,81.7
,"Florida","12","2008","2008",4476,5735526,78.0
,"Florida","12","2009","2009",4067,5728295,71.0
,"Florida","12","2010","2010",3776,5741748,65.8
,"Florida","12","2011","2011",3658,5766044,63.4
,"Florida","12","2012","2012",3497,5793465,60.4
,"Florida","12","2013","2013",3484,5808923,60.0
,"Florida","12","2014","2014",3597,5836954,61.6
,"Florida","12","2015","2015",3907,5863852,66.6
,"Florida","12","2016","2016",3975,5886335,67.5
,"Florida","12","2017","2017",3938,5943771,66.3
"Total","Florida","12",,,76333,106115243,71.9
,"Georgia","13","1999","1999",2515,2947939,85.3
,"Georgia","13","2000","2000",2654,3006966,88.3
,"Georgia","13","2001","2001",2748,3081580,89.2
,"Georgia","13","2002","2002",2651,3127314,84.8
,"Georgia","13","2003","2003",2670,3162057,84.4
,"Georgia","13","2004","2004",2684,3213208,83.5
,"Georgia","13","2005","2005",2691,3251737,82.8
,"Georgia","13","2006","2006",2791,3321648,84.0
,"Georgia","13","2007","2007",2864,3385159,84.6
,"Georgia","13","2008","2008",2747,3428018,80.1
,"Georgia","13","2009","2009",2402,3453486,69.6
,"Georgia","13","2010","2010",2250,3461709,65.0
,"Georgia","13","2011","2011",2225,3484992,63.8
,"Georgia","13","2012","2012",2079,3506407,59.3
,"Georgia","13","2013","2013",2258,3507072,64.4
,"Georgia","13","2014","2014",2342,3514851,66.6
,"Georgia","13","2015","2015",2517,3521179,71.5
,"Georgia","13","2016","2016",2573,3516930,73.2
,"Georgia","13","2017","2017",2430,3518129,69.1
"Total","Georgia","13",,,48091,63410381,75.8
,"Hawaii","15","1999","1999",232,413765,56.1
,"Hawaii","15","2000","2000",265,410660,64.5
,"Hawaii","15","2001","2001",250,415103,60.2
,"Hawaii","15","2002","2002",254,418230,60.7
,"Hawaii","15","2003","2003",285,421137,67.7
,"Hawaii","15","2004","2004",244,426537,57.2
,"Hawaii","15","2005","2005",247,428632,57.6
,"Hawaii","15","2006","2006",263,430802,61.0
,"Hawaii","15","2007","2007",271,428049,63.3
,"Hawaii","15","2008","2008",224,429631,52.1
,"Hawaii","15","2009","2009",270,431738,62.5
,"Hawaii","15","2010","2010",253,434130,58.3
,"Hawaii","15","2011","2011",253,436726,57.9
,"Hawaii","15","2012","2012",218,439881,49.6
,"Hawaii","15","2013","2013",268,444293,60.3
,"Hawaii","15","2014","2014",197,446571,44.1
,"Hawaii","15","2015","2015",250,447011,55.9
,"Hawaii","15","2016","2016",266,436787,60.9
,"Hawaii","15","2017","2017",230,429927,53.5
"Total","Hawaii","15",,,4740,8169610,58.0
,"Idaho","16","1999","1999",396,503918,78.6
,"Idaho","16","2000","2000",346,507859,68.1
,"Idaho","16","2001","2001",392,517357,75.8
,"Idaho","16","2002","2002",373,522701,71.4
,"Idaho","16","2003","2003",383,529597,72.3
,"Idaho","16","2004","2004",381,537064,70.9
,"Idaho","16","2005","2005",363,547773,66.3
,"Idaho","16","2006","2006",417,558597,74.7
,"Idaho","16","2007","2007",428,569371,75.2
,"Idaho","16","2008","2008",372,577674,64.4
,"Idaho","16","2009","2009",333,581251,57.3
,"Idaho","16","2010","2010",337,583490,57.8
,"Idaho","16","2011","2011",348,584993,59.5
,"Idaho","16","2012","2012",332,583500,56.9
,"Idaho","16","2013","2013",340,583458,58.3
,"Idaho","16","2014","2014",349,587119,59.4
,"Idaho","16","2015","2015",326,588761,55.4
,"Idaho","16","2016","2016",366,593736,61.6
,"Idaho","16","2017","2017",331,602586,54.9
"Total","Idaho","16",,,6913,10660805,64.8
,"Illinois","17","1999","1999",3600,4432875,81.2
,"Illinois","17","2000","2000",3542,4456349,79.5
,"Illinois","17","2001","2001",3463,4474130,77.4
,"Illinois","17","2002","2002",3283,4471890,73.4
,"Illinois","17","2003","2003",3378,4466611,75.6
,"Illinois","17","2004","2004",3160,4464939,70.8
,"Illinois","17","2005","2005",3160,4440674,71.2
,"Illinois","17","2006","2006",3040,4419952,68.8
,"Illinois","17","2007","2007",3035,4411574,68.8
,"Illinois","17","2008","2008",2959,4399167,67.3
,"Illinois","17","2009","2009",2854,4387412,65.0
,"Illinois","17","2010","2010",2727,4375486,62.3
,"Illinois","17","2011","2011",2697,4348190,62.0
,"Illinois","17","2012","2012",2643,4318712,61.2
,"Illinois","17","2013","2013",2433,4282878,56.8
,"Illinois","17","2014","2014",2565,4240634,60.5
,"Illinois","17","2015","2015",2571,4194521,61.3
,"Illinois","17","2016","2016",2688,4140620,64.9
,"Illinois","17","2017","2017",2675,4092288,65.4
"Total","Illinois","17",,,56473,82818902,68.2
,"Indiana","18","1999","1999",1726,2176144,79.3
,"Indiana","18","2000","2000",1746,2189117,79.8
,"Indiana","18","2001","2001",1698,2207899,76.9
,"Indiana","18","2002","2002",1687,2212731,76.2
,"Indiana","18","2003","2003",1661,2221871,74.8
,"Indiana","18","2004","2004",1742,2228573,78.2
,"Indiana","18","2005","2005",1783,2233567,79.8
,"Indiana","18","2006","2006",1740,2241831,77.6
,"Indiana","18","2007","2007",1673,2247003,74.5
,"Indiana","18","2008","2008",1604,2255037,71.1
,"Indiana","18","2009","2009",1564,2258519,69.2
,"Indiana","18","2010","2010",1541,2258608,68.2
,"Indiana","18","2011","2011",1517,2255244,67.3
,"Indiana","18","2012","2012",1469,2253957,65.2
,"Indiana","18","2013","2013",1556,2252440,69.1
,"Indiana","18","2014","2014",1482,2251310,65.8
,"Indiana","18","2015","2015",1618,2245200,72.1
,"Indiana","18","2016","2016",1662,2236706,74.3
,"Indiana","18","2017","2017",1644,2231283,73.7
"Total","Indiana","18",,,31113,42457040,73.3
,"Iowa","19","1999","1999",641,1027591,62.4
,"Iowa","19","2000","2000",678,1031646,65.7
,"Iowa","19","2001","2001",607,1031872,58.8
,"Iowa","19","2002","2002",579,1030368,56.2
,"Iowa","19","2003","2003",614,1032092,59.5
,"Iowa","19","2004","2004",559,1033787,54.1
,"Iowa","19","2005","2005",616,1031782,59.7
,"Iowa","19","2006","2006",568,1034022,54.9
,"Iowa","19","2007","2007",584,1031231,56.6
,"Iowa","19","2008","2008",588,1032925,56.9
,"Iowa","19","2009","2009",510,1033780,49.3
,"Iowa","19","2010","2010",501,1033860,48.5
,"Iowa","19","2011","2011",532,1035020,51.4
,"Iowa","19","2012","2012",538,1037243,51.9
,"Iowa","19","2013","2013",479,1041348,46.0
,"Iowa","19","2014","2014",515,1046391,49.2
,"Iowa","19","2015","2015",516,1050975,49.1
,"Iowa","19","2016","2016",612,1052828,58.1
,"Iowa","19","2017","2017",572,1052485,54.3
"Total","Iowa","19",,,10809,19701246,54.9
,"Kansas","20","1999","1999",754,983936,76.6
,"Kansas","20","2000","2000",742,988585,75.1
,"Kansas","20","2001","2001",773,993774,77.8
,"Kansas","20","2002","2002",771,997769,77.3
,"Kansas","20","2003","2003",705,1000775,70.4
,"Kansas","20","2004","2004",733,1001672,73.2
,"Kansas","20","2005","2005",725,1001328,72.4
,"Kansas","20","2006","2006",722,1001708,72.1
,"Kansas","20","2007","2007",752,1001764,75.1
,"Kansas","20","2008","2008",771,1007005,76.6
,"Kansas","20","2009","2009",688,1010747,68.1
,"Kansas","20","2010","2010",690,1015098,68.0
,"Kansas","20","2011","2011",652,1017117,64.1
,"Kansas","20","2012","2012",657,1021246,64.3
,"Kansas","20","2013","2013",641,1024367,62.6
,"Kansas","20","2014","2014",625,1024801,61.0
,"Kansas","20","2015","2015",615,1023794,60.1
,"Kansas","20","2016","2016",618,1012084,61.1
,"Kansas","20","2017","2017",641,1008807,63.5
"Total","Kansas","20",,,13275,19136377,69.4
,"Kentucky","21","1999","1999",1050,1396996,75.2
,"Kentucky","21","2000","2000",1125,1396676,80.5
,"Kentucky","21","2001","2001",1040,1405375,74.0
,"Kentucky","21","2002","2002",1121,1409299,79.5
,"Kentucky","21","2003","2003",1142,1413293,80.8
,"Kentucky","21","2004","2004",1172,1415690,82.8
,"Kentucky","21","2005","2005",1143,1418098,80.6
,"Kentucky","21","2006","2006",1166,1416324,82.3
,"Kentucky","21","2007","2007",1089,1423964,76.5
,"Kentucky","21","2008","2008",1041,1429553,72.8
,"Kentucky","21","2009","2009",1060,1432743,74.0
,"Kentucky","21","2010","2010",1015,1436172,70.7
,"Kentucky","21","2011","2011",965,1440295,67.0
,"Kentucky","21","2012","2012",1072,1442125,74.3
,"Kentucky","21","2013","2013",912,1440938,63.3
,"Kentucky","21","2014","2014",1006,1442829,69.7
,"Kentucky","21","2015","2015",1028,1435446,71.6
,"Kentucky","21","2016","2016",1097,1430594,76.7
,"Kentucky","21","2017","2017",1005,1428955,70.3
"Total","Kentucky","21",,,20249,27055365,74.8
,"Louisiana","22","1999","1999",1691,1698296,99.6
,"Louisiana","22","2000","2000",1732,1693600,102.3
,"Louisiana","22","2001","2001",1730,1690162,102.4
,"Louisiana","22","2002","2002",1826,1689536,108.1
,"Louisiana","22","2003","2003",1695,1689670,100.3
,"Louisiana","22","2004","2004",1892,1689104,112.0
,"Louisiana","22","2005","2005",1832,1679829,109.1
,"Louisiana","22","2006","2006",1694,1538441,110.1
,"Louisiana","22","2007","2007",1675,1563217,107.2
,"Louisiana","22","2008","2008",1674,1577866,106.1
,"Louisiana","22","2009","2009",1521,1587410,95.8
,"Louisiana","22","2010","2010",1345,1592546,84.5
,"Louisiana","22","2011","2011",1349,1595040,84.6
,"Louisiana","22","2012","2012",1343,1593659,84.3
,"Louisiana","22","2013","2013",1403,1586199,88.5
,"Louisiana","22","2014","2014",1330,1580086,84.2
,"Louisiana","22","2015","2015",1380,1570609,87.9
,"Louisiana","22","2016","2016",1397,1556482,89.8
,"Louisiana","22","2017","2017",1322,1543550,85.6
"Total","Louisiana","22",,,29831,30715302,97.1
,"Maine","23","1999","1999",232,406098,57.1
,"Maine","23","2000","2000",234,405141,57.8
,"Maine","23","2001","2001",238,407265,58.4
,"Maine","23","2002","2002",220,408638,53.8
,"Maine","23","2003","2003",234,410314,57.0
,"Maine","23","2004","2004",269,409854,65.6
,"Maine","23","2005","2005",266,408694,65.1
,"Maine","23","2006","2006",263,406291,64.7
,"Maine","23","2007","2007",260,402611,64.6
,"Maine","23","2008","2008",222,399450,55.6
,"Maine","23","2009","2009",215,395020,54.4
,"Maine","23","2010","2010",216,390605,55.3
,"Maine","23","2011","2011",214,385165,55.6
,"Maine","23","2012","2012",224,381611,58.7
,"Maine","23","2013","2013",228,375071,60.8
,"Maine","23","2014","2014",216,371599,58.1
,"Maine","23","2015","2015",206,367134,56.1
,"Maine","23","2016","2016",226,364997,61.9
,"Maine","23","2017","2017",195,362296,53.8
"Total","Maine","23",,,4378,7457854,58.7
,"Maryland","24","1999","1999",1454,1790629,81.2
,"Maryland","24","2000","2000",1403,1807094,77.6
,"Maryland","24","2001","2001",1473,1836870,80.2
,"Maryland","24","2002","2002",1449,1859992,77.9
,"Maryland","24","2003","2003",1587,1877739,84.5
,"Maryland","24","2004","2004",1539,1891550,81.4
,"Maryland","24","2005","2005",1391,1900261,73.2
,"Maryland","24","2006","2006",1510,1903659,79.3
,"Maryland","24","2007","2007",1545,1905095,81.1
,"Maryland","24","2008","2008",1458,1902838,76.6
,"Maryland","24","2009","2009",1289,1905848,67.6
,"Maryland","24","2010","2010",1212,1910324,63.4
,"Maryland","24","2011","2011",1238,1908477,64.9
,"Maryland","24","2012","2012",1214,1911540,63.5
,"Maryland","24","2013","2013",1177,1908601,61.7
,"Maryland","24","2014","2014",1154,1912759,60.3
,"Maryland","24","2015","2015",1281,1902348,67.3
,"Maryland","24","2016","2016",1316,1895589,69.4
,"Maryland","24","2017","2017",1270,1888194,67.3
"Total","Maryland","24",,,25960,35819407,72.5
,"Massachusetts","25","1999","1999",995,2062646,48.2
,"Massachusetts","25","2000","2000",963,2079392,46.3
,"Massachusetts","25","2001","2001",1019,2099775,48.5
,"Massachusetts","25","2002","2002",1028,2105451,48.8
,"Massachusetts","25","2003","2003",1030,2106354,48.9
,"Massachusetts","25","2004","2004",1035,2097205,49.4
,"Massachusetts","25","2005","2005",1005,2087691,48.1
,"Massachusetts","25","2006","2006",975,2087347,46.7
,"Massachusetts","25","2007","2007",1026,2088657,49.1
,"Massachusetts","25","2008","2008",936,2091353,44.8
,"Massachusetts","25","2009","2009",949,2097906,45.2
,"Massachusetts","25","2010","2010",894,2096811,42.6
,"Massachusetts","25","2011","2011",905,2084602,43.4
,"Massachusetts","25","2012","2012",826,2086976,39.6
,"Massachusetts","25","2013","2013",864,2084817,41.4
,"Massachusetts","25","2014","2014",888,2089128,42.5
,"Massachusetts","25","2015","2015",948,2088112,45.4
,"Massachusetts","25","2016","2016",923,2082353,44.3
,"Massachusetts","25","2017","2017",885,2070354,42.7
"Total","Massachusetts","25",,,18094,39686930,45.6
,"Michigan","26","1999","1999",2614,3519254,74.3
,"Michigan","26","2000","2000",2588,3527904,73.4
,"Michigan","26","2001","2001",2553,3548769,71.9
,"Michigan","26","2002","2002",2559,3552890,72.0
,"Michigan","26","2003","2003",2538,3552261,71.4
,"Michigan","26","2004","2004",2433,3540714,68.7
,"Michigan","26","2005","2005",2430,3513903,69.2
,"Michigan","26","2006","2006",2293,3479089,65.9
,"Michigan","26","2007","2007",2392,3437445,69.6
,"Michigan","26","2008","2008",2189,3389238,64.6
,"Michigan","26","2009","2009",2206,3345390,65.9
,"Michigan","26","2010","2010",2132,3317957,64.3
,"Michigan","26","2011","2011",2109,3288895,64.1
,"Michigan","26","2012","2012",2167,3265545,66.4
,"Michigan","26","2013","2013",2068,3250105,63.6
,"Michigan","26","2014","2014",2026,3227449,62.8
,"Michigan","26","2015","2015",2046,3194722,64.0
,"Michigan","26","2016","2016",2107,3166702,66.5
,"Michigan","26","2017","2017",2042,3147456,64.9
"Total","Michigan","26",,,43492,64265688,67.7
,"Minnesota","27","1999","1999",1033,1743058,59.3
,"Minnesota","27","2000","2000",1007,1757328,57.3
,"Minnesota","27","2001","2001",966,1777705,54.3
,"Minnesota","27","2002","2002",1067,1785298,59.8
,"Minnesota","27","2003","2003",1010,1792353,56.4
,"Minnesota","27","2004","2004",914,1795859,50.9
,"Minnesota","27","2005","2005",937,1795942,52.2
,"Minnesota","27","2006","2006",987,1800060,54.8
,"Minnesota","27","2007","2007",987,1797616,54.9
,"Minnesota","27","2008","2008",979,1796417,54.5
,"Minnesota","27","2009","2009",849,1792305,47.4
,"Minnesota","27","2010","2010",874,1786862,48.9
,"Minnesota","27","2011","2011",849,1781872,47.6
,"Minnesota","27","2012","2012",868,1782524,48.7
,"Minnesota","27","2013","2013",853,1786195,47.8
,"Minnesota","27","2014","2014",880,1789315,49.2
,"Minnesota","27","2015","2015",906,1790685,50.6
,"Minnesota","27","2016","2016",904,1795875,50.3
,"Minnesota","27","2017","2017",869,1804045,48.2
"Total","Minnesota","27",,,17739,33951314,52.2
,"Mississippi","28","1999","1999",1198,1085563,110.4
,"Mississippi","28","2000","2000",1228,1086161,113.1
,"Mississippi","28","2001","2001",1166,1084661,107.5
,"Mississippi","28","2002","2002",1158,1080404,107.2
,"Mississippi","28","2003","2003",1135,1077868,105.3
,"Mississippi","28","2004","2004",1117,1078975,103.5
,"Mississippi","28","2005","2005",1187,1074209,110.5
,"Mississippi","28","2006","2006",1205,1063066,113.4
,"Mississippi","28","2007","2007",1204,1065455,113.0
,"Mississippi","28","2008","2008",1084,1065569,101.7
,"Mississippi","28","2009","2009",1059,1063297,99.6
,"Mississippi","28","2010","2010",947,1060389,89.3
,"Mississippi","28","2011","2011",967,1059814,91.2
,"Mississippi","28","2012","2012",871,1056454,82.4
,"Mississippi","28","2013","2013",923,1051227,87.8
,"Mississippi","28","2014","2014",891,1042369,85.5
,"Mississippi","28","2015","2015",907,1030342,88.0
,"Mississippi","28","2016","2016",906,1017205,89.1
,"Mississippi","28","2017","2017",879,1005947,87.4
"Total","Mississippi","28",,,20032,20148975,99.4
,"Missouri","29","1999","1999",1560,1956625,79.7
,"Missouri","29","2000","2000",1626,1963670,82.8
,"Missouri","29","2001","2001",1611,1979197,81.4
,"Missouri","29","2002","2002",1698,1988066,85.4
,"Missouri","29","2003","2003",1584,1996641,79.3
,"Missouri","29","2004","2004",1626,2004602,81.1
,"Missouri","29","2005","2005",1633,2007916,81.3
,"Missouri","29","2006","2006",1685,2012015,83.7
,"Missouri","29","2007","2007",1618,2014771,80.3
,"Missouri","29","2008","2008",1555,2015667,77.1
,"Missouri","29","2009","2009",1520,2015027,75.4
,"Missouri","29","2010","2010",1422,2014700,70.6
,"Missouri","29","2011","2011",1432,2004165,71.5
,"Missouri","29","2012","2012",1388,1997001,69.5
,"Missouri","29","2013","2013",1347,1993189,67.6
,"Missouri","29","2014","2014",1303,1986481,65.6
,"Missouri","29","2015","2015",1481,1978875,74.8
,"Missouri","29","2016","2016",1485,1965554,75.6
,"Missouri","29","2017","2017",1501,1953923,76.8
"Total","Missouri","29",,,29075,37848085,76.8
,"Montana","30","1999","1999",253,316527,79.9
,"Montana","30","2000","2000",262,315819,83.0
,"Montana","30","2001","2001",217,316461,68.6
,"Montana","30","2002","2002",261,316683,82.4
,"Montana","30","2003","2003",266,318507,83.5
,"Montana","30","2004","2004",247,319455,77.3
,"Montana","30","2005","2005",264,320307,82.4
,"Montana","30","2006","2006",271,321287,84.3
,"Montana","30","2007","2007",262,320099,81.8
,"Montana","30","2008","2008",255,320908,79.5
,"Montana","30","2009","2009",260,319322,81.4
,"Montana","30","2010","2010",246,318174,77.3
,"Montana","30","2011","2011",242,319757,75.7
,"Montana","30","2012","2012",224,320494,69.9
,"Montana","30","2013","2013",242,324264,74.6
,"Montana","30","2014","2014",210,326009,64.4
,"Montana","30","2015","2015",247,327230,75.5
,"Montana","30","2016","2016",244,326913,74.6
,"Montana","30","2017","2017",202,327235,61.7
"Total","Montana","30",,,4675,6095451,76.7
,"Nebraska","31","1999","1999",443,623427,71.1
,"Nebraska","31","2000","2000",450,624667,72.0
,"Nebraska","31","2001","2001",429,627254,68.4
,"Nebraska","31","2002","2002",470,629976,74.6
,"Nebraska","31","2003","2003",416,633421,65.7
,"Nebraska","31","2004","2004",439,636661,69.0
,"Nebraska","31","2005","2005",402,638826,62.9
,"Nebraska","31","2006","2006",427,639064,66.8
,"Nebraska","31","2007","2007",438,637258,68.7
,"Nebraska","31","2008","2008",396,638409,62.0
